#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#    r [Mpc/h]            Xi_L              E_0c_lin             E_0_lin             E_2_lin           E_0c_loop_22         E_0c_loop_13         E_0_loop_22         E_0_loop_13         E_2_loop            E_1_loop            E_3_loop            U10_lin             U10_loop            U20_loop            U11_loop            X10_loop            Y10_loop     #
#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.215393185E+04    -2.162826448E-11     1.075251633E+02     1.662784572E-03     3.170866709E-03     3.723247692E+00     1.931326039E+01    -3.639842034E-14    -5.991792378E-10     2.457109132E-09     2.457109132E-09    -2.308530593E-05    -2.567392121E-05    -2.682099931E-07     9.337931989E-14    -6.254909861E-18     2.129913438E-13     5.794461661E+00     2.001758787E-09
 1.222244814E+04    -2.115122455E-11     1.075251633E+02     1.644438722E-03     3.136051806E-03     3.723247692E+00     1.931326039E+01    -3.525060056E-14    -5.859222081E-10     2.402474689E-09     2.402474689E-09    -2.270175568E-05    -2.525129034E-05    -2.637572689E-07     9.083712950E-14    -6.019526175E-18     2.071229221E-13     5.794461661E+00     1.957080788E-09
 1.229135068E+04    -2.068470611E-11     1.075251633E+02     1.626295286E-03     3.101619157E-03     3.723247692E+00     1.931326039E+01    -3.413897714E-14    -5.729584943E-10     2.349055058E-09     2.349055058E-09    -2.232457792E-05    -2.483561661E-05    -2.593784673E-07     8.836414856E-14    -5.793000407E-18     2.014161895E-13     5.794461661E+00     1.913399975E-09
 1.236064164E+04    -2.022847712E-11     1.075251633E+02     1.608352030E-03     3.067564565E-03     3.723247692E+00     1.931326039E+01    -3.306240863E-14    -5.602816069E-10     2.296823225E-09     2.296823225E-09    -2.195366676E-05    -2.442678548E-05    -2.550723610E-07     8.595849290E-14    -5.574999218E-18     1.958666910E-13     5.794461661E+00     1.870694090E-09
 1.243032323E+04    -1.978231064E-11     1.075251633E+02     1.590606745E-03     3.033883880E-03     3.723247692E+00     1.931326039E+01    -3.201978957E-14    -5.478851995E-10     2.245752780E-09     2.245752780E-09    -2.158891810E-05    -2.402468432E-05    -2.508377430E-07     8.361832963E-14    -5.365201812E-18     1.904700945E-13     5.794461661E+00     1.828941374E-09
 1.250039764E+04    -1.934598474E-11     1.075251633E+02     1.573057249E-03     3.000572996E-03     3.723247692E+00     1.931326039E+01    -3.101004938E-14    -5.357630666E-10     2.195817899E-09     2.195817899E-09    -2.123022955E-05    -2.362920234E-05    -2.466734266E-07     8.134187576E-14    -5.163299465E-18     1.852221872E-13     5.794461661E+00     1.788120552E-09
 1.257086708E+04    -1.891928239E-11     1.075251633E+02     1.555701379E-03     2.967627853E-03     3.723247692E+00     1.931326039E+01    -3.003215123E-14    -5.239091397E-10     2.146993334E-09     2.146993334E-09    -2.087750042E-05    -2.324023058E-05    -2.425782447E-07     7.912739684E-14    -4.968995073E-18     1.801188723E-13     5.794461661E+00     1.748210825E-09
 1.264173379E+04    -1.850199134E-11     1.075251633E+02     1.538537000E-03     2.935044434E-03     3.723247692E+00     1.931326039E+01    -2.908509098E-14    -5.123174847E-10     2.099254394E-09     2.099254394E-09    -2.053063170E-05    -2.285766188E-05    -2.385510495E-07     7.697320565E-14    -4.782002710E-18     1.751561659E-13     5.794461661E+00     1.709191858E-09
 1.271300000E+04    -1.809390401E-11     1.075251633E+02     1.521562000E-03     2.902818769E-03     3.723247692E+00     1.931326039E+01    -2.816789616E-14    -5.009822987E-10     2.052576942E-09     2.052576942E-09    -2.018952602E-05    -2.248139082E-05    -2.345907123E-07     7.487766090E-14    -4.602047211E-18     1.703301940E-13     5.794461661E+00     1.671043769E-09
 1.278466796E+04    -1.769481743E-11     1.075251633E+02     1.504774288E-03     2.870946930E-03     3.723247692E+00     1.931326039E+01    -2.727962496E-14    -4.898979073E-10     2.006937375E-09     2.006937375E-09    -1.985408764E-05    -2.211131374E-05    -2.306961231E-07     7.283916597E-14    -4.428863766E-18     1.656371892E-13     5.794461661E+00     1.633747123E-09
 1.285673994E+04    -1.730453307E-11     1.075251633E+02     1.488171799E-03     2.839425031E-03     3.723247692E+00     1.931326039E+01    -2.641936529E-14    -4.790587615E-10     1.962312616E-09     1.962312616E-09    -1.952422238E-05    -2.174732869E-05    -2.268661906E-07     7.085616772E-14    -4.262197531E-18     1.610734879E-13     5.794461661E+00     1.597282914E-09
 1.292921822E+04    -1.692285681E-11     1.075251633E+02     1.471752488E-03     2.808249231E-03     3.723247692E+00     1.931326039E+01    -2.558623381E-14    -4.684594353E-10     1.918680099E-09     1.918680099E-09    -1.919983767E-05    -2.138933536E-05    -2.230998411E-07     6.892715529E-14    -4.101803251E-18     1.566355274E-13     5.794461661E+00     1.561632563E-09
 1.300210509E+04    -1.654959879E-11     1.075251633E+02     1.455514335E-03     2.777415729E-03     3.723247692E+00     1.931326039E+01    -2.477937502E-14    -4.580946225E-10     1.876017762E-09     1.876017762E-09    -1.888084244E-05    -2.103723514E-05    -2.193960192E-07     6.705065895E-14    -3.947444901E-18     1.523198435E-13     5.794461661E+00     1.526777905E-09
 1.307540285E+04    -1.618457333E-11     1.075251633E+02     1.439455341E-03     2.746920766E-03     3.723247692E+00     1.931326039E+01    -2.399796043E-14    -4.479591344E-10     1.834304033E-09     1.834304033E-09    -1.856714714E-05    -2.069093101E-05    -2.157536868E-07     6.522524898E-14    -3.798895337E-18     1.481230670E-13     5.794461661E+00     1.492701182E-09
 1.314911381E+04    -1.582759888E-11     1.075251633E+02     1.423573529E-03     2.716760627E-03     3.723247692E+00     1.931326039E+01    -2.324118765E-14    -4.380478972E-10     1.793517820E-09     1.793517820E-09    -1.825866373E-05    -2.035032756E-05    -2.121718231E-07     6.344953460E-14    -3.655935965E-18     1.440419217E-13     5.794461661E+00     1.459385030E-09
 1.322324031E+04    -1.547849786E-11     1.075251633E+02     1.407866945E-03     2.686931635E-03     3.723247692E+00     1.931326039E+01    -2.250827961E-14    -4.283559493E-10     1.753638498E-09     1.753638498E-09    -1.795530561E-05    -2.001533095E-05    -2.086494242E-07     6.172216287E-14    -3.518356415E-18     1.400732217E-13     5.794461661E+00     1.426812473E-09
 1.329778469E+04    -1.513709662E-11     1.075251633E+02     1.392333655E-03     2.657430154E-03     3.723247692E+00     1.931326039E+01    -2.179848374E-14    -4.188784387E-10     1.714645902E-09     1.714645902E-09    -1.765698762E-05    -1.968584888E-05    -2.051855028E-07     6.004181770E-14    -3.385954235E-18     1.362138689E-13     5.794461661E+00     1.394966915E-09
 1.337274931E+04    -1.480322534E-11     1.075251633E+02     1.376971746E-03     2.628252588E-03     3.723247692E+00     1.931326039E+01    -2.111107120E-14    -4.096106211E-10     1.676520318E-09     1.676520318E-09    -1.736362603E-05    -1.936179058E-05    -2.017790882E-07     5.840721881E-14    -3.258534591E-18     1.324608506E-13     5.794461661E+00     1.363832130E-09
 1.344813652E+04    -1.447671795E-11     1.075251633E+02     1.361779329E-03     2.599395380E-03     3.723247692E+00     1.931326039E+01    -2.044533612E-14    -4.005478569E-10     1.639242465E-09     1.639242465E-09    -1.707513849E-05    -1.904306676E-05    -1.984292257E-07     5.681712080E-14    -3.135909981E-18     1.288112369E-13     5.794461661E+00     1.333392254E-09
 1.352394873E+04    -1.415741203E-11     1.075251633E+02     1.346754533E-03     2.570855013E-03     3.723247692E+00     1.931326039E+01    -1.980059492E-14    -3.916856092E-10     1.602793494E-09     1.602793494E-09    -1.679144402E-05    -1.872958960E-05    -1.951349763E-07     5.527031216E-14    -3.017899959E-18     1.252621788E-13     5.794461661E+00     1.303631777E-09
 1.360018832E+04    -1.384514874E-11     1.075251633E+02     1.331895508E-03     2.542628009E-03     3.723247692E+00     1.931326039E+01    -1.917618556E-14    -3.830194415E-10     1.567154976E-09     1.567154976E-09    -1.651246299E-05    -1.842127274E-05    -1.918954169E-07     5.376561437E-14    -2.904330870E-18     1.218109057E-13     5.794461661E+00     1.274535535E-09
 1.367685769E+04    -1.353977277E-11     1.075251633E+02     1.317200427E-03     2.514710926E-03     3.723247692E+00     1.931326039E+01    -1.857146687E-14    -3.745450155E-10     1.532308889E-09     1.532308889E-09    -1.623811707E-05    -1.811803124E-05    -1.887096394E-07     5.230188098E-14    -2.795035593E-18     1.184547235E-13     5.794461661E+00     1.246088703E-09
 1.375395928E+04    -1.324113220E-11     1.075251633E+02     1.302667479E-03     2.487100362E-03     3.723247692E+00     1.931326039E+01    -1.798581791E-14    -3.662580888E-10     1.498237614E-09     1.498237614E-09    -1.596832927E-05    -1.781978154E-05    -1.855767510E-07     5.087799677E-14    -2.689853297E-18     1.151910121E-13     5.794461661E+00     1.218276786E-09
 1.383149553E+04    -1.294907849E-11     1.075251633E+02     1.288294876E-03     2.459792952E-03     3.723247692E+00     1.931326039E+01    -1.741863732E-14    -3.581545131E-10     1.464923922E-09     1.464923922E-09    -1.570302386E-05    -1.752644147E-05    -1.824958738E-07     4.949287686E-14    -2.588629203E-18     1.120172238E-13     5.794461661E+00     1.191085614E-09
 1.390946887E+04    -1.266346636E-11     1.075251633E+02     1.274080850E-03     2.432785366E-03     3.723247692E+00     1.931326039E+01    -1.686934270E-14    -3.502302315E-10     1.432350968E-09     1.432350968E-09    -1.544212635E-05    -1.723793022E-05    -1.794661441E-07     4.814546594E-14    -2.491214356E-18     1.089308810E-13     5.794461661E+00     1.164501331E-09
 1.398788178E+04    -1.238415373E-11     1.075251633E+02     1.260023649E-03     2.406074314E-03     3.723247692E+00     1.931326039E+01    -1.633737002E-14    -3.424812771E-10     1.400502283E-09     1.400502283E-09    -1.518556352E-05    -1.695416829E-05    -1.764867128E-07     4.683473738E-14    -2.397465409E-18     1.059295743E-13     5.794461661E+00     1.138510394E-09
 1.406673673E+04    -1.211100168E-11     1.075251633E+02     1.246121545E-03     2.379656539E-03     3.723247692E+00     1.931326039E+01    -1.582217303E-14    -3.349037708E-10     1.369361760E-09     1.369361760E-09    -1.493326335E-05    -1.667507751E-05    -1.735567450E-07     4.555969255E-14    -2.307244405E-18     1.030109608E-13     5.794461661E+00     1.113099557E-09
 1.414603622E+04    -1.184387431E-11     1.075251633E+02     1.232372825E-03     2.353528820E-03     3.723247692E+00     1.931326039E+01    -1.532322272E-14    -3.274939192E-10     1.338913656E-09     1.338913656E-09    -1.468515501E-05    -1.640058097E-05    -1.706754195E-07     4.431935997E-14    -2.220418583E-18     1.001727621E-13     5.794461661E+00     1.088255874E-09
 1.422578274E+04    -1.158263876E-11     1.075251633E+02     1.218775798E-03     2.327687974E-03     3.723247692E+00     1.931326039E+01    -1.484000675E-14    -3.202480129E-10     1.309142572E-09     1.309142572E-09    -1.444116886E-05    -1.613060305E-05    -1.678419287E-07     4.311279463E-14    -2.136860175E-18     9.741276255E-14     5.794461661E+00     1.063966687E-09
 1.430597883E+04    -1.132716507E-11     1.075251633E+02     1.205328790E-03     2.302130851E-03     3.723247692E+00     1.931326039E+01    -1.437202893E-14    -3.131624246E-10     1.280033456E-09     1.280033456E-09    -1.420123641E-05    -1.586506938E-05    -1.650554784E-07     4.193907723E-14    -2.056446222E-18     9.472880762E-14     5.794461661E+00     1.040219619E-09
 1.438662702E+04    -1.107732617E-11     1.075251633E+02     1.192030145E-03     2.276854335E-03     3.723247692E+00     1.931326039E+01    -1.391880874E-14    -3.062336071E-10     1.251571589E-09     1.251571589E-09    -1.396529032E-05    -1.560390678E-05    -1.623152878E-07     4.079731351E-14    -1.979058394E-18     9.211880207E-14     5.794461661E+00     1.017002571E-09
 1.446772985E+04    -1.083299777E-11     1.075251633E+02     1.178878227E-03     2.251855346E-03     3.723247692E+00     1.931326039E+01    -1.347988079E-14    -2.994580919E-10     1.223742578E-09     1.223742578E-09    -1.373326434E-05    -1.534704330E-05    -1.596205888E-07     3.968663356E-14    -1.904582810E-18     8.958070842E-14     5.794461661E+00     9.943037129E-10
 1.454928988E+04    -1.059405834E-11     1.075251633E+02     1.165871417E-03     2.227130835E-03     3.723247692E+00     1.931326039E+01    -1.305479438E-14    -2.928324871E-10     1.196532353E-09     1.196532353E-09    -1.350509336E-05    -1.509440818E-05    -1.569706262E-07     3.860619114E-14    -1.832909880E-18     8.711254533E-14     5.794461661E+00     9.721114789E-10
 1.463130970E+04    -1.036038903E-11     1.075251633E+02     1.153008114E-03     2.202677791E-03     3.723247692E+00     1.931326039E+01    -1.264311302E-14    -2.863534760E-10     1.169927154E-09     1.169927154E-09    -1.328071332E-05    -1.484593180E-05    -1.543646573E-07     3.755516305E-14    -1.763934132E-18     8.471238605E-14     5.794461662E+00     9.504145616E-10
 1.471379190E+04    -1.013187358E-11     1.075251633E+02     1.140286735E-03     2.178493232E-03     3.723247692E+00     1.931326039E+01    -1.224441399E-14    -2.800178150E-10     1.143913528E-09     1.143913528E-09    -1.306006123E-05    -1.460154572E-05    -1.518019518E-07     3.653274850E-14    -1.697554068E-18     8.237835691E-14     5.794461662E+00     9.292019059E-10
 1.479673908E+04    -9.908398344E-12     1.075251633E+02     1.127705713E-03     2.154574209E-03     3.723247692E+00     1.931326039E+01    -1.185828787E-14    -2.738223325E-10     1.118478322E-09     1.118478322E-09    -1.284307516E-05    -1.436118260E-05    -1.492817914E-07     3.553816852E-14    -1.633672007E-18     8.010863586E-14     5.794461662E+00     9.084627033E-10
 1.488015386E+04    -9.689852140E-12     1.075251633E+02     1.115263500E-03     2.130917809E-03     3.723247692E+00     1.931326039E+01    -1.148433820E-14    -2.677639270E-10     1.093608673E-09     1.093608673E-09    -1.262969420E-05    -1.412477621E-05    -1.468034697E-07     3.457066532E-14    -1.572193944E-18     7.790145106E-14     5.794461662E+00     8.881863866E-10
 1.496403889E+04    -9.476126260E-12     1.075251633E+02     1.102958564E-03     2.107521147E-03     3.723247692E+00     1.931326039E+01    -1.112218099E-14    -2.618395656E-10     1.069292008E-09     1.069292008E-09    -1.241985846E-05    -1.389226142E-05    -1.443662923E-07     3.362950176E-14    -1.513029414E-18     7.575507949E-14     5.794461662E+00     8.683626246E-10
 1.504839680E+04    -9.267114386E-12     1.075251633E+02     1.090789392E-03     2.084381371E-03     3.723247692E+00     1.931326039E+01    -1.077144436E-14    -2.560462826E-10     1.045516030E-09     1.045516030E-09    -1.221350902E-05    -1.366357416E-05    -1.419695759E-07     3.271396076E-14    -1.456091353E-18     7.366784559E-14     5.794461662E+00     8.489813166E-10
 1.513323028E+04    -9.062712548E-12     1.075251633E+02     1.078754484E-03     2.061495661E-03     3.723247692E+00     1.931326039E+01    -1.043176816E-14    -2.503811778E-10     1.022268717E-09     1.022268717E-09    -1.201058798E-05    -1.343865144E-05    -1.396126490E-07     3.182334475E-14    -1.401295975E-18     7.163811999E-14     5.794461662E+00     8.300325871E-10
 1.521854199E+04    -8.862819068E-12     1.075251633E+02     1.066852361E-03     2.038861227E-03     3.723247692E+00     1.931326039E+01    -1.010280362E-14    -2.448414152E-10     9.995383139E-10     9.995383139E-10    -1.181103836E-05    -1.321743129E-05    -1.372948509E-07     3.095697518E-14    -1.348562647E-18     6.966431820E-14     5.794461662E+00     8.115067814E-10
 1.530433463E+04    -8.667334509E-12     1.075251633E+02     1.055081555E-03     2.016475311E-03     3.723247692E+00     1.931326039E+01    -9.784212927E-15    -2.394242217E-10     9.773133269E-10     9.773133269E-10    -1.161480415E-05    -1.299985274E-05    -1.350155321E-07     3.011419195E-14    -1.297813771E-18     6.774489937E-14     5.794461662E+00     7.933944600E-10
 1.539061093E+04    -8.476161631E-12     1.075251633E+02     1.043440620E-03     1.994335184E-03     3.723247692E+00     1.931326039E+01    -9.475668957E-15    -2.341268852E-10     9.555825181E-10     9.555825181E-10    -1.142183027E-05    -1.278585586E-05    -1.327740536E-07     2.929435294E-14    -1.248974667E-18     6.587836512E-14     5.794461662E+00     7.756863943E-10
 1.547737359E+04    -8.289205334E-12     1.075251633E+02     1.031928121E-03     1.972438147E-03     3.723247692E+00     1.931326039E+01    -9.176854883E-15    -2.289467540E-10     9.343348994E-10     9.343348994E-10    -1.123206255E-05    -1.257538169E-05    -1.305697874E-07     2.849683350E-14    -1.201973469E-18     6.406325837E-14     5.794461662E+00     7.583735614E-10
 1.556462537E+04    -8.106372618E-12     1.075251633E+02     1.020542643E-03     1.950781530E-03     3.723247692E+00     1.931326039E+01    -8.887463876E-15    -2.238812348E-10     9.135597268E-10     9.135597268E-10    -1.104544772E-05    -1.236837223E-05    -1.284021156E-07     2.772102601E-14    -1.156741011E-18     6.229816215E-14     5.794461662E+00     7.414471401E-10
 1.565236901E+04    -7.927572534E-12     1.075251633E+02     1.009282782E-03     1.929362696E-03     3.723247692E+00     1.931326039E+01    -8.607198779E-15    -2.189277919E-10     8.932464954E-10     8.932464954E-10    -1.086193340E-05    -1.216477046E-05    -1.262704307E-07     2.696633936E-14    -1.113210734E-18     6.058169856E-14     5.794461662E+00     7.248985059E-10
 1.574060731E+04    -7.752716139E-12     1.075251633E+02     9.981471542E-04     1.908179031E-03     3.723247692E+00     1.931326039E+01    -8.335771807E-15    -2.140839454E-10     8.733849339E-10     8.733849339E-10    -1.068146807E-05    -1.196452027E-05    -1.241741352E-07     2.623219855E-14    -1.071318580E-18     5.891252766E-14     5.794461662E+00     7.087192268E-10
 1.582934303E+04    -7.581716450E-12     1.075251633E+02     9.871343879E-04     1.887227956E-03     3.723247692E+00     1.931326039E+01    -8.072904252E-15    -2.093472706E-10     8.539649992E-10     8.539649992E-10    -1.050400108E-05    -1.176756650E-05    -1.221126417E-07     2.551804425E-14    -1.031002904E-18     5.728934641E-14     5.794461662E+00     6.929010590E-10
 1.591857899E+04    -7.414488405E-12     1.075251633E+02     9.762431278E-04     1.866506915E-03     3.723247692E+00     1.931326039E+01    -7.818326194E-15    -2.047153962E-10     8.349768717E-10     8.349768717E-10    -1.032948261E-05    -1.157385488E-05    -1.200853723E-07     2.482333233E-14    -9.922043813E-19     5.571088769E-14     5.794461662E+00     6.774359428E-10
 1.600831801E+04    -7.250948816E-12     1.075251633E+02     9.654720332E-04     1.846013383E-03     3.723247692E+00     1.931326039E+01    -7.571776224E-15    -2.001860034E-10     8.164109499E-10     8.164109499E-10    -1.015786368E-05    -1.138333205E-05    -1.180917589E-07     2.414753348E-14    -9.548659177E-19     5.417591930E-14     5.794461662E+00     6.623159983E-10
 1.609856292E+04    -7.091016330E-12     1.075251633E+02     9.548197784E-04     1.825744862E-03     3.723247692E+00     1.931326039E+01    -7.333001178E-15    -1.957568249E-10     7.982578462E-10     7.982578462E-10    -9.989096099E-06    -1.119594550E-05    -1.161312427E-07     2.349013281E-14    -9.189325686E-19     5.268324295E-14     5.794461662E+00     6.475335215E-10
 1.618931658E+04    -6.934611390E-12     1.075251633E+02     9.442850521E-04     1.805698882E-03     3.723247692E+00     1.931326039E+01    -7.101755873E-15    -1.914256434E-10     7.805083813E-10     7.805083813E-10    -9.823132507E-06    -1.101164361E-05    -1.142032744E-07     2.285062943E-14    -8.843514571E-19     5.123169342E-14     5.794461662E+00     6.330809802E-10
 1.628058184E+04    -6.781656192E-12     1.075251633E+02     9.338665577E-04     1.785873000E-03     3.723247692E+00     1.931326039E+01    -6.877802862E-15    -1.871902907E-10     7.631535802E-10     7.631535802E-10    -9.659926312E-06    -1.083037560E-05    -1.123073134E-07     2.222853612E-14    -8.510716961E-19     4.982013755E-14     5.794461662E+00     6.189510106E-10
 1.637236161E+04    -6.632074648E-12     1.075251633E+02     9.235630127E-04     1.766264797E-03     3.723247692E+00     1.931326039E+01    -6.660912181E-15    -1.830486464E-10     7.461846675E-10     7.461846675E-10    -9.499431702E-06    -1.065209154E-05    -1.104428285E-07     2.162337888E-14    -8.190443132E-19     4.844747343E-14     5.794461662E+00     6.051364130E-10
 1.646465877E+04    -6.485792349E-12     1.075251633E+02     9.133731488E-04     1.746871886E-03     3.723247692E+00     1.931326039E+01    -6.450861122E-15    -1.789986374E-10     7.295930629E-10     7.295930629E-10    -9.341603627E-06    -1.047674229E-05    -1.086092971E-07     2.103469666E-14    -7.882221793E-19     4.711262949E-14     5.794461662E+00     5.916301485E-10
 1.655747624E+04    -6.342736526E-12     1.075251633E+02     9.032957119E-04     1.727691901E-03     3.723247692E+00     1.931326039E+01    -6.247433998E-15    -1.750382360E-10     7.133703768E-10     7.133703768E-10    -9.186397782E-06    -1.030427956E-05    -1.068062053E-07     2.046204091E-14    -7.585599386E-19     4.581456370E-14     5.794461662E+00     5.784253354E-10
 1.665081697E+04    -6.202836016E-12     1.075251633E+02     8.933294614E-04     1.708722505E-03     3.723247692E+00     1.931326039E+01    -6.050421923E-15    -1.711654598E-10     6.975084062E-10     6.975084062E-10    -9.033770600E-06    -1.013465582E-05    -1.050330478E-07     1.990497535E-14    -7.300139422E-19     4.455226274E-14     5.794461662E+00     5.655152454E-10
 1.674468389E+04    -6.066021225E-12     1.075251633E+02     8.834731706E-04     1.689961385E-03     3.723247692E+00     1.931326039E+01    -5.859622600E-15    -1.673783700E-10     6.819991305E-10     6.819991305E-10    -8.883679240E-06    -9.967824332E-06    -1.032893276E-07     1.936307552E-14    -7.025421838E-19     4.332474118E-14     5.794461662E+00     5.528933005E-10
 1.683907997E+04    -5.932224094E-12     1.075251633E+02     8.737256264E-04     1.671406256E-03     3.723247692E+00     1.931326039E+01    -5.674840111E-15    -1.636750708E-10     6.668347075E-10     6.668347075E-10    -8.736081568E-06    -9.803739142E-06    -1.015745560E-07     1.883592856E-14    -6.761042379E-19     4.213104079E-14     5.794461662E+00     5.405530695E-10
 1.693400820E+04    -5.801378065E-12     1.075251633E+02     8.640856289E-04     1.653054855E-03     3.723247692E+00     1.931326039E+01    -5.495884715E-15    -1.600537082E-10     6.520074693E-10     6.520074693E-10    -8.590936155E-06    -9.642355038E-06    -9.988825238E-08     1.832313283E-14    -6.506612001E-19     4.097022970E-14     5.794461662E+00     5.284882647E-10
 1.702947157E+04    -5.673418049E-12     1.075251633E+02     8.545519914E-04     1.634904945E-03     3.723247692E+00     1.931326039E+01    -5.322572656E-15    -1.565124694E-10     6.375099185E-10     6.375099185E-10    -8.448202256E-06    -9.483627556E-06    -9.822994418E-08     1.782429762E-14    -6.261756304E-19     3.984140174E-14     5.794461662E+00     5.166927388E-10
 1.712547311E+04    -5.548280391E-12     1.075251633E+02     8.451235406E-04     1.616954314E-03     3.723247692E+00     1.931326039E+01    -5.154725972E-15    -1.530495816E-10     6.233347243E-10     6.233347243E-10    -8.307839806E-06    -9.327512964E-06    -9.659916661E-08     1.733904288E-14    -6.026114974E-19     3.874367569E-14     5.794461662E+00     5.051604816E-10
 1.722201584E+04    -5.425902840E-12     1.075251633E+02     8.357991158E-04     1.599200775E-03     3.723247692E+00     1.931326039E+01    -4.992172312E-15    -1.496633114E-10     6.094747192E-10     6.094747192E-10    -8.169809405E-06    -9.173968250E-06    -9.499546261E-08     1.686699887E-14    -5.799341257E-19     3.767619462E-14     5.794461662E+00     4.938856171E-10
 1.731910282E+04    -5.306224520E-12     1.075251633E+02     8.265775694E-04     1.581642162E-03     3.723247692E+00     1.931326039E+01    -4.834744763E-15    -1.463519634E-10     5.959228948E-10     5.959228948E-10    -8.034072306E-06    -9.022951110E-06    -9.341838271E-08     1.640780595E-14    -5.581101450E-19     3.663812522E-14     5.794461662E+00     4.828624005E-10
 1.741673712E+04    -5.189185895E-12     1.075251633E+02     8.174577663E-04     1.564276336E-03     3.723247692E+00     1.931326039E+01    -4.682281672E-15    -1.431138800E-10     5.826723987E-10     5.826723987E-10    -7.900590408E-06    -8.874419936E-06    -9.186748492E-08     1.596111426E-14    -5.371074406E-19     3.562865711E-14     5.794461662E+00     4.720852151E-10
 1.751492182E+04    -5.074728744E-12     1.075251633E+02     8.084385838E-04     1.547101180E-03     3.723247692E+00     1.931326039E+01    -4.534626486E-15    -1.399474402E-10     5.697165307E-10     5.697165307E-10    -7.769326242E-06    -8.728333806E-06    -9.034233457E-08     1.552658345E-14    -5.168951063E-19     3.464700227E-14     5.794461662E+00     4.615485698E-10
 1.761366002E+04    -4.962796130E-12     1.075251633E+02     7.995189118E-04     1.530114601E-03     3.723247692E+00     1.931326039E+01    -4.391627589E-15    -1.368510590E-10     5.570487397E-10     5.570487397E-10    -7.640242962E-06    -8.584652470E-06    -8.884250420E-08     1.510388246E-14    -4.974433991E-19     3.369239437E-14     5.794461662E+00     4.512470958E-10
 1.771295485E+04    -4.853332370E-12     1.075251633E+02     7.906976525E-04     1.513314529E-03     3.723247692E+00     1.931326039E+01    -4.253138145E-15    -1.338231861E-10     5.446626202E-10     5.446626202E-10    -7.513304332E-06    -8.443336343E-06    -8.736757347E-08     1.469268922E-14    -4.787236951E-19     3.276408820E-14     5.794461662E+00     4.411755442E-10
 1.781280944E+04    -4.746283011E-12     1.075251633E+02     7.819737199E-04     1.496698914E-03     3.723247692E+00     1.931326039E+01    -4.119015948E-15    -1.308623059E-10     5.325519092E-10     5.325519092E-10    -7.388474721E-06    -8.304346489E-06    -8.591712900E-08     1.429269045E-14    -4.607084478E-19     3.186135909E-14     5.794461662E+00     4.313287833E-10
 1.791322695E+04    -4.641594800E-12     1.075251633E+02     7.733460404E-04     1.480265733E-03     3.723247692E+00     1.931326039E+01    -3.989123279E-15    -1.279669361E-10     5.207104829E-10     5.207104829E-10    -7.265719088E-06    -8.167644615E-06    -8.449076428E-08     1.390358138E-14    -4.433711472E-19     3.098350233E-14     5.794461662E+00     4.217017959E-10
 1.801421055E+04    -4.539215660E-12     1.075251633E+02     7.648135518E-04     1.464012981E-03     3.723247692E+00     1.931326039E+01    -3.863326759E-15    -1.251356273E-10     5.091323538E-10     5.091323538E-10    -7.145002976E-06    -8.033193056E-06    -8.308807954E-08     1.352506554E-14    -4.266862809E-19     3.012983263E-14     5.794461662E+00     4.122896768E-10
 1.811576343E+04    -4.439094660E-12     1.075251633E+02     7.563752039E-04     1.447938679E-03     3.723247692E+00     1.931326039E+01    -3.741497218E-15    -1.223669620E-10     4.978116672E-10     4.978116672E-10    -7.026292499E-06    -7.900954770E-06    -8.170868166E-08     1.315685455E-14    -4.106292966E-19     2.929968357E-14     5.794461662E+00     4.030876303E-10
 1.821788880E+04    -4.341181995E-12     1.075251633E+02     7.480299581E-04     1.432040866E-03     3.723247692E+00     1.931326039E+01    -3.623509556E-15    -1.196595544E-10     4.867426990E-10     4.867426990E-10    -6.909554334E-06    -7.770893322E-06    -8.035218404E-08     1.279866787E-14    -3.951765659E-19     2.849240711E-14     5.794461662E+00     3.940909677E-10
 1.832058989E+04    -4.245428956E-12     1.075251633E+02     7.397767872E-04     1.416317605E-03     3.723247692E+00     1.931326039E+01    -3.509242621E-15    -1.170120490E-10     4.759198521E-10     4.759198521E-10    -6.794755712E-06    -7.642972878E-06    -7.901820649E-08     1.245023258E-14    -3.803053497E-19     2.770737304E-14     5.794461662E+00     3.852951050E-10
 1.842386995E+04    -4.151787911E-12     1.075251633E+02     7.316146752E-04     1.400766980E-03     3.723247692E+00     1.931326039E+01    -3.398579080E-15    -1.144231205E-10     4.653376539E-10     4.653376539E-10    -6.681864410E-06    -7.517158196E-06    -7.770637516E-08     1.211128321E-14    -3.659937646E-19     2.694396855E-14     5.794461662E+00     3.766955604E-10
 1.852773224E+04    -4.060212277E-12     1.075251633E+02     7.235426175E-04     1.385387095E-03     3.723247692E+00     1.931326039E+01    -3.291405300E-15    -1.118914728E-10     4.549907536E-10     4.549907536E-10    -6.570848737E-06    -7.393414609E-06    -7.641632236E-08     1.178156151E-14    -3.522207506E-19     2.620159768E-14     5.794461662E+00     3.682879522E-10
