# s8 = 0.8195 
#  k, 0.95*s8, 0.97*s8, 1.*s8, 1.03*s8, 1.05*s8
1.354700000000000015e+00 8.853540072354372015e+00 9.487047781933734214e+00 1.049934754095911593e+01 1.158870930183163317e+01 1.235919755378534823e+01
1.397199999999999998e+00 8.457586569641133423e+00 9.068236071290128208e+00 1.004435854020496599e+01 1.109517961974312605e+01 1.183860708716950683e+01
1.441000000000000059e+00 8.082235069705486552e+00 8.670923744219052764e+00 9.612252626459950378e+00 1.062596230944926035e+01 1.134330745775082683e+01
1.486199999999999966e+00 7.726034507831545994e+00 8.293590526109870353e+00 9.201402148319649754e+00 1.017931806036117059e+01 1.087148253428183686e+01
1.532799999999999940e+00 7.388045542917446973e+00 7.935270410077255754e+00 8.810802327477563978e+00 9.754205022240068246e+00 1.042206682503407578e+01
1.580899999999999972e+00 7.067073210681428463e+00 7.594710471340786029e+00 8.439110253633771208e+00 9.349186649494038548e+00 9.993559338216988053e+00
1.630500000000000060e+00 6.762060939500402768e+00 7.270826687072993622e+00 8.085202423005156902e+00 8.963102228138476235e+00 9.584775947498249238e+00
1.681699999999999973e+00 6.472066536943680504e+00 6.962629275996866873e+00 7.748015015636440239e+00 8.594810725541300656e+00 9.194522391932878236e+00
1.734399999999999942e+00 6.196475163441713896e+00 6.669508802178637730e+00 7.426951851543851291e+00 8.243735805756935875e+00 8.822239453302506362e+00
1.788799999999999946e+00 5.934246511456814588e+00 6.390355465970273485e+00 7.120792739194615528e+00 7.908539322142225103e+00 8.466506050434688291e+00
1.844899999999999984e+00 5.684553224280341155e+00 6.124322943815604603e+00 6.828664744901852046e+00 7.588324160453517209e+00 8.126410422882683449e+00
1.902800000000000047e+00 5.446712735219309209e+00 5.870693522269561093e+00 6.549795481400694008e+00 7.282260944073207121e+00 7.801083933794632941e+00
1.962499999999999911e+00 5.219896180551341303e+00 5.628620689488609941e+00 6.283313993742797976e+00 6.989456925103655571e+00 7.489620898821464756e+00
2.024000000000000021e+00 5.003828158985485608e+00 5.397821405908825199e+00 6.028926538153282166e+00 6.709608725207230506e+00 7.191712205593708163e+00
2.087499999999999911e+00 4.797557236816618165e+00 5.177290601050633434e+00 5.785543676942134894e+00 6.441537746795332531e+00 6.906117101185759388e+00
2.153000000000000025e+00 4.600710519103191842e+00 4.966648842800294616e+00 5.552777625045376197e+00 6.184849780619035009e+00 6.632438269316526913e+00
2.220600000000000129e+00 4.412509656951809411e+00 4.765088576780969198e+00 5.329776540372881399e+00 5.938648183451583407e+00 6.369748948222617280e+00
2.290200000000000014e+00 4.232859320060660124e+00 4.572526897358904385e+00 5.116479482282324298e+00 5.702898245478474237e+00 6.118034436139999421e+00
2.362099999999999866e+00 4.060924372975241781e+00 4.388071723689598080e+00 4.911903693901149559e+00 5.476520042344154682e+00 5.876146325008576810e+00
2.436199999999999921e+00 3.896519230654882815e+00 4.211549163332150236e+00 4.715896458451657836e+00 5.259386663002760365e+00 5.643977625245446106e+00
2.512599999999999945e+00 3.739167511656554144e+00 4.042462150612712080e+00 4.527928998513060854e+00 5.050936832880697835e+00 5.420944980673566782e+00
2.591400000000000148e+00 3.588480243772006695e+00 3.880403953619151913e+00 4.347567296605486575e+00 4.850708512720667720e+00 5.206567282459842794e+00
2.672699999999999854e+00 3.444057488032643999e+00 3.724958298672828683e+00 4.174370220208500015e+00 4.658235326343850069e+00 5.000361133566189054e+00
2.756499999999999950e+00 3.305655890457976920e+00 3.575879389929378149e+00 4.008089586590895870e+00 4.473268350379285607e+00 4.802078091576392538e+00
2.842999999999999972e+00 3.172842737198970919e+00 3.432708712708196774e+00 3.848226254790318546e+00 4.295265466803698473e+00 4.611146056945632843e+00
2.932199999999999918e+00 3.045422959261059770e+00 3.295250575037686591e+00 3.694584892841665358e+00 4.124033359012559075e+00 4.427374027937514889e+00
3.024199999999999999e+00 2.923109982249565864e+00 3.163206602418275892e+00 3.546849179235429972e+00 3.959237484373469673e+00 4.250415170253917019e+00
3.119000000000000217e+00 2.805719725767187533e+00 3.036391601861720968e+00 3.404833327685119038e+00 3.800692823055141556e+00 4.080085762301257191e+00
3.216899999999999871e+00 2.692825303689892813e+00 2.914349691680799825e+00 3.268035361382015225e+00 3.647848087779108184e+00 3.915799802516227945e+00
3.317800000000000082e+00 2.584366451750153448e+00 2.797030609552140668e+00 3.136422349944494758e+00 3.500690578744175330e+00 3.757559736924428240e+00
3.421899999999999942e+00 2.480066408835676750e+00 2.684140520195668511e+00 3.009673526287866441e+00 3.358870963481013661e+00 3.604996250046029971e+00
3.529199999999999893e+00 2.379796857385888753e+00 2.575551709793074462e+00 2.887663040224369926e+00 3.222266430895284195e+00 3.457989215504353897e+00
3.639899999999999913e+00 2.283298177608421131e+00 2.470989856857126465e+00 2.770093462805152562e+00 3.090555120714993720e+00 3.316199711623005530e+00
3.754100000000000215e+00 2.190419039846909666e+00 2.370297862812393852e+00 2.656798971841306312e+00 2.963562380162960253e+00 3.179447118976561626e+00
3.871799999999999908e+00 2.101051148838353200e+00 2.273368514979872135e+00 2.547674795967673322e+00 2.841186845591583854e+00 3.047632864515573026e+00
3.993300000000000072e+00 2.014937577525387269e+00 2.179926922594961791e+00 2.442417418770212123e+00 2.723094265553295923e+00 2.920400977590979164e+00
4.118599999999999817e+00 1.932005977882401693e+00 2.089902837187164852e+00 2.340960496654227452e+00 2.609223078089438985e+00 2.797693544496428153e+00
4.247799999999999798e+00 1.852141550475444154e+00 2.003176962635254910e+00 2.243177817429826693e+00 2.499439887465851662e+00 2.679372189218123257e+00
4.381000000000000227e+00 1.775214069476810597e+00 1.919615035923563084e+00 2.148928972015467842e+00 2.393597948871004188e+00 2.565285783747059511e+00
4.518399999999999750e+00 1.701084584977593517e+00 1.839069186580249315e+00 2.058051876456861162e+00 2.291519876830566016e+00 2.455246081466456509e+00
4.660199999999999676e+00 1.629616361983683204e+00 1.761395143894959103e+00 1.970390305975781242e+00 2.193036617019074708e+00 2.349074929227012998e+00
4.806400000000000006e+00 1.560754032698417060e+00 1.686539533568343519e+00 1.885894305153809514e+00 2.098102054690066165e+00 2.246728946948365557e+00
4.957099999999999618e+00 1.494419793081927406e+00 1.614421166693175147e+00 1.804477274802255948e+00 2.006623680100798168e+00 2.148111344771316933e+00
5.112599999999999589e+00 1.430457760764260344e+00 1.544873751785256655e+00 1.725956187357584826e+00 1.918400259200278235e+00 2.053007861291904046e+00
5.272999999999999687e+00 1.368809834477995091e+00 1.477836966502363181e+00 1.650267110314271202e+00 1.833363811511430130e+00 1.961347512255158909e+00
5.438399999999999679e+00 1.309416222803553742e+00 1.413248590658351844e+00 1.577343838335730331e+00 1.751443625873106980e+00 1.873056228707064008e+00
5.608999999999999986e+00 1.252170197057235423e+00 1.350996946748024286e+00 1.507066648784592289e+00 1.672511049021599083e+00 1.787998831841300262e+00
5.785000000000000142e+00 1.197000535316959935e+00 1.291005505863882741e+00 1.439350302214951860e+00 1.596471123847011730e+00 1.706073266912694342e+00
5.966400000000000148e+00 1.143881358110914181e+00 1.233249134021582094e+00 1.374170644439563160e+00 1.523300386095973291e+00 1.627256299737357637e+00
6.153599999999999959e+00 1.092687361000196145e+00 1.177592467147562827e+00 1.311375940099286597e+00 1.452829075154890237e+00 1.551365172252827440e+00
6.346599999999999575e+00 1.043402390302611726e+00 1.124019956680962773e+00 1.250951318994244721e+00 1.385042608736664072e+00 1.478385215993672563e+00
6.545700000000000074e+00 9.959380496680698691e-01 1.072436587159261157e+00 1.192790859538588100e+00 1.319822874870860252e+00 1.408189421522259233e+00
6.751000000000000334e+00 9.502582433265773787e-01 1.022804251841053835e+00 1.136852888811521689e+00 1.257123869708946629e+00 1.340728420284101885e+00
6.962799999999999656e+00 9.062868996957287315e-01 9.750408981706175648e-01 1.083045437359464458e+00 1.196842475112573023e+00 1.275890930429137704e+00
7.181199999999999584e+00 8.639924507998676395e-01 9.291129272128664240e-01 1.031331269334603062e+00 1.138937018005535595e+00 1.213631833290276907e+00
7.406500000000000306e+00 8.233085986805033230e-01 8.849484391494080171e-01 9.816291583574978663e-01 1.083315758457890521e+00 1.153851685747228961e+00
7.638799999999999812e+00 7.842062248218014675e-01 8.425161497421930212e-01 9.339039448346968531e-01 1.029938834198480757e+00 1.096506998801424881e+00
7.878499999999999837e+00 7.466104076186312888e-01 8.017345415866774516e-01 8.880632055121224777e-01 9.787016415521618828e-01 1.041484316933371179e+00
8.125600000000000378e+00 7.105104396850796533e-01 7.625920089769557819e-01 8.440934634758555655e-01 9.295881479924196222e-01 9.887655030807814827e-01
8.380499999999999616e+00 6.758388726826706216e-01 7.250147810797299419e-01 8.019104981123923448e-01 8.825024867064226175e-01 9.382462504904603984e-01
8.643399999999999750e+00 6.425594766670907898e-01 6.889631279879331327e-01 7.614686072084619894e-01 8.373920838928856636e-01 8.898688960607789022e-01
8.914500000000000313e+00 6.106363621953383447e-01 6.543975781469781872e-01 7.227222264047282740e-01 7.942043957148429145e-01 8.435757460770959559e-01
9.194200000000000372e+00 5.800132283777309494e-01 6.212563830598125669e-01 6.856005896691461654e-01 7.528586110258128627e-01 7.992787220722955555e-01
9.482599999999999696e+00 5.506690384429410168e-01 5.895159376870212631e-01 6.500756450131833786e-01 7.133215118048361614e-01 7.569407649386272752e-01
9.779999999999999361e+00 5.225613739437880989e-01 5.591293903794104514e-01 6.160931717590075740e-01 6.755306469140575087e-01 7.164934624676656538e-01
1.008699999999999974e+01 4.956248974656394246e-01 5.300250758490538949e-01 5.835711818665090256e-01 6.393927160638903651e-01 6.778354289332150229e-01
1.040300000000000047e+01 4.698962104675029616e-01 5.022417400137528798e-01 5.525514274600697995e-01 6.049522283559907176e-01 6.410128748233299145e-01
1.073000000000000043e+01 4.452066854146045638e-01 4.755956970547652873e-01 5.228262851593407090e-01 5.719760253292877072e-01 6.057747391317863661e-01
1.106600000000000072e+01 4.216914548483957637e-01 4.502322131469784217e-01 4.945565900266997716e-01 5.406409498834408023e-01 5.723087743138973726e-01
1.141300000000000026e+01 3.991927608691659413e-01 4.259795947756420120e-01 4.675485210425188720e-01 5.107296022744977071e-01 5.403810574178581350e-01
1.177100000000000080e+01 3.777014013823537519e-01 4.028269112978660749e-01 4.417881751577167337e-01 4.822246547099185987e-01 5.099717190189581029e-01
1.214100000000000001e+01 3.571501063816217569e-01 3.807004758456820626e-01 4.171916015951201429e-01 4.550311281688187992e-01 4.809779938118937670e-01
1.252100000000000080e+01 3.376300799931031826e-01 3.596975155596160434e-01 3.938652001663054403e-01 4.292647433404557789e-01 4.535218762990991803e-01
1.291399999999999970e+01 3.189703002088882799e-01 3.396326694729397966e-01 3.716009866119796001e-01 4.046935533019579423e-01 4.273546892731187596e-01
1.331900000000000084e+01 3.012077900085060045e-01 3.205447575530298576e-01 3.504403899815933254e-01 3.813614644171211543e-01 4.025218893775602824e-01
1.373700000000000010e+01 2.842837136528681419e-01 3.023694437028653925e-01 3.303102955119260331e-01 3.591859241960762006e-01 3.789342419756284164e-01
1.416799999999999926e+01 2.681838989204639589e-01 2.850904664756321316e-01 3.111909968356633138e-01 3.381433708121917014e-01 3.565653569140517787e-01
1.461200000000000010e+01 2.528903506376281030e-01 2.686874653149862180e-01 2.930582573098804988e-01 3.182052555988966192e-01 3.353835381353237333e-01
1.507099999999999973e+01 2.383211347016845894e-01 2.530715417365653752e-01 2.758121595432588280e-01 2.992599187671374228e-01 3.152688716892579901e-01
1.554400000000000048e+01 2.244950831892129350e-01 2.382619605705290911e-01 2.594724540293735782e-01 2.813273473268155245e-01 2.962413321886330775e-01
1.603099999999999881e+01 2.113922839830238432e-01 2.242364103301203448e-01 2.440129055345832687e-01 2.643769453379296586e-01 2.782671487850431058e-01
1.653399999999999892e+01 1.989430675277822913e-01 2.109193699300525304e-01 2.293487230290513490e-01 2.483140236837219350e-01 2.612446684858542589e-01
1.705300000000000082e+01 1.871348457741422444e-01 1.982965149661095050e-01 2.154626981162468258e-01 2.331181134884198480e-01 2.451510227590389113e-01
1.758800000000000097e+01 1.759519738396817523e-01 1.863502508713481276e-01 2.023340213439595026e-01 2.187648068537463020e-01 2.299591801290712667e-01
1.813899999999999935e+01 1.653763375252190748e-01 1.750603564664037770e-01 1.899390143276477594e-01 2.052265849764382810e-01 2.156388427867926005e-01
1.870799999999999841e+01 1.553541549777484598e-01 1.643685872831814332e-01 1.782123428398628417e-01 1.924305366850393717e-01 2.021117802478946679e-01
1.929500000000000171e+01 1.458723090675479450e-01 1.542601655265696259e-01 1.671364812533024657e-01 1.803560688444633131e-01 1.893551797504277601e-01
1.990099999999999980e+01 1.369011536337115253e-01 1.447027153990292081e-01 1.566746647828279604e-01 1.689616741213428863e-01 1.773241841085304304e-01
2.052499999999999858e+01 1.284399065721993916e-01 1.356946385751536532e-01 1.468238672955766710e-01 1.582426572489687988e-01 1.660128601083537825e-01
2.116900000000000048e+01 1.204457961371679514e-01 1.271896509067907688e-01 1.375322367015850145e-01 1.481412542678501032e-01 1.553593252088268928e-01
2.183299999999999841e+01 1.129048768147250942e-01 1.191722076438091887e-01 1.287816238055819185e-01 1.386364805256424804e-01 1.453405885883122806e-01
2.251800000000000068e+01 1.057916463506674565e-01 1.116145086292531369e-01 1.205405648756570636e-01 1.296929691002161877e-01 1.359185613293997230e-01
2.322400000000000020e+01 9.909187880421627126e-02 1.045007782034669541e-01 1.127907880121217232e-01 1.212897663156466549e-01 1.270704107726393639e-01
2.395200000000000173e+01 9.278178056355364245e-02 9.780511898935538573e-02 1.055030640892500732e-01 1.133941218201337808e-01 1.187609451915862396e-01
2.470400000000000063e+01 8.683196717092311889e-02 9.149576280646858073e-02 9.864188020438836857e-02 1.059665960575829624e-01 1.109480162866727515e-01
2.547899999999999920e+01 8.123807016073202047e-02 8.556751706327662965e-02 9.220070695310432496e-02 9.899921934957303660e-02 1.036226444629208959e-01
2.627799999999999869e+01 7.597938985027317960e-02 7.999790637413393968e-02 8.615428396008185941e-02 9.246381714495391368e-02 9.675464762678177844e-02
2.710200000000000031e+01 7.103678946448642451e-02 7.476616221782135530e-02 8.047929011368480656e-02 8.633440375403207689e-02 9.031620716522194281e-02
2.795200000000000173e+01 6.639248873298284059e-02 6.985300025633936483e-02 7.515409406519640845e-02 8.058690325286102518e-02 8.428156779170074830e-02
2.882900000000000063e+01 6.202989130602857420e-02 6.524043398024464979e-02 7.015854504153357096e-02 7.519891513091521429e-02 7.862678534127950924e-02
2.973400000000000176e+01 5.793344096627529860e-02 6.091161915759675527e-02 6.547379778297163222e-02 7.014951780562059258e-02 7.332951513539862076e-02
3.066600000000000037e+01 5.409635229941643642e-02 5.685901317524211240e-02 6.109112707989304558e-02 6.542875309382870097e-02 6.837895131630174206e-02
3.162800000000000011e+01 5.049553001798767066e-02 5.305788187708097847e-02 5.698327034819190839e-02 6.100675096976126283e-02 6.374344381153952688e-02
3.262100000000000222e+01 4.711808604984064203e-02 4.949431335961702871e-02 5.313473302729641162e-02 5.686638179547094663e-02 5.940474546198395989e-02
3.364399999999999835e+01 4.395767174380531273e-02 4.616132295517485357e-02 4.953754446271368267e-02 5.299865365043501114e-02 5.535316525243445113e-02
3.469899999999999807e+01 4.099834893248349016e-02 4.304183866710790257e-02 4.617288697846171769e-02 4.938295201209100954e-02 5.156686359136865988e-02
3.578799999999999670e+01 3.822601328919902897e-02 4.012075676821887787e-02 4.302411910262304851e-02 4.600105355545156677e-02 4.802653913138277275e-02
3.690999999999999659e+01 3.563469526945979571e-02 3.739157074416874643e-02 4.008390611896751887e-02 4.284476989326072016e-02 4.472342107391504701e-02
3.806799999999999784e+01 3.320927546315996515e-02 3.483815940543459611e-02 3.733458857512415852e-02 3.989486225410223547e-02 4.163719574571537324e-02
3.926200000000000045e+01 3.094221705683551302e-02 3.245241037689386432e-02 3.476716939740413792e-02 3.714142458088411092e-02 3.875733824292586921e-02
4.049399999999999977e+01 2.882244277772759086e-02 3.022250469780638285e-02 3.236869161320839183e-02 3.457033248131537867e-02 3.606893011103370211e-02
4.176400000000000290e+01 2.684295073620588876e-02 2.814093005017578170e-02 3.013085966123625267e-02 3.217248700461422528e-02 3.356232607360769976e-02
4.307399999999999807e+01 2.499387320811957344e-02 2.619717687234216288e-02 2.804218023918244110e-02 2.993538675840110713e-02 3.122433954563573130e-02
4.442499999999999716e+01 2.326751478186622410e-02 2.438303619918048837e-02 2.609365751895981883e-02 2.784922990504543408e-02 2.904462103962398428e-02
4.581900000000000261e+01 2.165543579988862474e-02 2.268953165954509105e-02 2.427549321303447416e-02 2.590337660095758804e-02 2.701195903624233063e-02
4.725600000000000023e+01 2.015195285093641930e-02 2.111059555556909009e-02 2.258103138030279414e-02 2.409056896702621228e-02 2.511868698136408493e-02
4.873899999999999721e+01 1.874858201292978546e-02 1.963723080354161030e-02 2.100048961429804364e-02 2.240022096440796515e-02 2.335367309364416721e-02
5.026800000000000068e+01 1.744030281552953407e-02 1.826408814927632518e-02 1.952801581571748935e-02 2.082596637004625190e-02 2.171020228649878092e-02
