# s8 = 0.8195 
#  k, 0.95*s8, 0.97*s8, 1.*s8, 1.03*s8, 1.05*s8
3.829599999999999844e-03 2.215796257888571745e+03 2.310075012794855411e+03 2.455175909017807953e+03 2.604696121876992493e+03 2.706831439692133699e+03
3.949799999999999839e-03 2.267842986908198782e+03 2.364336250838698106e+03 2.512845414856730713e+03 2.665877700621505483e+03 2.770412069879545470e+03
4.073700000000000411e-03 2.320538273298787317e+03 2.419273641381528250e+03 2.571233543821371768e+03 2.727821666640093099e+03 2.834784982063063126e+03
4.201500000000000373e-03 2.373882117060337805e+03 2.474887184423348572e+03 2.630340295911731573e+03 2.790528019932755797e+03 2.899950176242684392e+03
4.333299999999999999e-03 2.427874518192848427e+03 2.531176879964156342e+03 2.690165671127809674e+03 2.853996760499494030e+03 2.965907652418410635e+03
4.469200000000000429e-03 2.482515476696321002e+03 2.588142728003953835e+03 2.750709669469607434e+03 2.918227888340306436e+03 3.032657410590242762e+03
4.609399999999999609e-03 2.537642853228013337e+03 2.645615690417992482e+03 2.811792635155693915e+03 2.983030806636675152e+03 3.100001380259152484e+03
4.754000000000000413e-03 2.593256647787926795e+03 2.703595767206272285e+03 2.873414568186068664e+03 3.048405515388600179e+03 3.167939561425141164e+03
4.903099999999999646e-03 2.649356860376061832e+03 2.762082958368793697e+03 2.935575468560733043e+03 3.114352014596081517e+03 3.236471954088208804e+03
5.056899999999999590e-03 2.704578513527462746e+03 2.819581450170282551e+03 2.996566585782120001e+03 3.178927455634922353e+03 3.303487239062773824e+03
5.215499999999999650e-03 2.761418612124376523e+03 2.878836221750411823e+03 3.059537086425117195e+03 3.245726087897503476e+03 3.372900370250510605e+03
5.379100000000000374e-03 2.818579843287579479e+03 2.938425617524297650e+03 3.122862948218188194e+03 3.312901414800380280e+03 3.442704748166483569e+03
5.547899999999999707e-03 2.876062070916304492e+03 2.998349487358664646e+03 3.186543998119565003e+03 3.380453238021751531e+03 3.512900156238178170e+03
5.721900000000000250e-03 2.933703170493045945e+03 3.058438808483437242e+03 3.250400596494890124e+03 3.448190977662437490e+03 3.583288541378634818e+03
5.901400000000000222e-03 2.991502984281169120e+03 3.118693406811023124e+03 3.314432542556481621e+03 3.516114403460565882e+03 3.653869652040678830e+03
6.086499999999999896e-03 3.049461402268159418e+03 3.179113160206358771e+03 3.378639694338307891e+03 3.584223351521049608e+03 3.724643308475228423e+03
6.277500000000000094e-03 3.107416233620042931e+03 3.239528972885791518e+03 3.442842328260796876e+03 3.652327145930958977e+03 3.795411352861768137e+03
6.474399999999999947e-03 3.165205378644357552e+03 3.299771848602923455e+03 3.506860833936288145e+03 3.720235238980925715e+03 3.865975766393293725e+03
6.677500000000000276e-03 3.222828688202998819e+03 3.359841621808231139e+03 3.570695018964224346e+03 3.787947408567944876e+03 3.936336305483740034e+03
6.886899999999999619e-03 3.280448080095502064e+03 3.419907084721070532e+03 3.634524253394792140e+03 3.855653921798353622e+03 4.006690679169674695e+03
7.102999999999999939e-03 3.337577329214891961e+03 3.479461333305137032e+03 3.697809808439758399e+03 3.922783257575390508e+03 4.076444967321844160e+03
7.325800000000000367e-03 3.394378394325934551e+03 3.538673203988398200e+03 3.760731103601404357e+03 3.989525738186115177e+03 4.145796938264254095e+03
7.555599999999999990e-03 3.450527126348306410e+03 3.597204760344231090e+03 3.822928983591758424e+03 4.055500344096029949e+03 4.214350637762888255e+03
7.792600000000000221e-03 3.506185431508495640e+03 3.655224780431090494e+03 3.884582800000861880e+03 4.120897319121597320e+03 4.282303748033542433e+03
8.037000000000000741e-03 3.561191212559531778e+03 3.712564268514332525e+03 3.945512939671250933e+03 4.185526109011198059e+03 4.349458240920371281e+03
8.289200000000000040e-03 3.615220341858355368e+03 3.768885310611837667e+03 4.005360271328784620e+03 4.249005719879382923e+03 4.415418188962676140e+03
8.549199999999999855e-03 3.668434802676233630e+03 3.824356767618431604e+03 4.064304238747189629e+03 4.311526497926739466e+03 4.480381384070748027e+03
8.817399999999999544e-03 3.720510504042495086e+03 3.878640764842123190e+03 4.121985754148911838e+03 4.372707497325471195e+03 4.543951950090230639e+03
9.093900000000000247e-03 3.771447437143939169e+03 3.931737286200290782e+03 4.178404789242094012e+03 4.432548675919298148e+03 4.606129834653833313e+03
9.379200000000000731e-03 3.820921536174952053e+03 3.983308483711047302e+03 4.233202285412268793e+03 4.490669119659206444e+03 4.666519195220142137e+03
9.673400000000000401e-03 3.869094797025433309e+03 4.033523229533686845e+03 4.286557695345859429e+03 4.547259180905222820e+03 4.725317827791952368e+03
9.976900000000000351e-03 3.915481275476873634e+03 4.081874923721861251e+03 4.337932631858032437e+03 4.601747721094129702e+03 4.781932224051503908e+03
1.029000000000000054e-02 3.960242941463147417e+03 4.128532408479150035e+03 4.387506511071270324e+03 4.654325048634500490e+03 4.836560130664649478e+03
1.061299999999999917e-02 4.003217859026819951e+03 4.173326860010850396e+03 4.435099908807175780e+03 4.704800816638919059e+03 4.889003739885645700e+03
1.094599999999999913e-02 4.043920310912251352e+03 4.215751926463140990e+03 4.480174720323144356e+03 4.752604206710654580e+03 4.938669890695244248e+03
1.128900000000000042e-02 4.082512434135581316e+03 4.255976631612656092e+03 4.522910566825318710e+03 4.797925758127678819e+03 4.985756579167999917e+03
1.164300000000000057e-02 4.118670250360468344e+03 4.293663219321089855e+03 4.562948488364130753e+03 4.840384662613586443e+03 5.029868073417881533e+03
1.200799999999999958e-02 4.152232092758573344e+03 4.328643159883005865e+03 4.600109395413028324e+03 4.879790952462240966e+03 5.070806976896652486e+03
1.238500000000000018e-02 4.183197929924586788e+03 4.360916404689471165e+03 4.634393210454032669e+03 4.916144517264017850e+03 5.108573154910754056e+03
1.277299999999999963e-02 4.211082680655642434e+03 4.389977301815357350e+03 4.665262632804890927e+03 4.948875457397478385e+03 5.142574447916011195e+03
1.317399999999999995e-02 4.236047997157474128e+03 4.415994335631978174e+03 4.692896654785299688e+03 4.978173584029877929e+03 5.173008051949693254e+03
1.358700000000000012e-02 4.257770825188371418e+03 4.438630767773423941e+03 4.716937487023450558e+03 5.003659427940971909e+03 5.199479695738400551e+03
1.401400000000000041e-02 4.276089117078990057e+03 4.457717644590354212e+03 4.737205545310280286e+03 5.025142448138583859e+03 5.221791352351724527e+03
1.445300000000000057e-02 4.290680295869566180e+03 4.472918758131120740e+03 4.753343657589950453e+03 5.042243888778347355e+03 5.239549533311575033e+03
1.490700000000000011e-02 4.301544022411158949e+03 4.484233714157750001e+03 4.765351338321777803e+03 5.054963161817215223e+03 5.252753575565180654e+03
1.537400000000000051e-02 4.308681582381143016e+03 4.491663921421303712e+03 4.773230196517255536e+03 5.063302096455954597e+03 5.261405466837491986e+03
1.585599999999999857e-02 4.311607492893835115e+03 4.494703285071385835e+03 4.776442420851861243e+03 5.066690206988643695e+03 5.264912406503605780e+03
1.635400000000000048e-02 4.310160429345295597e+03 4.493183653205539485e+03 4.774809357317845752e+03 5.064938024275438693e+03 5.263077541633891997e+03
1.686700000000000005e-02 4.304503423576241403e+03 4.487275040210663064e+03 4.768511774010236877e+03 5.058237406716573787e+03 5.256100311584981682e+03
1.739599999999999827e-02 4.294313446900118834e+03 4.476640743340365589e+03 4.757191933496061210e+03 5.046208954599481331e+03 5.243586526861007769e+03
1.794199999999999962e-02 4.279429426019180028e+03 4.461112894816662447e+03 4.740671519614009412e+03 5.028663595963593252e+03 5.225339774502532237e+03
1.850399999999999961e-02 4.259852765105050821e+03 4.440693049426487050e+03 4.718952332749414381e+03 5.005603401589369241e+03 5.201362319997077975e+03
1.908500000000000127e-02 4.235583792820734743e+03 4.415381553948550390e+03 4.692034747585931655e+03 4.977028774624194739e+03 5.171654585592413241e+03
1.968400000000000011e-02 4.206300492903857048e+03 4.384842850798555446e+03 4.659562389689358497e+03 4.942561919842125462e+03 5.135824161065065709e+03
2.030099999999999960e-02 4.172166002279153872e+03 4.349247087915592601e+03 4.621716207573722386e+03 4.902394927950694182e+03 5.094070755460899818e+03
2.093799999999999828e-02 4.133181212249424789e+03 4.308595250733435932e+03 4.578497339319356797e+03 4.856529103745760949e+03 5.046395792709511625e+03
2.159499999999999961e-02 4.089185885606993907e+03 4.262720429839421740e+03 4.529728627991090434e+03 4.804776757226055452e+03 4.992604402961578671e+03
2.227200000000000013e-02 4.040343350963215926e+03 4.211793000641378967e+03 4.475591308477532039e+03 4.747330330878933637e+03 4.932896694373135688e+03
2.297099999999999836e-02 3.986816499881472282e+03 4.155982840965466494e+03 4.416266018229660403e+03 4.684381558323542777e+03 4.867471985116902033e+03
2.369100000000000025e-02 3.928607247868820650e+03 4.095292118310331716e+03 4.351755337467936442e+03 4.615933475990104853e+03 4.796333640913921045e+03
2.443499999999999839e-02 3.866040093115266700e+03 4.030059150218753985e+03 4.282418853094534825e+03 4.542367588217313823e+03 4.719878137587997116e+03
2.520100000000000118e-02 3.799278887409920117e+03 3.960454932550181184e+03 4.208438581218554646e+03 4.463877298243284713e+03 4.638306674667381230e+03
2.599200000000000121e-02 3.728324838427377927e+03 3.886480825314831691e+03 4.129816129791648564e+03 4.380464485824219082e+03 4.551621326646362832e+03
2.680700000000000097e-02 3.653826571193956170e+03 3.808813089894199038e+03 4.047270298978408846e+03 4.292891791443149486e+03 4.460614684214186127e+03
2.764799999999999897e-02 3.575947122432400192e+03 3.727621786368822086e+03 3.960981969546257915e+03 4.201351259872181799e+03 4.365486425832850728e+03
2.851499999999999868e-02 3.495173096638216975e+03 3.643414268010064006e+03 3.871490433766179649e+03 4.106415101779680299e+03 4.266831252105087515e+03
2.940999999999999864e-02 3.411829079811111569e+03 3.556528967987216220e+03 3.779155440239526797e+03 4.008465034923095118e+03 4.165045890138603681e+03
3.033200000000000132e-02 3.326401561636384031e+03 3.467473122483525003e+03 3.684516161141174052e+03 3.908073147543344021e+03 4.060724917037808154e+03
3.128399999999999931e-02 3.239376364906583603e+03 3.376753168210521835e+03 3.588110749026294798e+03 3.805810261217466632e+03 3.954461462867626778e+03
3.226500000000000201e-02 3.151401139535121274e+03 3.285044266697734201e+03 3.490656699865278370e+03 3.702437486617741342e+03 3.847046425973490841e+03
3.327700000000000102e-02 3.062799899983127489e+03 3.192684196475708177e+03 3.392512971133010069e+03 3.598335599352545159e+03 3.738875482399142584e+03
3.432099999999999734e-02 2.974381126298786967e+03 3.100515637399097614e+03 3.294574847735853382e+03 3.494454054196074594e+03 3.630935068701819546e+03
3.539799999999999891e-02 2.886791421998215810e+03 3.009212520609733929e+03 3.197558291657025165e+03 3.391552089923202857e+03 3.524013966387415167e+03
3.650799999999999879e-02 2.800192721627939136e+03 2.918943664634157358e+03 3.101642714725785481e+03 3.289820032852809163e+03 3.418309956789264106e+03
3.765299999999999897e-02 2.715553886496882569e+03 2.830718744418926235e+03 3.007900545840798259e+03 3.190394902894582174e+03 3.315004139490074067e+03
3.883400000000000046e-02 2.633197623620863851e+03 2.744874025830409209e+03 2.916688893386679410e+03 3.093655255184722137e+03 3.214489702760227829e+03
4.005199999999999733e-02 2.553607764379703895e+03 2.661913644571010991e+03 2.828543101604269395e+03 3.000168543321191919e+03 3.117356006101793355e+03
4.130899999999999850e-02 2.477267757403722499e+03 2.582341269443048532e+03 2.743997908715331050e+03 2.910501459839878407e+03 3.024191535523253606e+03
4.260499999999999704e-02 2.404660668481368702e+03 2.506660147804770077e+03 2.663587569911921037e+03 2.825220148393642376e+03 2.935584181966883989e+03
4.394100000000000089e-02 2.335946486261726477e+03 2.435036799122787670e+03 2.587488617399555551e+03 2.744511412675321480e+03 2.851727740078077204e+03
4.531999999999999917e-02 2.271284978290420440e+03 2.367637440467894976e+03 2.515877145674266103e+03 2.668561466836671116e+03 2.772815304340309467e+03
4.674099999999999783e-02 2.210835601662301997e+03 2.304627988847653342e+03 2.448928970270203536e+03 2.597556274374332133e+03 2.699039741756535022e+03
4.820699999999999985e-02 2.154596364068537696e+03 2.246006029009709437e+03 2.386640979295550551e+03 2.531491951083735785e+03 2.630396610830065129e+03
4.972000000000000031e-02 2.102403899300491503e+03 2.191600994512380112e+03 2.328831492901765614e+03 2.470175327995275893e+03 2.566684874574016703e+03
5.127899999999999819e-02 2.054094694008899751e+03 2.141242200533165033e+03 2.275318763651548124e+03 2.413413229011024669e+03 2.507703534789830883e+03
5.288799999999999751e-02 2.009021916645802776e+03 2.094255333076936040e+03 2.225386190902753697e+03 2.360445493592733328e+03 2.452662685001485443e+03
5.454699999999999827e-02 1.966861166068818648e+03 2.050302104599189079e+03 2.178674109551183392e+03 2.310890423065176947e+03 2.401165573962063718e+03
5.625800000000000245e-02 1.926805010019126712e+03 2.008541022374052545e+03 2.134288653805664580e+03 2.263800243844252236e+03 2.352227639152480606e+03
5.802299999999999819e-02 1.888046564896002565e+03 1.968131273202995544e+03 2.091336853865003377e+03 2.218228319485698194e+03 2.304865629889610773e+03
5.984300000000000036e-02 1.849618518932869165e+03 1.928065084777965694e+03 2.048748770323524695e+03 2.173040778026614589e+03 2.257902074795344106e+03
6.171999999999999709e-02 1.810554392641435243e+03 1.887335713874224894e+03 2.005455816865340012e+03 2.127105459558832081e+03 2.210161473403953096e+03
6.365600000000000425e-02 1.770049495084832188e+03 1.845105131530513745e+03 1.960568784601262678e+03 2.079480573761689811e+03 2.160666205372725017e+03
6.565300000000000302e-02 1.726978137893505163e+03 1.800201191022696321e+03 1.912844226164142356e+03 2.028849445057302773e+03 2.108049709267485923e+03
6.771299999999999542e-02 1.680698317363863453e+03 1.751955750441279633e+03 1.861573933794519462e+03 1.974462775082756252e+03 2.051534726075896288e+03
6.983699999999999630e-02 1.630247129748287989e+03 1.699366705925964425e+03 1.805695713000794740e+03 1.915196737651974900e+03 1.989955488846953585e+03
7.202699999999999381e-02 1.575547020312293625e+03 1.642354122235784871e+03 1.745126085281453925e+03 1.850964345875398749e+03 1.923222691543265455e+03
7.428700000000000581e-02 1.516488585026252622e+03 1.580804914298366384e+03 1.679746426188178475e+03 1.781641416267975046e+03 1.851208434023654263e+03
7.661700000000000454e-02 1.453396481883264187e+03 1.515058091357909689e+03 1.609917897550950102e+03 1.707612012814664467e+03 1.774312463586950344e+03
7.902099999999999402e-02 1.386964773849438188e+03 1.445837120290311759e+03 1.536409195418710624e+03 1.629691404603009232e+03 1.693381842188046448e+03
8.149900000000000200e-02 1.318159885704632870e+03 1.374148964409045902e+03 1.460289588722893086e+03 1.549012957291408839e+03 1.609593658283818968e+03
8.405600000000000571e-02 1.248413012934701555e+03 1.301484117428334912e+03 1.383140614293997260e+03 1.467251755994379664e+03 1.524686749494301466e+03
8.669300000000000617e-02 1.179314243592644971e+03 1.229498266112564806e+03 1.306718639514471306e+03 1.386267576350186118e+03 1.440591340174840525e+03
8.941200000000000536e-02 1.112564172815315715e+03 1.159961781952808451e+03 1.232901078489170686e+03 1.308047715926177489e+03 1.359369555815663489e+03
9.221699999999999342e-02 1.049781138850791876e+03 1.094559034020343461e+03 1.163473548215366691e+03 1.234481668704182766e+03 1.282981596437161897e+03
9.511000000000000010e-02 9.923407835158478747e+02 1.034721474605118601e+03 1.099953035952838945e+03 1.167174128031565488e+03 1.213091826912946544e+03
9.809299999999999964e-02 9.412801841888037870e+02 9.815278441100250575e+02 1.043482080884943116e+03 1.107332986946858455e+03 1.150952569074401026e+03
1.011699999999999960e-01 8.972823259487246332e+02 9.356880141425804140e+02 9.948116544918880209e+02 1.055751233523394376e+03 1.097385328353501791e+03
1.043400000000000022e-01 8.601319625874037911e+02 8.969768726999519686e+02 9.537013796332111042e+02 1.012172665252861975e+03 1.052123040881100906e+03
1.076199999999999934e-01 8.294539572572346060e+02 8.650025372311937417e+02 9.197335171564536722e+02 9.761528032937712851e+02 1.014702912782947578e+03
1.109900000000000053e-01 8.041049861851943206e+02 8.385743306835728390e+02 8.916446991175068888e+02 9.463536033447217051e+02 9.837360161299357060e+02
1.144700000000000023e-01 7.823195039767504113e+02 8.158538457192361193e+02 8.674846979746720308e+02 9.207099995851410768e+02 9.570790567803753675e+02
1.180699999999999944e-01 7.622223271583198994e+02 7.948893521512112557e+02 8.451844114923570714e+02 8.970324700579257069e+02 9.324605464063969293e+02
1.217700000000000032e-01 7.416054827633298601e+02 7.733842074588176274e+02 8.223114084015566050e+02 8.727494665555675510e+02 9.072143475056495845e+02
1.255900000000000072e-01 7.185037607599857665e+02 7.492946196963762304e+02 7.967015871973889034e+02 8.455736643554697594e+02 8.789693707973283381e+02
1.295300000000000062e-01 6.915302636695489582e+02 7.211794256201981170e+02 7.668308381965681519e+02 8.138961522855819339e+02 8.460591386018652429e+02
1.335899999999999865e-01 6.600511142706324108e+02 6.883810450129814171e+02 7.320054734482098411e+02 7.769864669177335372e+02 8.077282953095619860e+02
1.377800000000000136e-01 6.246150500831216732e+02 6.514714951511160734e+02 6.928332970024719089e+02 7.354892310855020696e+02 7.646465780968013632e+02
1.421000000000000041e-01 5.865844619572559395e+02 6.118685204058594991e+02 6.508168956017511846e+02 6.909940378314095142e+02 7.184627819348269213e+02
1.465599999999999958e-01 5.481809274525859337e+02 5.718823572710558665e+02 6.084022202860589914e+02 6.460858128947444357e+02 6.718562907063188732e+02
1.511599999999999888e-01 5.117339599372585894e+02 5.339348851463340679e+02 5.681524692463641486e+02 6.034723857971379175e+02 6.276331927717662893e+02
1.559000000000000108e-01 4.793613951323766287e+02 5.002272777486804785e+02 5.323962437890770616e+02 5.656126799930475499e+02 5.883408992703743934e+02
1.607899999999999885e-01 4.523323706199529965e+02 4.720777898215355322e+02 5.025267997956291879e+02 5.339765375662332190e+02 5.555011900667756208e+02
1.658399999999999874e-01 4.309582696093747245e+02 4.498087075765133136e+02 4.788829338401049540e+02 5.089194533328783336e+02 5.294807983146343986e+02
1.710399999999999976e-01 4.144049254170567451e+02 4.325517125830813825e+02 4.605439555795270508e+02 4.894669994833191708e+02 5.092687161005953271e+02
1.764000000000000012e-01 4.008693090937948114e+02 4.184317373215636167e+02 4.455245248024487523e+02 4.735209181689162392e+02 4.926899423654785437e+02
1.819399999999999906e-01 3.880904071030920477e+02 4.050986855712135934e+02 4.313383157556754668e+02 4.584555378539843673e+02 4.770241789288263590e+02
1.876400000000000012e-01 3.738917764734831621e+02 3.902920412830391115e+02 4.155964152828687475e+02 4.417508028020770894e+02 4.596624111973578124e+02
1.935300000000000076e-01 3.569251843661010071e+02 3.726121964871614978e+02 3.968208162980714633e+02 4.218486967764566771e+02 4.389923820571204374e+02
1.995999999999999996e-01 3.371166079051811266e+02 3.519837421870787466e+02 3.749341379071807978e+02 3.986699860278431515e+02 4.149336822619122813e+02
2.058599999999999874e-01 3.157091434460136838e+02 3.296985007405936585e+02 3.513026885272853974e+02 3.736571382714195693e+02 3.889804826864685197e+02
2.123200000000000087e-01 2.947204483296935109e+02 3.078518259786163753e+02 3.281404558461651391e+02 3.491452842179545542e+02 3.635500760299047442e+02
2.189800000000000080e-01 2.761159211164583098e+02 2.884841119309213582e+02 3.076022650151091966e+02 3.274060089323552347e+02 3.409931877788453676e+02
2.258499999999999952e-01 2.609528514329368249e+02 2.726922025490451347e+02 2.908452219674311436e+02 3.096578003557435181e+02 3.225698543091193642e+02
2.329299999999999982e-01 2.490836786738838668e+02 2.603218534415348131e+02 2.777047680977303230e+02 2.957254431298716213e+02 3.080975676400655061e+02
2.402400000000000091e-01 2.392063396768205621e+02 2.500204804952791733e+02 2.667511445164167867e+02 2.841003342522749904e+02 2.960142333612620291e+02
2.477800000000000002e-01 2.295797973117942945e+02 2.399809029905815407e+02 2.560762720720790071e+02 2.727714720356378848e+02 2.842391034137585279e+02
2.555499999999999994e-01 2.188300068031205399e+02 2.287778013812437337e+02 2.441766985905055662e+02 2.601557964470763409e+02 2.711352164867104761e+02
2.635700000000000265e-01 2.066434778767829812e+02 2.160866018491853993e+02 2.307110150319170430e+02 2.458948042504020748e+02 2.563325243217022944e+02
2.718300000000000161e-01 1.939239690877598719e+02 2.028454067924111257e+02 2.166697144877697099e+02 2.310324324239554130e+02 2.409111824666229609e+02
2.803599999999999981e-01 1.820445587019413551e+02 1.904782327987565509e+02 2.035543947628086130e+02 2.171492796544358725e+02 2.265052558305702064e+02
2.891599999999999726e-01 1.719528043194238194e+02 1.799673687752197111e+02 1.924001954036297093e+02 2.053342490832381770e+02 2.142400047636755858e+02
2.982299999999999951e-01 1.636458232016312593e+02 1.713091840089130926e+02 1.832022778890098778e+02 1.955811938906480520e+02 2.041083560243266390e+02
3.075800000000000201e-01 1.562476143179910935e+02 1.635949000139986822e+02 1.750019128417887373e+02 1.868804872077910204e+02 1.950662200644395625e+02
3.172300000000000120e-01 1.487333545017674794e+02 1.557620407060995547e+02 1.666793088399881526e+02 1.780540091862106920e+02 1.858960200941234859e+02
3.271800000000000264e-01 1.406927196085008234e+02 1.473856547331644435e+02 1.577872902327627571e+02 1.686320130156408936e+02 1.761127641795050351e+02
3.374500000000000277e-01 1.325464891733965374e+02 1.389019631565491579e+02 1.487855776455758701e+02 1.590981279057878908e+02 1.662162515365290005e+02
3.480300000000000060e-01 1.250442316927325095e+02 1.310876050124914798e+02 1.404919680028570497e+02 1.503119809046063722e+02 1.570943771970208900e+02
3.589499999999999913e-01 1.185384268118526165e+02 1.243073125019690508e+02 1.332897700393133391e+02 1.426757006409967801e+02 1.491619562072347662e+02
3.702099999999999835e-01 1.127363950352959279e+02 1.182576090022343180e+02 1.268590672701891435e+02 1.358526351761880733e+02 1.420710131690765650e+02
3.818199999999999927e-01 1.070819179515518016e+02 1.123623288634778987e+02 1.205933789784766219e+02 1.292055083407330471e+02 1.351634689810350096e+02
3.937999999999999834e-01 1.013469552050636082e+02 1.063853863729564040e+02 1.142444037707312532e+02 1.224736223100074994e+02 1.281702584725339875e+02
4.061500000000000110e-01 9.577932473154807269e+01 1.005834000712347631e+02 1.080821252597662578e+02 1.159405268119879935e+02 1.213840902146470881e+02
4.188899999999999846e-01 9.069544377140459801e+01 9.528371783597373224e+01 1.024504588823325832e+02 1.099669166913803906e+02 1.151769673719739018e+02
4.320300000000000251e-01 8.609763720715967850e+01 9.048853324777483920e+01 9.735137582356992425e+01 1.045545110766367713e+02 1.095504250945016338e+02
4.455799999999999761e-01 8.173000031667481835e+01 8.593293106984475571e+01 9.250628389680996122e+01 9.941084365510398868e+01 1.042026352626030672e+02
4.595600000000000240e-01 7.745243875190011806e+01 8.147193477707106979e+01 8.776280050478160888e+01 9.437602430847046264e+01 9.896864484514873084e+01
4.739800000000000124e-01 7.336933761495589579e+01 7.721347705583919208e+01 8.323422944455616346e+01 8.956878998495804467e+01 9.397084903975520831e+01
4.888500000000000068e-01 6.959538667097055509e+01 7.327605043232415483e+01 7.904481042000239199e+01 8.511918191082754959e+01 8.934318883644777998e+01
5.041799999999999615e-01 6.607752222407705744e+01 6.960467393314539208e+01 7.513664716136767652e+01 8.096634084883781668e+01 8.502280284028093149e+01
5.200000000000000178e-01 6.270995868597951528e+01 6.608988936898093414e+01 7.139471183506333318e+01 7.698959492767949087e+01 8.088521404567723039e+01
5.363099999999999534e-01 5.949456217731566454e+01 6.273360382858361817e+01 6.782097186978778325e+01 7.319097112169333741e+01 7.693248901974918397e+01
5.531300000000000106e-01 5.648358468693268009e+01 5.958971131869726179e+01 6.447179267748684595e+01 6.962931780642516344e+01 7.322513888903752388e+01
5.704799999999999871e-01 5.365818303082323837e+01 5.663864713039686904e+01 6.132650828607364701e+01 6.628284508340321679e+01 6.974061190999913151e+01
5.883800000000000141e-01 5.097349720745509671e+01 5.383400615684277568e+01 5.833637225187251829e+01 6.310043635486040614e+01 6.642619504657024265e+01
6.068400000000000460e-01 4.842956831024479669e+01 5.117578160466780446e+01 5.550130058949095968e+01 6.008192449054518391e+01 6.328166272182116359e+01
6.258700000000000374e-01 4.603710351558340363e+01 4.867496606489417843e+01 5.283271009290001530e+01 5.723914645367712239e+01 6.031913019062851333e+01
6.454999999999999627e-01 4.377733602210042818e+01 4.631210254482007826e+01 5.031009312139206457e+01 5.455052555857094632e+01 5.751629783967517540e+01
6.657499999999999529e-01 4.163788648347365751e+01 4.407435649207877049e+01 4.791992271913159840e+01 5.200183111903017874e+01 5.485845962503092466e+01
6.866400000000000281e-01 3.961861162492629518e+01 4.196151865624128874e+01 4.566188357403665066e+01 4.959263363354857290e+01 5.234510563475351574e+01
7.081800000000000317e-01 3.771189855268656999e+01 3.996569293387106825e+01 4.352764916244611726e+01 4.731416973081248045e+01 4.996717785510907817e+01
7.303899999999999837e-01 3.590697522475549874e+01 3.807571893537811292e+01 4.150546947689817046e+01 4.515409147825850766e+01 4.771192522483905663e+01
7.532999999999999696e-01 3.420205875345116908e+01 3.628969246695645978e+01 3.959325031575153275e+01 4.311010529695695226e+01 4.557691620963072410e+01
7.769300000000000095e-01 3.258947428973502980e+01 3.459965653305953737e+01 3.778260605159378827e+01 4.117339067873164993e+01 4.355303703862675491e+01
8.013000000000000123e-01 3.106459302772138997e+01 3.300079633766834775e+01 3.606843802363355422e+01 3.933855952987548932e+01 4.163470372838611411e+01
8.264399999999999524e-01 2.962267304866961126e+01 3.148817263921130660e+01 3.444550482527630919e+01 3.760006109007921538e+01 3.981615541453581386e+01
8.523699999999999610e-01 2.825673280411266219e+01 3.005455862694468649e+01 3.290620852527801077e+01 3.594992269744869873e+01 3.808916774915147840e+01
8.790999999999999925e-01 2.696456683750345817e+01 2.869765535505412757e+01 3.144810790373429654e+01 3.438555877341583766e+01 3.645105796167457157e+01
9.066800000000000415e-01 2.574111932849606177e+01 2.741219313346130804e+01 3.006560488883510018e+01 3.290103388949317065e+01 3.489566079593122794e+01
9.351199999999999513e-01 2.458242616589383189e+01 2.619407119648801086e+01 2.875439308613254141e+01 3.149183559474160177e+01 3.341832638587624871e+01
9.644599999999999840e-01 2.348450498137463427e+01 2.503914413034190645e+01 2.751007767551003624e+01 3.015331404441877083e+01 3.201423185265212368e+01
9.947099999999999831e-01 2.244386132192202865e+01 2.394379968723467300e+01 2.632886970598736909e+01 2.888150392769621888e+01 3.067929470186835772e+01
1.025900000000000034e+00 2.145709759546117823e+01 2.290450939354930071e+01 2.520704174182032276e+01 2.767247592902854336e+01 2.940944955020373897e+01
1.058100000000000041e+00 2.052061940045186006e+01 2.191751495481980783e+01 2.414058248777602955e+01 2.652195720597359951e+01 2.820024446842567301e+01
1.091299999999999937e+00 1.963190732221387336e+01 2.098023123522694178e+01 2.312681172697251952e+01 2.542717713578548100e+01 2.704885142716074142e+01
1.125499999999999945e+00 1.878846192673472970e+01 2.009008351180251495e+01 2.216304365572410617e+01 2.438534146854837203e+01 2.595240557394230763e+01
1.160800000000000054e+00 1.798680667980477565e+01 1.924342483164658546e+01 2.124536659714943454e+01 2.339226280777695521e+01 2.490652954576011879e+01
1.197200000000000042e+00 1.722507434439431151e+01 1.843833637264947001e+01 2.037178684809081730e+01 2.244587598694220176e+01 2.390911267077401092e+01
1.234799999999999898e+00 1.650033675696838031e+01 1.767174694703588145e+01 1.953901118169161677e+01 2.154265669426736451e+01 2.295647153272467733e+01
1.273500000000000076e+00 1.581133766282513697e+01 1.694243106110666730e+01 1.874587330654430062e+01 2.068151439286688031e+01 2.204757578779606320e+01
1.313499999999999890e+00 1.515476556499753258e+01 1.624687019010643141e+01 1.798852772298663893e+01 1.985825641758762927e+01 2.117798984857252265e+01
1.354700000000000015e+00 1.452990700006901825e+01 1.558439370966821258e+01 1.726638042847712740e+01 1.907238107573869001e+01 2.034728275715258050e+01
1.397199999999999998e+00 1.393437068396511513e+01 1.495249486830089758e+01 1.657674560243902206e+01 1.832101642650179585e+01 1.955245457191521297e+01
1.441000000000000059e+00 1.336673204021085937e+01 1.434971581676259866e+01 1.591811855391365782e+01 1.760261502213365858e+01 1.879193183789110932e+01
