# s8 = 0.8195 
#  k, 0.95*s8, 0.97*s8, 1.*s8, 1.03*s8, 1.05*s8
1.486199999999999966e+00 4.532696925318077064e+01 4.855748126945979948e+01 5.366814543652076708e+01 5.909998600723070439e+01 6.290108449027233206e+01
1.532799999999999940e+00 4.369160617065231378e+01 4.680741514268340353e+01 5.173519208300656658e+01 5.697072803761210480e+01 6.063327787919405409e+01
1.580899999999999972e+00 4.210746558182009380e+01 4.511115490648527526e+01 4.986012588021770853e+01 5.490370120401729537e+01 5.843075298199433831e+01
1.630500000000000060e+00 4.057348319126666780e+01 4.346771024703878084e+01 4.804208552739613936e+01 5.289819544462677214e+01 5.629291318481289608e+01
1.681699999999999973e+00 3.908653201205973460e+01 4.187380573637184966e+01 4.627756659647782556e+01 5.095046954200712719e+01 5.421585496686034844e+01
1.734399999999999942e+00 3.764825133764051657e+01 4.033135612236188194e+01 4.456893308802973763e+01 4.906338101313990308e+01 5.220278993600830120e+01
1.788799999999999946e+00 3.625345043961623048e+01 3.883482840880741804e+01 4.291011152639282500e+01 4.723028254955782756e+01 5.024666924124987588e+01
1.844899999999999984e+00 3.490156137439166883e+01 3.738373704779373696e+01 4.130075549220808995e+01 4.545098574172587291e+01 4.834742041548873459e+01
1.902800000000000047e+00 3.359031820896749565e+01 3.597571020793729701e+01 3.973832978110195313e+01 4.372278638535437523e+01 4.650222336739096818e+01
1.962499999999999911e+00 3.231921197968291892e+01 3.461032164753271445e+01 3.822254619914798468e+01 4.204555112462896460e+01 4.471105731233362945e+01
2.024000000000000021e+00 3.108821083071353186e+01 3.328759355396073971e+01 3.675351741076698175e+01 4.041949458814086427e+01 4.297421136645983353e+01
2.087499999999999911e+00 2.989342248967765769e+01 3.200339876947697348e+01 3.532674568458823217e+01 3.883972592650666655e+01 4.128651977287942998e+01
2.153000000000000025e+00 2.873494920745056547e+01 3.075791604984469885e+01 3.394253556469846700e+01 3.730668888292601793e+01 3.964852665923779540e+01
2.220600000000000129e+00 2.761101020011400209e+01 2.954930718636889964e+01 3.259896034335296378e+01 3.581836509041345096e+01 3.805815067678926056e+01
2.290200000000000014e+00 2.652321933704074297e+01 2.837936714583875286e+01 3.129810595329520950e+01 3.437715503261897254e+01 3.651801538321204532e+01
2.362099999999999866e+00 2.546718399083868434e+01 2.724339961131462218e+01 3.003479450267447604e+01 3.297736743969920781e+01 3.502206937911920193e+01
2.436199999999999921e+00 2.444444654914614645e+01 2.614312755787029019e+01 2.881103814368578497e+01 3.162132593736464514e+01 3.357285657238724497e+01
2.512599999999999945e+00 2.345369005804614915e+01 2.507717533101644847e+01 2.762536894639293195e+01 3.030746520042285397e+01 3.216874391492748941e+01
2.591400000000000148e+00 2.249379367724191425e+01 2.404437060410417359e+01 2.647653376264568337e+01 2.903444702206417460e+01 3.080833425343479703e+01
2.672699999999999854e+00 2.156374317270774199e+01 2.304365711387901783e+01 2.536341024806758426e+01 2.780107942544229260e+01 2.949038733318019467e+01
2.756499999999999950e+00 2.066366846696556792e+01 2.207520946050362909e+01 2.428624438403415198e+01 2.660768525416927588e+01 2.821528046001972001e+01
2.842999999999999972e+00 1.979166448440500758e+01 2.113699892458336294e+01 2.324281162387401167e+01 2.545183179017449859e+01 2.698043536696977185e+01
2.932199999999999918e+00 1.894794332063107589e+01 2.022928145870464789e+01 2.223343770588282453e+01 2.433391962182121304e+01 2.578630549945582828e+01
3.024199999999999999e+00 1.813172969436520532e+01 1.935124336665236555e+01 2.125724806459695415e+01 2.325300957102547983e+01 2.463190658807314648e+01
3.119000000000000217e+00 1.734311212303532557e+01 1.850300055379799247e+01 2.031440173635769142e+01 2.220930640091332720e+01 2.351747533594284079e+01
3.216899999999999871e+00 1.657981756334414314e+01 1.768211902548940273e+01 1.940220976127140773e+01 2.119984991542623831e+01 2.243986160563128607e+01
3.317800000000000082e+00 1.584279889759427284e+01 1.688964162353376963e+01 1.852185688169485900e+01 2.022597509960466056e+01 2.140050503110240498e+01
3.421899999999999942e+00 1.513073078319641596e+01 1.612415094177095298e+01 1.767177975539970447e+01 1.928596305710303227e+01 2.039757740947769804e+01
3.529199999999999893e+00 1.444371797783914602e+01 1.538577027325060875e+01 1.685213013488101552e+01 1.837999441500534559e+01 1.943127844871720811e+01
3.639899999999999913e+00 1.378058562582519642e+01 1.467324273896287679e+01 1.606152065392169703e+01 1.750654183398443564e+01 1.849998172864983914e+01
3.754100000000000215e+00 1.314087950169627028e+01 1.398608519961034879e+01 1.529942148150697001e+01 1.666502405703638701e+01 1.760306843838441893e+01
3.871799999999999908e+00 1.252465510265095361e+01 1.332436211306137963e+01 1.456590940155996172e+01 1.585552785479369753e+01 1.674062991335544126e+01
3.993300000000000072e+00 1.193043727282601374e+01 1.268648969951867578e+01 1.385922769199167703e+01 1.507611045143463535e+01 1.591059124038869221e+01
4.118599999999999817e+00 1.135833107718988089e+01 1.207258210493274575e+01 1.317950236071295400e+01 1.432690618959261819e+01 1.511308935319312141e+01
4.247799999999999798e+00 1.080790548944534457e+01 1.148217501274094410e+01 1.252621384624732848e+01 1.360733231929926568e+01 1.434749390812765313e+01
4.381000000000000227e+00 1.027872468917260917e+01 1.091479821830979269e+01 1.189883427262562421e+01 1.291679428837094790e+01 1.361315981788407115e+01
4.518399999999999750e+00 9.769995419772881107e+00 1.036959597548701772e+01 1.129640592477059613e+01 1.225422077644956609e+01 1.290893249558848410e+01
4.660199999999999676e+00 9.281014846214462821e+00 9.845809304562113340e+00 1.071807731177586653e+01 1.161865605123528411e+01 1.223377917004396132e+01
4.806400000000000006e+00 8.811774554843680107e+00 9.343422177981972609e+00 1.016381527656018768e+01 1.101004110210363152e+01 1.158761770907090494e+01
4.957099999999999618e+00 8.361869488205526224e+00 8.861991173805412458e+00 9.633110763258274645e+00 1.042778977009964159e+01 1.096980326328416311e+01
5.112599999999999589e+00 7.930343994104888772e+00 8.400482802594900988e+00 9.124802659887913947e+00 9.870598788908727883e+00 1.037892901053347572e+01
5.272999999999999687e+00 7.516877045618185704e+00 7.958541676114562868e+00 8.638475681565516595e+00 9.337981490211500812e+00 9.814453648392628793e+00
5.438399999999999679e+00 7.121118908583141227e+00 7.535780255267402694e+00 8.173676762942370999e+00 8.829407464412621920e+00 9.275788129646437952e+00
5.608999999999999986e+00 6.742479478816409078e+00 7.131553168242753316e+00 7.729667702056113754e+00 8.344032853137642647e+00 8.762010715706995967e+00
5.785000000000000142e+00 6.380407793718462450e+00 6.745255924722561858e+00 7.305754109798303197e+00 7.881061135392625872e+00 8.272249805046952176e+00
5.966400000000000148e+00 6.034749853857311663e+00 6.376706710792462651e+00 6.901704275758819840e+00 7.440200361533615414e+00 7.806167428051166368e+00
6.153599999999999959e+00 5.704587645492494197e+00 6.024908317093956356e+00 6.516391717622236790e+00 7.020182071705088234e+00 7.362393504801561406e+00
6.346599999999999575e+00 5.389762016797653210e+00 5.689672192100664105e+00 6.149576170077336812e+00 6.620705042333972834e+00 6.940581110909422868e+00
6.545700000000000074e+00 5.089597020746687406e+00 5.370258913001195289e+00 5.800414170864337748e+00 6.240811355396226112e+00 6.539690435804602409e+00
6.751000000000000334e+00 4.803748116847471827e+00 5.066281936447749601e+00 5.468448848673182816e+00 5.879965242377539703e+00 6.159128544220681789e+00
6.962799999999999656e+00 4.531593507466822324e+00 4.777060011977506626e+00 5.152902194368609301e+00 5.537283200989981502e+00 5.797936993645680381e+00
7.181199999999999584e+00 4.272790224928848524e+00 4.502208735898739711e+00 4.853321377057511654e+00 5.212236790847764034e+00 5.455533156654953864e+00
7.406500000000000306e+00 4.026756205448704051e+00 4.241090254200051035e+00 4.568978498559247647e+00 4.904000848253255995e+00 5.131023240417182052e+00
7.638799999999999812e+00 3.793144498647222029e+00 3.993317050119350675e+00 4.299419935531774151e+00 4.612049689493536775e+00 4.823830398449828749e+00
7.878499999999999837e+00 3.571315075770110870e+00 3.758191603298165706e+00 4.043856477497357105e+00 4.335496258121988689e+00 4.532999120574185525e+00
8.125600000000000378e+00 3.361018615093362083e+00 3.535431574277010824e+00 3.801952140037736516e+00 4.073946267183345959e+00 4.258093803124852528e+00
8.380499999999999616e+00 3.161653228534881954e+00 3.324382003886555914e+00 3.572967870565682880e+00 3.826571502687265536e+00 3.998224133284343118e+00
8.643399999999999750e+00 2.972810593664811929e+00 3.124594143904482646e+00 3.356390590577044808e+00 3.592790376315349476e+00 3.752760652353894777e+00
8.914500000000000313e+00 2.794083765989497259e+00 2.935621730149046371e+00 3.151711689016505780e+00 3.372028113423514384e+00 3.521082470169856649e+00
9.194200000000000372e+00 2.624952275343012342e+00 2.756899626584414342e+00 2.958295751685962038e+00 3.163575306482706129e+00 3.302428901291147412e+00
9.482599999999999696e+00 2.465096772177471696e+00 2.588076385786719058e+00 2.775740544277258692e+00 2.966975936922412682e+00 3.096306496427454480e+00
9.779999999999999361e+00 2.314082586172907074e+00 2.428679737239495928e+00 2.603514780425276065e+00 2.781636739331351915e+00 2.902079119604518809e+00
1.008699999999999974e+01 2.171361436927050192e+00 2.278118728649071389e+00 2.440960927194859575e+00 2.606830692640261127e+00 2.718971907506776198e+00
1.040300000000000047e+01 2.036936437541853273e+00 2.136384999905555748e+00 2.288051927289331378e+00 2.442510350786331941e+00 2.546922933627441488e+00
1.073000000000000043e+01 1.909728806067467977e+00 2.002330503029204678e+00 2.143532819979313775e+00 2.287310458130011881e+00 2.384491661994021960e+00
1.106600000000000072e+01 1.790262348822667215e+00 1.876497215944188168e+00 2.007972458969610852e+00 2.141826297266440804e+00 2.232290753284584373e+00
1.141300000000000026e+01 1.677544602420728115e+00 1.757830275842317214e+00 1.880219843466188978e+00 2.004807888553814532e+00 2.089002776410699980e+00
1.177100000000000080e+01 1.571364579690471164e+00 1.646099125269220753e+00 1.760013839605870878e+00 1.875962151971512837e+00 1.954312645410450688e+00
1.214100000000000001e+01 1.471228328986749379e+00 1.540776210205701657e+00 1.646774988376141780e+00 1.754656045639186424e+00 1.827550732031117064e+00
1.252100000000000080e+01 1.377422115822189763e+00 1.442155134595785038e+00 1.540807549006674826e+00 1.641204088662990834e+00 1.709038190600921769e+00
1.291399999999999970e+01 1.288967399198599928e+00 1.349200267992296531e+00 1.440988311893255824e+00 1.534393326144178893e+00 1.597501123914872867e+00
1.331900000000000084e+01 1.205901498924562887e+00 1.261944738471806104e+00 1.347343609264171294e+00 1.434242729880606859e+00 1.492953307596626367e+00
1.373700000000000010e+01 1.127812446110614930e+00 1.179950076278662552e+00 1.259394203497504305e+00 1.340231164920979934e+00 1.394845096602387535e+00
1.416799999999999926e+01 1.054506583523565411e+00 1.103007723154131314e+00 1.176908512771733806e+00 1.252103281248752475e+00 1.302904915040312916e+00
1.461200000000000010e+01 9.857780090704487685e-01 1.030896711141525701e+00 1.099642338708169964e+00 1.169590951149390934e+00 1.216848325749204651e+00
1.507099999999999973e+01 9.211444163996507228e-01 9.631066637678870057e-01 1.027042299917181545e+00 1.092096790041076293e+00 1.136048098083821234e+00
1.554400000000000048e+01 8.605831305667371867e-01 8.996098564092381844e-01 9.590727867753440217e-01 1.019576962992787550e+00 1.060454741610427076e+00
1.603099999999999881e+01 8.039021157781025551e-01 8.402012223481216679e-01 8.955087133521492104e-01 9.517858433247646799e-01 9.898086706238338195e-01
1.653399999999999892e+01 7.507040577502394063e-01 7.844610135125128503e-01 8.358960174113628794e-01 8.882343192657555786e-01 9.235970312800186877e-01
1.705300000000000082e+01 7.008478376999885961e-01 7.322384142688679320e-01 7.800689983730333399e-01 8.287414316174885887e-01 8.616285024803369552e-01
1.758800000000000097e+01 6.541838769404585419e-01 6.833740169015025678e-01 7.278531815342469402e-01 7.731172828667115526e-01 8.037027244103025492e-01
1.813899999999999935e+01 6.105573935968180432e-01 6.377032342697573908e-01 6.790689662203893695e-01 7.211669225142095518e-01 7.496143428104331541e-01
1.870799999999999841e+01 5.696742668915245611e-01 5.949159322403296812e-01 6.333817657605538276e-01 6.725308320386573779e-01 6.989869730834132877e-01
1.929500000000000171e+01 5.314151425003836859e-01 5.548852110031542439e-01 5.906531373185496259e-01 6.270587786761409044e-01 6.516623975434217009e-01
1.990099999999999980e+01 4.955990517258007100e-01 5.174199204893856763e-01 5.506763843278528192e-01 5.845282161751924610e-01 6.074073491123564983e-01
2.052499999999999858e+01 4.621651940440441031e-01 4.824548132193032246e-01 5.133794545250290886e-01 5.448601413138576266e-01 5.661381173484242302e-01
2.116900000000000048e+01 4.308912203738082258e-01 4.497558709665779308e-01 4.785105344487740608e-01 5.077846219211518131e-01 5.275725255137324599e-01
2.183299999999999841e+01 4.016742394920259640e-01 4.192141961577457998e-01 4.459515611520819545e-01 4.731742583161454574e-01 4.915768626306018518e-01
2.251800000000000068e+01 3.743708868557365510e-01 3.906787365099200215e-01 4.155397617441713431e-01 4.408543478477793265e-01 4.579683662184494963e-01
2.322400000000000020e+01 3.488856610051411233e-01 3.640486144360415843e-01 3.871660625845539938e-01 4.107074756319363806e-01 4.266239869192258727e-01
2.395200000000000173e+01 3.250905716657014888e-01 3.391891326728571632e-01 3.606855470736090030e-01 3.825783297002113281e-01 3.973813926366659977e-01
2.470400000000000063e+01 3.028413076318228758e-01 3.159486836878113714e-01 3.359354932610326694e-01 3.562928846948025252e-01 3.700589255491091856e-01
2.547899999999999920e+01 2.820908849057079948e-01 2.942774358986133820e-01 3.128617327516252655e-01 3.317925640894994199e-01 3.445950346075695725e-01
2.627799999999999869e+01 2.627342013579756497e-01 2.740649399873070768e-01 2.913456742219412421e-01 3.089504999389934836e-01 3.208572652458140939e-01
2.710200000000000031e+01 2.446753525573256149e-01 2.552104472604436736e-01 2.712791940603255236e-01 2.876510731355982897e-01 2.987249396390429523e-01
2.795200000000000173e+01 2.278264668949252780e-01 2.376216801057711436e-01 2.525633080282234655e-01 2.677884842906052554e-01 2.780876593864217150e-01
2.882900000000000063e+01 2.121067242990259116e-01 2.212137962507024769e-01 2.351070523356981745e-01 2.492655499690378529e-01 2.588440443399271373e-01
2.973400000000000176e+01 1.974415286472725461e-01 2.059085152088846460e-01 2.188265398838624975e-01 2.319926873394705658e-01 2.409006688178615130e-01
3.066600000000000037e+01 1.837896539163582366e-01 1.916624358676129736e-01 2.036750627309071582e-01 2.159198329942464412e-01 2.242052078056074316e-01
3.162800000000000011e+01 1.710537497705621190e-01 1.783736392086118228e-01 1.895437478904479778e-01 2.009310468196257582e-01 2.086369513168061240e-01
3.262100000000000222e+01 1.591748716045570944e-01 1.659803340923725889e-01 1.763664738836405732e-01 1.869558094750645716e-01 1.941224134130373757e-01
3.364399999999999835e+01 1.481185284389321677e-01 1.544462787728369813e-01 1.641043384252982018e-01 1.739525201725605486e-01 1.806181750211373338e-01
3.469899999999999807e+01 1.378180095597121846e-01 1.437016526385536952e-01 1.526827887271896000e-01 1.618418184614326683e-01 1.680416315904153246e-01
3.578799999999999670e+01 1.282145955259203218e-01 1.336850076001326604e-01 1.420362249099698937e-01 1.505538867158276450e-01 1.563201195876325611e-01
3.690999999999999659e+01 1.192789618639516214e-01 1.243655836889908106e-01 1.321317059983537212e-01 1.400535721912754272e-01 1.454169960721179433e-01
3.806799999999999784e+01 1.109512594849340894e-01 1.156808091176985548e-01 1.229025164323382241e-01 1.302699483616387988e-01 1.352584923714444942e-01
3.926200000000000045e+01 1.031987982896778455e-01 1.075964601129012765e-01 1.143121008201558597e-01 1.211640934804531083e-01 1.258040913090357482e-01
4.049399999999999977e+01 9.597763166822430303e-02 1.000665934293392956e-01 1.063114779034896734e-01 1.126839398640475526e-01 1.169996425062076600e-01
4.176400000000000290e+01 8.925852229100215973e-02 9.306062165430573074e-02 9.886800765678339931e-02 1.047947641201850411e-01 1.088090178155414478e-01
4.307399999999999807e+01 8.300319776477436962e-02 8.653855143025196428e-02 9.193907799782304047e-02 9.745129347748580917e-02 1.011851489065150045e-01
4.442499999999999716e+01 7.718141935982518465e-02 8.046877968594501329e-02 8.549101048453543183e-02 9.061774169072908669e-02 9.409082754128655912e-02
4.581900000000000261e+01 7.176102277767926196e-02 7.481770763826840753e-02 7.948802344243856288e-02 8.425610908040007119e-02 8.748655714057237964e-02
4.725600000000000023e+01 6.671962791146084093e-02 6.956194742112808971e-02 7.390519662739826467e-02 7.833991975286863640e-02 8.134481268501812801e-02
4.873899999999999721e+01 6.202591424958514565e-02 6.466879949565355890e-02 6.870773121172266129e-02 7.283224086065433200e-02 7.562722056735951548e-02
5.026800000000000068e+01 5.766057447020148802e-02 6.011809606056519456e-02 6.387415085229865286e-02 6.771026749679767698e-02 7.031007981194346834e-02
