# s8 = 0.8195 
#  k, 0.95*s8, 0.97*s8, 1.*s8, 1.03*s8, 1.05*s8
1.486199999999999966e+00 2.304760427479367024e+01 2.473732404530435502e+01 2.742432839500071751e+01 3.029831201492642379e+01 3.232029134351564181e+01
1.532799999999999940e+00 2.217976252634259637e+01 2.381113242186386714e+01 2.640506607626669222e+01 2.917906146934285871e+01 3.113039472708508271e+01
1.580899999999999972e+00 2.134493489865468874e+01 2.291947195275674432e+01 2.542270194695240448e+01 2.809919233285372897e+01 2.998160333159847113e+01
1.630500000000000060e+00 2.054177499265460938e+01 2.206099826082116522e+01 2.447590330984811047e+01 2.705739459137610581e+01 2.887262871242054985e+01
1.681699999999999973e+00 1.976828821930432412e+01 2.123361839533085416e+01 2.356242539695822558e+01 2.605126661766797369e+01 2.780096190796103883e+01
1.734399999999999942e+00 1.902447618755649827e+01 2.043743856507487777e+01 2.268255002615856242e+01 2.508128926410639536e+01 2.676722999073593456e+01
1.788799999999999946e+00 1.830752676806958945e+01 1.966945854924016501e+01 2.183297978084501523e+01 2.414384944600134020e+01 2.576759893912184651e+01
1.844899999999999984e+00 1.761648127353779003e+01 1.892873370806055533e+01 2.101279934473949851e+01 2.323807153632799682e+01 2.480122557868044098e+01
1.902800000000000047e+00 1.694988597243807504e+01 1.821373913020032731e+01 2.022037424606027400e+01 2.236220820876976134e+01 2.386628553204950975e+01
1.962499999999999911e+00 1.630681634721974049e+01 1.752356756745543720e+01 1.945483124109622253e+01 2.151543028253924206e+01 2.296198474111012899e+01
2.024000000000000021e+00 1.568696765783652936e+01 1.685792582662757866e+01 1.871589945364364027e+01 2.069749548913197046e+01 2.208810364425201556e+01
2.087499999999999911e+00 1.508809587475997738e+01 1.621443784851896197e+01 1.800099522577087185e+01 1.990560077192424515e+01 2.124168616380499586e+01
2.153000000000000025e+00 1.450987731773168221e+01 1.559280289138330389e+01 1.730985859028762874e+01 1.913953482544377138e+01 2.042255792774176015e+01
2.220600000000000129e+00 1.395099002038398339e+01 1.499165593614962688e+01 1.664105969552669606e+01 1.839780254240588420e+01 1.962917999992765061e+01
2.290200000000000014e+00 1.341189706565861961e+01 1.441153903163126948e+01 1.599527029461757799e+01 1.768121920464919938e+01 1.886247117343375024e+01
2.362099999999999866e+00 1.289028094725496665e+01 1.384997428386103913e+01 1.536975796685886131e+01 1.698678058924920720e+01 1.811923611939322143e+01
2.436199999999999921e+00 1.238652198660892090e+01 1.330742261397262105e+01 1.476511572610795575e+01 1.631522542237889439e+01 1.740031834564900493e+01
2.512599999999999945e+00 1.189972766495463041e+01 1.278295510124041101e+01 1.418035856180495635e+01 1.566551058366719218e+01 1.670463472324795262e+01
2.591400000000000148e+00 1.142914851055355285e+01 1.227579052955645622e+01 1.361465627283360469e+01 1.503675502417921450e+01 1.603126913507794526e+01
2.672699999999999854e+00 1.097407250527537848e+01 1.178519075276262740e+01 1.306723056819790685e+01 1.442813891308991714e+01 1.537937313230080960e+01
2.756499999999999950e+00 1.053433994238189442e+01 1.131101485819655394e+01 1.253797198295522364e+01 1.383958797440373978e+01 1.474889787398960372e+01
2.842999999999999972e+00 1.010888961998656477e+01 1.085213613035174696e+01 1.202565001081324070e+01 1.326976092049253886e+01 1.413842413419035893e+01
2.932199999999999918e+00 9.697639387804057876e+00 1.040849260868972870e+01 1.153023581821837595e+01 1.271866525951849880e+01 1.354798532517196641e+01
3.024199999999999999e+00 9.300072351207738564e+00 9.979546650908989847e+00 1.105115912573293535e+01 1.218569596088385687e+01 1.297695191871852849e+01
3.119000000000000217e+00 8.916081365389649349e+00 9.565205018302684437e+00 1.058834914356218526e+01 1.167080634325501798e+01 1.242529410073774621e+01
3.216899999999999871e+00 8.544484370831193942e+00 9.164202844849695495e+00 1.014040889637802145e+01 1.117245744961804377e+01 1.189137257983762019e+01
3.317800000000000082e+00 8.185604094379177909e+00 8.776910239772389488e+00 9.707783924217341820e+00 1.069117529479223982e+01 1.137576973865825991e+01
3.421899999999999942e+00 7.838734404687850876e+00 8.402574155930429001e+00 9.289646063791213493e+00 1.022605062560318956e+01 1.087751881662606479e+01
3.529199999999999893e+00 7.503832859844905556e+00 8.041163617743139369e+00 8.885982063669116471e+00 9.777088331785517283e+00 1.039663693964760149e+01
3.639899999999999913e+00 7.180270879828192676e+00 7.692009047158936852e+00 8.496056409905454743e+00 9.343481388907315832e+00 9.932266208522591455e+00
3.754100000000000215e+00 6.867775555519227915e+00 7.354824087879596739e+00 8.119560657148671368e+00 8.924896795003705918e+00 9.484055819118850650e+00
3.871799999999999908e+00 6.566311684812483840e+00 7.029581300686141176e+00 7.756478732761932449e+00 8.521329354891783225e+00 9.052007501701515579e+00
3.993300000000000072e+00 6.275137102773855169e+00 6.715483172744959539e+00 7.405924319726953975e+00 8.131796856593943801e+00 8.635071121780674375e+00
4.118599999999999817e+00 5.994263163510541226e+00 6.412548969096338425e+00 7.067928225509113815e+00 7.756341177117349162e+00 8.233295651548493410e+00
4.247799999999999798e+00 5.723460050374164609e+00 6.120534108401960438e+00 6.742221443523026991e+00 7.394666084122031080e+00 7.846365133648905754e+00
4.381000000000000227e+00 5.462492425010862185e+00 5.839188979737709673e+00 6.428530539600245675e+00 7.046471349021685704e+00 7.473959798590732007e+00
4.518399999999999750e+00 5.210969592620303459e+00 5.568092545892142198e+00 6.126385455888634368e+00 6.711233648609426616e+00 7.115518435832045796e+00
4.660199999999999676e+00 4.968541210576499445e+00 5.306868179022953491e+00 5.835366942015458136e+00 6.388487233697685674e+00 6.770542112608539220e+00
4.806400000000000006e+00 4.735196964454895685e+00 5.055506941855090197e+00 5.555467046471726178e+00 6.078223795781103611e+00 6.439021491561205401e+00
4.957099999999999618e+00 4.510747107237937037e+00 4.813803423996273700e+00 5.286454589598436726e+00 5.780183604031628342e+00 6.120676199156378061e+00
5.112599999999999589e+00 4.294729377888113042e+00 4.581258510531495354e+00 5.027771199289760240e+00 5.493744175236491500e+00 5.814838229321113161e+00
5.272999999999999687e+00 4.087000876711478270e+00 4.357716688140642169e+00 4.779240520837726436e+00 5.218705898452575376e+00 5.521291008165436054e+00
5.438399999999999679e+00 3.887407985166249524e+00 4.143010618976496140e+00 4.540672595204664930e+00 4.954853582265602796e+00 5.239800918094630333e+00
5.608999999999999986e+00 3.695676122508314343e+00 3.936843376693491603e+00 4.311734065717820918e+00 4.701813747164634627e+00 4.969965503761429204e+00
5.785000000000000142e+00 3.511559427734559424e+00 3.738947132038156429e+00 4.092121597184197768e+00 4.459244229870867215e+00 4.711414652352886812e+00
5.966400000000000148e+00 3.335013189322497684e+00 3.549271075923087437e+00 3.881773618123467884e+00 4.227070433176173481e+00 4.464063569120653163e+00
6.153599999999999959e+00 3.165608569306356035e+00 3.367350704557431573e+00 3.680168445074720296e+00 4.004708724005070053e+00 4.227284408918248637e+00
6.346599999999999575e+00 3.003305263629898025e+00 3.193139287224385559e+00 3.487248011136490078e+00 3.792087229495504808e+00 4.000994415922166425e+00
6.545700000000000074e+00 2.847801043387730768e+00 3.026308420972430469e+00 3.302641523589511685e+00 3.588788563842417734e+00 3.784742508324712595e+00
6.751000000000000334e+00 2.698966406726525324e+00 2.866715046950987666e+00 3.126183258381097563e+00 3.394621040337530093e+00 3.578317542148615971e+00
6.962799999999999656e+00 2.556529750660167188e+00 2.714063506398881831e+00 2.957538376003886249e+00 3.209206425364840687e+00 3.381309718724486935e+00
7.181199999999999584e+00 2.420366087585535286e+00 2.568215276053923635e+00 2.796545557287171579e+00 3.032357092304124535e+00 3.193511629997709544e+00
7.406500000000000306e+00 2.290226231523040834e+00 2.428898569354264847e+00 2.642895991908100761e+00 2.863722975054969311e+00 3.014543102751686909e+00
7.638799999999999812e+00 2.165985374361198090e+00 2.295974748400282373e+00 2.496427638635700941e+00 2.703114967376590183e+00 2.844194723707110128e+00
7.878499999999999837e+00 2.047363126600159067e+00 2.169138558453209686e+00 2.356794605875752069e+00 2.550142141605852952e+00 2.682042927253087239e+00
8.125600000000000378e+00 1.934287092376313133e+00 2.048307144454704964e+00 2.223895817090618898e+00 2.404681787147574745e+00 2.527948534500072952e+00
8.380499999999999616e+00 1.826495384274596345e+00 1.933194940987550181e+00 2.097406926975548203e+00 2.266366598041920977e+00 2.381513194570171965e+00
8.643399999999999750e+00 1.723828368710220937e+00 1.823625678810646633e+00 1.977123874626671718e+00 2.134961106786034790e+00 2.242478444693161155e+00
8.914500000000000313e+00 1.626125778313761261e+00 1.719422336878323909e+00 1.862841719911563665e+00 2.010228975014121122e+00 2.110585072352602509e+00
9.194200000000000372e+00 1.533162915980695429e+00 1.620339206107827001e+00 1.754280330537475230e+00 1.891852113048668071e+00 1.985487751094508813e+00
9.482599999999999696e+00 1.444822843313163796e+00 1.526245510332399746e+00 1.651285735926623310e+00 1.779650423621373267e+00 1.866987382594462730e+00
9.779999999999999361e+00 1.360922678293363441e+00 1.436940238989019569e+00 1.553627215668079264e+00 1.673360516952073329e+00 1.754797225409445938e+00
1.008699999999999974e+01 1.281212481130258096e+00 1.352151246314632127e+00 1.460996777080037390e+00 1.572635621339270262e+00 1.648543115399366821e+00
1.040300000000000047e+01 1.205747599605928588e+00 1.271931216324807101e+00 1.373441573232530244e+00 1.477515603975036340e+00 1.548259153103598518e+00
1.073000000000000043e+01 1.133972398305313600e+00 1.195683586607377613e+00 1.290300655884628611e+00 1.387271742663274576e+00 1.453169670165060046e+00
1.106600000000000072e+01 1.066230762544820854e+00 1.123767790274856626e+00 1.211956284878019652e+00 1.302308594591438995e+00 1.363693831797358147e+00
1.141300000000000026e+01 1.002006788850231311e+00 1.055630277394860705e+00 1.137795915879221686e+00 1.221951790173537500e+00 1.279114581033401254e+00
1.177100000000000080e+01 9.412224451937027947e-01 9.911829080376294288e-01 1.067714987892733003e+00 1.146078955732412252e+00 1.199296953382727349e+00
1.214100000000000001e+01 8.836344768837313124e-01 9.301626619396334839e-01 1.001419328507585194e+00 1.074363092156188193e+00 1.123891196546379145e+00
1.252100000000000080e+01 8.294462096018646591e-01 8.727798746109884931e-01 9.391293715120884178e-01 1.007034291189301101e+00 1.053133620308060792e+00
1.291399999999999970e+01 7.781282845257474490e-01 8.184691737481751828e-01 8.802238391249826988e-01 9.434132462427179400e-01 9.863051197346029975e-01
1.331900000000000084e+01 7.297345416509942728e-01 7.672831878969996744e-01 8.247530056956278166e-01 8.835472860760319458e-01 9.234507540959671079e-01
1.373700000000000010e+01 6.840555691790820569e-01 7.189962297859968654e-01 7.724657710467754956e-01 8.271587724348432591e-01 8.642746036162437528e-01
1.416799999999999926e+01 6.410062464915987634e-01 6.735144207862536758e-01 7.232544439990895579e-01 7.741254426803959587e-01 8.086442944788234666e-01
1.461200000000000010e+01 6.004921131756901787e-01 6.307342594087775867e-01 6.770013268658429118e-01 7.243146880379869312e-01 7.564169030378193881e-01
1.507099999999999973e+01 5.622526760082375841e-01 5.903773238995967398e-01 6.334002335767586755e-01 6.773915693978870278e-01 7.072378016587541616e-01
1.554400000000000048e+01 5.262963596089551555e-01 5.524493984676103198e-01 5.924526536284739908e-01 6.333529073252691655e-01 6.611005039223329938e-01
1.603099999999999881e+01 4.925299478023276167e-01 5.168491625248563537e-01 5.540446310175389799e-01 5.920715697006198042e-01 6.178688109339549595e-01
1.653399999999999892e+01 4.607353869759675535e-01 4.833440192527811430e-01 5.179211110196448864e-01 5.532693135007049623e-01 5.772486369656348870e-01
1.705300000000000082e+01 4.308450461404949583e-01 4.518602600086274457e-01 4.839989190062679580e-01 5.168531041931043735e-01 5.391401688051652430e-01
1.758800000000000097e+01 4.027847924550659320e-01 4.223175085134829310e-01 4.521879816233473903e-01 4.827227972562682656e-01 5.034363527623718637e-01
1.813899999999999935e+01 3.764759105999560540e-01 3.946307529404385339e-01 4.223935297656855048e-01 4.507735140559495091e-01 4.700253868305387939e-01
1.870799999999999841e+01 3.517538762980740308e-01 3.686249254245196894e-01 3.944242625308225780e-01 4.207972463980138578e-01 4.386878754757787546e-01
1.929500000000000171e+01 3.285580048928308239e-01 3.442344528768675471e-01 3.682070420008835554e-01 3.927130303766766528e-01 4.093375015424860486e-01
1.990099999999999980e+01 3.067890432607178752e-01 3.213533733888804256e-01 3.436255721271728181e-01 3.663939292298619144e-01 3.818400739548271083e-01
2.052499999999999858e+01 2.864196436526565970e-01 2.999514603430047943e-01 3.206451606577085944e-01 3.418006207904624727e-01 3.561530991587110728e-01
2.116900000000000048e+01 2.673230344032739292e-01 2.798941620955787690e-01 2.991193084292583793e-01 3.187743428207087670e-01 3.321094735238569462e-01
2.183299999999999841e+01 2.494441234646464500e-01 2.611223994381204894e-01 2.789827971742470658e-01 2.972435597205732583e-01 3.096333569772274918e-01
2.251800000000000068e+01 2.327021671227280097e-01 2.435502870712314416e-01 2.601418461712255992e-01 2.771063878309272255e-01 2.886173550198016247e-01
2.322400000000000020e+01 2.170448910438246559e-01 2.271219497759587869e-01 2.425350468681601590e-01 2.582957363602033096e-01 2.689905109457285115e-01
2.395200000000000173e+01 2.023993114110290981e-01 2.117598927046079049e-01 2.260779860946818820e-01 2.407201014320661248e-01 2.506565031272839361e-01
2.470400000000000063e+01 1.886815761868531338e-01 1.973753473187035978e-01 2.106743625703249023e-01 2.242754688423413689e-01 2.335060803216135739e-01
2.547899999999999920e+01 1.758671772428981039e-01 1.839418744283432272e-01 1.962947712727046989e-01 2.089293902647243739e-01 2.175047251975538443e-01
2.627799999999999869e+01 1.638952451307710556e-01 1.713949851777864797e-01 1.828691808021390142e-01 1.946061625217948843e-01 2.025728852548678571e-01
2.710200000000000031e+01 1.527100306118755746e-01 1.596756457192480272e-01 1.703335294099792840e-01 1.812365808087249008e-01 1.886378662186486144e-01
2.795200000000000173e+01 1.422602605218803995e-01 1.487295907441624765e-01 1.586289732659324492e-01 1.687571196997429135e-01 1.756329671592695152e-01
2.882900000000000063e+01 1.324985952778588993e-01 1.385067452973006985e-01 1.477012532563389824e-01 1.571092432603685696e-01 1.634967519394920354e-01
2.973400000000000176e+01 1.233811717983557682e-01 1.289607375319404281e-01 1.375001612527954331e-01 1.462388234283676369e-01 1.521724349371227081e-01
3.066600000000000037e+01 1.148845572867894654e-01 1.200666361767194074e-01 1.279984752139716742e-01 1.361162986046072498e-01 1.416288692614577349e-01
3.162800000000000011e+01 1.069500940916725401e-01 1.117626847911586396e-01 1.191297027265288966e-01 1.266703391906840448e-01 1.317914465618535702e-01
3.262100000000000222e+01 9.954272869444981409e-02 1.040118861413028006e-01 1.108538767714356832e-01 1.178579461574403436e-01 1.226151134319273944e-01
3.364399999999999835e+01 9.264243528965711294e-02 9.679300346319795467e-02 1.031479116057541362e-01 1.096541477228456379e-01 1.140736212018430284e-01
3.469899999999999807e+01 8.620888139377419490e-02 9.006358843131247183e-02 9.596612691241923621e-02 1.020099643615382939e-01 1.061157549968768654e-01
3.578799999999999670e+01 8.020651095535966113e-02 8.378622739012253628e-02 8.926827191153668961e-02 9.488224958773194828e-02 9.869640657622268110e-02
3.690999999999999659e+01 7.461797281822515893e-02 7.794257494547417175e-02 8.303448436192648052e-02 8.824959512624701297e-02 9.179312151891101668e-02
3.806799999999999784e+01 6.940668319109832840e-02 7.249419984977054088e-02 7.722351143295154430e-02 8.206786814381213102e-02 8.535981568912960615e-02
3.926200000000000045e+01 6.455291183230493779e-02 6.742031782941110274e-02 7.181296052610298963e-02 7.631303626257175676e-02 7.937134675424299679e-02
4.049399999999999977e+01 6.002976939813991358e-02 6.269268111986771308e-02 6.677250987583485675e-02 7.095266154770042688e-02 7.379384340321946956e-02
4.176400000000000290e+01 5.581947732663310874e-02 5.829258417471083753e-02 6.208203969110125814e-02 6.596518248568392084e-02 6.860476829171907598e-02
4.307399999999999807e+01 5.189850912817215584e-02 5.419533074964443670e-02 5.771506789678116506e-02 6.132229493729855069e-02 6.377458312551667619e-02
4.442499999999999716e+01 4.824829447092921636e-02 5.038141963391771366e-02 5.365067263981796591e-02 5.700162817744970634e-02 5.927993612554404573e-02
4.581900000000000261e+01 4.484898853945682579e-02 4.683003164086904646e-02 4.986654726863344600e-02 5.297935796261176583e-02 5.509597513343081343e-02
4.725600000000000023e+01 4.168682450063870837e-02 4.352670953577936208e-02 4.634718138188633624e-02 4.923890034076174732e-02 5.120538956686034732e-02
4.873899999999999721e+01 3.874237820468639376e-02 4.045109669181480572e-02 4.307079442714499551e-02 4.575702145835410656e-02 4.758396089121327832e-02
5.026800000000000068e+01 3.600371799164892028e-02 3.759067268139312107e-02 4.002396784675523594e-02 4.251938721921527664e-02 4.421673530488010734e-02
