# s8 = 0.8195 
#  k, 0.95*s8, 0.97*s8, 1.*s8, 1.03*s8, 1.05*s8
3.829599999999999844e-03 1.269038976519632570e+03 1.323034651531659165e+03 1.406137370104856245e+03 1.491771135944241678e+03 1.550266450540603955e+03
3.949799999999999839e-03 1.298847370450761218e+03 1.354111347210106942e+03 1.439166061441286729e+03 1.526811274583061049e+03 1.586680582739018291e+03
4.073700000000000411e-03 1.329027208543024926e+03 1.385575291432833410e+03 1.472606325255429510e+03 1.562288050463484979e+03 1.623548473594111329e+03
4.201500000000000373e-03 1.359578490796424830e+03 1.417426484199840388e+03 1.506458161547285044e+03 1.598201463585514830e+03 1.660870123105881930e+03
4.333299999999999999e-03 1.390501217210959794e+03 1.449664925511126967e+03 1.540721570316852876e+03 1.634551513949149694e+03 1.698645531274330551e+03
4.469200000000000429e-03 1.421795387786630954e+03 1.482290615366693601e+03 1.575396551564133915e+03 1.671338201554389570e+03 1.736874698099457646e+03
4.609399999999999609e-03 1.453368141483153067e+03 1.515206741630469423e+03 1.610380212169698552e+03 1.708452367090833150e+03 1.775444183917092687e+03
4.754000000000000413e-03 1.485219478300527044e+03 1.548413304302455344e+03 1.645672552133547697e+03 1.745894010558481114e+03 1.814353988727236356e+03
4.903099999999999646e-03 1.517349398238752656e+03 1.581910303382651136e+03 1.681273571455681804e+03 1.783663131957332780e+03 1.853604112529889107e+03
5.056899999999999590e-03 1.549378697143450609e+03 1.615278667759724385e+03 1.716698999599361287e+03 1.821203424967476849e+03 1.892586222603895067e+03
5.215499999999999650e-03 1.581953365586974314e+03 1.649238095759171529e+03 1.752789460258063855e+03 1.859489571921885727e+03 1.932372068571026375e+03
5.379100000000000374e-03 1.614712913366942985e+03 1.683390212221897855e+03 1.789084619169169400e+03 1.897992781427386035e+03 1.972383416436902280e+03
5.547899999999999707e-03 1.647657308801071622e+03 1.717734981337972613e+03 1.825584433744039870e+03 1.936713003374759637e+03 2.012620210644764256e+03
5.721900000000000250e-03 1.680693700768420968e+03 1.752175601159098278e+03 1.862186021472955872e+03 1.975541089512190183e+03 2.052969022904885605e+03
5.901400000000000222e-03 1.713822053154653304e+03 1.786712030768193927e+03 1.898889333550847823e+03 2.014476982282998733e+03 2.093429789321281078e+03
6.086499999999999896e-03 1.747042344807712652e+03 1.821344245600878139e+03 1.935694339774197488e+03 2.053520645186439197e+03 2.134002468810064784e+03
6.277500000000000094e-03 1.780261708641668065e+03 1.855975425718486576e+03 1.972498136332034392e+03 2.092562905014989610e+03 2.174573605488982594e+03
6.474399999999999947e-03 1.813387304459888355e+03 1.890508780742417912e+03 2.009197853312984762e+03 2.131494627220840357e+03 2.215029785554586397e+03
6.677500000000000276e-03 1.846419103699179686e+03 1.924944277461383308e+03 2.045793449833602153e+03 2.170315762364480179e+03 2.255370953346533952e+03
6.886899999999999619e-03 1.879449923570353121e+03 1.959378677420642816e+03 2.082387757217191393e+03 2.209135395407147826e+03 2.295710465021400069e+03
7.102999999999999939e-03 1.912201243424011636e+03 1.993521611921222302e+03 2.118672172422176118e+03 2.247626134302614446e+03 2.335708094416520908e+03
7.325800000000000367e-03 1.944765895631051535e+03 2.027469858813692554e+03 2.154749544914491253e+03 2.285897084142643507e+03 2.375477219232119296e+03
7.555599999999999990e-03 1.976958208838699193e+03 2.061029847898214030e+03 2.190414147966955170e+03 2.323729991800054904e+03 2.414791029941574834e+03
7.792600000000000221e-03 2.008871005655368890e+03 2.094298345620644341e+03 2.225768816928346041e+03 2.361233945222443253e+03 2.453762884899000710e+03
8.037000000000000741e-03 2.040411459431825961e+03 2.127178574962400944e+03 2.260710694857626095e+03 2.398299822306226361e+03 2.492279382314771738e+03
8.289200000000000040e-03 2.071393911147937615e+03 2.159476978539315041e+03 2.295034068599095917e+03 2.434709384292165851e+03 2.530113727585247943e+03
8.549199999999999855e-03 2.101911213479194885e+03 2.191290355011760312e+03 2.328841809140213627e+03 2.470571758445497835e+03 2.567379320983080106e+03
8.817399999999999544e-03 2.131777722809877559e+03 2.222425163375616648e+03 2.361928221263516662e+03 2.505668725623323098e+03 2.603849388709795221e+03
9.093900000000000247e-03 2.160993473892730435e+03 2.252881437455042487e+03 2.394293336997846836e+03 2.540000315549363677e+03 2.639523958653313002e+03
9.379200000000000731e-03 2.189372835444129578e+03 2.282465649186548944e+03 2.425731475036679512e+03 2.573348324035820497e+03 2.674176272709822570e+03
9.673400000000000401e-03 2.217008678309749030e+03 2.311274615522249405e+03 2.456345524742889211e+03 2.605821896681108228e+03 2.707919749382672762e+03
9.976900000000000351e-03 2.243622582239972871e+03 2.339018075888894600e+03 2.485827003708642224e+03 2.637093775746844130e+03 2.740414306616063186e+03
1.029000000000000054e-02 2.269307419857326295e+03 2.365792848072218931e+03 2.514278800533028971e+03 2.667273104239717668e+03 2.771773358968023331e+03
1.061299999999999917e-02 2.293970437240562660e+03 2.391502231981124623e+03 2.541598141872600991e+03 2.696250850792760502e+03 2.801883600418509104e+03
1.094599999999999913e-02 2.317333280502380148e+03 2.415856039999191125e+03 2.567476629030426466e+03 2.723699853222574802e+03 2.830405052999984491e+03
1.128900000000000042e-02 2.339488876571118908e+03 2.438951149040839027e+03 2.592017217529595655e+03 2.749729329961319308e+03 2.857451212775204112e+03
1.164300000000000057e-02 2.360251643010854423e+03 2.460594081865709995e+03 2.615014280006492754e+03 2.774121134085821723e+03 2.882795381237987385e+03
1.200799999999999958e-02 2.379528905084523103e+03 2.480688225377391063e+03 2.636365142849068889e+03 2.796766347987141216e+03 2.906324376231030783e+03
1.238500000000000018e-02 2.397320737553825438e+03 2.499233651773596648e+03 2.656069873519255452e+03 2.817665033267281615e+03 2.928038254790384144e+03
1.277299999999999963e-02 2.413348944858745654e+03 2.515940350799079170e+03 2.673820281906377659e+03 2.836490270932647491e+03 2.947597307181956239e+03
1.317399999999999995e-02 2.427706369958510550e+03 2.530905099950100066e+03 2.689719198654326647e+03 2.853351126190589639e+03 2.965114855660175181e+03
1.358700000000000012e-02 2.440207654034058578e+03 2.543934673499894870e+03 2.703561293664514324e+03 2.868029800064650317e+03 2.980364586333576881e+03
1.401400000000000041e-02 2.450760059158300464e+03 2.554932382807873182e+03 2.715243797489141798e+03 2.880417256603248461e+03 2.993233182403125738e+03
1.445300000000000057e-02 2.459178315179421588e+03 2.563705105636222470e+03 2.724561508057520768e+03 2.890295852311447106e+03 3.003494505465554539e+03
1.490700000000000011e-02 2.465462464191788513e+03 2.570252871098354262e+03 2.731514432566751566e+03 2.897665569388226231e+03 3.011148519249637047e+03
1.537400000000000051e-02 2.469612860013067802e+03 2.574576070950091889e+03 2.736103024750007080e+03 2.902526929940998343e+03 3.016195795179555716e+03
1.585599999999999857e-02 2.471351219803139429e+03 2.576384594565984116e+03 2.738018973003558131e+03 2.904552870501746838e+03 3.018296462642232655e+03
1.635400000000000048e-02 2.470584951611716406e+03 2.575581921350219091e+03 2.737159712490023594e+03 2.903634600672722627e+03 3.017337480245787901e+03
1.686700000000000005e-02 2.467407171166400076e+03 2.572265144256958592e+03 2.733628459830968040e+03 2.899881650342995727e+03 3.013432692175185366e+03
1.739599999999999827e-02 2.461632489779852222e+03 2.566241008242433054e+03 2.727219857256230171e+03 2.893076195563598048e+03 3.006355761983151751e+03
1.794199999999999962e-02 2.453168335933713934e+03 2.557413021160578865e+03 2.717831381998127199e+03 2.883109503643227981e+03 2.995993717586808089e+03
1.850399999999999961e-02 2.442015007455760951e+03 2.545781523202904282e+03 2.705463444488171262e+03 2.869982063716576704e+03 2.982347105532266596e+03
1.908500000000000127e-02 2.428172679234678526e+03 2.531346696415671886e+03 2.690116238451178106e+03 2.853694082381189219e+03 2.965416141685107050e+03
1.968400000000000011e-02 2.411456037291646226e+03 2.513915393571575805e+03 2.671584569770523558e+03 2.834027962991623554e+03 2.944974763904740030e+03
2.030099999999999960e-02 2.391958123883113331e+03 2.493584638449512568e+03 2.649971594072009339e+03 2.811093184821080285e+03 2.921136773962959978e+03
2.093799999999999828e-02 2.369679141727021943e+03 2.470354659564995927e+03 2.625277583111223976e+03 2.784890068610318849e+03 2.893902528601488029e+03
2.159499999999999961e-02 2.344526509685441852e+03 2.444128983408073509e+03 2.597400081138804126e+03 2.755310004658627349e+03 2.863159220478419229e+03
2.227200000000000013e-02 2.316593222999204500e+03 2.415004593907369326e+03 2.566442216585055121e+03 2.722462460106870367e+03 2.829020650679029131e+03
2.297099999999999836e-02 2.285972263893266700e+03 2.383078447090586451e+03 2.532507064968047416e+03 2.686456820767746649e+03 2.791600518015280159e+03
2.369100000000000025e-02 2.252663772579955094e+03 2.348350745055794505e+03 2.495594933349027087e+03 2.647293514011774278e+03 2.750899339024569144e+03
2.443499999999999839e-02 2.216853523060881798e+03 2.311015170132560797e+03 2.455911676748262380e+03 2.605190939822884957e+03 2.707144083822596258e+03
2.520100000000000118e-02 2.178634380420608522e+03 2.271168596392336440e+03 2.413560349047405907e+03 2.560258532240512068e+03 2.660448551612148094e+03
2.599200000000000121e-02 2.138006470901296780e+03 2.228811187746784981e+03 2.368541178477914400e+03 2.512496593663628119e+03 2.610813099952881203e+03
2.680700000000000097e-02 2.095341036324984543e+03 2.184329997443084721e+03 2.321265555296050479e+03 2.462341595252978550e+03 2.558691333912735445e+03
2.764799999999999897e-02 2.050730956170909849e+03 2.137821885983876655e+03 2.271836472424970452e+03 2.409902855759051818e+03 2.504196897089153481e+03
2.851499999999999868e-02 2.004454644365125887e+03 2.089577131022300364e+03 2.220562469235387653e+03 2.355507735697818134e+03 2.447670008261978182e+03
2.940999999999999864e-02 1.956697771291103209e+03 2.039789317326144328e+03 2.167649313723014075e+03 2.299374560327582458e+03 2.389337572016170725e+03
3.033200000000000132e-02 1.907738662232311299e+03 1.988748632239487051e+03 2.113405452347224127e+03 2.241830594500098869e+03 2.329539709539364139e+03
3.128399999999999931e-02 1.857855844214102035e+03 1.936745439115183899e+03 2.058139462502863353e+03 2.183203180663573676e+03 2.268616579175671632e+03
3.226500000000000201e-02 1.807420444945087866e+03 1.884166648220549405e+03 2.002262542084303277e+03 2.123928540434102615e+03 2.207021493723186268e+03
3.327700000000000102e-02 1.756618120422299171e+03 1.831205812632463449e+03 1.945980397207481246e+03 2.064224901560786748e+03 2.144981233289227475e+03
3.432099999999999734e-02 1.705912964378225297e+03 1.778346715513296431e+03 1.889807102799307586e+03 2.004637538625350317e+03 2.083062375923917443e+03
3.539799999999999891e-02 1.655676274411620625e+03 1.725976400719508092e+03 1.834153926471861041e+03 1.945602667057079771e+03 2.021718170549090246e+03
3.650799999999999879e-02 1.606000782480652560e+03 1.674191550340339745e+03 1.779123629149059525e+03 1.887229310711986500e+03 1.961061918451976680e+03
3.765299999999999897e-02 1.557443595457164292e+03 1.623572852869712960e+03 1.725333169090011552e+03 1.830171772062086120e+03 1.901773413879886448e+03
3.883400000000000046e-02 1.510190439596061196e+03 1.574313889613057427e+03 1.672988206662044149e+03 1.774648145194921199e+03 1.844079236499205081e+03
4.005199999999999733e-02 1.464519930056211933e+03 1.526705048564869685e+03 1.622397232129349959e+03 1.720985552574521307e+03 1.788319223739914833e+03
4.130899999999999850e-02 1.420710840307801845e+03 1.481036861371433815e+03 1.573868852875630409e+03 1.669511201454895172e+03 1.734833272859850467e+03
4.260499999999999704e-02 1.379041852738784200e+03 1.437599757593982304e+03 1.527711555529785528e+03 1.620552156975795469e+03 1.683961123230886642e+03
4.394100000000000089e-02 1.339606093940392157e+03 1.396490745413766717e+03 1.484028305219573440e+03 1.574217501072138248e+03 1.635816022621061848e+03
4.531999999999999917e-02 1.302496965068735790e+03 1.357807096486908449e+03 1.442922309342420476e+03 1.530616530891735010e+03 1.590511412520449539e+03
4.674099999999999783e-02 1.267807572916394520e+03 1.321645781771598877e+03 1.404496465554047745e+03 1.489858225544492825e+03 1.548160411391954085e+03
4.820699999999999985e-02 1.235538637163146404e+03 1.288007449716797282e+03 1.368751291640683576e+03 1.451942941715111147e+03 1.508763250634715178e+03
4.972000000000000031e-02 1.205597974818725106e+03 1.256795920175872880e+03 1.335584439393892126e+03 1.416761954988841353e+03 1.472206838706229291e+03
5.127899999999999819e-02 1.177893145444388665e+03 1.227914753272547614e+03 1.304893298946392633e+03 1.384206279443193125e+03 1.438377823982176096e+03
5.288799999999999751e-02 1.152053495549572290e+03 1.200977538899697947e+03 1.276267210315184457e+03 1.353840267469435503e+03 1.406823490734238703e+03
5.454699999999999827e-02 1.127893739438507509e+03 1.175791080156293674e+03 1.249500793647487853e+03 1.325445976591878889e+03 1.377317310378301272e+03
5.625800000000000245e-02 1.104949854929390312e+03 1.151871702640807143e+03 1.224080143751614742e+03 1.298478369517207966e+03 1.349292991113868311e+03
5.802299999999999819e-02 1.082757542625969336e+03 1.128735475874239228e+03 1.199491138273080196e+03 1.272392239946685095e+03 1.322184109694491099e+03
5.984300000000000036e-02 1.060758987097350200e+03 1.105801066366708255e+03 1.175116287052843290e+03 1.246532889346257434e+03 1.295310579839913999e+03
6.171999999999999709e-02 1.038395941860128460e+03 1.082486742713129843e+03 1.150337762912012067e+03 1.220245357296241536e+03 1.267992111814061218e+03
6.365600000000000425e-02 1.015202576175661193e+03 1.058307134927602647e+03 1.124640175591799334e+03 1.192983384405184779e+03 1.239661397869889697e+03
6.565300000000000302e-02 9.905261981192370513e+02 1.032582233138918355e+03 1.097301555391335796e+03 1.163981869158639938e+03 1.209523934943295444e+03
6.771299999999999542e-02 9.639925559812053280e+02 1.004922233962283144e+03 1.067908233330439543e+03 1.132802637454876276e+03 1.177124860243825651e+03
6.983699999999999630e-02 9.350402732884429042e+02 9.747424378351668111e+02 1.035839719386723800e+03 1.098788450925219877e+03 1.141781909261557757e+03
7.202699999999999381e-02 9.036197562228211382e+02 9.419914348604438601e+02 1.001041863853129144e+03 1.061882406013146920e+03 1.103436337301710864e+03
7.428700000000000581e-02 8.696628356801854807e+02 9.065984700261537910e+02 9.634399906764456318e+02 1.022005859984555514e+03 1.062006834469967998e+03
7.661700000000000454e-02 8.333523890101474763e+02 8.687543745506725372e+02 9.232372057631188227e+02 9.793746090081813236e+02 1.017717889502740377e+03
7.902099999999999402e-02 7.950865794621607847e+02 8.288742146711684882e+02 8.808745835309329095e+02 9.344565196591470340e+02 9.710556656540172753e+02
8.149900000000000200e-02 7.554221405852297266e+02 7.875382230850424321e+02 8.369684897102637251e+02 8.879051493295864930e+02 9.226991014538523359e+02
8.405600000000000571e-02 7.151877149020626803e+02 7.456097841018257668e+02 7.924356835304921560e+02 8.406921392768518899e+02 8.736572593321848217e+02
8.669300000000000617e-02 6.753055914935273449e+02 7.040497574327603161e+02 7.482962648501096510e+02 7.938984809125664697e+02 8.250526372823460406e+02
8.941200000000000536e-02 6.367643406080853765e+02 6.638879309511283964e+02 7.056433039183187930e+02 7.486822618558081786e+02 7.780876251542084674e+02
9.221699999999999342e-02 6.005068422346674879e+02 6.261063754512489368e+02 6.655190194802029282e+02 7.061474696088258725e+02 7.339082828944475523e+02
9.511000000000000010e-02 5.673364293399799863e+02 5.915417053797610833e+02 6.288110854734638906e+02 6.672341896831914028e+02 6.934903813954371117e+02
9.809299999999999964e-02 5.378611208599501197e+02 5.608269895254227322e+02 5.961909764691405371e+02 6.326532883284875197e+02 6.575715896492572483e+02
1.011699999999999960e-01 5.124845554036353406e+02 5.343823095835851973e+02 5.681039504137964968e+02 6.028758038619573654e+02 6.266404632300894946e+02
1.043400000000000022e-01 4.910877158916636631e+02 5.120833214004049978e+02 5.444174218101436509e+02 5.777606060021417989e+02 6.005500053838649137e+02
1.076199999999999934e-01 4.734604753132704786e+02 4.937106724285840755e+02 5.248977899360002084e+02 5.570593509777902455e+02 5.790417671561435782e+02
1.109900000000000053e-01 4.589410827426672768e+02 4.785748262953673020e+02 5.088128335162567737e+02 5.399959319589939923e+02 5.613097216246837888e+02
1.144700000000000023e-01 4.465058400395038802e+02 4.656092382327515224e+02 4.950301978467509798e+02 5.253703477797561163e+02 5.461077559147735201e+02
1.180699999999999944e-01 4.350626076805718867e+02 4.536763356009914787e+02 4.823425809009626164e+02 5.119036873670320915e+02 5.321081839162885672e+02
1.217700000000000032e-01 4.233168207935565874e+02 4.414281929932284925e+02 4.693202558546409477e+02 4.980823348352085418e+02 5.177403171816014265e+02
1.255900000000000072e-01 4.101139899358742582e+02 4.276628855228027533e+02 4.546886000974172930e+02 4.825571392849436165e+02 5.016043144116920871e+02
1.295300000000000062e-01 3.946322202691724783e+02 4.115251615186950858e+02 4.375413189380602716e+02 4.643695745438238873e+02 4.827061790722637511e+02
1.335899999999999865e-01 3.764891736872723982e+02 3.926175568783096992e+02 4.174578748636319006e+02 4.430755818885008352e+02 4.605859297800622016e+02
1.377800000000000136e-01 3.559990310280967378e+02 3.712676465755756681e+02 3.947864582208360957e+02 4.190445942822484540e+02 4.356275086048223102e+02
1.421000000000000041e-01 3.339568030181403060e+02 3.483034213911989241e+02 3.704056622512482022e+02 3.932071533455530243e+02 4.087968301848019337e+02
1.465599999999999958e-01 3.116685796064271017e+02 3.250845790660844159e+02 3.457573322902869108e+02 3.670893080622117850e+02 3.816772072182463944e+02
1.511599999999999888e-01 2.905075479917994130e+02 3.030404511432408299e+02 3.223567967088735031e+02 3.422944894186837246e+02 3.559319595097524598e+02
1.559000000000000108e-01 2.717258984174869738e+02 2.834742041200763083e+02 3.015852629322562848e+02 3.202838072505518880e+02 3.330764833299978704e+02
1.607899999999999885e-01 2.560789300469015188e+02 2.671715999931665237e+02 2.842750771032174271e+02 3.019372381601517645e+02 3.140230789009784189e+02
1.658399999999999874e-01 2.437588775347747969e+02 2.543322228204011992e+02 2.706369888583605530e+02 2.874768573415957462e+02 2.990014556110350554e+02
1.710399999999999976e-01 2.342806279330748964e+02 2.444507297245294808e+02 2.601346007923569346e+02 2.763343681865870849e+02 2.874215851957476957e+02
1.764000000000000012e-01 2.265847700376613716e+02 2.364241879488069742e+02 2.515982822532916714e+02 2.672717650836881944e+02 2.779989585381021584e+02
1.819399999999999906e-01 2.193350384777238276e+02 2.288619033451552980e+02 2.435540070271501349e+02 2.587296945244876838e+02 2.691162453629199263e+02
1.876400000000000012e-01 2.112346863508175261e+02 2.204149365063982202e+02 2.345730396521105661e+02 2.491978518832734153e+02 2.592077950330900080e+02
1.935300000000000076e-01 2.014757543967367326e+02 2.102431026825245510e+02 2.237659735322532697e+02 2.377365720379924596e+02 2.472998729438196506e+02
1.995999999999999996e-01 1.900047421193860657e+02 1.982913201868195756e+02 2.110754085891098271e+02 2.242862058244137984e+02 2.333313715284136265e+02
2.058599999999999874e-01 1.775577887365174945e+02 1.853256339116632319e+02 1.973131591396066540e+02 2.097054114917455649e+02 2.181927655403974597e+02
2.123200000000000087e-01 1.653385653246240565e+02 1.725980705503433512e+02 1.838051662847796877e+02 1.953956676885417210e+02 2.033367761255000801e+02
2.189800000000000080e-01 1.545238413318629114e+02 1.613324176684862721e+02 1.718470433687740808e+02 1.827259364609659542e+02 1.901820922646523115e+02
2.258499999999999952e-01 1.457515219589159585e+02 1.521917808306230029e+02 1.621403412752429176e+02 1.724369660053525877e+02 1.794960003099076289e+02
2.329299999999999982e-01 1.389398315449073493e+02 1.450907252559909750e+02 1.545939663762563043e+02 1.644317989131791933e+02 1.711775195472777966e+02
2.402400000000000091e-01 1.333144201207254014e+02 1.392236501509604807e+02 1.483545224322422769e+02 1.578081612458136362e+02 1.642912005088124374e+02
2.477800000000000002e-01 1.278309091417936116e+02 1.335045746361033707e+02 1.422724954585951309e+02 1.513516821714488003e+02 1.575787154110502684e+02
2.555499999999999994e-01 1.216589782942879765e+02 1.270704806186731588e+02 1.354349958786621642e+02 1.440986379830924591e+02 1.500419301060995849e+02
2.635700000000000265e-01 1.146050639892685723e+02 1.197204420251555064e+02 1.276299099999658040e+02 1.358255619820217248e+02 1.414497209188898807e+02
2.718300000000000161e-01 1.072111969523976143e+02 1.120180930211879513e+02 1.194538638231440189e+02 1.271627593386420187e+02 1.324552190792056194e+02
2.803599999999999981e-01 1.003088762852185454e+02 1.048275810263512824e+02 1.118207809153441019e+02 1.190748657826150350e+02 1.240573740192748460e+02
2.891599999999999726e-01 9.447460556814996835e+01 9.874788274639328733e+01 1.053638734529550334e+02 1.122299391698061157e+02 1.169478025623831456e+02
2.982299999999999951e-01 8.971072757748790139e+01 9.378118730255349078e+01 1.000850535583837058e+02 1.066295571299655762e+02 1.111278266238817167e+02
3.075800000000000201e-01 8.548850327476390021e+01 8.937789522432359490e+01 9.540289809931097409e+01 1.016598504870953548e+02 1.059616093565473847e+02
3.172300000000000120e-01 8.118479867328025534e+01 8.489057162970080128e+01 9.063294679008005517e+01 9.659866627189208543e+01 1.007015095161964240e+02
3.271800000000000264e-01 7.654711862971096537e+01 8.005706345647818978e+01 8.549836205431141423e+01 9.115425463711729037e+01 9.504571387136853389e+01
3.374500000000000277e-01 7.183132886285906693e+01 7.514322133548250804e+01 8.028020633170589804e+01 8.562316193538509879e+01 8.930123788461099821e+01
3.480300000000000060e-01 6.749620687478272885e+01 7.062553475765102462e+01 7.548192364758949680e+01 8.053623358507691421e+01 8.401743430869501594e+01
3.589499999999999913e-01 6.376054808425252673e+01 6.673106190211453281e+01 7.134311469282974372e+01 7.614578165045119817e+01 7.945517871342097749e+01
3.702099999999999835e-01 6.044667642321466872e+01 6.327518105684980299e+01 6.766857219709943649e+01 7.224581885835382877e+01 7.540119219900482506e+01
3.818199999999999927e-01 5.721316822562526738e+01 5.990335414172466244e+01 6.408380939032504386e+01 6.844158995222038300e+01 7.144703584762150683e+01
3.937999999999999834e-01 5.391911503818023021e+01 5.646932110726193343e+01 6.043443474365936652e+01 6.457045230706815175e+01 6.742450245563436795e+01
4.061500000000000110e-01 5.071716459572135705e+01 5.313156469160958295e+01 5.688780065097231642e+01 6.080876258649657018e+01 6.351602335035934033e+01
4.188899999999999846e-01 4.780423613620726542e+01 5.009440643383909020e+01 5.365946024451068297e+01 5.738345109191646998e+01 5.995619044742657877e+01
4.320300000000000251e-01 4.518314806418923268e+01 4.736068929330274813e+01 5.075227931345547461e+01 5.429738909840942540e+01 5.674786879775935944e+01
4.455799999999999761e-01 4.269570365698475456e+01 4.476621020340618884e+01 4.799292949131493202e+01 5.136799010171658608e+01 5.370222902761595662e+01
4.595600000000000240e-01 4.025493700045134204e+01 4.222072549208716907e+01 4.528619063229560027e+01 4.849498902182591564e+01 5.071560637824030948e+01
4.739800000000000124e-01 3.792619504207171843e+01 3.979201583913731355e+01 4.270353205845552225e+01 4.575358665038456252e+01 4.786571169637227996e+01
4.888500000000000068e-01 3.578191330438184536e+01 3.755517481191808571e+01 4.032406958052200707e+01 4.322696001244372610e+01 4.523844955723743055e+01
5.041799999999999615e-01 3.378960313976991614e+01 3.547646199566136715e+01 3.811215757714537489e+01 4.087752635559373005e+01 4.279492862400861952e+01
5.200000000000000178e-01 3.188350030263234913e+01 3.348764062151690979e+01 3.599580624363822778e+01 3.862949227272165587e+01 4.045679290722966215e+01
5.363099999999999534e-01 3.006492250780610220e+01 3.159006940751735826e+01 3.397643466529331135e+01 3.648433574765919474e+01 3.822555879744891882e+01
5.531300000000000106e-01 2.836746557296405413e+01 2.981854135439519737e+01 3.209064126683443874e+01 3.448047055811848338e+01 3.614085502967755303e+01
5.704799999999999871e-01 2.677985525905008757e+01 2.816133213609484898e+01 3.032601387741644672e+01 3.260478173953293890e+01 3.418908996522748822e+01
5.883800000000000141e-01 2.527412434744869429e+01 2.658942824779689218e+01 2.865195151208662239e+01 3.082506026146458922e+01 3.233697165884755265e+01
6.068400000000000460e-01 2.385062692261078254e+01 2.510317756484025509e+01 2.706878908316919308e+01 2.914162360104088734e+01 3.058480344426121533e+01
6.258700000000000374e-01 2.251659218879516544e+01 2.371004649894704031e+01 2.558434705671714227e+01 2.756264375760513730e+01 2.894099008652514016e+01
6.454999999999999627e-01 2.126060390136466083e+01 2.239817482903352186e+01 2.418608857761028830e+01 2.607489479738278604e+01 2.739183953416155504e+01
6.657499999999999529e-01 2.007513760965993654e+01 2.115974502227074794e+01 2.286574935111951490e+01 2.466965734998224846e+01 2.592832454560187827e+01
6.866400000000000281e-01 1.896051020540212306e+01 1.999506127131177635e+01 2.162361003540031845e+01 2.334718305232320645e+01 2.455067432137777672e+01
7.081800000000000317e-01 1.791212655969864542e+01 1.889934715237588847e+01 2.045461752058436034e+01 2.210213659404249498e+01 2.325336245090813492e+01
7.303899999999999837e-01 1.692339244699961398e+01 1.786575430468750270e+01 1.935153652728147122e+01 2.092688916497994356e+01 2.202849422542103142e+01
7.532999999999999696e-01 1.599359259790712073e+01 1.689351665700053218e+01 1.831351976752588229e+01 1.982050617782593349e+01 2.087507345503446743e+01
7.769300000000000095e-01 1.511806938167676151e+01 1.597779439675991497e+01 1.733544964288643442e+01 1.877758701106386141e+01 1.978750802234046446e+01
8.013000000000000123e-01 1.429412266296445999e+01 1.511577481096983178e+01 1.641434067417250375e+01 1.779496883070292412e+01 1.876251436111888182e+01
8.264399999999999524e-01 1.351902580583772817e+01 1.430461513593159673e+01 1.554717149398926779e+01 1.686944643780813635e+01 1.779676185385836007e+01
8.523699999999999610e-01 1.278847095068515571e+01 1.353984328111188162e+01 1.472922031257971831e+01 1.599604451518404247e+01 1.688510414210951893e+01
8.790999999999999925e-01 1.210121740858419237e+01 1.282016334390758772e+01 1.395910605495087786e+01 1.517329406634292788e+01 1.602601213427901072e+01
9.066800000000000415e-01 1.145437232904606795e+01 1.214255853945141617e+01 1.323362118394066123e+01 1.439779102189519300e+01 1.521594755302010427e+01
9.351199999999999513e-01 1.084548586511942148e+01 1.150448537161143392e+01 1.255007986321869673e+01 1.366670511886207073e+01 1.445198277698261968e+01
9.644599999999999840e-01 1.027225083575819653e+01 1.090353944389514140e+01 1.190592835686586071e+01 1.297732912476861777e+01 1.373130596974929851e+01
9.947099999999999831e-01 9.732493424640480839e+00 1.033746457640194905e+01 1.129878544345160485e+01 1.232715513094239590e+01 1.305132393366104360e+01
1.025900000000000034e+00 9.224198263949766385e+00 9.804163298886772182e+00 1.072642799839138661e+01 1.171383144636838836e+01 1.240959769981765959e+01
1.058100000000000041e+00 8.745381783685312271e+00 9.301562306396492730e+00 1.018664389128210246e+01 1.113500204096267865e+01 1.180367248496142984e+01
1.091299999999999937e+00 8.294367575114046431e+00 8.827927752335558154e+00 9.677613199200639116e+00 1.058876120454363168e+01 1.123158565515540808e+01
1.125499999999999945e+00 7.869553089775321197e+00 8.381598852759577056e+00 9.197587218519029051e+00 1.007327179010205676e+01 1.069144089790712648e+01
1.160800000000000054e+00 7.469087138839505258e+00 7.960636396504559897e+00 8.744489904828576243e+00 9.586315100353143492e+00 1.018092115009026699e+01
1.197200000000000042e+00 7.091750124359312402e+00 7.563777481436713579e+00 8.316993216910788078e+00 9.126497884375185166e+00 9.698589732709361755e+00
1.234799999999999898e+00 6.735980895025045712e+00 7.189386800624351537e+00 7.913346596313538761e+00 8.691949464424721938e+00 9.242493160866033008e+00
1.273500000000000076e+00 6.400577863877614959e+00 6.836240873158516251e+00 7.532297633160889738e+00 8.281393559691434092e+00 8.811342251065196862e+00
1.313499999999999890e+00 6.084037478712863489e+00 6.502747360514635311e+00 7.172113488530084346e+00 7.892947806281997103e+00 8.403149813055348361e+00
1.354700000000000015e+00 5.785538117971063876e+00 6.188074449404919797e+00 6.831950760387738519e+00 7.525761985379147312e+00 8.017063920457351500e+00
1.397199999999999998e+00 5.503797172022429685e+00 5.890879096255042136e+00 6.510372552635227628e+00 7.178301473810214439e+00 7.651482630005062902e+00
1.441000000000000059e+00 5.237849985718626478e+00 5.610164157702330456e+00 6.206333207632771298e+00 6.849472503055055839e+00 7.305280403603906514e+00
