# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
 2698       7.225105004738e-12       1.874817250806e-13      -4.617157946762e-13       0.000000000000e+00       2.064286409652e-16       2.221751613093e-17      -3.957482821774e-19       0.000000000000e+00       0.000000000000e+00 
 2699       7.211215142721e-12       1.861565229888e-13      -4.563369550847e-13       0.000000000000e+00       2.061528157551e-16       2.206851376725e-17      -3.600141852818e-19       0.000000000000e+00       0.000000000000e+00 
 2700       7.197053537318e-12       1.848568929818e-13      -4.509426562619e-13       0.000000000000e+00       2.058774609543e-16       2.193150910444e-17      -3.235373807770e-19       0.000000000000e+00       0.000000000000e+00 
 2701       7.182620037254e-12       1.835831336599e-13      -4.455347841232e-13       0.000000000000e+00       2.056025754830e-16       2.180794840090e-17      -2.863700168561e-19       0.000000000000e+00       0.000000000000e+00 
 2702       7.167914904755e-12       1.823355001896e-13      -4.401151916139e-13       0.000000000000e+00       2.053281582910e-16       2.169885562625e-17      -2.485771460927e-19       0.000000000000e+00       0.000000000000e+00 
 2703       7.152940056050e-12       1.811140714879e-13      -4.346855826713e-13       0.000000000000e+00       2.050542084687e-16       2.160355040245e-17      -2.102750403674e-19       0.000000000000e+00       0.000000000000e+00 
 2704       7.137697827595e-12       1.799188823195e-13      -4.292476276445e-13       0.000000000000e+00       2.047807251369e-16       2.152092312186e-17      -1.715930838959e-19       0.000000000000e+00       0.000000000000e+00 
 2705       7.122190563994e-12       1.787499674164e-13      -4.238030018463e-13       0.000000000000e+00       2.045077074095e-16       2.144986082552e-17      -1.326610460114e-19       0.000000000000e+00       0.000000000000e+00 
 2706       7.106420618018e-12       1.776073614778e-13      -4.183533855578e-13       0.000000000000e+00       2.042351543937e-16       2.138924719997e-17      -9.360908152123e-20       0.000000000000e+00       0.000000000000e+00 
 2707       7.090390350604e-12       1.764910991701e-13      -4.129004640333e-13       0.000000000000e+00       2.039630651900e-16       2.133796257418e-17      -5.456773106311e-20       0.000000000000e+00       0.000000000000e+00 
 2708       7.074102130866e-12       1.754012151267e-13      -4.074459275047e-13       0.000000000000e+00       2.036914388922e-16       2.129488391639e-17      -1.566792146223e-20       0.000000000000e+00       0.000000000000e+00 
 2709       7.057558336104e-12       1.743377439482e-13      -4.019914711861e-13       0.000000000000e+00       2.034202745874e-16       2.125888483104e-17       2.295903391238e-20       0.000000000000e+00       0.000000000000e+00 
 2710       7.040761351812e-12       1.733007202020e-13      -3.965387952784e-13       0.000000000000e+00       2.031495713559e-16       2.122883555560e-17       6.118143479121e-20       0.000000000000e+00       0.000000000000e+00 
 2711       7.023713571682e-12       1.722901784223e-13      -3.910896049738e-13       0.000000000000e+00       2.028793282713e-16       2.120360295749e-17       9.886719364760e-20       0.000000000000e+00       0.000000000000e+00 
 2712       7.006417397617e-12       1.713061531103e-13      -3.856456104606e-13       0.000000000000e+00       2.026095444004e-16       2.118205053094e-17       1.358838353412e-19       0.000000000000e+00       0.000000000000e+00 
 2713       6.988875239737e-12       1.703486787337e-13      -3.802085269276e-13       0.000000000000e+00       2.023402188033e-16       2.116303839390e-17       1.720984967611e-19       0.000000000000e+00       0.000000000000e+00 
 2714       6.971089516384e-12       1.694177897270e-13      -3.747800745688e-13       0.000000000000e+00       2.020713505333e-16       2.114542328486e-17       2.073779264698e-19       0.000000000000e+00       0.000000000000e+00 
 2715       6.953062654134e-12       1.685135204912e-13      -3.693619785880e-13       0.000000000000e+00       2.018029386368e-16       2.112805855981e-17       2.415884843458e-19       0.000000000000e+00       0.000000000000e+00 
 2716       6.934797087805e-12       1.676359053939e-13      -3.639559692032e-13       0.000000000000e+00       2.015349821536e-16       2.110979418906e-17       2.745961412276e-19       0.000000000000e+00       0.000000000000e+00 
 2717       6.916295260461e-12       1.667849787690e-13      -3.585637816515e-13       0.000000000000e+00       2.012674801166e-16       2.108947675415e-17       3.062664785569e-19       0.000000000000e+00       0.000000000000e+00 
 2718       6.897559623422e-12       1.659607749168e-13      -3.531871561933e-13       0.000000000000e+00       2.010004315520e-16       2.106594944475e-17       3.364646880217e-19       0.000000000000e+00       0.000000000000e+00 
 2719       6.878592636273e-12       1.651633281039e-13      -3.478278381173e-13       0.000000000000e+00       2.007338354791e-16       2.103805205547e-17       3.650555712002e-19       0.000000000000e+00       0.000000000000e+00 
 2720       6.859396766872e-12       1.643926725631e-13      -3.424875777449e-13       0.000000000000e+00       2.004676909104e-16       2.100462098282e-17       3.919035392037e-19       0.000000000000e+00       0.000000000000e+00 
 2721       6.839974491355e-12       1.636488424935e-13      -3.371681304347e-13       0.000000000000e+00       2.002019968515e-16       2.096448922207e-17       4.168726123205e-19       0.000000000000e+00       0.000000000000e+00 
 2722       6.820328294146e-12       1.629318720598e-13      -3.318712565871e-13       0.000000000000e+00       1.999367523014e-16       2.091648636410e-17       4.398264196585e-19       0.000000000000e+00       0.000000000000e+00 
 2723       6.800460667966e-12       1.622417953933e-13      -3.265987216493e-13       0.000000000000e+00       1.996719562520e-16       2.085943859230e-17       4.606281987895e-19       0.000000000000e+00       0.000000000000e+00 
 2724       6.780374113838e-12       1.615786465907e-13      -3.213522961192e-13       0.000000000000e+00       1.994076076885e-16       2.079216867948e-17       4.791407953919e-19       0.000000000000e+00       0.000000000000e+00 
 2725       6.760071141098e-12       1.609424597149e-13      -3.161337555505e-13       0.000000000000e+00       1.991437055892e-16       2.071349598470e-17       4.952266628944e-19       0.000000000000e+00       0.000000000000e+00 
 2726       6.739554526348e-12       1.603332315503e-13      -3.109447902671e-13       0.000000000000e+00       1.988802489623e-16       2.062259845754e-17       5.088003388315e-19       0.000000000000e+00       0.000000000000e+00 
 2727       6.718828091831e-12       1.597508096530e-13      -3.057867339675e-13       0.000000000000e+00       1.986172369560e-16       2.052010078180e-17       5.199861826310e-19       0.000000000000e+00       0.000000000000e+00 
 2728       6.697895931254e-12       1.591950036988e-13      -3.006608336715e-13       0.000000000000e+00       1.983546687490e-16       2.040699207129e-17       5.289614845142e-19       0.000000000000e+00       0.000000000000e+00 
 2729       6.676762151232e-12       1.586656226729e-13      -2.955683398810e-13       0.000000000000e+00       1.980925435139e-16       2.028426439609e-17       5.359040662333e-19       0.000000000000e+00       0.000000000000e+00 
 2730       6.655430871301e-12       1.581624748685e-13      -2.905105065833e-13       0.000000000000e+00       1.978308604168e-16       2.015291278531e-17       5.409922815621e-19       0.000000000000e+00       0.000000000000e+00 
 2731       6.633906223931e-12       1.576853678864e-13      -2.854885912538e-13       0.000000000000e+00       1.975696186177e-16       2.001393522980e-17       5.444050167863e-19       0.000000000000e+00       0.000000000000e+00 
 2732       6.612192354536e-12       1.572341086342e-13      -2.805038548597e-13       0.000000000000e+00       1.973088172703e-16       1.986833268486e-17       5.463216911943e-19       0.000000000000e+00       0.000000000000e+00 
 2733       6.590293421485e-12       1.568085033259e-13      -2.755575618628e-13       0.000000000000e+00       1.970484555221e-16       1.971710907298e-17       5.469222575673e-19       0.000000000000e+00       0.000000000000e+00 
 2734       6.568213596119e-12       1.564083574809e-13      -2.706509802226e-13       0.000000000000e+00       1.967885325142e-16       1.956127128657e-17       5.463872026701e-19       0.000000000000e+00       0.000000000000e+00 
 2735       6.545957062758e-12       1.560334759236e-13      -2.657853813996e-13       0.000000000000e+00       1.965290473816e-16       1.940182919067e-17       5.448975477412e-19       0.000000000000e+00       0.000000000000e+00 
 2736       6.523528018717e-12       1.556836627823e-13      -2.609620403583e-13       0.000000000000e+00       1.962699992527e-16       1.923979562570e-17       5.426348489838e-19       0.000000000000e+00       0.000000000000e+00 
 2737       6.500930674314e-12       1.553587214892e-13      -2.561822355703e-13       0.000000000000e+00       1.960113872499e-16       1.907618641013e-17       5.397811980559e-19       0.000000000000e+00       0.000000000000e+00 
 2738       6.478169252886e-12       1.550584547792e-13      -2.514472490178e-13       0.000000000000e+00       1.957532104892e-16       1.891202034329e-17       5.365192225610e-19       0.000000000000e+00       0.000000000000e+00 
 2739       6.455247990798e-12       1.547826646891e-13      -2.467583661962e-13       0.000000000000e+00       1.954954680803e-16       1.874831920801e-17       5.330320865383e-19       0.000000000000e+00       0.000000000000e+00 
 2740       6.432171137458e-12       1.545311525576e-13      -2.421168761176e-13       0.000000000000e+00       1.952381591265e-16       1.858610777342e-17       5.295034909536e-19       0.000000000000e+00       0.000000000000e+00 
 2741       6.408942955326e-12       1.543037190240e-13      -2.375240713136e-13       0.000000000000e+00       1.949812827248e-16       1.842641379760e-17       5.261176741895e-19       0.000000000000e+00       0.000000000000e+00 
 2742       6.385567719930e-12       1.541001640278e-13      -2.329812478391e-13       0.000000000000e+00       1.947248379660e-16       1.827026803037e-17       5.230594125357e-19       0.000000000000e+00       0.000000000000e+00 
 2743       6.362049719873e-12       1.539202868080e-13      -2.284897052745e-13       0.000000000000e+00       1.944688239344e-16       1.811870421599e-17       5.205140206802e-19       0.000000000000e+00       0.000000000000e+00 
 2744       6.338393256849e-12       1.537638859023e-13      -2.240507467296e-13       0.000000000000e+00       1.942132397080e-16       1.797275909586e-17       5.186673521989e-19       0.000000000000e+00       0.000000000000e+00 
 2745       6.314602645654e-12       1.536307591466e-13      -2.196656788463e-13       0.000000000000e+00       1.939580843585e-16       1.783347241129e-17       5.177058000468e-19       0.000000000000e+00       0.000000000000e+00 
 2746       6.290682214198e-12       1.535207036742e-13      -2.153358118020e-13       0.000000000000e+00       1.937033569513e-16       1.770188690621e-17       5.178162970479e-19       0.000000000000e+00       0.000000000000e+00 
 2747       6.266636303517e-12       1.534335159153e-13      -2.110624593126e-13       0.000000000000e+00       1.934490565451e-16       1.757904832986e-17       5.191863163863e-19       0.000000000000e+00       0.000000000000e+00 
 2748       6.242469267784e-12       1.533689915960e-13      -2.068469386355e-13       0.000000000000e+00       1.931951821925e-16       1.746600543958e-17       5.220038720962e-19       0.000000000000e+00       0.000000000000e+00 
 2749       6.218185474325e-12       1.533269257381e-13      -2.026905705731e-13       0.000000000000e+00       1.929417329399e-16       1.736381000348e-17       5.264575195525e-19       0.000000000000e+00       0.000000000000e+00 
 2750       6.193789364412e-12       1.533070890982e-13      -1.985945587397e-13       0.000000000000e+00       1.926887078604e-16       1.727317244212e-17       5.326918460419e-19       0.000000000000e+00       0.000000000000e+00 
 2751       6.169285635992e-12       1.533091573514e-13      -1.945596266553e-13       0.000000000000e+00       1.924361061556e-16       1.719342674447e-17       5.406736825280e-19       0.000000000000e+00       0.000000000000e+00 
 2752       6.144679061959e-12       1.533327815295e-13      -1.905863787257e-13       0.000000000000e+00       1.921839270550e-16       1.712356004518e-17       5.503251803907e-19       0.000000000000e+00       0.000000000000e+00 
 2753       6.119974429466e-12       1.533776115452e-13      -1.866754208038e-13       0.000000000000e+00       1.919321697818e-16       1.706255648226e-17       5.615682564236e-19       0.000000000000e+00       0.000000000000e+00 
 2754       6.095176539942e-12       1.534432961911e-13      -1.828273601910e-13       0.000000000000e+00       1.916808335538e-16       1.700939719437e-17       5.743245926190e-19       0.000000000000e+00       0.000000000000e+00 
 2755       6.070290209101e-12       1.535294831389e-13      -1.790428056384e-13       0.000000000000e+00       1.914299175827e-16       1.696306031808e-17       5.885156359515e-19       0.000000000000e+00       0.000000000000e+00 
 2756       6.045320266959e-12       1.536358189378e-13      -1.753223673481e-13       0.000000000000e+00       1.911794210744e-16       1.692252098510e-17       6.040625981634e-19       0.000000000000e+00       0.000000000000e+00 
 2757       6.020271557843e-12       1.537619490141e-13      -1.716666569740e-13       0.000000000000e+00       1.909293432292e-16       1.688675131960e-17       6.208864555484e-19       0.000000000000e+00       0.000000000000e+00 
 2758       5.995148940409e-12       1.539075176696e-13      -1.680762876237e-13       0.000000000000e+00       1.906796832411e-16       1.685472043542e-17       6.389079487366e-19       0.000000000000e+00       0.000000000000e+00 
 2759       5.969957287649e-12       1.540721680810e-13      -1.645518738592e-13       0.000000000000e+00       1.904304402986e-16       1.682539443336e-17       6.580475824788e-19       0.000000000000e+00       0.000000000000e+00 
 2760       5.944701486909e-12       1.542555422986e-13      -1.610940316980e-13       0.000000000000e+00       1.901816135842e-16       1.679773639845e-17       6.782256254308e-19       0.000000000000e+00       0.000000000000e+00 
 2761       5.919386439900e-12       1.544572812451e-13      -1.577033786150e-13       0.000000000000e+00       1.899332022745e-16       1.677070639718e-17       6.993621099381e-19       0.000000000000e+00       0.000000000000e+00 
 2762       5.894017062711e-12       1.546770247151e-13      -1.543805335431e-13       0.000000000000e+00       1.896852055402e-16       1.674326147479e-17       7.213768318202e-19       0.000000000000e+00       0.000000000000e+00 
 2763       5.868598285824e-12       1.549144113734e-13      -1.511261168745e-13       0.000000000000e+00       1.894376225462e-16       1.671435565254e-17       7.441893501553e-19       0.000000000000e+00       0.000000000000e+00 
 2764       5.843135054122e-12       1.551690787544e-13      -1.479407504622e-13       0.000000000000e+00       1.891904524514e-16       1.668293992494e-17       7.677189870645e-19       0.000000000000e+00       0.000000000000e+00 
 2765       5.817632326909e-12       1.554406632610e-13      -1.448250576211e-13       0.000000000000e+00       1.889436944089e-16       1.664796225703e-17       7.918848274964e-19       0.000000000000e+00       0.000000000000e+00 
 2766       5.792095077918e-12       1.557288001631e-13      -1.417796631289e-13       0.000000000000e+00       1.886973475658e-16       1.660836758167e-17       8.166057190117e-19       0.000000000000e+00       0.000000000000e+00 
 2767       5.766528295326e-12       1.560331235974e-13      -1.388051932278e-13       0.000000000000e+00       1.884514110633e-16       1.656309779676e-17       8.418002715672e-19       0.000000000000e+00       0.000000000000e+00 
 2768       5.740936981764e-12       1.563532665654e-13      -1.359022756256e-13       0.000000000000e+00       1.882058840367e-16       1.651109176251e-17       8.673868573009e-19       0.000000000000e+00       0.000000000000e+00 
 2769       5.715326154338e-12       1.566888609332e-13      -1.330715394965e-13       0.000000000000e+00       1.879607656154e-16       1.645128529874e-17       8.932836103160e-19       0.000000000000e+00       0.000000000000e+00 
 2770       5.689700844631e-12       1.570395374299e-13      -1.303136154828e-13       0.000000000000e+00       1.877160549227e-16       1.638261118208e-17       9.194084264658e-19       0.000000000000e+00       0.000000000000e+00 
 2771       5.664066098725e-12       1.574049256467e-13      -1.276291356960e-13       0.000000000000e+00       1.874717510762e-16       1.630399914332e-17       9.456789631375e-19       0.000000000000e+00       0.000000000000e+00 
 2772       5.638426977211e-12       1.577846540358e-13      -1.250187337180e-13       0.000000000000e+00       1.872278531874e-16       1.621437586457e-17       9.720126390375e-19       0.000000000000e+00       0.000000000000e+00 
 2773       5.612788555201e-12       1.581783499097e-13      -1.224830446022e-13       0.000000000000e+00       1.869843603619e-16       1.611266497661e-17       9.983266339750e-19       0.000000000000e+00       0.000000000000e+00 
 2774       5.587155798294e-12       1.585856329804e-13      -1.200225847358e-13       0.000000000000e+00       1.867412717284e-16       1.599815357241e-17       1.024537260329e-18       0.000000000000e+00       0.000000000000e+00 
 2775       5.561533189742e-12       1.590060959443e-13      -1.176373907316e-13       0.000000000000e+00       1.864985865273e-16       1.587159386744e-17       1.050558074256e-18       0.000000000000e+00       0.000000000000e+00 
 2776       5.535925101338e-12       1.594393237930e-13      -1.153273786323e-13       0.000000000000e+00       1.862563040226e-16       1.573410734997e-17       1.076301754080e-18       0.000000000000e+00       0.000000000000e+00 
 2777       5.510335917304e-12       1.598849002619e-13      -1.130924638754e-13       0.000000000000e+00       1.860144234726e-16       1.558681879600e-17       1.101680727478e-18       0.000000000000e+00       0.000000000000e+00 
 2778       5.484770034296e-12       1.603424078292e-13      -1.109325612931e-13       0.000000000000e+00       1.857729441305e-16       1.543085627222e-17       1.126607171262e-18       0.000000000000e+00       0.000000000000e+00 
 2779       5.459231861419e-12       1.608114277149e-13      -1.088475851109e-13       0.000000000000e+00       1.855318652438e-16       1.526735113898e-17       1.150993011144e-18       0.000000000000e+00       0.000000000000e+00 
 2780       5.433725820233e-12       1.612915398792e-13      -1.068374489477e-13       0.000000000000e+00       1.852911860545e-16       1.509743805328e-17       1.174749921518e-18       0.000000000000e+00       0.000000000000e+00 
 2781       5.408256344771e-12       1.617823230220e-13      -1.049020658145e-13       0.000000000000e+00       1.850509057992e-16       1.492225497174e-17       1.197789325230e-18       0.000000000000e+00       0.000000000000e+00 
 2782       5.382827881544e-12       1.622833545811e-13      -1.030413481142e-13       0.000000000000e+00       1.848110237088e-16       1.474294315355e-17       1.220022393357e-18       0.000000000000e+00       0.000000000000e+00 
 2783       5.357444889555e-12       1.627942107314e-13      -1.012552076408e-13       0.000000000000e+00       1.845715390089e-16       1.456064716350e-17       1.241360044977e-18       0.000000000000e+00       0.000000000000e+00 
 2784       5.332111840311e-12       1.633144663837e-13      -9.954355557859e-14       0.000000000000e+00       1.843324509196e-16       1.437651487492e-17       1.261712946948e-18       0.000000000000e+00       0.000000000000e+00 
 2785       5.306833217831e-12       1.638436951836e-13      -9.790630250174e-14       0.000000000000e+00       1.840937586551e-16       1.419169747265e-17       1.280991513680e-18       0.000000000000e+00       0.000000000000e+00 
 2786       5.281613518659e-12       1.643814695101e-13      -9.634335837347e-14       0.000000000000e+00       1.838554614245e-16       1.400734945605e-17       1.299105906909e-18       0.000000000000e+00       0.000000000000e+00 
 2787       5.256457251878e-12       1.649273604748e-13      -9.485463254548e-14       0.000000000000e+00       1.836175584312e-16       1.382462864194e-17       1.315966035474e-18       0.000000000000e+00       0.000000000000e+00 
 2788       5.231368939113e-12       1.654809379207e-13      -9.344003375727e-14       0.000000000000e+00       1.833800488730e-16       1.364469616760e-17       1.331481555093e-18       0.000000000000e+00       0.000000000000e+00 
 2789       5.206353114553e-12       1.660417704207e-13      -9.209947013547e-14       0.000000000000e+00       1.831429319423e-16       1.346871649374e-17       1.345561868131e-18       0.000000000000e+00       0.000000000000e+00 
 2790       5.181414324951e-12       1.666094252767e-13      -9.083284919323e-14       0.000000000000e+00       1.829062068256e-16       1.329785740748e-17       1.358116123382e-18       0.000000000000e+00       0.000000000000e+00 
 2791       5.156557129644e-12       1.671834685187e-13      -8.964007782952e-14       0.000000000000e+00       1.826698727043e-16       1.313329002532e-17       1.369053215841e-18       0.000000000000e+00       0.000000000000e+00 
 2792       5.131786100560e-12       1.677634649032e-13      -8.852106232847e-14       0.000000000000e+00       1.824339287539e-16       1.297618879610e-17       1.378281786477e-18       0.000000000000e+00       0.000000000000e+00 
 2793       5.107105822229e-12       1.683489779123e-13      -8.747570835877e-14       0.000000000000e+00       1.821983741445e-16       1.282773150404e-17       1.385710222008e-18       0.000000000000e+00       0.000000000000e+00 
 2794       5.082520891794e-12       1.689395697525e-13      -8.650392097295e-14       0.000000000000e+00       1.819632080405e-16       1.268909927161e-17       1.391246654681e-18       0.000000000000e+00       0.000000000000e+00 
 2795       5.058035919025e-12       1.695348013534e-13      -8.560560460678e-14       0.000000000000e+00       1.817284296007e-16       1.256147656263e-17       1.394798962038e-18       0.000000000000e+00       0.000000000000e+00 
 2796       5.033655526327e-12       1.701342323670e-13      -8.478066307856e-14       0.000000000000e+00       1.814940379785e-16       1.244605118514e-17       1.396274766697e-18       0.000000000000e+00       0.000000000000e+00 
 2797       5.009384348752e-12       1.707374211661e-13      -8.402899958852e-14       0.000000000000e+00       1.812600323214e-16       1.234401429444e-17       1.395581436126e-18       0.000000000000e+00       0.000000000000e+00 
 2798       4.985226773464e-12       1.713439347018e-13      -8.335042235582e-14       0.000000000000e+00       1.810264117997e-16       1.225617784642e-17       1.392674719136e-18       0.000000000000e+00       0.000000000000e+00 
 2799       4.961186156621e-12       1.719533781348e-13      -8.274436099144e-14       0.000000000000e+00       1.807931756903e-16       1.218182476407e-17       1.387704933956e-18       0.000000000000e+00       0.000000000000e+00 
 2800       4.937265602418e-12       1.725653653569e-13      -8.221014863944e-14       0.000000000000e+00       1.805603232931e-16       1.211985275849e-17       1.380871544881e-18       0.000000000000e+00       0.000000000000e+00 
 2801       4.913468223263e-12       1.731795091458e-13      -8.174711620234e-14       0.000000000000e+00       1.803278539029e-16       1.206915632904e-17       1.372374595566e-18       0.000000000000e+00       0.000000000000e+00 
 2802       4.889797139790e-12       1.737954211636e-13      -8.135459233903e-14       0.000000000000e+00       1.800957668093e-16       1.202862676047e-17       1.362414709545e-18       0.000000000000e+00       0.000000000000e+00 
 2803       4.866255480863e-12       1.744127119563e-13      -8.103190346267e-14       0.000000000000e+00       1.798640612968e-16       1.199715211999e-17       1.351193090752e-18       0.000000000000e+00       0.000000000000e+00 
 2804       4.842846383583e-12       1.750309909525e-13      -8.077837373855e-14       0.000000000000e+00       1.796327366447e-16       1.197361725445e-17       1.338911524039e-18       0.000000000000e+00       0.000000000000e+00 
 2805       4.819572993296e-12       1.756498664626e-13      -8.059332508204e-14       0.000000000000e+00       1.794017921271e-16       1.195690378738e-17       1.325772375697e-18       0.000000000000e+00       0.000000000000e+00 
 2806       4.796438463602e-12       1.762689456777e-13      -8.047607715646e-14       0.000000000000e+00       1.791712270130e-16       1.194589011616e-17       1.311978593975e-18       0.000000000000e+00       0.000000000000e+00 
 2807       4.773445956356e-12       1.768878346685e-13      -8.042594737099e-14       0.000000000000e+00       1.789410405661e-16       1.193945140913e-17       1.297733709602e-18       0.000000000000e+00       0.000000000000e+00 
 2808       4.750598641682e-12       1.775061383846e-13      -8.044225087855e-14       0.000000000000e+00       1.787112320451e-16       1.193645960266e-17       1.283241836305e-18       0.000000000000e+00       0.000000000000e+00 
 2809       4.727899697978e-12       1.781234606531e-13      -8.052430057373e-14       0.000000000000e+00       1.784818007034e-16       1.193578339834e-17       1.268707671329e-18       0.000000000000e+00       0.000000000000e+00 
 2810       4.705352311919e-12       1.787394041780e-13      -8.067140709066e-14       0.000000000000e+00       1.782527457892e-16       1.193628826001e-17       1.254336495959e-18       0.000000000000e+00       0.000000000000e+00 
 2811       4.682959678472e-12       1.793535705389e-13      -8.088287880092e-14       0.000000000000e+00       1.780240665455e-16       1.193683641095e-17       1.240334176036e-18       0.000000000000e+00       0.000000000000e+00 
 2812       4.660725000895e-12       1.799655601902e-13      -8.115802181145e-14       0.000000000000e+00       1.777957622101e-16       1.193628683094e-17       1.226907162481e-18       0.000000000000e+00       0.000000000000e+00 
 2813       4.638651490749e-12       1.805749724600e-13      -8.149613996243e-14       0.000000000000e+00       1.775678320156e-16       1.193349525341e-17       1.214262491813e-18       0.000000000000e+00       0.000000000000e+00 
 2814       4.616742367904e-12       1.811814055491e-13      -8.189653482518e-14       0.000000000000e+00       1.773402751894e-16       1.192731416252e-17       1.202607786668e-18       0.000000000000e+00       0.000000000000e+00 
 2815       4.595000860546e-12       1.817844565301e-13      -8.235850570009e-14       0.000000000000e+00       1.771130909537e-16       1.191659279033e-17       1.192151256320e-18       0.000000000000e+00       0.000000000000e+00 
 2816       4.573430205184e-12       1.823837213463e-13      -8.288134961447e-14       0.000000000000e+00       1.768862785253e-16       1.190017711385e-17       1.183101697203e-18       0.000000000000e+00       0.000000000000e+00 
 2817       4.552033646658e-12       1.829787948106e-13      -8.346436132048e-14       0.000000000000e+00       1.766598371160e-16       1.187690985220e-17       1.175668493426e-18       0.000000000000e+00       0.000000000000e+00 
 2818       4.530814438144e-12       1.835692706049e-13      -8.410683329302e-14       0.000000000000e+00       1.764337659321e-16       1.184563046371e-17       1.170061617297e-18       0.000000000000e+00       0.000000000000e+00 
 2819       4.509775841164e-12       1.841547412787e-13      -8.480805572766e-14       0.000000000000e+00       1.762080641750e-16       1.180517514304e-17       1.166491629842e-18       0.000000000000e+00       0.000000000000e+00 
 2820       4.488921125590e-12       1.847347982482e-13      -8.556731653845e-14       0.000000000000e+00       1.759827310405e-16       1.175437681826e-17       1.165169681325e-18       0.000000000000e+00       0.000000000000e+00 
 2821       4.468253569654e-12       1.853090317953e-13      -8.638390135595e-14       0.000000000000e+00       1.757577657194e-16       1.169206514803e-17       1.166307511765e-18       0.000000000000e+00       0.000000000000e+00 
 2822       4.447776137374e-12       1.858770532152e-13      -8.725704165427e-14       0.000000000000e+00       1.755331674259e-16       1.161743237006e-17       1.170053132214e-18       0.000000000000e+00       0.000000000000e+00 
 2823       4.427490508995e-12       1.864385613853e-13      -8.818575884287e-14       0.000000000000e+00       1.753089354852e-16       1.153113292661e-17       1.176297502862e-18       0.000000000000e+00       0.000000000000e+00 
 2824       4.407398045531e-12       1.869932765393e-13      -8.916901936146e-14       0.000000000000e+00       1.750850692462e-16       1.143418954002e-17       1.184866852682e-18       0.000000000000e+00       0.000000000000e+00 
 2825       4.387500110889e-12       1.875409181504e-13      -9.020578647444e-14       0.000000000000e+00       1.748615680533e-16       1.132762788216e-17       1.195586907109e-18       0.000000000000e+00       0.000000000000e+00 
 2826       4.367798071871e-12       1.880812049295e-13      -9.129502026799e-14       0.000000000000e+00       1.746384312461e-16       1.121247657713e-17       1.208282887587e-18       0.000000000000e+00       0.000000000000e+00 
 2827       4.348293298180e-12       1.886138548256e-13      -9.243567764717e-14       0.000000000000e+00       1.744156581593e-16       1.108976720385e-17       1.222779511128e-18       0.000000000000e+00       0.000000000000e+00 
 2828       4.328987162417e-12       1.891385850242e-13      -9.362671233306e-14       0.000000000000e+00       1.741932481228e-16       1.096053429867e-17       1.238900989853e-18       0.000000000000e+00       0.000000000000e+00 
 2829       4.309881040086e-12       1.896551119476e-13      -9.486707485988e-14       0.000000000000e+00       1.739712004616e-16       1.082581535804e-17       1.256471030551e-18       0.000000000000e+00       0.000000000000e+00 
 2830       4.290976309597e-12       1.901631512532e-13      -9.615571257208e-14       0.000000000000e+00       1.737495144962e-16       1.068665084109e-17       1.275312834228e-18       0.000000000000e+00       0.000000000000e+00 
 2831       4.272274352266e-12       1.906624178337e-13      -9.749156962148e-14       0.000000000000e+00       1.735281895419e-16       1.054408417230e-17       1.295249095654e-18       0.000000000000e+00       0.000000000000e+00 
 2832       4.253776552319e-12       1.911526258161e-13      -9.887358696440e-14       0.000000000000e+00       1.733072249094e-16       1.039916174408e-17       1.316102002921e-18       0.000000000000e+00       0.000000000000e+00 
 2833       4.235484296894e-12       1.916334885609e-13      -1.003007023587e-13       0.000000000000e+00       1.730866199046e-16       1.025293291944e-17       1.337693236989e-18       0.000000000000e+00       0.000000000000e+00 
 2834       4.217398976041e-12       1.921047186616e-13      -1.017718503611e-13       0.000000000000e+00       1.728663738284e-16       1.010645003457e-17       1.359843971238e-18       0.000000000000e+00       0.000000000000e+00 
 2835       4.199521982729e-12       1.925660279440e-13      -1.032859623240e-13       0.000000000000e+00       1.726464859769e-16       9.960768401506e-18       1.382374871020e-18       0.000000000000e+00       0.000000000000e+00 
 2836       4.181854712844e-12       1.930171274657e-13      -1.048419663928e-13       0.000000000000e+00       1.724269556414e-16       9.816946310738e-18       1.405106093209e-18       0.000000000000e+00       0.000000000000e+00 
 2837       4.164398565193e-12       1.934577275151e-13      -1.064387875029e-13       0.000000000000e+00       1.722077821085e-16       9.676045033832e-18       1.427857285756e-18       0.000000000000e+00       0.000000000000e+00 
 2838       4.147154941506e-12       1.938875376109e-13      -1.080753473772e-13       0.000000000000e+00       1.719889646595e-16       9.539128826062e-18       1.450447587231e-18       0.000000000000e+00       0.000000000000e+00 
 2839       4.130125246438e-12       1.943062665015e-13      -1.097505645224e-13       0.000000000000e+00       1.717705025714e-16       9.407264929034e-18       1.472695626386e-18       0.000000000000e+00       0.000000000000e+00 
