# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[1]-dens[6]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[2]-dens[6]       13:dens[3]-dens[3]       14:dens[3]-dens[4]       15:dens[3]-dens[5]       16:dens[3]-dens[6]       17:dens[4]-dens[4]       18:dens[4]-dens[5]       19:dens[4]-dens[6]       20:dens[5]-dens[5]       21:dens[5]-dens[6]       22:dens[6]-dens[6]    
  834       7.135558546077e+00       3.491516784481e-06      -1.546250382533e-06      -2.245080631597e-09       2.295303196408e-09       2.767761068898e-10       6.938198036026e+00       1.669475411852e-06       1.523978703641e-10       4.439719551477e-11      -2.193446077936e-10       6.751961222214e+00       1.097320198968e-09      -1.261709602992e-09       2.122787843989e-10       7.915502880305e-01      -2.108243629672e-09       1.823280060204e-08       6.851030286419e-01      -2.748597784502e-10       5.986243236310e-01 
  835       7.139631919760e+00       3.503943359250e-06      -1.549996868986e-06      -2.261772691571e-09       2.314345929048e-09       2.785447697524e-10       6.942205253507e+00       1.678720268740e-06       1.891816940735e-10       5.695100411645e-12      -2.205399711361e-10       6.755904764630e+00       1.073766729406e-09      -1.238072514849e-09       2.136946090762e-10       7.923773757080e-01      -2.011886251675e-09       1.746282974250e-08       6.857855263903e-01      -4.894227660149e-10       5.992615987367e-01 
  836       7.143701551355e+00       3.515789227031e-06      -1.553464136515e-06      -2.277873138310e-09       2.332785850513e-09       2.802141730562e-10       6.946208811941e+00       1.688319062701e-06       2.261101886715e-10      -3.345506989567e-11      -2.222675545158e-10       6.759844724581e+00       1.049267127314e-09      -1.214012762090e-09       2.143096032091e-10       7.932045467498e-01      -1.907857513229e-09       1.649986101800e-08       6.864680285020e-01      -7.342291152470e-10       5.998973598812e-01 
  837       7.147767452732e+00       3.527044582243e-06      -1.556668529041e-06      -2.293375988196e-09       2.350611513505e-09       2.817724037112e-10       6.950208722903e+00       1.698266138506e-06       2.631894647002e-10      -7.303976660966e-11      -2.245077287991e-10       6.763781113127e+00       1.023854538009e-09      -1.189516888401e-09       2.142110371789e-10       7.940317571235e-01      -1.797071549264e-09       1.536284832485e-08       6.871505687038e-01      -1.005346562129e-09       6.005316209970e-01 
  838       7.151829634974e+00       3.537699556642e-06      -1.559626561298e-06      -2.308275233045e-09       2.367811394889e-09       2.832074400917e-10       6.954204997216e+00       1.708555769775e-06       3.004256896692e-10      -1.130452947514e-10      -2.272406499987e-10       6.767713940601e+00       9.975624681497e-10      -1.164571326403e-09       2.134870568739e-10       7.948589623124e-01      -1.680451610286e-09       1.407093651810e-08       6.878331809875e-01      -1.298803737497e-09       6.011643961853e-01 
  839       7.155888108383e+00       3.547744219165e-06      -1.562354919359e-06      -2.322564840073e-09       2.384373895505e-09       2.845071517183e-10       6.958197644949e+00       1.719182158742e-06       3.378250882270e-10      -1.534578127108e-10      -2.304462586059e-10       6.771643216609e+00       9.704247868495e-10      -1.139162397339e-09       2.122266863429e-10       7.956861173141e-01      -1.558930089942e-09       1.264346199085e-08       6.885158996115e-01      -1.610590048885e-09       6.017956997158e-01 
  840       7.159942882466e+00       3.557168575774e-06      -1.564870461160e-06      -2.336238751849e-09       2.400287339971e-09       2.856592989393e-10       6.962186675412e+00       1.730139436031e-06       3.753939423323e-10      -1.942633317976e-10      -2.341042789222e-10       6.775568950024e+00       9.424757268012e-10      -1.113276310755e-09       2.105198304480e-10       7.965131766388e-01      -1.433448552584e-09       1.109995325361e-08       6.891987591009e-01      -1.936655562367e-09       6.024255460277e-01 
  841       7.163993965939e+00       3.565962569303e-06      -1.567190217023e-06      -2.349290886260e-09       2.415539976498e-09       2.866515326122e-10       6.966172097149e+00       1.741421660424e-06       4.131385914262e-10      -2.354477157914e-10      -2.381942183916e-10       6.779491148982e+00       9.137498853957e-10      -1.086899164184e-09       2.084572775180e-10       7.973400943078e-01      -1.304957760827e-09       9.460131513720e-09       6.898817942485e-01      -2.272910884401e-09       6.030539497298e-01 
  842       7.168041366716e+00       3.574116079297e-06      -1.569331390181e-06      -2.361715136469e-09       2.430119976691e-09       2.874713937854e-10       6.970153917939e+00       1.753022818637e-06       4.510654326026e-10      -2.769966804922e-10      -2.426953669325e-10       6.783409820878e+00       8.842822258420e-10      -1.060016942833e-09       2.061307020014e-10       7.981668238517e-01      -1.174417703116e-09       7.743911254656e-09       6.905650401151e-01      -2.615227043671e-09       6.036809256013e-01 
  843       7.172085091909e+00       3.581618921863e-06      -1.571311357304e-06      -2.373505370876e-09       2.444015435363e-09       2.881063133800e-10       6.974132144785e+00       1.764936825083e-06       4.891809207809e-10      -3.188957932709e-10      -2.475867962696e-10       6.787324972363e+00       8.541080782879e-10      -1.032615519263e-09       2.036326671195e-10       7.989933183092e-01      -1.042797621284e-09       5.971400815424e-09       6.912485320304e-01      -2.959435372930e-09       6.043064885921e-01 
  844       7.176125147822e+00       3.588460849509e-06      -1.573147669017e-06      -2.384655433077e-09       2.457214370342e-09       2.885436118710e-10       6.978106783919e+00       1.777157521653e-06       5.274915688765e-10      -3.611304726201e-10      -2.528473592662e-10       6.791236609338e+00       8.232631409392e-10      -1.004680653077e-09       2.010566275192e-10       7.998195302248e-01      -9.110760381190e-10       4.162902969908e-09       6.919323055936e-01      -3.301327390845e-09       6.049306538230e-01 
  845       7.180161539946e+00       3.594631550989e-06      -1.574858050432e-06      -2.395159141825e-09       2.469704722275e-09       2.887704989691e-10       6.982077840789e+00       1.789678677478e-06       5.660039479729e-10      -4.036859877041e-10      -2.584556892557e-10       6.795144736953e+00       7.917834811811e-10      -9.761979906000e-10       1.984969319270e-10       8.006454116482e-01      -7.802407849225e-10       2.338915506243e-09       6.926163966741e-01      -3.636654683836e-09       6.055534365869e-01 
  846       7.184194272958e+00       3.600120651150e-06      -1.576460401666e-06      -2.405010290990e-09       2.481474354442e-09       2.887740733023e-10       6.986045320059e+00       1.802493988706e-06       6.047246874929e-10      -4.465474579096e-10      -2.643901993740e-10       6.799049359599e+00       7.597055366970e-10      -9.471530645653e-10       1.960488258012e-10       8.014709141318e-01      -6.512890290741e-10       5.201318061744e-10       6.933008414120e-01      -3.961128787924e-09       6.061748523485e-01 
  847       7.188223350713e+00       3.604917710774e-06      -1.577972798368e-06      -2.414202649518e-09       2.492511052561e-09       2.885413220976e-10       6.990009225607e+00       1.815597078271e-06       6.436604753704e-10      -4.896998523961e-10      -2.706290818915e-10       6.802950480909e+00       7.270661165896e-10      -9.175312937982e-10       1.938084539854e-10       8.022959887295e-01      -5.252273015928e-10      -1.272558575580e-09       6.939856762191e-01      -4.270421070571e-09       6.067949167452e-01 
  848       7.192248776240e+00       3.609012226423e-06      -1.579413492244e-06      -2.422729961393e-09       2.502802524598e-09       2.880591208623e-10       6.993969560516e+00       1.828981495666e-06       6.828180582213e-10      -5.331279896467e-10      -2.771503075447e-10       6.806848103749e+00       6.939024025006e-10      -8.873179828991e-10       1.918728633617e-10       8.031205859951e-01      -4.030715247001e-10      -3.018069331964e-09       6.946709377791e-01      -4.560162612523e-09       6.074136455874e-01 
  849       7.196270551741e+00       3.612393630282e-06      -1.580800911578e-06      -2.430585945597e-09       2.512336400573e-09       2.873142330660e-10       6.997926327072e+00       1.842640716710e-06       7.222042415158e-10      -5.768165370180e-10      -2.839316248687e-10       6.810742230219e+00       6.602519497309e-10      -8.564983219284e-10       1.903400055038e-10       8.039446559808e-01      -2.858470393818e-10      -4.695116824221e-09       6.953566630485e-01      -4.825944089653e-09       6.080310548591e-01 
  850       7.200288678584e+00       3.615051290006e-06      -1.582153661757e-06      -2.437764296066e-09       2.521100232371e-09       2.862933098216e-10       7.001879526763e+00       1.856568143324e-06       7.618258897493e-10      -6.207500102912e-10      -2.909505595288e-10       6.814632861642e+00       6.261526883608e-10      -8.250573860897e-10       1.893087393299e-10       8.047681482354e-01      -1.745886329508e-10      -6.282219502533e-09       6.960428892574e-01      -5.063315654807e-09       6.086471607184e-01 
  851       7.204303157297e+00       3.616974508562e-06      -1.583490525798e-06      -2.444258681657e-09       2.529081493548e-09       2.849828895677e-10       7.005829160268e+00       1.870757103300e-06       8.016899266141e-10      -6.649127732221e-10      -2.981844136527e-10       6.818519998570e+00       5.916429243699e-10      -7.929801354142e-10       1.888788337560e-10       8.055910118026e-01      -7.034056660928e-11      -7.757697326653e-09       6.967296539099e-01      -5.267786819642e-09       6.092619794977e-01 
  852       7.208313987570e+00       3.618152524074e-06      -1.584830464869e-06      -2.450062746101e-09       2.536267579141e-09       2.833693977495e-10       7.009775227460e+00       1.885200850069e-06       8.418033351709e-10      -7.092890370916e-10      -3.056102651624e-10       6.822403640769e+00       5.567613407575e-10      -7.602514144443e-10       1.891509703490e-10       8.064131952199e-01       2.584339698898e-11      -9.099671186545e-09       6.974169947848e-01      -5.434826336474e-09       6.098755277045e-01 
  853       7.212321168243e+00       3.618574509667e-06      -1.586192618813e-06      -2.455170107969e-09       2.542645805473e-09       2.814391465008e-10       7.013717727398e+00       1.899892562480e-06       8.821731580203e-10      -7.538628602568e-10      -3.132049671065e-10       6.826283787224e+00       5.215469986625e-10      -7.268559519180e-10       1.902267459800e-10       8.072346465164e-01       1.128999661760e-10      -1.028606232302e-08       6.981049499365e-01      -5.559862080117e-09       6.104878220217e-01 
  854       7.216324700319e+00       3.618239267907e-06      -1.587593398631e-06      -2.459571837322e-09       2.548202644802e-09       2.791870644734e-10       7.017656661165e+00       1.914820492531e-06       9.228031102810e-10      -7.986175065576e-10      -3.209483765701e-10       6.830160438950e+00       4.860321915047e-10      -6.927837665241e-10       1.921819797042e-10       8.080553182985e-01       1.900073756826e-10      -1.129940073893e-08       6.987935509257e-01      -5.639472169155e-09       6.110988821552e-01 
  855       7.220324596040e+00       3.617184496067e-06      -1.589037708385e-06      -2.463248838483e-09       2.552921415297e-09       2.766430505259e-10       7.021592040451e+00       1.929953318146e-06       9.636833547220e-10      -8.435335094273e-10      -3.288331032507e-10       6.834033607501e+00       4.502208712657e-10      -6.580464860876e-10       1.949861279424e-10       8.088751831035e-01       2.573433121326e-10      -1.214134168971e-08       6.994828023855e-01      -5.674980884361e-09       6.117087394300e-01 
  856       7.224320869959e+00       3.615458020753e-06      -1.590527574298e-06      -2.466179336992e-09       2.556784551196e-09       2.738460698404e-10       7.025523879108e+00       1.945254539598e-06       1.004800552207e-09      -8.885905738027e-10      -3.368549261804e-10       6.837903306598e+00       4.141098556913e-10      -6.226613066848e-10       1.985814972051e-10       8.096942183050e-01       3.153398883518e-10      -1.281839615975e-08       7.001727021075e-01      -5.668923977394e-09       6.123174283420e-01 
  857       7.228313535931e+00       3.613108150075e-06      -1.592065039246e-06      -2.468341390663e-09       2.559774364076e-09       2.708354657104e-10       7.029452190319e+00       1.960687307825e-06       1.046141232664e-09      -9.337682137145e-10      -3.450095791108e-10       6.841769549324e+00       3.776959417993e-10      -5.866456124215e-10       2.029098133125e-10       8.105124010491e-01       3.644337480649e-10      -1.333714456787e-08       7.008632477792e-01      -5.623863078779e-09       6.129249837250e-01 
  858       7.232302607118e+00       3.610183675087e-06      -1.593652162805e-06      -2.469712889126e-09       2.561873042535e-09       2.676509606565e-10       7.033376986595e+00       1.976214423409e-06       1.087691794705e-09      -9.790457517329e-10      -3.532927503757e-10       6.845632348114e+00       3.409759058249e-10      -5.500169760048e-10       2.079122196596e-10       8.113297082539e-01       4.050660795966e-10      -1.370423697826e-08       7.015544369838e-01      -5.542385775524e-09       6.135314407520e-01 
  859       7.236288095976e+00       3.606733871220e-06      -1.595291021296e-06      -2.470271553375e-09       2.563062651874e-09       2.643326575430e-10       7.037298279769e+00       1.991798335547e-06       1.129438505234e-09      -1.024402318412e-09      -3.617000827538e-10       6.849491714756e+00       3.039465031668e-10      -5.127931593157e-10       2.135292754824e-10       8.121461166085e-01       4.376826295742e-10      -1.392639331149e-08       7.022462671995e-01      -5.427105688738e-09       6.141368349355e-01 
  860       7.240270014262e+00       3.602808499722e-06      -1.596983707836e-06      -2.469994935312e-09       2.563325133779e-09       2.609210406944e-10       7.041216080994e+00       2.007401141025e-06       1.171367499066e-09      -1.069816851735e-09      -3.702271733314e-10       6.853347660386e+00       2.666044683323e-10      -4.749921139816e-10       2.197009541236e-10       8.129616025723e-01       4.627337166292e-10      -1.401040355544e-08       7.029387357991e-01      -5.280662551248e-09       6.147412021292e-01 
  861       7.244248373018e+00       3.598457809096e-06      -1.598732332374e-06      -2.468860417291e-09       2.562642306007e-09       2.574569770114e-10       7.045130400741e+00       2.022984583190e-06       1.213464778541e-09      -1.115268096560e-09      -3.788695733652e-10       6.857200195483e+00       2.289465148829e-10      -4.366319819483e-10       2.263666412981e-10       8.137761423744e-01       4.806742450991e-10      -1.396312797630e-08       7.036318400498e-01      -5.105722285217e-09       6.153445785283e-01 
  862       7.248223182578e+00       3.593732536538e-06      -1.600539021750e-06      -2.466845211668e-09       2.560995862063e-09       2.539817170878e-10       7.049041248790e+00       2.038510050928e-06       1.255716213139e-09      -1.160734604065e-09      -3.876227881451e-10       6.861049329869e+00       1.909693353799e-10      -3.977310960530e-10       2.334651333594e-10       8.145897120124e-01       4.919637187296e-10      -1.379149732953e-08       7.043255771123e-01      -4.904977079762e-09       6.159470006709e-01 
  863       7.252194452557e+00       3.588683909370e-06      -1.602405919731e-06      -2.463926360341e-09       2.558367370889e-09       2.505368963261e-10       7.052948634232e+00       2.053938577633e-06       1.298107539096e-09      -1.206194731191e-09      -3.964822768571e-10       6.864895072701e+00       1.526696013303e-10      -3.583079805962e-10       2.409346355647e-10       8.154022872522e-01       4.970662543764e-10      -1.350251307084e-08       7.050199440405e-01      -4.681145468570e-09       6.165485054387e-01 
  864       7.256162191852e+00       3.583363646485e-06      -1.604335187061e-06      -2.460080734299e-09       2.554738276540e-09       2.471645360546e-10       7.056852565463e+00       2.069230840186e-06       1.340624359014e-09      -1.251626640092e-09      -4.054434524457e-10       6.868737432474e+00       1.140439631316e-10      -3.183813519144e-10       2.487127603413e-10       8.162138436268e-01       4.964505957072e-10      -1.310324756715e-08       7.057149377815e-01      -4.436972407519e-09       6.171491300579e-01 
  865       7.260126408635e+00       3.577823959778e-06      -1.606329001510e-06      -2.455285033166e-09       2.550089897871e-09       2.439070446433e-10       7.060753050178e+00       2.084347157921e-06       1.383252141483e-09      -1.297008297572e-09      -4.145016814769e-10       6.872576417008e+00       7.508905001825e-11      -2.779701189523e-10       2.567365255519e-10       8.170243564359e-01       4.905901269035e-10      -1.260084430757e-08       7.064105551744e-01      -4.175229352291e-09       6.177489121003e-01 
  866       7.264087110349e+00       3.572117555587e-06      -1.608389557913e-06      -2.449515784747e-09       2.544403428217e-09       2.408072186205e-10       7.064650095373e+00       2.099247491608e-06       1.425976220689e-09      -1.342317474539e-09      -4.236522840012e-10       6.876412033453e+00       3.580147000639e-11      -2.370933838353e-10       2.649423527610e-10       8.178338007448e-01       4.799628863625e-10      -1.200251811438e-08       7.071067929503e-01      -3.898714335994e-09       6.183478894841e-01 
  867       7.268044303708e+00       3.566297636128e-06      -1.610519068224e-06      -2.442749344571e-09       2.537659935078e-09       2.379082437890e-10       7.068543707336e+00       2.113891442420e-06       1.468781796035e-09      -1.387531745446e-09      -4.328905334158e-10       6.880244288283e+00      -3.822190160046e-12      -1.957704424419e-10       2.732660654998e-10       8.186421513840e-01       4.650515803993e-10      -1.131555535397e-08       7.078036477318e-01      -3.610252046776e-09       6.189461004749e-01 
  868       7.271997994690e+00       3.560417900937e-06      -1.612719761558e-06      -2.434961895442e-09       2.529840359798e-09       2.352536963423e-10       7.072433891646e+00       2.128238250908e-06       1.511653931750e-09      -1.432628487733e-09      -4.422116563277e-10       6.884073187290e+00      -4.378536506403e-11      -1.540207849762e-10       2.816428875330e-10       8.194493829479e-01       4.463435969483e-10      -1.054731414784e-08       7.085011160324e-01      -3.312693905447e-09       6.195435836868e-01 
  869       7.275948188532e+00       3.554532548301e-06      -1.614993884236e-06      -2.426129446977e-09       2.520925517252e-09       2.328875439814e-10       7.076320653167e+00       2.142246795979e-06       1.554577556507e-09      -1.477584881279e-09      -4.516108324165e-10       6.887898735582e+00      -8.409151066979e-11      -1.118640965400e-10       2.900074411239e-10       8.202554697947e-01       4.243310192658e-10      -9.705224583583e-09       7.091991942563e-01      -3.008918143090e-09       6.201403780830e-01 
  870       7.279894889731e+00       3.548696276703e-06      -1.617343699836e-06      -2.416227835158e-09       2.510896095523e-09       2.308541470308e-10       7.080203996050e+00       2.155875593862e-06       1.597537463040e-09      -1.522377907841e-09      -4.610831942971e-10       6.891720937581e+00      -1.247441043773e-10      -6.932025770563e-11       2.982937453004e-10       8.210603860453e-01       3.995106396313e-10      -8.796788925820e-09       7.098978786976e-01      -2.701829878686e-09       6.207365229770e-01 
  871       7.283838102035e+00       3.542964286252e-06      -1.619771489233e-06      -2.405232721873e-09       2.499732655591e-09       2.291982595551e-10       7.084083923721e+00       2.169082797090e-06       1.640518307753e-09      -1.566984350502e-09      -4.706238273824e-10       6.895539797018e+00      -1.657466450768e-10      -2.640934508791e-11       3.064352141209e-10       8.218641055823e-01       3.723839730499e-10      -7.829581827196e-09       7.105971655401e-01      -2.394361196727e-09       6.213320580335e-01 
  872       7.287777828442e+00       3.537392280127e-06      -1.622279550652e-06      -2.393119594464e-09       2.487415631009e-09       2.279650304751e-10       7.087960438885e+00       2.181826193468e-06       1.683504610339e-09      -1.611380793117e-09      -4.802277697461e-10       6.899355316930e+00      -2.071026532029e-10       1.684836808313e-11       3.143646549400e-10       8.226666020499e-01       3.434572709538e-10      -6.811250539346e-09       7.112970508568e-01      -2.089471224834e-09       6.219270232692e-01 
  873       7.291714071197e+00       3.532036466012e-06      -1.624870199707e-06      -2.379863765271e-09       2.473925327591e-09       2.272000046843e-10       7.091833543517e+00       2.194063205048e-06       1.726480753396e-09      -1.655543619755e-09      -4.898900119854e-10       6.903167499654e+00      -2.488156707896e-10       6.043241138996e-11       3.220142666741e-10       8.234678488523e-01       3.132415349047e-10      -5.749515123865e-09       7.119975306095e-01      -1.790146211376e-09       6.225214590539e-01 
  874       7.295646831785e+00       3.526953557530e-06      -1.627545769454e-06      -2.365440371178e-09       2.459241923090e-09       2.269491241651e-10       7.095703238860e+00       2.205750887106e-06       1.769430982037e-09      -1.699449014147e-09      -4.996054970840e-10       6.906976346828e+00      -2.908892615242e-10       1.043221166552e-10       3.293156380677e-10       8.242678191538e-01       2.822525302953e-10      -4.652168663283e-09       7.126986006480e-01      -1.499399603088e-09       6.231154061115e-01 
  875       7.299576110931e+00       3.522200775687e-06      -1.630308610432e-06      -2.349824373157e-09       2.443345466883e-09       2.272587291056e-10       7.099569525425e+00       2.216845927110e-06       1.812339403508e-09      -1.743072959128e-09      -5.093691202745e-10       6.910781859385e+00      -3.333270108020e-10       1.484966173691e-10       3.361997459588e-10       8.250664858775e-01       2.510108000514e-10      -3.527077472037e-09       7.134002567102e-01      -1.220272122687e-09       6.237089055207e-01 
  876       7.303501908594e+00       3.517835850305e-06      -1.633161090712e-06      -2.332990555816e-09       2.426215879655e-09       2.281755590153e-10       7.103432402980e+00       2.227304643698e-06       1.855189986804e-09      -1.786391236088e-09      -5.191757289015e-10       6.914584037547e+00      -3.761325257808e-10       1.929348481172e-10       3.425969535446e-10       8.258638217044e-01       2.200416783337e-10      -2.382181307436e-09       7.141024944212e-01      -9.558318464886e-10       6.243019987160e-01 
  877       7.307424223962e+00       3.513917021462e-06      -1.636105595942e-06      -2.314913526942e-09       2.407832953077e-09       2.297467538421e-10       7.107291870554e+00       2.237082985651e-06       1.897966562281e-09      -1.829379424410e-09      -5.290201222842e-10       6.918382880828e+00      -4.193094354353e-10       2.376155440080e-10       3.484370086476e-10       8.266597990734e-01       1.898753042401e-10      -1.225493580641e-09       7.148053092929e-01      -7.091742820288e-10       6.248947274888e-01 
  878       7.311343058150e+00       3.510495147113e-06      -1.639139878335e-06      -2.295572859337e-09       2.388181227751e-09       2.319966440758e-10       7.111147929097e+00       2.246146511842e-06       1.940650791001e-09      -1.872013774602e-09      -5.388951836002e-10       6.922178390513e+00      -4.628584400184e-10       2.825197472053e-10       3.536707153469e-10       8.274543968212e-01       1.609186789738e-10      -6.479364852914e-11       7.155086929230e-01      -4.827476097945e-10       6.254871316860e-01 
  879       7.315258422333e+00       3.507589879243e-06      -1.642243018777e-06      -2.274968610938e-09       2.367264716561e-09       2.348566958479e-10       7.115000589543e+00       2.254500515017e-06       1.983216036537e-09      -1.914273844723e-09      -5.487862417719e-10       6.925970577175e+00      -5.067684055690e-10       3.276383733577e-10       3.583353472984e-10       8.282476202282e-01       1.330694781634e-10       1.093302343933e-09       7.162126215218e-01      -2.763159554994e-10       6.260792422621e-01 
  880       7.319170329742e+00       3.505213094445e-06      -1.645389231403e-06      -2.253106061846e-09       2.345092425497e-09       2.382344032465e-10       7.118849864877e+00       2.262160396846e-06       2.025633390510e-09      -1.956139906688e-09      -5.586766155632e-10       6.929759453278e+00      -5.510251214407e-10       3.729647698408e-10       3.624903185996e-10       8.290394813048e-01       1.060958455934e-10       2.242427336690e-09       7.169170671939e-01      -8.896240717185e-11       6.266710881135e-01 
  881       7.323078792968e+00       3.503376752049e-06      -1.648552492827e-06      -2.229990595772e-09       2.321673498022e-09       2.420363912712e-10       7.122695767473e+00       2.269141732865e-06       2.067873692928e-09      -1.997592076146e-09      -5.685494726353e-10       6.933545030698e+00      -5.956142370720e-10       4.184922198718e-10       3.661956106305e-10       8.298299921801e-01       7.976376159332e-11       3.376156672824e-09       7.176220017200e-01       8.023924545034e-11       6.272626983706e-01 
  882       7.326983823965e+00       3.502092894329e-06      -1.651706541462e-06      -2.205627700379e-09       2.297017215513e-09       2.461684133409e-10       7.126538309090e+00       2.275460273003e-06       2.109907531482e-09      -2.038610312057e-09      -5.783878291188e-10       6.937327320717e+00      -6.405212615810e-10       4.642139423268e-10       3.695117736897e-10       8.306191651026e-01       5.383703684335e-11       4.488007935467e-09       7.183273965564e-01       2.322245382310e-10       6.278541023987e-01 
  883       7.330885434041e+00       3.501373646712e-06      -1.654824876845e-06      -2.180022967628e-09       2.271132997701e-09       2.505353488005e-10       7.130377500872e+00       2.281131942110e-06       2.151705240848e-09      -2.079174416274e-09      -5.881745491862e-10       6.941106334021e+00      -6.857315633615e-10       5.101230915589e-10       3.724999286302e-10       8.314070124403e-01       2.807730618098e-11       5.571440784699e-09       7.190332228336e-01       3.679383599472e-10       6.284453297986e-01 
  884       7.334783633859e+00       3.501231217993e-06      -1.657880758960e-06      -2.153182094124e-09       2.244030403117e-09       2.550412004287e-10       7.134213353340e+00       2.286172840476e-06       2.193236901982e-09      -2.119264033123e-09      -5.978923446241e-10       6.944882080700e+00      -7.312303696786e-10       5.562127572149e-10       3.752217684948e-10       8.321935466807e-01       2.244022406946e-12       6.619856794461e-09       7.197394513555e-01       4.883349796010e-10       6.290364104069e-01 
  885       7.338678433433e+00       3.501677900537e-06      -1.660847207560e-06      -2.125110881460e-09       2.215719129527e-09       2.595890919451e-10       7.138045876395e+00       2.290599244364e-06       2.234472341425e-09      -2.158858648985e-09      -6.075237744055e-10       6.948654570240e+00      -7.770027662645e-10       6.024759640531e-10       3.777395601523e-10       8.329787804317e-01      -2.390554990853e-11       7.626599289458e-09       7.204460525983e-01       5.943780737305e-10       6.296273742966e-01 
  886       7.342569842121e+00       3.502726070499e-06      -1.663697001492e-06      -2.095815236563e-09       2.186209014375e-09       2.640812655176e-10       7.141875079307e+00       2.294427606532e-06       2.275381130596e-09      -2.197937591878e-09      -6.170512442623e-10       6.952423811521e+00      -8.230336969140e-10       6.489056717606e-10       3.801161459329e-10       8.337627264210e-01      -5.061634061957e-11       8.584953182064e-09       7.211529967095e-01       6.870407537217e-10       6.302182517781e-01 
  887       7.346457868626e+00       3.504388188026e-06      -1.666402678017e-06      -2.065301172036e-09       2.155510035227e-09       2.684190792696e-10       7.145700970718e+00       2.297674556758e-06       2.315932585097e-09      -2.236480031035e-09      -6.264570062572e-10       6.956189812816e+00      -8.693079630800e-10       6.954947747708e-10       3.824149452642e-10       8.345453974972e-01      -7.813548019850e-11       9.488144809232e-09       7.218602535065e-01       7.673055931200e-10       6.308090733993e-01 
  888       7.350342520990e+00       3.506676797471e-06      -1.668936532135e-06      -2.033574806507e-09       2.123632310208e-09       2.725030047874e-10       7.149523558637e+00       2.300356902368e-06       2.356095764006e-09      -2.274464976487e-09      -6.357231583564e-10       6.959952581788e+00      -9.158102234695e-10       7.422361020808e-10       3.846999563066e-10       8.353268066297e-01      -1.067123059296e-10       1.032934176940e-08       7.225677924760e-01       8.361646549413e-10       6.313998699464e-01 
  889       7.354223806591e+00       3.509604527603e-06      -1.671270615909e-06      -2.000642364972e-09       2.090586098444e-09       2.762326246276e-10       7.153342850435e+00       2.302491628759e-06       2.395839469184e-09      -2.311871278644e-09      -6.448316440019e-10       6.963712125483e+00      -9.625249936391e-10       7.891224170687e-10       3.870357575897e-10       8.361069669089e-01      -1.365983681031e-10       1.110165275938e-08       7.232755827729e-01       8.946195189841e-10       6.319906724444e-01 
  890       7.358101732143e+00       3.513184091815e-06      -1.673376737786e-06      -1.966510179137e-09       2.056381800505e-09       2.795066298240e-10       7.157158852844e+00       2.304095899928e-06       2.435132244564e-09      -2.348677627875e-09      -6.537642516835e-10       6.967468450331e+00      -1.009436645591e-09       8.361464173113e-10       3.894875096472e-10       8.368858915466e-01      -1.680474362087e-10       1.179812741130e-08       7.239835932190e-01       9.436813091404e-10       6.325815121579e-01 
  891       7.361976303685e+00       3.517428288337e-06      -1.675226461919e-06      -1.931184687771e-09       2.021029958845e-09       2.822228173957e-10       7.160971571952e+00       2.305187058995e-06       2.473942375461e-09      -2.384862554090e-09      -6.625026145116e-10       6.971221562140e+00      -1.056529407367e-09       8.833007344013e-10       3.921209566534e-10       8.376635938764e-01      -2.013155051298e-10       1.241175612947e-08       7.246917923019e-01       9.843707207076e-10       6.331724205914e-01 
  892       7.365847526586e+00       3.522350000446e-06      -1.676791107494e-06      -1.894672437041e-09       1.984541258240e-09       2.842780878534e-10       7.164781013203e+00       2.305782628729e-06       2.512237887861e-09      -2.420404426321e-09      -6.710282097888e-10       6.974971466096e+00      -1.103787362648e-09       9.305779337647e-10       3.950024280584e-10       8.384400873536e-01      -2.366608013370e-10       1.293546992733e-08       7.254001481746e-01       1.017718047700e-09       6.337634294899e-01 
  893       7.369715405538e+00       3.527962196671e-06      -1.678041748049e-06      -1.856980080866e-09       1.946926526233e-09       2.855684427077e-10       7.168587181388e+00       2.305900312074e-06       2.549986547730e-09      -2.455281452300e-09      -6.793223585831e-10       6.978718166755e+00      -1.151194450345e-09       9.779705144783e-10       3.981988402244e-10       8.392153855559e-01      -2.743437890820e-10       1.336214026431e-08       7.261086286536e-01       1.044763210160e-09       6.343545708399e-01 
  894       7.373579944550e+00       3.534277931012e-06      -1.678949210800e-06      -1.818114381254e-09       1.908196733576e-09       2.859889819757e-10       7.172390080647e+00       2.305557992678e-06       2.587155860303e-09      -2.489471678044e-09      -6.873662252993e-10       6.982461668046e+00      -1.198734464198e-09       1.025470909087e-09       4.017776980608e-10       8.399895021832e-01      -3.146271765916e-10       1.368457888278e-08       7.268172012184e-01       1.066555781469e-09       6.349458768693e-01 
