# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[1]-dens[6]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[2]-dens[6]       13:dens[3]-dens[3]       14:dens[3]-dens[4]       15:dens[3]-dens[5]       16:dens[3]-dens[6]       17:dens[4]-dens[4]       18:dens[4]-dens[5]       19:dens[4]-dens[6]       20:dens[5]-dens[5]       21:dens[5]-dens[6]       22:dens[6]-dens[6]    
 1868       1.012772573202e+01       5.944131009212e-06       2.771778770483e-06       2.216869989092e-09       1.413025662498e-09      -1.171839041721e-11       9.886340613078e+00      -3.607379702437e-07      -1.470225720373e-09      -3.285376241568e-09      -1.366581181214e-09       9.657552167094e+00      -1.283568611326e-09      -3.076859057971e-09      -1.302838222593e-09       1.451742560432e+00      -6.386819016390e-08       6.697975885315e-09       1.272122403381e+00      -5.275645808797e-08       1.122854352066e+00 
 1869       1.012986488812e+01       5.934942924815e-06       2.760567733968e-06       2.109536682574e-09       1.264549352540e-09      -5.406603157093e-11       9.888451512264e+00      -3.718186874712e-07      -1.556205952731e-09      -3.406657695084e-09      -1.398127644095e-09       9.659635922434e+00      -1.361018027925e-09      -3.184216399203e-09      -1.333714666000e-09       1.452259244729e+00      -6.281797111349e-08       6.753842358256e-09       1.272584366514e+00      -5.031176774103e-08       1.123269490325e+00 
 1870       1.013200309401e+01       5.925862369245e-06       2.749440843894e-06       2.001404829686e-09       1.113720382402e-09      -9.745404872827e-11       9.890561475260e+00      -3.824625593178e-07      -1.640188692806e-09      -3.526082982814e-09      -1.428996131763e-09       9.661718754931e+00      -1.436675609905e-09      -3.289917499634e-09      -1.364307394805e-09       1.452775758238e+00      -6.144327616626e-08       6.726614080164e-09       1.273046180735e+00      -4.749698583844e-08       1.123684490203e+00 
 1871       1.013414035083e+01       5.916927522441e-06       2.738429385505e-06       1.892595756692e-09       9.606810366304e-10      -1.418612744974e-10       9.892670503169e+00      -3.926680288743e-07      -1.722122505323e-09      -3.643486964916e-09      -1.459185220089e-09       9.663800665640e+00      -1.510520972303e-09      -3.393868947685e-09      -1.394567684204e-09       1.453292101106e+00      -5.976101355788e-08       6.620522535067e-09       1.273507846042e+00      -4.434629454285e-08       1.124099351808e+00 
 1872       1.013627665966e+01       5.908176726288e-06       2.727564776759e-06       1.783231315239e-09       8.055742301627e-10      -1.872664408961e-10       9.894778597039e+00      -4.024335372284e-07      -1.801955756879e-09      -3.758703816294e-09      -1.488693486279e-09       9.665881655568e+00      -1.582533662558e-09      -3.495976950957e-09      -1.424446604414e-09       1.453808273473e+00      -5.778816714262e-08       6.439818155666e-09       1.273969362432e+00      -4.089402594420e-08       1.124514075249e+00 
 1873       1.013841202153e+01       5.899648484841e-06       2.716878568502e-06       1.673433883062e-09       6.485435091806e-10      -2.336481792127e-10       9.896885757871e+00      -4.117575234642e-07      -1.879636615693e-09      -3.871567025691e-09      -1.517519508882e-09       9.667961725669e+00      -1.652693160423e-09      -3.596147335728e-09      -1.453895020403e-09       1.454324275479e+00      -5.554179649587e-08       6.188770349023e-09       1.274430729893e+00      -3.717466226159e-08       1.124928660629e+00 
 1874       1.014054643742e+01       5.891381464532e-06       2.706402444644e-06       1.563326364690e-09       4.897330519603e-10      -2.809850198681e-10       9.898991986608e+00      -4.206384246619e-07      -1.955113051346e-09      -3.981909394779e-09      -1.545661867793e-09       9.670040876847e+00      -1.720978877893e-09      -3.694285546459e-09      -1.482863591617e-09       1.454840107256e+00      -5.303903701657e-08       5.871667522247e-09       1.274891948414e+00      -3.322283604518e-08       1.125343108048e+00 
 1875       1.014267990826e+01       5.883414494391e-06       2.696168222337e-06       1.453032192149e-09       3.292876697236e-10      -3.292553922763e-10       9.901097284145e+00      -4.290746758966e-07      -2.028332834533e-09      -4.089563037263e-09      -1.573119144260e-09       9.672119109956e+00      -1.787370159114e-09      -3.790296645288e-09      -1.511302771710e-09       1.455355768935e+00      -5.029710002967e-08       5.492817108180e-09       1.275353017975e+00      -2.907333037810e-08       1.125757417604e+00 
 1876       1.014481243491e+01       5.875786566261e-06       2.686207852153e-06       1.342675325666e-09       1.673528074895e-10      -3.784376247062e-10       9.903201651323e+00      -4.370647102383e-07      -2.099243536801e-09      -4.194359377967e-09      -1.599889920887e-09       9.674196425799e+00      -1.851846280308e-09      -3.884085311533e-09      -1.539162808268e-09       1.455871260639e+00      -4.733327288860e-08       5.056545591083e-09       1.275813938556e+00      -2.476107907834e-08       1.126171589391e+00 
 1877       1.014694401818e+01       5.868536835012e-06       2.676553418256e-06       1.232380254374e-09       4.074544925304e-12      -4.285099441428e-10       9.905305088932e+00      -4.446069587509e-07      -2.167792530301e-09      -4.296129151931e-09      -1.625972781641e-09       9.676272825128e+00      -1.914386449690e-09      -3.975555841191e-09      -1.566393742540e-09       1.456386582490e+00      -4.416491907774e-08       4.567198532324e-09       1.276274710129e+00      -2.032116690063e-08       1.126585623502e+00 
 1878       1.014907465885e+01       5.861704618757e-06       2.667237138584e-06       1.122271997015e-09      -1.604004028026e-10      -4.794504761486e-10       9.907407597708e+00      -4.516998504922e-07      -2.233926987531e-09      -4.394702403507e-09      -1.651366311855e-09       9.678348308643e+00      -1.974969807385e-09      -4.064612146439e-09      -1.592945409166e-09       1.456901734603e+00      -4.080947831485e-08       4.029140596063e-09       1.276735332665e+00      -1.578882973836e-08       1.126999520024e+00 
 1879       1.015120435761e+01       5.855329399070e-06       2.658291365023e-06       1.012476102647e-09      -3.259246841772e-10      -5.312372447246e-10       9.909509178334e+00      -4.583418125126e-07      -2.297593881078e-09      -4.489908485454e-09      -1.676069098237e-09       9.680422876995e+00      -2.033575425350e-09      -4.151157755135e-09      -1.618767435902e-09       1.457416717091e+00      -3.728446665359e-08       3.446755574941e-09       1.277195806128e+00      -1.119945482544e-08       1.127413279042e+00 
 1880       1.015333311512e+01       5.849450821198e-06       2.649748583583e-06       9.031186513419e-10      -4.923503104796e-10      -5.838481721720e-10       9.911609831443e+00      -4.645312698552e-07      -2.358739983370e-09      -4.581576058028e-09      -1.700079728870e-09       9.682496530783e+00      -2.090182307290e-09      -4.235095810314e-09      -1.643809243350e-09       1.457931530060e+00      -3.360747658592e-08       2.824446415762e-09       1.277656130480e+00      -6.588580938224e-09       1.127826900639e+00 
 1881       1.015546093198e+01       5.844108694280e-06       2.641641414578e-06       7.943262548987e-10      -6.595286549382e-10      -6.372610789533e-10       9.913709557612e+00      -4.702666455547e-07      -2.417311866415e-09      -4.669533088082e-09      -1.723396793224e-09       9.684569270554e+00      -2.144769388577e-09      -4.316329069693e-09      -1.668020044686e-09       1.458446173615e+00      -2.979617714458e-08       2.166635245185e-09       1.278116305677e+00      -1.991898597384e-09       1.128240384894e+00 
 1882       1.015758780873e+01       5.839342991559e-06       2.634002612799e-06       6.862260575405e-10      -8.273104518773e-10      -6.914536835536e-10       9.915808357366e+00      -4.755463606375e-07      -2.473255901551e-09      -4.753606848158e-09      -1.746018882152e-09       9.686641096804e+00      -2.197315536170e-09      -4.394759905167e-09      -1.691348845388e-09       1.458960647853e+00      -2.586831400558e-08       1.477763395405e-09       1.278576331671e+00       2.554749730180e-09       1.128653731882e+00 
 1883       1.015971374585e+01       5.835193850603e-06       2.626865067692e-06       5.789457366221e-10      -9.955457958658e-10      -7.464036023420e-10       9.917906231179e+00      -4.803688341201e-07      -2.526518259188e-09      -4.833623915581e-09      -1.767944587905e-09       9.688712009977e+00      -2.247799548533e-09      -4.470290302313e-09      -1.713744442960e-09       1.459474952869e+00      -2.184170959064e-08       7.622914298438e-10       1.279036208411e+00       7.015369429456e-09       1.129066941676e+00 
 1884       1.016183874379e+01       5.831701573515e-06       2.620261803537e-06       4.726135033330e-10      -1.164084140866e-09      -8.020883494331e-10       9.920003179468e+00      -4.847324830098e-07      -2.577044908558e-09      -4.909410171555e-09      -1.789172504131e-09       9.690782010466e+00      -2.296200155552e-09      -4.542821859884e-09      -1.735155426666e-09       1.459989088752e+00      -1.773426316965e-08       2.469916883468e-11       1.279495935841e+00       1.135381353542e-08       1.129480014347e+00 
 1885       1.016396280291e+01       5.828906627151e-06       2.614225979621e-06       3.673581034023e-10      -1.332774299384e-09      -8.584853365477e-10       9.922099202598e+00      -4.886357223028e-07      -2.624781617453e-09      -4.980790800255e-09      -1.809701225880e-09       9.692851098612e+00      -2.342496018456e-09      -4.612255789316e-09      -1.755530177254e-09       1.460503055588e+00      -1.356395096312e-08      -7.305142846914e-10       1.279955513900e+00       1.553378253116e-08       1.129892949959e+00 
 1886       1.016608592374e+01       5.826839900823e-06       2.608783371880e-06       2.632978952963e-10      -1.501461098257e-09      -9.155603070209e-10       9.924194301076e+00      -4.920824500188e-07      -2.669683843547e-09      -5.047618133909e-09      -1.829518899805e-09       9.694919274893e+00      -2.386667431098e-09      -4.678500778693e-09      -1.774823402297e-09       1.461016853468e+00      -9.349208474517e-09      -1.498709141517e-09       1.280414942545e+00       1.952350397309e-08       1.130305748607e+00 
 1887       1.016820810753e+01       5.825493396321e-06       2.603929753680e-06       1.605079907418e-10      -1.669975319373e-09      -9.732325399814e-10       9.926288476126e+00      -4.950985488337e-07      -2.711746492755e-09      -5.109855426072e-09      -1.848571786078e-09       9.696986540499e+00      -2.428701438395e-09      -4.741496652371e-09      -1.793015798201e-09       1.461530482520e+00      -5.110080524875e-09      -2.274739736729e-09       1.280874221818e+00       2.330981147217e-08       1.130718410497e+00 
 1888       1.017032935566e+01       5.824849310880e-06       2.599653339867e-06       5.905286062559e-11      -1.838143679198e-09      -1.031409375890e-09       9.928381729117e+00      -4.977155124933e-07      -2.750974391279e-09      -5.167493726603e-09      -1.866795452533e-09       9.699052896762e+00      -2.468586757440e-09      -4.801190893950e-09      -1.810094540229e-09       1.462043942879e+00      -8.670803462371e-10      -3.053316834189e-09       1.281333351778e+00       2.688417455935e-08       1.131130935863e+00 
 1889       1.017244966946e+01       5.824889758939e-06       2.595942289297e-06      -4.100276531000e-11      -2.005792164091e-09      -1.089997757355e-09       9.930474061369e+00      -4.999649725874e-07      -2.787372415083e-09      -5.220524094727e-09      -1.884125201980e-09       9.701118344964e+00      -2.506312079727e-09      -4.857530798236e-09      -1.826046760680e-09       1.462557234675e+00       3.359191722818e-09      -3.829128717532e-09       1.281792332483e+00       3.023802873186e-08       1.131543324937e+00 
 1890       1.017456905024e+01       5.825596772025e-06       2.592784704758e-06      -1.395938981316e-10      -2.172746029331e-09      -1.148904228602e-09       9.932565474151e+00      -5.018786987343e-07      -2.820945489969e-09      -5.268937599064e-09      -1.900496071856e-09       9.703182886343e+00      -2.541866071122e-09      -4.910463471010e-09      -1.840859548847e-09       1.463070358033e+00       7.548048121823e-09      -4.596841160383e-09       1.282251163983e+00       3.336277540907e-08       1.131955577948e+00 
 1891       1.017668749922e+01       5.826952298642e-06       2.590168632892e-06      -2.366552893786e-10      -2.338829798163e-09      -1.208034934947e-09       9.934655968687e+00      -5.034885987654e-07      -2.851698591655e-09      -5.312725317668e-09      -1.915842833884e-09       9.705246522086e+00      -2.575237371842e-09      -4.959935828790e-09      -1.854519950956e-09       1.463583313076e+00       1.167871395307e-08      -5.351097396586e-09       1.282709846328e+00       3.624978188842e-08       1.132367695123e+00 
 1892       1.017880501759e+01       5.828938204158e-06       2.588082064122e-06      -3.321214307274e-10      -2.503867260827e-09      -1.267295622265e-09       9.936745546148e+00      -5.048267189090e-07      -2.879636745859e-09      -5.351878338059e-09      -1.930099993717e-09       9.707309253335e+00      -2.606414596432e-09      -5.005894598597e-09      -1.867014970120e-09       1.464096099920e+00       1.573032686626e-08      -6.086518090416e-09       1.283168379562e+00       3.889038130134e-08       1.132779676685e+00 
 1893       1.018092160649e+01       5.831536270691e-06       2.586512932569e-06      -4.259265536552e-10      -2.667681473596e-09      -1.326591636468e-09       9.938834207657e+00      -5.059252439753e-07      -2.904765028373e-09      -5.386387757255e-09      -1.943201790601e-09       9.709371081183e+00      -2.635386333735e-09      -5.048286317719e-09      -1.878331566286e-09       1.464608718680e+00       1.968193694316e-08      -6.797701306804e-09       1.283626763725e+00       4.127587256912e-08       1.133191522858e+00 
 1894       1.018303726700e+01       5.834728196997e-06       2.585449115981e-06      -5.180046291043e-10      -2.830094757814e-09      -1.385827922965e-09       9.940921954288e+00      -5.068164975405e-07      -2.927088565145e-09      -5.416244681804e-09      -1.955082197018e-09       9.711432006675e+00      -2.662141146878e-09      -5.087057333480e-09      -1.888456656181e-09       1.465121169462e+00       2.351250658224e-08      -7.479222481560e-09       1.284084998856e+00       4.339752035880e-08       1.133603233859e+00 
 1895       1.018515200016e+01       5.838495598357e-06       2.584878435654e-06      -6.082893671463e-10      -2.990928698931e-09      -1.444909026146e-09       9.943008787063e+00      -5.075329421309e-07      -2.946612532354e-09      -5.441440227821e-09      -1.965674918346e-09       9.713492030808e+00      -2.686667573236e-09      -5.122153803001e-09      -1.897377113264e-09       1.465633452373e+00       2.720091038335e-08      -8.125634391589e-09       1.284543084986e+00       4.524655503914e-08       1.134014809907e+00 
 1896       1.018726580693e+01       5.842820006465e-06       2.584788656354e-06      -6.967142166456e-10      -3.150004145536e-09      -1.503739088842e-09       9.945094706958e+00      -5.081071794080e-07      -2.963342156495e-09      -5.461965521022e-09      -1.974913392509e-09       9.715551154529e+00      -2.708954124420e-09      -5.153521692966e-09      -1.905079767670e-09       1.466145567513e+00       3.072593503232e-08      -8.731467125115e-09       1.285001022145e+00       4.681417263645e-08       1.134426251215e+00 
 1897       1.018937868826e+01       5.847682869312e-06       2.585167486243e-06      -7.832123649242e-10      -3.307141208399e-09      -1.562221851807e-09       9.947179714896e+00      -5.085719503522e-07      -2.977282714451e-09      -5.477811696753e-09      -1.982730789629e-09       9.717609378741e+00      -2.728989286244e-09      -5.181106779390e-09      -1.911551406163e-09       1.466657514977e+00       3.406627918567e-08      -9.291228051902e-09       1.285458810358e+00       4.809153479052e-08       1.134837557996e+00 
 1898       1.019149064502e+01       5.853065551077e-06       2.586002576798e-06      -8.677167374252e-10      -3.462159259502e-09      -1.620260653179e-09       9.949263811752e+00      -5.089601354473e-07      -2.988439533578e-09      -5.488969900025e-09      -1.989060011681e-09       9.719666704294e+00      -2.746761518705e-09      -5.204854647382e-09      -1.916778772078e-09       1.467169294857e+00       3.720055335521e-08      -9.799401793472e-09       1.285916449648e+00       4.906976871054e-08       1.135248730458e+00 
 1899       1.019360167804e+01       5.858949332013e-06       2.587281522739e-06      -9.501599973771e-10      -3.614876931077e-09      -1.677758427959e-09       9.951346998349e+00      -5.093047548653e-07      -2.996817991780e-09      -5.495431285551e-09      -1.993833692144e-09       9.721723131992e+00      -2.762259255961e-09      -5.224710690911e-09      -1.920748565276e-09       1.467680907240e+00       4.010727979273e-08      -1.025045019333e-08       1.286373940030e+00       4.973996713097e-08       1.135659768808e+00 
 1900       1.019571178809e+01       5.865315408333e-06       2.588991861950e-06      -1.030474545458e-09      -3.765112114642e-09      -1.734617707478e-09       9.953429275462e+00      -5.096389686503e-07      -3.002423517589e-09      -5.497187017775e-09      -1.996984195655e-09       9.723778662589e+00      -2.775470906301e-09      -5.240620112568e-09      -1.923447442087e-09       1.468192352210e+00       4.276489237461e-08      -1.063881228718e-08       1.286831281520e+00       5.009318826746e-08       1.136070673251e+00 
 1901       1.019782097590e+01       5.872144892098e-06       2.591121075401e-06      -1.108592519459e-09      -3.912681960039e-09      -1.790740618873e-09       9.955510643813e+00      -5.099960769031e-07      -3.005261590246e-09      -5.494228270907e-09      -1.998443617662e-09       9.725833296791e+00      -2.786384852127e-09      -5.252527923337e-09      -1.924862015261e-09       1.468703629845e+00       4.515173648650e-08      -1.095890427315e-08       1.287288474126e+00       5.012045577277e-08       1.136481443990e+00 
 1902       1.019992924212e+01       5.879418811104e-06       2.593656587072e-06      -1.184445793950e-09      -4.057402874465e-09      -1.846028884550e-09       9.957591104076e+00      -5.104095199656e-07      -3.005337739775e-09      -5.486546228959e-09      -1.998143784075e-09       9.727887035255e+00      -2.794989449927e-09      -5.260378942357e-09      -1.924978853917e-09       1.469214740218e+00       4.724606890797e-08      -1.120511948201e-08       1.287745517855e+00       4.981275869263e-08       1.136892081222e+00 
 1903       1.020203658739e+01       5.887118108769e-06       2.596585763879e-06      -1.257965979940e-09      -4.199090521515e-09      -1.900383821666e-09       9.959670656873e+00      -5.109128786050e-07      -3.002657547068e-09      -5.474132085774e-09      -1.996016250920e-09       9.729939878590e+00      -2.801273030252e-09      -5.264117796686e-09      -1.923784483487e-09       1.469725683401e+00       4.902605769714e-08      -1.137182834740e-08       1.288202412707e+00       4.916105142167e-08       1.137302585145e+00 
 1904       1.020414301226e+01       5.895223644020e-06       2.599895915591e-06      -1.329084424547e-09      -4.337559820212e-09      -1.953706341592e-09       9.961749302777e+00      -5.115398741984e-07      -2.997226643959e-09      -5.456977045061e-09      -1.991992303995e-09       9.731991827353e+00      -2.805223897690e-09      -5.263688921067e-09      -1.921265385668e-09       1.470236459459e+00       5.046978207533e-08      -1.145337837604e-08       1.288659158682e+00       4.815625365933e-08       1.137712955953e+00 
 1905       1.020624851726e+01       5.903716191181e-06       2.603574294761e-06      -1.397732210657e-09      -4.472624944045e-09      -2.005896949387e-09       9.963827042307e+00      -5.123243689170e-07      -2.989050713304e-09      -5.435072320431e-09      -1.986002958515e-09       9.734042882055e+00      -2.806830330847e-09      -5.259036557698e-09      -1.917407998369e-09       1.470747068452e+00       5.155523231175e-08      -1.144409411794e-08       1.289115755774e+00       4.678925036573e-08       1.138123193838e+00 
 1906       1.020835310283e+01       5.912576439860e-06       2.607608096643e-06      -1.463840156589e-09      -4.604099320007e-09      -2.056855743271e-09       9.965903875935e+00      -5.133003659105e-07      -2.978135489064e-09      -5.408409135427e-09      -1.977978958773e-09       9.736093043156e+00      -2.806080582316e-09      -5.250104755988e-09      -1.912198715661e-09       1.471257510437e+00       5.226030960809e-08      -1.133827713668e-08       1.289572203971e+00       4.505089171760e-08       1.138533298989e+00 
 1907       1.021045676938e+01       5.921784994835e-06       2.611984459117e-06      -1.527338815762e-09      -4.731795627631e-09      -2.106482414093e-09       9.967979804080e+00      -5.145020094918e-07      -2.964486756377e-09      -5.376978723560e-09      -1.967850777788e-09       9.738142311066e+00      -2.802962878662e-09      -5.236837372330e-09      -1.905623887721e-09       1.471767785467e+00       5.256282598323e-08      -1.113020597953e-08       1.290028503261e+00       4.293199306419e-08       1.138943271592e+00 
 1908       1.021255951728e+01       5.931322375941e-06       2.616690462614e-06      -1.588158476356e-09      -4.855525798021e-09      -2.154676244807e-09       9.970054827108e+00      -5.159635853209e-07      -2.948110351643e-09      -5.340772328341e-09      -1.955548616961e-09       9.740190686146e+00      -2.797465420387e-09      -5.219178069864e-09      -1.897669820785e-09       1.472277893589e+00       5.244050415782e-08      -1.081413614778e-08       1.290484653624e+00       4.042333488313e-08       1.139353111832e+00 
 1909       1.021466134682e+01       5.941169017961e-06       2.621713130036e-06      -1.646229160975e-09      -4.975101012894e-09      -2.201336109938e-09       9.972128945338e+00      -5.177195205894e-07      -2.929012162599e-09      -5.299781203313e-09      -1.941002405724e-09       9.742238168709e+00      -2.789576381916e-09      -5.197070318240e-09      -1.888322777092e-09       1.472787834848e+00       5.187097743901e-08      -1.038430006688e-08       1.290940655040e+00       3.751566273639e-08       1.139762819890e+00 
 1910       1.021676225843e+01       5.951301335882e-06       2.627035256385e-06      -1.701496262882e-09      -5.090347053726e-09      -2.246368639754e-09       9.974202159229e+00      -5.198006315772e-07      -2.907217236028e-09      -5.254003092109e-09      -1.924155116883e-09       9.744284759204e+00      -2.779298091594e-09      -5.170471102396e-09      -1.877564244642e-09       1.473297609297e+00       5.084031928953e-08      -9.837998299789e-09       1.291396507510e+00       3.420807121638e-08       1.140172395950e+00 
 1911       1.021886225318e+01       5.961679887956e-06       2.632622862857e-06      -1.753967586341e-09      -5.201150479703e-09      -2.289712782225e-09       9.976274469970e+00      -5.222228345168e-07      -2.882827260781e-09      -5.203461722823e-09      -1.905002824881e-09       9.746330458788e+00      -2.766689690518e-09      -5.139392164191e-09      -1.865356706941e-09       1.473807217056e+00       4.936870371869e-08      -9.184899141709e-09       1.291852211146e+00       3.053322610506e-08       1.140581840214e+00 
 1912       1.022096133229e+01       5.972261121716e-06       2.638437646460e-06      -1.803666666042e-09      -5.307412801684e-09      -2.331315428213e-09       9.978345878897e+00      -5.249983485941e-07      -2.855963525373e-09      -5.148187463073e-09      -1.883554953781e-09       9.748375268759e+00      -2.751824800533e-09      -5.103859076313e-09      -1.851657764113e-09       1.474316658256e+00       4.748494128224e-08      -8.437810223401e-09       1.292307766081e+00       2.653233538972e-08       1.140991152887e+00 
 1913       1.022305949692e+01       5.983001300128e-06       2.644441141372e-06      -1.850617163441e-09      -5.409035163754e-09      -2.371123263600e-09       9.980416387300e+00      -5.281394407847e-07      -2.826747851042e-09      -5.088210853798e-09      -1.859820989544e-09       9.750419190371e+00      -2.734777374311e-09      -5.063897562176e-09      -1.836424852988e-09       1.474825933023e+00       4.521796741215e-08      -7.609593808672e-09       1.292763172449e+00       2.224678304862e-08       1.141400334173e+00 
 1914       1.022515674817e+01       5.993856501347e-06       2.650594718731e-06      -1.894842866934e-09      -5.505918342758e-09      -2.409082769031e-09       9.982485996421e+00      -5.316584259145e-07      -2.795302592459e-09      -5.023562609491e-09      -1.833810480109e-09       9.752462224833e+00      -2.715621695801e-09      -5.019533496129e-09      -1.819615246896e-09       1.475335041480e+00       4.259684258169e-08      -6.713166866223e-09       1.293218430378e+00       1.771812928250e-08       1.141809384270e+00 
 1915       1.022725308710e+01       6.004782618475e-06       2.656859586413e-06      -1.936367692036e-09      -5.597962747849e-09      -2.445140219649e-09       9.984554707456e+00      -5.355676667214e-07      -2.761750638435e-09      -4.954273618459e-09      -1.805533035493e-09       9.754504373306e+00      -2.694432380670e-09      -4.970792903680e-09      -1.801186055457e-09       1.475843983745e+00       3.965075247050e-08      -5.761501141500e-09       1.293673539993e+00       1.298811074612e-08       1.142218303377e+00 
 1916       1.022934851473e+01       6.015735359322e-06       2.663196788825e-06      -1.975215681559e-09      -5.685068420026e-09      -2.479241684839e-09       9.986622521553e+00      -5.398795739157e-07      -2.726215412627e-09      -4.880374943057e-09      -1.774998327874e-09       9.756545636908e+00      -2.671284376742e-09      -4.917701961706e-09      -1.781094224376e-09       1.476352759933e+00       3.640900812968e-08      -4.767623228544e-09       1.294128501417e+00       8.098640779821e-09       1.142627091689e+00 
 1917       1.023144303202e+01       6.026670246157e-06       2.669567206689e-06      -2.011411005791e-09      -5.767135031674e-09      -2.511333027963e-09       9.988689439813e+00      -5.446066062412e-07      -2.688820874246e-09      -4.801897819946e-09      -1.742216091688e-09       9.758586016711e+00      -2.646252964445e-09      -4.860286998670e-09      -1.759296535237e-09       1.476861370155e+00       3.290104614685e-08      -3.744614641844e-09       1.294583314767e+00       3.091809641043e-09       1.143035749399e+00 
