# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[2]-dens[2]        8:dens[2]-dens[3]        9:dens[2]-dens[4]       10:dens[2]-dens[5]       11:dens[3]-dens[3]       12:dens[3]-dens[4]       13:dens[3]-dens[5]       14:dens[4]-dens[4]       15:dens[4]-dens[5]       16:dens[5]-dens[5]    
 2744       1.112343711474e+01       6.407042832546e-04      -1.810371749969e-05      -5.962371832146e-07       6.521211686060e-07       1.072095572086e+01       3.309494114670e-05       4.213252350505e-06      -1.515640214630e-06       7.984654558096e+00      -8.013203379749e-07       7.501403546393e-07       4.015600556102e+00      -4.354805903448e-07       1.845998427692e+00 
 2745       1.112454346741e+01       6.546479465158e-04      -1.387134411702e-05      -8.018598435659e-07       6.593848490309e-07       1.072210458873e+01       2.943160000729e-05       4.576215712835e-06      -1.503959452237e-06       7.985801195239e+00      -5.032913497819e-07       7.137146400198e-07       4.016344835958e+00      -4.230042995189e-07       1.846398159494e+00 
 2746       1.112564915040e+01       6.683048066777e-04      -9.414502780669e-06      -1.008825782536e-06       6.653876150576e-07       1.072325275177e+01       2.547168854404e-05       4.929179567856e-06      -1.488461682727e-06       7.986947427570e+00      -2.011714768935e-07       6.711916847207e-07       4.017088904244e+00      -4.100759490850e-07       1.846797791630e+00 
 2747       1.112675416415e+01       6.816661907266e-04      -4.796954072811e-06      -1.216066158394e-06       6.701205036083e-07       1.072440021793e+01       2.126571666157e-05       5.269901538261e-06      -1.469262903994e-06       7.988093255328e+00       1.032593676024e-07       6.231795051240e-07       4.017832761396e+00      -3.967820119821e-07       1.847197324155e+00 
 2748       1.112785850911e+01       6.947234018221e-04      -8.264531514006e-08      -1.422509011196e-06       6.735745315519e-07       1.072554699517e+01       1.686434276118e-05       5.596132765737e-06      -1.446479469910e-06       7.989238678744e+00       4.082160688935e-07       5.702879172472e-07       4.018576407849e+00      -3.832092150802e-07       1.847596757124e+00 
 2749       1.112896218567e+01       7.074677192771e-04       4.664289260947e-06      -1.627079259950e-06       6.757406956881e-07       1.072669309145e+01       1.231837387638e-05       5.905617905083e-06      -1.420228090651e-06       7.990383698039e+00       7.119083057065e-07       5.131285383885e-07       4.019319844032e+00      -3.694445394121e-07       1.847996090587e+00 
 2750       1.113006519425e+01       7.198903985354e-04       9.379528344142e-06      -1.828698699773e-06       6.766099727309e-07       1.072783851474e+01       7.678765808428e-06       6.196095118326e-06      -1.390625833029e-06       7.991528313427e+00       1.012540545568e-06       4.523147887734e-07       4.020063070375e+00      -3.555752204049e-07       1.848395324596e+00 
 2751       1.113116753522e+01       7.319826711513e-04       1.399856337302e-05      -2.026285999056e-06       6.761733192923e-07       1.072898327303e+01       2.996623261799e-06       6.465296068846e-06      -1.357790120820e-06       7.992672525110e+00       1.308312040070e-06       3.884618932000e-07       4.020806087302e+00      -3.416887481116e-07       1.848794459199e+00 
 2752       1.113226920897e+01       7.437357447680e-04       1.845669836586e-05      -2.218756696623e-06       6.744216718655e-07       1.073012737432e+01      -1.676800020252e-06       6.710945915491e-06      -1.321838735093e-06       7.993816333285e+00       1.597416820127e-06       3.221868826856e-07       4.021548895237e+00      -3.278728674428e-07       1.849193494445e+00 
 2753       1.113337021585e+01       7.551408030966e-04       2.268904975039e-05      -2.405023198897e-06       6.713459468091e-07       1.073127082660e+01      -6.290101120199e-06       6.930763306699e-06      -1.282889814541e-06       7.994959738137e+00       1.878043691244e-06       2.541085961123e-07       4.022291494600e+00      -3.142155783986e-07       1.849592430379e+00 
 2754       1.113447055620e+01       7.661890058945e-04       2.663054619365e-05      -2.583994777055e-06       6.669370403301e-07       1.073241363789e+01      -1.079172781072e-05       7.122460374613e-06      -1.241061855807e-06       7.996102739844e+00       2.148376228777e-06       1.848476818730e-07       4.023033885808e+00      -3.008051362997e-07       1.849991267046e+00 
 2755       1.113557023036e+01       7.768714889445e-04       3.021592843174e-05      -2.754577564198e-06       6.611858284679e-07       1.073355581620e+01      -1.512997841918e-05       7.283742729204e-06      -1.196473713818e-06       7.997245338571e+00       2.406592773193e-06       1.150265995175e-07       4.023776069274e+00      -2.877300520195e-07       1.850390004491e+00 
 2756       1.113666923863e+01       7.871793640335e-04       3.337974909963e-05      -2.915674552505e-06       6.540831670777e-07       1.073469736957e+01      -1.925300169212e-05       7.412309452389e-06      -1.149244602110e-06       7.998387534480e+00       2.650866425335e-06       4.526962139845e-08       4.024518045412e+00      -2.750790922154e-07       1.850788642754e+00 
 2757       1.113776758134e+01       7.971037189311e-04       3.605637256097e-05      -3.066185590400e-06       6.456198918143e-07       1.073583830604e+01      -2.310879665973e-05       7.505853092149e-06      -1.099494093161e-06       7.999529327719e+00       2.879365041685e-06      -2.379716568275e-08       4.025259814629e+00      -2.629412795610e-07       1.851187181877e+00 
 2758       1.113886525876e+01       8.066356173685e-04       3.817997473788e-05      -3.205007379711e-06       6.357868181153e-07       1.073697863365e+01      -2.664521250035e-05       7.562059656649e-06      -1.047342118719e-06       8.000670718430e+00       3.090251229624e-06      -9.154585883001e-08       4.026001377332e+00      -2.514058929769e-07       1.851585621898e+00 
 2759       1.113996227116e+01       8.157660990175e-04       3.968454294073e-05      -3.331033472831e-06       6.245747411852e-07       1.073811836046e+01      -2.980994840493e-05       7.578608608357e-06      -9.929089701274e-07       8.001811706744e+00       3.281682342696e-06      -1.573467374065e-07       4.026742733924e+00      -2.405624678631e-07       1.851983962856e+00 
 2760       1.114105861881e+01       8.244861794688e-04       4.050387569799e-05      -3.443154269884e-06       6.119744359785e-07       1.073925749454e+01      -3.255055344153e-05       7.553172858164e-06      -9.363152986620e-07       8.002952292783e+00       3.451810475872e-06      -2.205682613887e-07       4.027483884805e+00      -2.305007963303e-07       1.852382204786e+00 
 2761       1.114215430196e+01       8.327868502110e-04       4.057158258595e-05      -3.540257015881e-06       5.979766571839e-07       1.074039604396e+01      -3.481442641980e-05       7.483418759502e-06      -8.776821158544e-07       8.004092476661e+00       3.598782460807e-06      -2.805770697204e-07       4.028224830373e+00      -2.213109274315e-07       1.852780347724e+00 
 2762       1.114324932089e+01       8.406599820217e-04       3.984356695927e-05      -3.621456431642e-06       5.825814284775e-07       1.074153401616e+01      -3.656202081472e-05       7.367892218044e-06      -8.171480761328e-07       8.005232258518e+00       3.721158037934e-06      -3.368316450069e-07       4.028965570967e+00      -2.130587242966e-07       1.853178391706e+00 
 2763       1.114434367611e+01       8.481010404169e-04       3.836560472413e-05      -3.686787948265e-06       5.658259641295e-07       1.074267141596e+01      -3.780653630448e-05       7.208682165750e-06      -7.549214241953e-07       8.006371638628e+00       3.819166804652e-06      -3.891638534884e-07       4.029706106698e+00      -2.057123934755e-07       1.853576336781e+00 
 2764       1.114543736818e+01       8.551063845573e-04       3.620612354724e-05      -3.736518142719e-06       5.477568954136e-07       1.074380824753e+01      -3.857443741802e-05       7.008771197579e-06      -6.912283237329e-07       8.007510617290e+00       3.893457922382e-06      -4.374988945879e-07       4.030446437621e+00      -1.992155664950e-07       1.853974183000e+00 
 2765       1.114653039762e+01       8.616723651365e-04       3.343375268118e-05      -3.770914438702e-06       5.284209949114e-07       1.074494451506e+01      -3.889226766139e-05       6.771150746565e-06      -6.262956007365e-07       8.008649194796e+00       3.944682546859e-06      -4.817617699740e-07       4.031186563785e+00      -1.935117074231e-07       1.854371930412e+00 
 2766       1.114762276496e+01       8.677953243742e-04       3.011732314765e-05      -3.790245107435e-06       5.078651766428e-07       1.074608022272e+01      -3.878664958992e-05       6.498821091863e-06      -5.603507440979e-07       8.009787371429e+00       3.973493829975e-06      -5.218772833877e-07       4.031926485233e+00      -1.885441127164e-07       1.854769579064e+00 
 2767       1.114871447072e+01       8.734715960090e-04       2.632586792086e-05      -3.794779268443e-06       4.861364961950e-07       1.074721537466e+01      -3.828428488031e-05       6.194791366809e-06      -4.936219062107e-07       8.010925147465e+00       3.980546921615e-06      -5.577700404698e-07       4.032666202009e+00      -1.842559110676e-07       1.855167129004e+00 
 2768       1.114980551539e+01       8.786975052914e-04       2.212862211083e-05      -3.784786890351e-06       4.632821508527e-07       1.074834997506e+01      -3.741195440278e-05       5.862079566966e-06      -4.263379035719e-07       8.012062523168e+00       3.966498971495e-06      -5.893644485873e-07       4.033405714148e+00      -1.805900632522e-07       1.855564580277e+00 
 2769       1.115089589946e+01       8.834693689768e-04       1.759502314675e-05      -3.760538791663e-06       4.393494797274e-07       1.074948402809e+01      -3.619651829317e-05       5.503712558180e-06      -3.587282173825e-07       8.013199498796e+00       3.932009131003e-06      -6.165847166607e-07       4.034145021687e+00      -1.774893619767e-07       1.855961932925e+00 
 2770       1.115198562339e+01       8.877834953185e-04       1.279471096026e-05      -3.722306641562e-06       4.143859638871e-07       1.075061753789e+01      -3.466491602511e-05       5.122726084637e-06      -2.910229941489e-07       8.014336074598e+00       3.877738555030e-06      -6.393548549904e-07       4.034884124653e+00      -1.748964317249e-07       1.856359186992e+00 
 2771       1.115307468765e+01       8.916361840605e-04       7.797528168825e-06      -3.670362960686e-06       3.884392264863e-07       1.075175050864e+01      -3.284416648208e-05       4.722164776906e-06      -2.234530462838e-07       8.015472250814e+00       3.804350403818e-06      -6.575986750840e-07       4.035623023074e+00      -1.727537286059e-07       1.856756342519e+00 
 2772       1.115416309268e+01       8.950237264308e-04       2.673520259045e-06      -3.604981121926e-06       3.615570328952e-07       1.075288294449e+01      -3.076136802961e-05       4.305082160001e-06      -1.562498527076e-07       8.016608027676e+00       3.712509844789e-06      -6.712397894830e-07       4.036361716971e+00      -1.710035402012e-07       1.857153399545e+00 
 2773       1.115525083891e+01       8.979424051340e-04      -2.507064230013e-06      -3.526435351208e-06       3.337872908299e-07       1.075401484959e+01      -2.844369858735e-05       3.874540661430e-06      -8.964555944914e-08       8.017743405406e+00       3.602884054387e-06      -6.802016115897e-07       4.037100206363e+00      -1.695879854117e-07       1.857550358107e+00 
 2774       1.115633792676e+01       9.003884943448e-04      -7.673773523486e-06      -3.435000728287e-06       3.051780504813e-07       1.075514622811e+01      -2.591841570122e-05       3.433611619248e-06      -2.387298024705e-08       8.018878384219e+00       3.476142219918e-06      -6.844073554942e-07       4.037838491265e+00      -1.684490143053e-07       1.857947218244e+00 
 2775       1.115742435663e+01       9.023582597001e-04      -1.275595242738e-05      -3.330953187528e-06       2.757775046457e-07       1.075627708418e+01      -2.321285661555e-05       2.985375290110e-06       4.083440284922e-08       8.020012964320e+00       3.332955541383e-06      -6.837800358011e-07       4.038576571687e+00      -1.675284079642e-07       1.858343979989e+00 
 2776       1.115851012892e+01       9.038479582930e-04      -1.768274214526e-05      -3.214569518701e-06       2.456339888536e-07       1.075740742195e+01      -2.035443834517e-05       2.532920857323e-06       1.042424388783e-07       8.021147145906e+00       3.173997233321e-06      -6.782424674565e-07       4.039314447635e+00      -1.667677783320e-07       1.858740643377e+00 
 2777       1.115959524399e+01       9.048538386650e-04      -2.238308009489e-05      -3.086127367766e-06       2.147959815000e-07       1.075853724558e+01      -1.737065774755e-05       2.079346438901e-06       1.661163073657e-07       8.022280929165e+00       2.999942526645e-06      -6.677172655750e-07       4.040052119113e+00      -1.661085680610e-07       1.859137208440e+00 
 2778       1.116067970222e+01       9.053721407994e-04      -2.678569972491e-05      -2.945905237661e-06       1.833121039738e-07       1.075966655921e+01      -1.428909159497e-05       1.627759095615e-06       2.262205177230e-07       8.023414314276e+00       2.811468670477e-06      -6.521268452662e-07       4.040789586120e+00      -1.654920503598e-07       1.859533675209e+00 
 2779       1.116176350395e+01       9.053990961140e-04      -3.081913033154e-05      -2.794182489093e-06       1.512311207872e-07       1.076079536698e+01      -1.113739664656e-05       1.181274839050e-06       2.843189086463e-07       8.024547301410e+00       2.609254933992e-06      -6.313934214622e-07       4.041526848651e+00      -1.648593288401e-07       1.859930043715e+00 
 2780       1.116284664952e+01       9.049309274543e-04      -3.441169687522e-05      -2.631239341322e-06       1.186019397062e-07       1.076192367302e+01      -7.943309720497e-06       7.430186396526e-07       3.401746475155e-07       8.025679890729e+00       2.393982608252e-06      -6.054390087437e-07       4.042263906697e+00      -1.641513373644e-07       1.860326313983e+00 
 2781       1.116392913925e+01       9.039638490863e-04      -3.749151979726e-05      -2.457356872954e-06       8.547361187909e-08       1.076305148147e+01      -4.734647766117e-06       3.161244347880e-07       3.935502297931e-07       8.026812082387e+00       2.166335008046e-06      -5.741854211677e-07       4.043000760245e+00      -1.633088398929e-07       1.860722486043e+00 
 2782       1.116501097346e+01       9.024940666897e-04      -3.998651483657e-05      -2.272817022726e-06       5.189533196720e-08       1.076417879648e+01      -1.539307936018e-06      -9.626486320931e-08       4.442074784229e-07       8.027943876526e+00       1.926997473726e-06      -5.375542720938e-07       4.043737409278e+00      -1.622724303311e-07       1.861118559918e+00 
 2783       1.116609215243e+01       9.005177773505e-04      -4.182439284628e-05      -2.077902590295e-06       1.791643827389e-08       1.076530562216e+01       1.614732341793e-06      -4.909973589818e-07       4.919075432292e-07       8.029075273284e+00       1.676657373045e-06      -4.954669740114e-07       4.044473853777e+00      -1.609825323773e-07       1.861514535633e+00 
 2784       1.116717267645e+01       8.980311695543e-04      -4.293265961043e-05      -1.872897237027e-06      -1.641358712551e-08       1.076643196265e+01       4.699415291784e-06      -8.649121660966e-07       5.364109003154e-07       8.030206272787e+00       1.416004103001e-06      -4.478447383664e-07       4.045210093716e+00      -1.593793993691e-07       1.861910413210e+00 
 2785       1.116825254578e+01       8.950304231793e-04      -4.323861566064e-05      -1.658085486785e-06      -5.104511825410e-08       1.076755782208e+01       7.686602718764e-06      -1.214839398992e-06       5.774773514631e-07       8.031336875152e+00       1.145729091664e-06      -3.946085753881e-07       4.045946129068e+00      -1.574031141314e-07       1.862306192670e+00 
 2786       1.116933176073e+01       8.915129532748e-04      -4.269344473607e-05      -1.433877758729e-06      -8.592765000188e-08       1.076868320342e+01       1.055139198238e-05      -1.538189964880e-06       6.149128308440e-07       8.032467080523e+00       8.666741454723e-07      -3.358141120385e-07       4.046681959814e+00      -1.550010908221e-07       1.862701874039e+00 
 2787       1.117041032172e+01       8.874811485554e-04      -4.134461787112e-05      -1.201186182194e-06      -1.210075884688e-07       1.076980810500e+01       1.328208310889e-05      -1.834728342777e-06       6.487100951726e-07       8.033596889175e+00       5.802773393561e-07      -2.720568204666e-07       4.047417585993e+00      -1.521506238596e-07       1.863097457371e+00 
 2788       1.117148822922e+01       8.829386525451e-04      -3.926386954661e-05      -9.610507589203e-07      -1.562304487478e-07       1.077093252399e+01       1.587026392935e-05      -2.104809107329e-06       6.789087719164e-07       8.034726301405e+00       2.881294741744e-07      -2.040689193618e-07       4.048153007653e+00      -1.488364572226e-07       1.863492942722e+00 
 2789       1.117256548367e+01       8.778891215882e-04      -3.652314380210e-05      -7.145145131814e-07      -1.915415888303e-07       1.077205645752e+01       1.830749877061e-05      -2.348787976267e-06       7.055486192729e-07       8.035855317506e+00      -8.174051729704e-09      -1.325847512032e-07       4.048888224839e+00      -1.450432931809e-07       1.863888330149e+00 
 2790       1.117364208550e+01       8.723362248619e-04      -3.319459442488e-05      -4.626234945023e-07      -2.268862094658e-07       1.077317990273e+01       2.058532843435e-05      -2.567021811472e-06       7.286695262913e-07       8.036983937761e+00      -3.070332383981e-07      -5.834078417019e-08       4.049623237593e+00      -1.407557922574e-07       1.864283619709e+00 
 2791       1.117471803514e+01       8.662836443880e-04      -2.935058513887e-05      -2.064267803816e-07      -2.622093540202e-07       1.077430285670e+01       2.269527017632e-05      -2.759868620034e-06       7.483115129955e-07       8.038112162443e+00      -6.068434801271e-07       1.792438594703e-08       4.050358045953e+00      -1.359585731923e-07       1.864678811454e+00 
 2792       1.117579333298e+01       8.597350750456e-04      -2.506368979360e-05       5.302352098799e-08      -2.974559083354e-07       1.077542531650e+01       2.462881768535e-05      -2.927687555319e-06       7.645147305059e-07       8.039239991821e+00      -9.059955613367e-07       9.547003383722e-08       4.051092649952e+00      -1.306362129060e-07       1.865073905438e+00 
 2793       1.117686797944e+01       8.526942245828e-04      -2.040669255319e-05       3.146722679991e-07      -3.325706005879e-07       1.077654727920e+01       2.637744106256e-05      -3.070838918027e-06       7.773194611619e-07       8.040367426150e+00      -1.202875652440e-06       1.735533027575e-07       4.051827049620e+00      -1.247732464620e-07       1.865468901712e+00 
 2794       1.117794197488e+01       8.451648136294e-04      -1.545258808526e-05       5.774612829092e-07      -3.674980011478e-07       1.077766874180e+01       2.793258680042e-05      -3.189684157256e-06       7.867661186442e-07       8.041494465683e+00      -1.495865305712e-06       2.514292026228e-07       4.052561244985e+00      -1.183541670306e-07       1.865863800326e+00 
 2795       1.117901531968e+01       8.371505757086e-04      -1.027458174992e-05       8.403293491198e-07      -4.021825224378e-07       1.077878970134e+01       2.928567776190e-05      -3.284585871566e-06       7.928952480969e-07       8.042621110659e+00      -1.783341451160e-06       3.283506080955e-07       4.053295236069e+00      -1.113634258520e-07       1.866258601328e+00 
 2796       1.118008801418e+01       8.286552572496e-04      -4.946089788699e-06       1.102212208456e-06      -4.365684187923e-07       1.077991015477e+01       3.042811315962e-05      -3.355907810039e-06       7.957475262500e-07       8.043747361311e+00      -2.063676392392e-06       4.035682566749e-07       4.054029022891e+00      -1.037854321994e-07       1.866653304766e+00 
 2797       1.118116005874e+01       8.196826175996e-04       4.592604864607e-07       1.362042558446e-06      -4.705997863163e-07       1.078103009908e+01       3.135126853492e-05      -3.404014873344e-06       7.953637615418e-07       8.044873217865e+00      -2.335237802486e-06       4.763307467869e-07       4.054762605466e+00      -9.560455334237e-08       1.867047910686e+00 
 2798       1.118223145367e+01       8.102364290361e-04       5.867630504293e-06       1.618750049599e-06      -5.042205627441e-07       1.078214953119e+01       3.204649573699e-05      -3.429273114794e-06       7.917848942408e-07       8.045998680536e+00      -2.596388719859e-06       5.458845358732e-07       4.055495983807e+00      -8.680511450991e-08       1.867442419133e+00 
 2799       1.118330219930e+01       8.003204767787e-04       1.120497024523e-05       1.871261282687e-06      -5.373745272989e-07       1.078326844801e+01       3.250512290206e-05      -3.432049741417e-06       7.850519965682e-07       8.047123749533e+00      -2.845487544139e-06       6.114739384811e-07       4.056229157919e+00      -7.737139885386e-08       1.867836830149e+00 
 2800       1.118437229591e+01       7.899385590021e-04       1.639701805243e-05       2.118499806023e-06      -5.700053005511e-07       1.078438684646e+01       3.271845443241e-05      -3.412713115010e-06       7.752062728204e-07       8.048248425054e+00      -3.080888032029e-06       6.723411243531e-07       4.056962127809e+00      -6.728764741203e-08       1.868231143776e+00 
 2801       1.118544174382e+01       7.790944868475e-04       2.136930044288e-05       2.359386112741e-06      -6.020563442777e-07       1.078550472338e+01       3.267777097561e-05      -3.371632753206e-06       7.622890594910e-07       8.049372707290e+00      -3.300939293182e-06       7.277261165159e-07       4.057694893476e+00      -5.653805907147e-08       1.868625360056e+00 
 2802       1.118651054327e+01       7.677920844352e-04       2.604713191836e-05       2.592837638072e-06      -6.334709613211e-07       1.078662207564e+01       3.237432940355e-05      -3.309179330537e-06       7.463418253931e-07       8.050496596425e+00      -3.503985786067e-06       7.768667893708e-07       4.058427454916e+00      -4.510679053166e-08       1.869019479027e+00 
 2803       1.118757869455e+01       7.560351888767e-04       3.035561477655e-05       2.817768756628e-06      -6.641922954482e-07       1.078773890005e+01       3.179936279161e-05      -3.225724679493e-06       7.274061717819e-07       8.051620092631e+00      -3.688367313839e-06       8.189988667822e-07       4.059159812122e+00      -3.297795626775e-08       1.869413500726e+00 
 2804       1.118864619789e+01       7.438276502868e-04       3.421963892205e-05       3.033090779680e-06      -6.941633312092e-07       1.078885519342e+01       3.094408039778e-05      -3.121641791585e-06       7.055238324766e-07       8.052743196075e+00      -3.852419020208e-06       8.533559201682e-07       4.059891965082e+00      -2.013562849382e-08       1.869807425192e+00 
 2805       1.118971305352e+01       7.311733317963e-04       3.756388167744e-05       3.237711952435e-06      -7.233268937967e-07       1.078997095252e+01       2.979966764177e-05      -2.997304818413e-06       6.807366739831e-07       8.053865906914e+00      -3.994471385309e-06       8.791693665892e-07       4.060623913783e+00      -6.563837126059e-09       1.870201252458e+00 
 2806       1.119077926168e+01       7.180761095632e-04       4.031280759429e-05       3.430537451319e-06      -7.516256489047e-07       1.079108617412e+01       2.835728608413e-05      -2.853089072718e-06       6.530866956157e-07       8.054988225296e+00      -4.112850221571e-06       8.956684668378e-07       4.061355658206e+00       7.753430253969e-09       1.870594982558e+00 
 2807       1.119184482257e+01       7.045398727861e-04       4.239066826424e-05       3.610469381254e-06      -7.790021025875e-07       1.079220085494e+01       2.660807340539e-05      -2.689371029456e-06       6.226160296201e-07       8.056110151362e+00      -4.205876669587e-06       9.020803235287e-07       4.062087198327e+00       2.283222843611e-08       1.870988615524e+00 
 2808       1.119290973638e+01       6.905685237152e-04       4.372150213004e-05       3.776406772937e-06      -8.053986011185e-07       1.079331499170e+01       2.454314338517e-05      -2.506528326850e-06       5.893669412953e-07       8.057231685242e+00      -4.271867193981e-06       8.976298791875e-07       4.062818534120e+00       3.868865461840e-08       1.871382151389e+00 
 2809       1.119397400329e+01       6.761659776656e-04       4.422913429657e-05       3.927245580122e-06      -8.307573308495e-07       1.079442858109e+01       2.215358588131e-05      -2.304939767462e-06       5.533818291159e-07       8.058352827060e+00      -4.309133579280e-06       8.815399143408e-07       4.063549665556e+00       5.533884844382e-08       1.871775590180e+00 
 2810       1.119503762350e+01       6.613372049806e-04       4.386198668386e-05       4.062098479050e-06      -8.550279776696e-07       1.079554161974e+01       1.943859242209e-05      -2.085307539539e-06       5.147301154467e-07       8.059473576963e+00      -4.316492458923e-06       8.533270169924e-07       4.064280592683e+00       7.278024612090e-08       1.872168931934e+00 
 2811       1.119610059733e+01       6.460913628324e-04       4.266765013284e-05       4.180955523741e-06      -8.781907492767e-07       1.079665410417e+01       1.642987929158e-05      -1.849625713667e-06       4.735890715561e-07       8.060593935223e+00      -4.294796811813e-06       8.136911801208e-07       4.065011315876e+00       9.093523597360e-08       1.872562176718e+00 
 2812       1.119716292512e+01       6.304386797687e-04       4.071870058060e-05       4.284026928507e-06      -9.002334726129e-07       1.079776603085e+01       1.316739169190e-05      -1.600216795890e-06       4.301634140939e-07       8.061713902138e+00      -4.245412439441e-06       7.636308368116e-07       4.065741835590e+00       1.097072093065e-07       1.872955324603e+00 
 2813       1.119822460719e+01       6.143894152707e-04       3.808792420482e-05       4.371523579135e-06      -9.211439451376e-07       1.079887739623e+01       9.691189793211e-06      -1.339409971809e-06       3.846584532875e-07       8.062833477994e+00      -4.169709161284e-06       7.041473125431e-07       4.066472152280e+00       1.289992794025e-07       1.873348375661e+00 
 2814       1.119928564387e+01       5.979538597816e-04       3.484831761168e-05       4.443657033506e-06      -9.409099348028e-07       1.079998819672e+01       6.041448836262e-06      -1.069541112538e-06       3.372800934731e-07       8.063952663074e+00      -4.069060818413e-06       6.362448277726e-07       4.067202266394e+00       1.487142812749e-07       1.873741329962e+00 
 2815       1.120034603544e+01       5.811423347343e-04       3.107308802387e-05       4.500639522213e-06      -9.595191800283e-07       1.080109842873e+01       2.258459234983e-06      -7.929527806614e-07       2.882348336265e-07       8.065071457650e+00      -3.944845277106e-06       5.609305005219e-07       4.067932178382e+00       1.687547714195e-07       1.874134187574e+00 
 2816       1.120140578219e+01       5.639651925799e-04       2.683565346852e-05       4.542683949182e-06      -9.769593896771e-07       1.080220808864e+01      -1.617373320961e-06      -5.119942361931e-07       2.377297678935e-07       8.066189861986e+00      -3.798444432456e-06       4.792143489635e-07       4.068661888689e+00       1.890230275662e-07       1.874526948565e+00 
 2817       1.120246488440e+01       5.464328168150e-04       2.220964296518e-05       4.570003892286e-06      -9.932182430308e-07       1.080331717279e+01      -5.545527763604e-06      -2.290214425323e-07       1.859725861212e-07       8.067307876339e+00      -3.631244211982e-06       3.921092940063e-07       4.069391397759e+00       2.094210484315e-07       1.874919613002e+00 
 2818       1.120352334232e+01       5.285556220104e-04       1.726889671376e-05       4.582813603968e-06      -1.008283389765e-06       1.080442567751e+01      -9.485367544108e-06       5.360292757788e-08       1.331715743886e-07       8.068425500957e+00      -3.444634579238e-06       3.006311618817e-07       4.070120706031e+00       2.298505534701e-07       1.875312180949e+00 
 2819       1.120458115621e+01       5.103440538386e-04       1.208746628254e-05       4.581328011857e-06      -1.022142449924e-06       1.080553359911e+01      -1.339614053020e-05       3.335094860931e-07       7.953561553732e-08       8.069542736081e+00      -3.240009537425e-06       2.057986867295e-07       4.070849813944e+00       2.502129826270e-07       1.875704652470e+00 
 2820       1.120563832630e+01       4.918085891024e-04       6.739614796069e-06       4.565762719387e-06      -1.034783013898e-06       1.080664093387e+01      -1.723697890360e-05       6.083221237103e-07       2.527418970260e-08       8.070659581942e+00      -3.018767133000e-06       1.086335131836e-07       4.071578721935e+00       2.704094960894e-07       1.876097027627e+00 
 2821       1.120669485280e+01       4.729597357623e-04       1.299817123175e-06       4.536334006418e-06      -1.046192642395e-06       1.080774767804e+01      -2.096689905747e-05       8.756580039101e-07      -2.940262515600e-08       8.071776038766e+00      -2.782309459284e-06       1.016019895823e-08       4.072307430437e+00       2.903409740390e-07       1.876489306482e+00 
 2822       1.120775073593e+01       4.538080329650e-04      -4.157239935090e-06       4.493258829850e-06      -1.056358866421e-06       1.080885382786e+01      -2.454480149382e-05       1.133127556999e-06      -8.428415272372e-08       8.072892106767e+00      -2.532042660078e-06      -8.859378256647e-08       4.073035939879e+00       3.099080164035e-07       1.876881489094e+00 
 2823       1.120880597588e+01       4.343640510712e-04      -9.556657457483e-06       4.436754824246e-06      -1.065269187250e-06       1.080995937954e+01      -2.792947072096e-05       1.378334474153e-06      -1.391591177998e-07       8.074007786154e+00      -2.269376933266e-06      -1.865980397582e-07       4.073764250692e+00       3.290109426091e-07       1.877273575522e+00 
 2824       1.120986057283e+01       4.146383916837e-04      -1.482332421461e-05       4.367040302449e-06      -1.072911076403e-06       1.081106432926e+01      -3.107957515095e-05       1.608875701458e-06      -1.938156457668e-07       8.075123077126e+00      -1.995726534431e-06      -2.828192601469e-07       4.074492363301e+00       3.475497913320e-07       1.877665565823e+00 
 2825       1.121091452695e+01       3.946416876753e-04      -1.988191648097e-05       4.284334256200e-06      -1.079271975623e-06       1.081216867319e+01      -3.395366699697e-05       1.822341433954e-06      -2.480412620595e-07       8.076237979874e+00      -1.712509780461e-06      -3.762212078386e-07       4.075220278128e+00       3.654243202507e-07       1.878057460054e+00 
 2826       1.121196783839e+01       3.743846032170e-04      -2.465689784697e-05       4.188856356755e-06      -1.084339296848e-06       1.081327240745e+01      -3.651018217085e-05       2.016315109677e-06      -3.016228916344e-07       8.077352494582e+00      -1.421149053160e-06      -4.657647209295e-07       4.075947995596e+00       3.825340057980e-07       1.878449258269e+00 
 2827       1.121302050730e+01       3.538778338061e-04      -2.907251903100e-05       4.080826955508e-06      -1.088100422189e-06       1.081437552818e+01      -3.870744018041e-05       2.188373403700e-06      -3.543468584386e-07       8.078466621425e+00      -1.123070802863e-06      -5.504077089202e-07       4.076675516123e+00       3.987780429128e-07       1.878840960522e+00 
 2828       1.121407253380e+01       3.331321062939e-04      -3.305281769142e-05       3.960467084608e-06      -1.090542703904e-06       1.081547803145e+01      -4.050364402694e-05       2.336086222179e-06      -4.059988848793e-07       8.079580360570e+00      -8.197055520365e-07      -6.291051501298e-07       4.077402840124e+00       4.140553447920e-07       1.879232566865e+00 
