# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[2]-dens[2]        8:dens[2]-dens[3]        9:dens[2]-dens[4]       10:dens[2]-dens[5]       11:dens[3]-dens[3]       12:dens[3]-dens[4]       13:dens[3]-dens[5]       14:dens[4]-dens[4]       15:dens[4]-dens[5]       16:dens[5]-dens[5]    
 3479       1.233794548692e+01      -4.146457746716e-06       6.205863718941e-07      -2.981810507448e-07       1.660428644575e-07       6.844401353108e+00      -7.796546365631e-07       2.559018480424e-07       1.719195441869e-07       4.530833748866e+00       7.308122864576e-09      -1.385542845443e-07       3.233955716974e+00       2.340572818417e-07       2.418600551627e+00 
 3480       1.233896633170e+01      -4.196424255363e-06       4.661017199685e-07      -2.229993030264e-07       1.843507804552e-07       6.845240791004e+00      -7.389866142609e-07       2.367009961656e-07       1.717235675186e-07       4.531461162317e+00       1.241783094766e-08      -1.385220056737e-07       3.234438053577e+00       2.349029254682e-07       2.418980654801e+00 
 3481       1.233998713447e+01      -4.212784995967e-06       3.266010251580e-07      -1.540161806746e-07       1.974018302701e-07       6.846080031840e+00      -7.032552714533e-07       2.196485496769e-07       1.724831743746e-07       4.532088436208e+00       1.690787630784e-08      -1.386355969932e-07       3.234920286810e+00       2.357656717199e-07       2.419360679336e+00 
 3482       1.234100791393e+01      -4.193666994732e-06       2.038017342998e-07      -9.195742907273e-08       2.048448444535e-07       6.846919076031e+00      -6.728440494051e-07       2.049236923513e-07       1.742531846926e-07       4.532715570637e+00       2.076686208890e-08      -1.388875495817e-07       3.235402416710e+00       2.366396119734e-07       2.419740625266e+00 
 3483       1.234202864772e+01      -4.141322921519e-06       9.767574150160e-08      -3.686463380767e-08       2.068300234145e-07       6.847757923115e+00      -6.474710242078e-07       1.924141920864e-07       1.769484174544e-07       4.533342565591e+00       2.403213082359e-08      -1.392575277195e-07       3.235884443317e+00       2.375171805031e-07       2.420120492606e+00 
 3484       1.234304930319e+01      -4.059043780227e-06       7.757211839653e-09       1.139209533809e-08       2.036335415732e-07       6.848596572406e+00      -6.266869550498e-07       1.819345548738e-07       1.804484418619e-07       4.533969421025e+00       2.675331062963e-08      -1.397219444507e-07       3.236366366669e+00       2.383903830694e-07       2.420500281368e+00 
 3485       1.234406984761e+01      -3.950128230119e-06      -6.642080900863e-08       5.294296764435e-08       1.955322237129e-07       6.849435023216e+00      -6.100415545511e-07       1.732988541656e-07       1.846325478418e-07       4.534596136894e+00       2.898014535153e-08      -1.402571583090e-07       3.236848186804e+00       2.392512070670e-07       2.420879991565e+00 
 3486       1.234509024816e+01      -3.817882591336e-06      -1.253263955799e-07       8.791851168707e-08       1.828035454506e-07       6.850273274852e+00      -5.970834880090e-07       1.663207305629e-07       1.893797458438e-07       4.535222713151e+00       3.076249464400e-08      -1.408394732788e-07       3.237329903759e+00       2.400916215123e-07       2.421259623206e+00 
 3487       1.234611047193e+01      -3.665620850415e-06      -1.694287434395e-07       1.164495755722e-07       1.657256337073e-07       6.851111326615e+00      -5.873603726440e-07       1.608133915034e-07       1.945687666405e-07       4.535849149745e+00       3.215033405540e-08      -1.414451387557e-07       3.237811517567e+00       2.409035770296e-07       2.421639176300e+00 
 3488       1.234713048594e+01      -3.496664665803e-06      -1.991981699969e-07       1.386673271697e-07       1.445772671783e-07       6.851949177802e+00      -5.804187768454e-07       1.565896109503e-07       2.000780611259e-07       4.536475446624e+00       3.319375511117e-08      -1.420503495074e-07       3.238293028264e+00       2.416790058384e-07       2.422018650857e+00 
 3489       1.234815025712e+01      -3.314343373372e-06      -2.151061153202e-07       1.547032543471e-07       1.196378768043e-07       6.852786827705e+00      -5.758042194167e-07       1.534617290798e-07       2.057858001144e-07       4.537101603736e+00       3.394296539730e-08      -1.426312456344e-07       3.238774435882e+00       2.424098217401e-07       2.422398046885e+00 
 3490       1.234916975231e+01      -3.121993991935e-06      -2.176251429512e-07       1.646891652038e-07       9.118754624075e-08       6.853624275613e+00      -5.730611688214e-07       1.512416519693e-07       2.115698741399e-07       4.537727621024e+00       3.444828864376e-08      -1.431639125312e-07       3.239255740453e+00       2.430879201047e-07       2.422777364390e+00 
 3491       1.235018893828e+01      -2.922961228760e-06      -2.072289407205e-07       1.687571883046e-07       5.950701232927e-08       6.854461520807e+00      -5.717330424287e-07       1.497408512857e-07       2.173078932550e-07       4.538353498432e+00       3.476016480792e-08      -1.436243808468e-07       3.239736942007e+00       2.437051778576e-07       2.423156603379e+00 
 3492       1.235120778171e+01      -2.720597485087e-06      -1.843923215621e-07       1.670397729137e-07       2.487766556748e-08       6.855298562567e+00      -5.713622057589e-07       1.487703639738e-07       2.228771868296e-07       4.538979235898e+00       3.492915015801e-08      -1.439886264454e-07       3.240218040574e+00       2.442534534668e-07       2.423535763856e+00 
 3493       1.235222624921e+01      -2.518262861641e-06      -1.495912243286e-07       1.596696892286e-07      -1.241844942038e-08       6.856135400165e+00      -5.714899717292e-07       1.481407919438e-07       2.281548033503e-07       4.539604833363e+00       3.500591735659e-08      -1.442325703676e-07       3.240699036183e+00       2.447245869293e-07       2.423914845827e+00 
 3494       1.235324430728e+01      -2.319325164148e-06      -1.033027146063e-07       1.467800286140e-07      -5.209863341304e-08       6.856972032870e+00      -5.716565998994e-07       1.476623017597e-07       2.330175102190e-07       4.540230290761e+00       3.504125554392e-08      -1.443320787908e-07       3.241179928859e+00       2.451103997580e-07       2.424293849295e+00 
 3495       1.235426192237e+01      -2.127159908853e-06      -4.600498552972e-08       1.285042038355e-07      -9.387953212180e-08       6.857808459948e+00      -5.714012957174e-07       1.471446243277e-07       2.373417935524e-07       4.540855608029e+00       3.508607042149e-08      -1.442629629904e-07       3.241660718630e+00       2.454026949687e-07       2.424672774263e+00 
 3496       1.235527906081e+01      -1.945150328030e-06       2.182264140329e-08       1.049759492936e-07      -1.374771357201e-07       6.858644680656e+00      -5.702622097650e-07       1.463970545841e-07       2.410038579806e-07       4.541480785098e+00       3.519138433540e-08      -1.440009793004e-07       3.242141405520e+00       2.455932570668e-07       2.425051620733e+00 
 3497       1.235629568888e+01      -1.776687375501e-06       9.969971551647e-08       7.632932125771e-08      -1.826067783730e-07       6.859480694250e+00      -5.677764370031e-07       1.452284511832e-07       2.438796264461e-07       4.542105821899e+00       3.540833635981e-08      -1.435218290740e-07       3.242621989552e+00       2.456738520342e-07       2.425430388704e+00 
 3498       1.235731177276e+01      -1.625169732150e-06       1.871446561403e-07       4.269869809982e-08      -2.289831377671e-07       6.860316499980e+00      -5.634800160180e-07       1.434472361859e-07       2.458447400032e-07       4.542730718360e+00       3.578818238040e-08      -1.428011586449e-07       3.243102470749e+00       2.456362273160e-07       2.425809078179e+00 
 3499       1.235832727854e+01      -1.494003811439e-06       2.836747517973e-07       4.218780528411e-09      -2.763202346396e-07       6.861152097090e+00      -5.569079282666e-07       1.408613947475e-07       2.467745576165e-07       4.543355474408e+00       3.638229517781e-08      -1.418145592878e-07       3.243582849133e+00       2.454721118074e-07       2.426187689156e+00 
 3500       1.235934217225e+01      -1.386603764922e-06       3.888061593864e-07      -3.897540817762e-08      -3.243314323082e-07       6.861987484822e+00      -5.475940973219e-07       1.372784748059e-07       2.465441559603e-07       4.543980089967e+00       3.724216451108e-08      -1.405375671792e-07       3.244063124722e+00       2.451732158406e-07       2.426566221633e+00 
 3501       1.236035641981e+01      -1.306391487760e-06       5.020539033690e-07      -8.674852193509e-08      -3.727294362007e-07       6.862822662410e+00      -5.350713881190e-07       1.325055867699e-07       2.450283292173e-07       4.544604564960e+00       3.841939720107e-08      -1.389456633584e-07       3.244543297537e+00       2.447312311714e-07       2.426944675608e+00 
 3502       1.236136998708e+01      -1.256796624239e-06       6.229318749531e-07      -1.389648916227e-07      -4.212262933846e-07       6.863657629086e+00      -5.188716062008e-07       1.263494032069e-07       2.421015888781e-07       4.545228899308e+00       3.996571721394e-08      -1.370142736882e-07       3.245023367595e+00       2.441378309663e-07       2.427323051077e+00 
 3503       1.236238283981e+01      -1.241256573281e-06       7.509528312789e-07      -1.954885248471e-07      -4.695333920964e-07       6.864492384076e+00      -4.985254969631e-07       1.186161585317e-07       2.376381635394e-07       4.545853092929e+00       4.193296574457e-08      -1.347187688155e-07       3.245503334912e+00       2.433846697892e-07       2.427701348037e+00 
 3504       1.236339494369e+01      -1.263216493963e-06       8.856283946038e-07      -2.561831057091e-07      -5.173614612713e-07       6.865326926602e+00      -4.735627449007e-07       1.091116486940e-07       2.315119987038e-07       4.546477145740e+00       4.437310129999e-08      -1.320344641327e-07       3.245983199504e+00       2.424633835879e-07       2.428079566482e+00 
 3505       1.236440626432e+01      -1.326129311030e-06       1.026469051487e-06      -3.209119945697e-07      -5.644205700731e-07       6.866161255880e+00      -4.435119728528e-07       9.764123086673e-08       2.235967565782e-07       4.547101057654e+00       4.733819978285e-08      -1.289366197378e-07       3.246462961385e+00       2.413655896817e-07       2.428457706407e+00 
 3506       1.236541677866e+01      -1.432185450552e-06       1.172847074870e-06      -3.894506230101e-07      -6.104373942386e-07       6.866995371450e+00      -4.080471314386e-07       8.406523021278e-08       2.138078610632e-07       4.547724828626e+00       5.086974675156e-08      -1.254072827893e-07       3.246942620575e+00       2.400848456025e-07       2.428835767812e+00 
 3507       1.236642650950e+01      -1.578496238855e-06       1.323584666372e-06      -4.612232793862e-07      -6.552070948526e-07       6.867829274161e+00      -3.674273369377e-07       6.846541366410e-08       2.022288249986e-07       4.548348458769e+00       5.496646516757e-08      -1.214558458738e-07       3.247422177124e+00       2.386225345867e-07       2.429213750730e+00 
 3508       1.236743549112e+01      -1.760894567264e-06       1.477364091461e-06      -5.355652229888e-07      -6.985416554051e-07       6.868662965190e+00      -3.220588697285e-07       5.097921111613e-08       1.889854503640e-07       4.548971948234e+00       5.961635338567e-08      -1.170985744616e-07       3.247901631086e+00       2.369820046493e-07       2.429591655199e+00 
 3509       1.236844375790e+01      -1.975203706445e-06       1.632864598070e-06      -6.118101878551e-07      -7.402526343655e-07       6.869496445712e+00      -2.723489517174e-07       3.174437176527e-08       1.742038312469e-07       4.549595297173e+00       6.480738074491e-08      -1.123517723434e-07       3.248380982514e+00       2.351666119686e-07       2.429969481259e+00 
 3510       1.236945134427e+01      -2.217237299527e-06       1.788762414458e-06      -6.892903816801e-07      -7.801511648806e-07       6.870329716903e+00      -2.187057470136e-07       1.089896433775e-08       1.580103540522e-07       4.550218505736e+00       7.052748754747e-08      -1.072317816581e-07       3.248860231462e+00       2.331797208924e-07       2.430347228946e+00 
 3511       1.237045828474e+01      -2.482799355215e-06       1.943730747046e-06      -7.673364847274e-07      -8.180479544728e-07       6.871162779939e+00      -1.615383626032e-07      -1.141862268148e-08       1.405316977115e-07       4.550841574069e+00       7.676458503767e-08      -1.017549829207e-07       3.249339377981e+00       2.310247039438e-07       2.430724898297e+00 
 3512       1.237146461390e+01      -2.767684240911e-06       2.096439778271e-06      -8.452776487405e-07      -8.537532847381e-07       6.871995635995e+00      -1.012568490240e-07      -3.506968081988e-08       1.218948338925e-07       4.551464502321e+00       8.350655538088e-08      -9.593779504926e-08       3.249818422122e+00       2.287049418271e-07       2.431102489349e+00 
 3513       1.237247036642e+01      -3.067676675831e-06       2.245556664430e-06      -9.224414958540e-07      -8.870770110444e-07       6.872828286245e+00      -3.827220103918e-08      -5.991518138842e-08       1.022270272082e-07       4.552087290635e+00       9.074125164243e-08      -8.979667539311e-08       3.250297363934e+00       2.262238234338e-07       2.431480002137e+00 
 3514       1.237347557702e+01      -3.378551724122e-06       2.389745533528e-06      -9.981541175046e-07      -9.178285622291e-07       6.873660731865e+00       2.700364168771e-08      -8.581577525271e-08       8.165583542651e-08       4.552709939156e+00       9.845649776659e-08      -8.334811976006e-08       3.250776203466e+00       2.235847458485e-07       2.431857436695e+00 
 3515       1.237448028050e+01      -3.696074787980e-06       2.527667483127e-06      -1.071740073342e-06      -9.458169402979e-07       6.874492974029e+00       9.415779391879e-08      -1.126317926041e-07       6.030910967935e-08       4.553332448026e+00       1.066400885555e-07      -7.660866244411e-08       3.251254940765e+00       2.207911143548e-07       2.432234793058e+00 
 3516       1.237548451175e+01      -4.016001600772e-06       2.657980578190e-06      -1.142522390142e-06      -9.708507201224e-07       6.875325013910e+00       1.627764241674e-07      -1.402232427308e-07       3.831499467213e-08       4.553954817384e+00       1.152797896480e-07      -6.959487625304e-08       3.251733575877e+00       2.178463424414e-07       2.432612071257e+00 
 3517       1.237648830572e+01      -4.334078220145e-06       2.779339848931e-06      -1.209822560713e-06      -9.927380491381e-07       6.876156852682e+00       2.324447540237e-07      -1.684498137891e-07       1.580192889307e-08       4.554577047371e+00       1.243633374988e-07      -6.232337253603e-08       3.252212108847e+00       2.147538518079e-07       2.432989271326e+00 
 3518       1.237749169744e+01      -4.646041021152e-06       2.890397288661e-06      -1.272960542812e-06      -1.011286647043e-06       6.876988491520e+00       3.027470574804e-07      -1.971708725742e-07      -7.101355177471e-09       4.555199138124e+00       1.338784393573e-07      -5.481080121118e-08       3.252690539720e+00       2.115170723709e-07       2.433366393295e+00 
 3519       1.237849472200e+01      -4.947616689367e-06       2.989801851635e-06      -1.331254758054e-06      -1.026303805495e-06       6.877819931594e+00       3.732666602584e-07      -2.262454642917e-07      -3.026583085760e-08       4.555821089779e+00       1.438127732464e-07      -4.707385079318e-08       3.253168868538e+00       2.081394422696e-07       2.433743437196e+00 
 3520       1.237949741457e+01      -5.234522214003e-06       3.076199450900e-06      -1.384022090822e-06      -1.037596387812e-06       6.878651174080e+00       4.435859391323e-07      -2.555323123286e-07      -5.356217705458e-08       4.556442902472e+00       1.541539879414e-07      -3.912924842084e-08       3.253647095343e+00       2.046244078723e-07       2.434120403058e+00 
 3521       1.238049981040e+01      -5.502464881028e-06       3.148232956141e-06      -1.430577887180e-06      -1.044970828665e-06       6.879482220148e+00       5.132863212562e-07      -2.848898180240e-07      -7.686077805545e-08       4.557064576334e+00       1.648897029496e-07      -3.099375988474e-08       3.254125220175e+00       2.009754237816e-07       2.434497290910e+00 
 3522       1.238150194481e+01      -5.747142266285e-06       3.204542191532e-06      -1.470235953783e-06      -1.048233133784e-06       6.880313070972e+00       5.819482834894e-07      -3.141760604409e-07      -1.000317233177e-07       4.557686111498e+00       1.760075084881e-07      -2.268418965475e-08       3.254603243075e+00       1.971959528410e-07       2.434874100781e+00 
 3523       1.238250385320e+01      -5.964242228609e-06       3.243763933577e-06      -1.502308556787e-06      -1.047188879647e-06       6.881143727723e+00       6.491513517219e-07      -3.432487961370e-07      -1.229448072600e-07       4.558307508095e+00       1.874949654638e-07      -1.421738090769e-08       3.255081164081e+00       1.932894661407e-07       2.435250832699e+00 
 3524       1.238350557102e+01      -6.149442902947e-06       3.264531908962e-06      -1.526106420764e-06      -1.041643213187e-06       6.881974191572e+00       7.144741002001e-07      -3.719654589356e-07      -1.454695290525e-07       4.558928766252e+00       1.993396054517e-07      -5.610215554897e-09       3.255558983230e+00       1.892594430232e-07       2.435627486689e+00 
 3525       1.238450713383e+01      -6.298412693471e-06       3.265476792401e-06      -1.540938727609e-06      -1.031400851484e-06       6.882804463690e+00       7.774941508525e-07      -4.001831596971e-07      -1.674750924081e-07       4.559549886098e+00       2.115289306741e-07       3.120385730196e-09       3.256036700559e+00       1.851093710895e-07       2.436004062777e+00 
 3526       1.238550857723e+01      -6.406810266701e-06       3.245226204483e-06      -1.546113115453e-06      -1.016266081465e-06       6.883634545250e+00       8.377881726153e-07      -4.277586860898e-07      -1.888304053726e-07       4.560170867758e+00       2.240504139795e-07       1.195746348445e-08       3.256514316102e+00       1.808427462052e-07       2.436380560990e+00 
 3527       1.238650993691e+01      -6.470284544619e-06       3.202404709520e-06      -1.540935677573e-06      -9.960427596007e-07       6.884464437420e+00       8.949318807580e-07      -4.545485023613e-07      -2.094040801152e-07       4.560791711356e+00       2.368914988214e-07       2.088401942744e-08       3.256991829895e+00       1.764630725061e-07       2.436756981352e+00 
 3528       1.238751124864e+01      -6.484474697790e-06       3.135633813391e-06      -1.524710961307e-06      -9.705343116080e-07       6.885294141372e+00       9.485000362093e-07      -4.804087491093e-07      -2.290644327200e-07       4.561412417015e+00       2.500395992374e-07       2.988301643385e-08       3.257469241969e+00       1.719738624044e-07       2.437133323885e+00 
 3529       1.238851254825e+01      -6.445010138476e-06       3.043531961395e-06      -1.496741966959e-06      -9.395437321430e-07       6.886123658276e+00       9.980664448823e-07      -5.051952430531e-07      -2.476794829756e-07       4.562032984856e+00       2.634820998282e-07       3.893737850589e-08       3.257946552356e+00       1.673786365943e-07       2.437509588614e+00 
 3530       1.238951386094e+01      -6.349113609798e-06       2.925358902606e-06      -1.456593740824e-06      -9.029793375430e-07       6.886952988926e+00       1.043311863013e-06      -5.287807253238e-07      -2.651388807008e-07       4.562653415003e+00       2.772005210973e-07       4.802924401376e-08       3.258423761097e+00       1.626819133766e-07       2.437885775567e+00 
 3531       1.239051516912e+01      -6.200417733115e-06       2.782951707904e-06      -1.404885351195e-06      -8.611725039824e-07       6.887782132617e+00       1.084348203619e-06      -5.511066849742e-07      -2.814197845212e-07       4.563273707592e+00       2.911529890671e-07       5.713772208759e-08       3.258900868258e+00       1.578921811027e-07       2.438261884811e+00 
 3532       1.239151644445e+01      -6.004168435761e-06       2.618796782195e-06      -1.342501196909e-06      -8.145612473390e-07       6.888611088264e+00       1.121395674160e-06      -5.721317500817e-07      -2.965212560739e-07       4.563893862763e+00       3.052916928690e-07       6.624112685939e-08       3.259377873917e+00       1.530189380780e-07       2.438637916417e+00 
 3533       1.239251765849e+01      -5.765623679316e-06       2.435386231800e-06      -1.270327713253e-06      -7.635845906512e-07       6.889439854777e+00       1.154674993117e-06      -5.918144587028e-07      -3.104423583101e-07       4.564513880652e+00       3.195687126967e-07       7.531772331437e-08       3.259854778149e+00       1.480717043796e-07       2.439013870457e+00 
 3534       1.239351878274e+01      -5.490053468166e-06       2.235217868507e-06      -1.189253373412e-06      -7.086825648342e-07       6.890268431060e+00       1.184407390355e-06      -6.101132588104e-07      -3.231821554973e-07       4.565133761395e+00       3.339360197291e-07       8.434572725621e-08       3.260331581027e+00       1.430600218720e-07       2.439389747001e+00 
 3535       1.239451978865e+01      -5.182739858049e-06       2.020795213618e-06      -1.100168689919e-06      -6.502962093968e-07       6.891096816013e+00       1.210814607486e-06      -6.269865082307e-07      -3.347397132207e-07       4.565753505128e+00       3.483454760526e-07       9.330330527224e-08       3.260808282624e+00       1.379934542223e-07       2.439765546120e+00 
 3536       1.239552064756e+01      -4.848976964607e-06       1.794627502007e-06      -1.003966216100e-06      -5.888675731569e-07       6.891925008528e+00       1.234118898234e-06      -6.423924745806e-07      -3.451140983849e-07       4.566373111982e+00       3.627488345842e-07       1.021685746987e-07       3.261284883014e+00       1.328815869160e-07       2.440141267885e+00 
 3537       1.239652133076e+01      -4.494070971941e-06       1.559229686161e-06      -9.015405475286e-07      -5.248397149579e-07       6.892753007494e+00       1.254543028800e-06      -6.562893352050e-07      -3.543043792161e-07       4.566992582089e+00       3.770977389941e-07       1.109196035859e-07       3.261761382266e+00       1.277340272723e-07       2.440516912362e+00 
 3538       1.239752180947e+01      -4.123340141158e-06       1.317122440240e-06      -7.937883234691e-07      -4.586567043852e-07       6.893580811793e+00       1.272310278228e-06      -6.686351771135e-07      -3.623096252633e-07       4.567611915580e+00       3.913437236289e-07       1.195344106635e-07       3.262237780450e+00       1.225604044593e-07       2.440892479622e+00 
 3539       1.239852205483e+01      -3.742114818926e-06       1.070832164121e-06      -6.816082283294e-07      -3.907636224823e-07       6.894408420301e+00       1.287644438766e-06      -6.793879969180e-07      -3.691289074002e-07       4.568231112582e+00       4.054382134335e-07       1.279909653056e-07       3.262714077636e+00       1.173703695099e-07       2.441267969731e+00 
 3540       1.239952203791e+01      -3.355737446024e-06       8.228909874549e-07      -5.659009931079e-07      -3.216065624669e-07       6.895235831892e+00       1.300769816232e-06      -6.885057007699e-07      -3.747612978274e-07       4.568850173224e+00       4.193325238748e-07       1.362671874963e-07       3.263190273891e+00       1.121735953371e-07       2.441643382756e+00 
 3541       1.240052172971e+01      -2.969562565892e-06       5.758367737106e-07      -4.475693968433e-07      -2.516326304471e-07       6.896063045430e+00       1.311911230382e-06      -6.959461042969e-07      -3.792058700733e-07       4.569469097630e+00       4.329778608639e-07       1.443409477944e-07       3.263666369282e+00       1.069797767495e-07       2.442018718763e+00 
 3542       1.240152110117e+01      -2.588956833187e-06       3.322131242314e-07      -3.275182680628e-07      -1.812899461379e-07       6.896890059776e+00       1.321294015269e-06      -7.016669325405e-07      -3.824616989967e-07       4.570087885924e+00       4.463253206790e-07       1.521900672991e-07       3.264142363875e+00       1.017986304665e-07       2.442393977819e+00 
 3543       1.240252012312e+01      -2.219299022329e-06       9.456938228318e-08      -2.066544862314e-07      -1.110276435771e-07       6.897716873786e+00       1.329144019609e-06      -7.056258198930e-07      -3.845278607879e-07       4.570706538230e+00       4.593258898882e-07       1.597923176150e-07       3.264618257736e+00       9.663989513411e-08       2.442769159987e+00 
 3544       1.240351876637e+01      -1.865980036055e-06      -1.345393628943e-07      -8.588698320060e-08      -4.129587184179e-08       6.898543486309e+00       1.335687607149e-06      -7.077803100349e-07      -3.854034329709e-07       4.571325054669e+00       4.719304452722e-07       1.671254208171e-07       3.265094050927e+00       9.151333134033e-08       2.443144265332e+00 
 3545       1.240451700161e+01      -1.534402913971e-06      -3.525522720367e-07       3.387325534293e-08       2.745420423571e-08       6.899369896190e+00       1.341151657028e-06      -7.080878558719e-07      -3.850874944048e-07       4.571943435360e+00       4.840897537473e-07       1.741670494165e-07       3.265569743512e+00       8.642872163050e-08       2.443519293918e+00 
 3546       1.240551479948e+01      -1.229982841104e-06      -5.569027518038e-07       1.517131884281e-07       9.477040335138e-08       6.900196102267e+00       1.345763564141e-06      -7.065058194719e-07      -3.835791252858e-07       4.572561680421e+00       4.957544722876e-07       1.808948263254e-07       3.266045335552e+00       8.139587052285e-08       2.443894245807e+00 
 3547       1.240651213056e+01      -9.581471564514e-07      -7.450184507296e-07       2.667177183509e-07       1.601995270134e-07       6.901022103372e+00       1.349751239508e-06      -7.029914720025e-07      -3.808774071488e-07       4.573179789969e+00       5.068751478486e-07       1.872863248220e-07       3.266520827109e+00       7.642460452396e-08       2.444269121061e+00 
 3548       1.240750896533e+01      -7.243353615329e-07      -9.143212551704e-07       3.779696892252e-07       2.232873588259e-07       6.901847898335e+00       1.353343110632e-06      -6.975019936682e-07      -3.769814228692e-07       4.573797764119e+00       5.174022172892e-07       1.933190685164e-07       3.266996218241e+00       7.152477214422e-08       2.444643919742e+00 
 3549       1.240850527421e+01      -5.339991289435e-07      -1.062227285255e-06       4.845498855342e-07       2.835786637727e-07       6.902673485977e+00       1.356768121869e-06      -6.899944736472e-07      -3.718902566647e-07       4.574415602986e+00       5.272860072948e-07       1.989705313151e-07       3.267471509008e+00       6.670624391328e-08       2.445018641910e+00 
 3550       1.240950102756e+01      -3.926023109036e-07      -1.186146890833e-06       5.855370306815e-07       3.406171875011e-07       6.903498865114e+00       1.360255734791e-06      -6.804259100289e-07      -3.656029940969e-07       4.575033306681e+00       5.364767343002e-07       2.042181373867e-07       3.267946699467e+00       6.197891239555e-08       2.445393287626e+00 
 3551       1.241049619566e+01      -3.056209478112e-07      -1.283484647425e-06       6.800077855422e-07       3.939456556059e-07       6.904324034558e+00       1.364035928549e-06      -6.687532097510e-07      -3.581187220731e-07       4.575650875315e+00       5.449245044119e-07       2.090392611269e-07       3.268421789675e+00       5.735269220564e-08       2.445767856948e+00 
 3552       1.241149074869e+01      -2.785432767927e-07      -1.351639352171e-06       7.670367470137e-07       4.431057729127e-07       6.905148993115e+00       1.368339200237e-06      -6.549331885366e-07      -3.494365288482e-07       4.576268308997e+00       5.525793133316e-07       2.134112271239e-07       3.268896779687e+00       5.283752002382e-08       2.446142349936e+00 
 3553       1.241248465680e+01      -3.168697402552e-07      -1.388004019780e-06       8.456964465676e-07       4.876382227621e-07       6.905973739584e+00       1.373396565261e-06      -6.389225708314e-07      -3.395555040262e-07       4.576885607835e+00       5.593910462782e-07       2.173113101235e-07       3.269371669558e+00       4.844335461149e-08       2.446516766647e+00 
 3554       1.241347789763e+01      -4.240922922656e-07      -1.390795550270e-06       9.152580160773e-07       5.271842073589e-07       6.906798273190e+00       1.379386104137e-06      -6.207173498311e-07      -3.284926409640e-07       4.577502771909e+00       5.653254816690e-07       2.207244305268e-07       3.269846459342e+00       4.417833013684e-08       2.446891107138e+00 
 3555       1.241447047912e+01      -5.956232034481e-07      -1.361547475455e-06       9.757940915983e-07       5.617905273877e-07       6.907622594878e+00       1.386272361525e-06      -6.004710448856e-07      -3.163366245750e-07       4.578119801189e+00       5.704123743652e-07       2.236662755988e-07       3.270321149093e+00       4.004320780701e-08       2.447265371458e+00 
 3556       1.241546241684e+01      -8.248412474194e-07      -1.302627479585e-06       1.027578391892e-06       5.916057585192e-07       6.908446706020e+00       1.393966285923e-06      -5.783769314316e-07      -3.031942652445e-07       4.578736695616e+00       5.746975704734e-07       2.261602734973e-07       3.270795738866e+00       3.603690139612e-08       2.447639559655e+00 
 3557       1.241645372636e+01      -1.105110118993e-06      -1.216408664779e-06       1.070885277362e-06       6.167788248292e-07       6.909270607990e+00       1.402378622942e-06      -5.546287254944e-07      -2.891726167403e-07       4.579353455130e+00       5.782270216670e-07       2.282299064361e-07       3.271270228712e+00       3.215832185556e-08       2.448013671778e+00 
 3558       1.241744442330e+01      -1.429778423541e-06      -1.105269554854e-06       1.105989750507e-06       6.374589990458e-07       6.910094302164e+00       1.411419915171e-06      -5.294205839987e-07      -2.743789763847e-07       4.579970079669e+00       5.810467852608e-07       2.298987107231e-07       3.271744618683e+00       2.840637731182e-08       2.448387707873e+00 
 3559       1.241843452331e+01      -1.792179666350e-06      -9.715940991567e-07       1.133167456383e-06       6.537959027981e-07       6.910917789915e+00       1.421000502027e-06      -5.029471050795e-07      -2.589208852256e-07       4.580586569170e+00       5.832030242859e-07       2.311902767990e-07       3.272218908831e+00       2.477997306449e-08       2.448761667985e+00 
 3560       1.241942404206e+01      -2.185632241982e-06      -8.177716763893e-07       1.152694683055e-06       6.659395068643e-07       6.911741072618e+00       1.431030519618e-06      -4.754033283937e-07      -2.429061282090e-07       4.581202923566e+00       5.847420075641e-07       2.321282492751e-07       3.272693099204e+00       2.127801158415e-08       2.449135552161e+00 
 3561       1.242041299526e+01      -2.603439423635e-06      -6.461970984411e-07       1.164848362059e-06       6.740401314201e-07       6.912564151649e+00       1.441419900592e-06      -4.469847354306e-07      -2.264427343503e-07       4.581819142790e+00       5.857101097833e-07       2.327363269723e-07       3.273167189852e+00       1.789939251030e-08       2.449509360444e+00 
 3562       1.242140139863e+01      -3.038889352497e-06      -4.592706142167e-07       1.169906068856e-06       6.782484462864e-07       6.913387028382e+00       1.452078374003e-06      -4.178872498228e-07      -2.096389769064e-07       4.582435226771e+00       5.861538115718e-07       2.330382629587e-07       3.273641180821e+00       1.464301264930e-08       2.449883092879e+00 
 3563       1.242238926794e+01      -3.485255027114e-06      -2.593979134659e-07       1.168146023288e-06       6.787154711780e-07       6.914209704194e+00       1.462915465160e-06      -3.883072376578e-07      -1.926033735473e-07       4.583051175440e+00       5.861196995731e-07       2.330578645883e-07       3.274115072159e+00       1.150776597227e-08       2.450256749509e+00 
