# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[1]-dens[6]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[2]-dens[6]       13:dens[3]-dens[3]       14:dens[3]-dens[4]       15:dens[3]-dens[5]       16:dens[3]-dens[6]       17:dens[4]-dens[4]       18:dens[4]-dens[5]       19:dens[4]-dens[6]       20:dens[5]-dens[5]       21:dens[5]-dens[6]       22:dens[6]-dens[6]    
  743       6.750138032016e+00       6.289806439101e-08       9.202148827964e-08       2.292084323756e-10       1.811155031916e-10       1.165650741052e-10       6.558976169675e+00      -1.022935744502e-07      -9.387805147119e-11      -6.397113439838e-11      -2.170619310957e-10       6.378725860510e+00      -1.066478446352e-10      -4.716620249897e-11       3.044173116046e-12       7.177710880816e-01      -1.860443292930e-10      -1.385176100434e-08       6.184146543623e-01      -6.707719424915e-09       5.376604693457e-01 
  744       6.754591655300e+00       7.354288254625e-08       9.249944553120e-08       2.338757683342e-10       1.867300694257e-10       9.509580543391e-11       6.563354825894e+00      -1.163655371651e-07      -9.613205073722e-11      -7.012907106029e-11      -2.108629711817e-10       6.383032468879e+00      -1.143897991793e-10      -5.066523080652e-11      -1.639695660178e-11       7.186064243669e-01      -2.329861311164e-10      -1.377648707061e-08       6.192060593664e-01      -6.231605534092e-09       5.383101828484e-01 
  745       6.759040789390e+00       8.438055195188e-08       9.289860301431e-08       2.384686648362e-10       1.925232511354e-10       7.324124814172e-11       6.567729088084e+00      -1.300473133290e-07      -9.838874211146e-11      -7.642782473020e-11      -2.039943608410e-10       6.387334784711e+00      -1.220336573238e-10      -5.420839884875e-11      -3.567368986219e-11       7.194397329019e-01      -2.828589045586e-10      -1.363193003433e-08       6.199972003580e-01      -5.749383618993e-09       5.389610951868e-01 
  746       6.763485444996e+00       9.534494961207e-08       9.322482050593e-08       2.430194282928e-10       1.984825818601e-10       5.122693510357e-11       6.572098967063e+00      -1.432748590205e-07      -1.006623025418e-10      -8.285240150178e-11      -1.965815590927e-10       6.391632818007e+00      -1.295402984775e-10      -5.780817547123e-11      -5.463130030574e-11       7.202710576328e-01      -3.353404940869e-10      -1.341652793206e-08       6.207880093564e-01      -5.262261759573e-09       5.396132108350e-01 
  747       6.767925631625e+00       1.063692333920e-07       9.348402580172e-08       2.475607173807e-10       2.045954511135e-10       2.928083770452e-11       6.576464472508e+00      -1.559834720214e-07      -1.029670613201e-10      -8.938763895942e-11      -1.887514122136e-10       6.395926577660e+00      -1.368701906355e-10      -6.147716116848e-11      -7.311341747268e-11       7.211004430222e-01      -3.901051103897e-10      -1.312870651498e-08       6.215784176109e-01      -4.771461273551e-09       5.402665341787e-01 
  748       6.772361357585e+00       1.173858396016e-07       9.368221494951e-08       2.521255442275e-10       2.108491038907e-10       7.633374020214e-12       6.580825612942e+00      -1.681077896473e-07      -1.053175005923e-10      -9.601820560641e-11      -1.806321584268e-10       6.400216071450e+00      -1.439833890122e-10      -6.522808852273e-11      -9.096202132002e-11       7.219279340504e-01      -4.468233180214e-10      -1.276687921279e-08       6.223683555986e-01      -4.278216760975e-09       5.409210695139e-01 
  749       6.776792629971e+00       1.283264805782e-07       9.382545248271e-08       2.567472755984e-10       2.172306401756e-10      -1.348258300271e-11       6.585182395731e+00      -1.795817865780e-07      -1.077282558694e-10      -1.027286002932e-10      -1.723534325901e-10       6.404501306038e+00      -1.508395346744e-10      -6.907382264257e-11      -1.080174367386e-10       7.227535762173e-01      -5.051620230477e-10      -1.232944709751e-08       6.231577530211e-01      -3.783776148768e-09       5.415768210468e-01 
  750       6.781219454657e+00       1.391221422710e-07       9.391987165382e-08       2.614596340815e-10       2.237270144477e-10      -3.383169736617e-11       6.589534827074e+00      -1.903387726882e-07      -1.102141165376e-10      -1.095031516456e-10      -1.640462708846e-10       6.408782286957e+00      -1.573978531745e-10      -7.302736160175e-11      -1.241183280703e-10       7.235774155438e-01      -5.647844606905e-10      -1.181479884740e-08       6.239465388022e-01      -3.289400735286e-09       5.422337928929e-01 
  751       6.785641836295e+00       1.497030818233e-07       9.397167466780e-08       2.662966992743e-10       2.303250351895e-10      -5.317616184026e-11       6.593882911998e+00      -2.003113908775e-07      -1.127900263687e-10      -1.163260174929e-10      -1.558431155035e-10       6.413059018608e+00      -1.636171531838e-10      -7.710183687785e-11      -1.391016936250e-10       7.243994985736e-01      -6.253501829727e-10      -1.122131071073e-08       6.247346410853e-01      -2.796365234873e-09       5.428919890770e-01 
  752       6.790059778301e+00       1.599988251569e-07       9.398713291559e-08       2.712929089692e-10       2.370113643932e-10      -7.127568978279e-11       6.598226654352e+00      -2.094316149013e-07      -1.154710840307e-10      -1.231811842964e-10      -1.478778193405e-10       6.417331504252e+00      -1.694558251251e-10      -8.131051379104e-11      -1.528028601976e-10       7.252198723749e-01      -6.865150463637e-10      -1.054734646971e-08       6.255219872300e-01      -2.305957822413e-09       5.435514135319e-01 
  753       6.794473282852e+00       1.699381645548e-07       9.397258720749e-08       2.764830603396e-10       2.437725170685e-10      -8.788750695892e-11       6.602566056796e+00      -2.176307472010e-07      -1.182725435983e-10      -1.300524665770e-10      -1.402856506783e-10       6.421599746002e+00      -1.748718398065e-10      -8.566679194278e-11      -1.650554775854e-10       7.260385845417e-01      -7.479311994244e-10      -9.791257404275e-09       6.263085038099e-01      -1.819480177885e-09       5.442120700986e-01 
  754       6.798882350876e+00       1.794491562450e-07       9.393444800666e-08       2.819023111260e-10       2.505948607488e-10      -1.027663433607e-10       6.606901120799e+00      -2.248394167344e-07      -1.212098150632e-10      -1.369235063441e-10      -1.332032978773e-10       6.425863744821e+00      -1.798227470539e-10      -9.018420565457e-11      -1.756915131049e-10       7.268556831957e-01      -8.092470704518e-10      -8.951382255971e-09       6.270941166099e-01      -1.338247530916e-09       5.448739625251e-01 
  755       6.803286982046e+00       1.884591179836e-07       9.387919566256e-08       2.875861808217e-10       2.574646149994e-10      -1.156644250265e-10       6.611231846629e+00      -2.309875768062e-07      -1.242984648447e-10      -1.437777725235e-10      -1.267688740641e-10       6.430123500507e+00      -1.842656743447e-10      -9.487642440666e-11      -1.845412461090e-10       7.276712169880e-01      -8.701073551247e-10      -8.026047191799e-09       6.278787506231e-01      -8.635887053408e-10       5.455370944664e-01 
  756       6.807687174776e+00       1.968946266386e-07       9.381338064434e-08       2.935705518590e-10       2.643678509235e-10      -1.263314658611e-10       6.615558233346e+00      -2.360045028987e-07      -1.275542163001e-10      -1.505985603854e-10      -1.211219218204e-10       6.434379011696e+00      -1.881573254404e-10      -9.975725327675e-11      -1.914332625042e-10       7.284852351007e-01      -9.301530041481e-10      -7.013565768064e-09       6.286623300483e-01      -3.968461637477e-10       5.462014694834e-01 
  757       6.812082926206e+00       2.046815157726e-07       9.374362377439e-08       2.998916707948e-10       2.712904906703e-10      -1.345146594546e-10       6.619880278795e+00      -2.398187905018e-07      -1.309929502353e-10      -1.573689909732e-10      -1.164034178710e-10       6.438630275847e+00      -1.914539790202e-10      -1.048406333788e-10      -1.961944492675e-10       7.292977872481e-01      -9.890212108988e-10      -5.912238894226e-09       6.294447782873e-01       6.062394796068e-11       5.468670910430e-01 
  758       6.816474236662e+00       2.117603679637e-07       9.367613460524e-08       3.065755369766e-10       2.782196330941e-10      -1.400233899169e-10       6.624197983838e+00      -2.423801396789e-07      -1.346282847497e-10      -1.640750113321e-10      -1.127251510489e-10       6.442877293377e+00      -1.941280186603e-10      -1.101360544709e-10      -1.987094835686e-10       7.301089253033e-01      -1.046390176761e-09      -4.722760114649e-09       6.302260261881e-01       5.074727334252e-10       5.475339560580e-01 
  759       6.820861123112e+00       2.181333236632e-07       9.361525591257e-08       3.136058421561e-10       2.851475597124e-10      -1.429247468416e-10       6.628511365134e+00      -2.437251729802e-07      -1.384642626561e-10      -1.707144596818e-10      -1.100772003388e-10       6.447120080157e+00      -1.962178744543e-10      -1.156346950614e-10      -1.991005669240e-10       7.309187082064e-01      -1.102114377022e-09      -3.455482298035e-09       6.310060369537e-01       9.424218762997e-10       5.482020353739e-01 
  760       6.825243605951e+00       2.238181683896e-07       9.356489165335e-08       3.209554162208e-10       2.920678048666e-10      -1.433517568322e-10       6.632820442587e+00      -2.439128799004e-07      -1.425025243413e-10      -1.772881735712e-10      -1.084186855313e-10       6.451358655242e+00      -1.977790398144e-10      -1.213230164374e-10      -1.975511391742e-10       7.317271971535e-01      -1.156091873700e-09      -2.123290724129e-09       6.317847817077e-01       1.364201440328e-09       5.488712929061e-01 
  761       6.829621704562e+00       2.288329204112e-07       9.352898641749e-08       3.285967827952e-10       2.989738363374e-10      -1.414390106567e-10       6.637125235131e+00      -2.430029472607e-07      -1.467447156877e-10      -1.837970049357e-10      -1.077082309483e-10       6.455593036748e+00      -1.988676292697e-10      -1.271873258155e-10      -1.942467041398e-10       7.325344539834e-01      -1.208219770670e-09      -7.392108992596e-10       6.325622312897e-01       1.771528962234e-09       5.495416920624e-01 
  762       6.833995437302e+00       2.331958315623e-07       9.351152556075e-08       3.365021582127e-10       3.058590551285e-10      -1.373226685658e-10       6.641425760719e+00      -2.410557615835e-07      -1.511924880796e-10      -1.902418201508e-10      -1.079039637436e-10       6.459823241850e+00      -1.995403805479e-10      -1.332137758229e-10      -1.893748365484e-10       7.333405411791e-01      -1.258394210644e-09       6.835909781156e-10       6.333383562553e-01       2.163109411545e-09       5.502131957410e-01 
  763       6.838364821506e+00       2.369253880576e-07       9.351653533771e-08       3.446434504881e-10       3.127167952503e-10      -1.311404656117e-10       6.645722036320e+00      -2.381324114672e-07      -1.558474984082e-10      -1.966235000867e-10      -1.089635122030e-10       6.464049286774e+00      -1.998546566562e-10      -1.393883639797e-10      -1.831251889606e-10       7.341455218700e-01      -1.306510372157e-09       2.131807551859e-09       6.341131268744e-01       2.537635150412e-09       5.508857663290e-01 
  764       6.842729873472e+00       2.400403113082e-07       9.354808303470e-08       3.529922582901e-10       3.195403235038e-10      -1.230317169668e-10       6.650014077912e+00      -2.342946899607e-07      -1.607114090774e-10      -2.029429401621e-10      -1.108440040451e-10       6.468271186791e+00      -1.998684479627e-10      -1.456969321806e-10      -1.756894986967e-10       7.349494598339e-01      -1.352462466554e-09       3.591989842604e-09       6.348865131307e-01       2.893785893430e-09       5.515593657005e-01 
  765       6.847090608458e+00       2.425595587363e-07       9.361027710275e-08       3.615198699138e-10       3.263228392641e-10      -1.131373232420e-10       6.654301900477e+00      -2.296050969383e-07      -1.657858880092e-10      -2.092010503987e-10      -1.135020647217e-10       6.472488956209e+00      -1.996403742776e-10      -1.521251661766e-10      -1.672615947630e-10       7.357524194990e-01      -1.396143734971e-09       5.050546782206e-09       6.356584847200e-01       3.230228667461e-09       5.522339552143e-01 
  766       6.851447040677e+00       2.445023245908e-07       9.370726729052e-08       3.701972622530e-10       3.330574742643e-10      -1.015997758057e-10       6.658585517993e+00      -2.241268414741e-07      -1.710726086493e-10      -2.153987554748e-10      -1.168938157181e-10       6.476702608373e+00      -1.992296869343e-10      -1.586585950567e-10      -1.580374047782e-10       7.365544659458e-01      -1.437446445323e-09       6.493744748193e-09       6.364290110499e-01       3.545617771454e-09       5.529094957122e-01 
  767       6.855799183289e+00       2.458880407626e-07       9.384324477726e-08       3.789950997722e-10       3.397372923792e-10      -8.856316210203e-11       6.662864943429e+00      -2.179238442172e-07      -1.765732499728e-10      -2.215369947799e-10      -1.209748728540e-10       6.480912155655e+00      -1.986962708708e-10      -1.652825907301e-10      -1.482149618999e-10       7.373556649088e-01      -1.476261889287e-09       7.907707098218e-09       6.371980612384e-01       3.838594736266e-09       5.535859475173e-01 
  768       6.860147048395e+00       2.467363775995e-07       9.402244230575e-08       3.878837334798e-10       3.463552894087e-10      -7.417317096953e-11       6.667140188738e+00      -2.110607397660e-07      -1.822894964899e-10      -2.276167224685e-10      -1.257003445836e-10       6.485117609445e+00      -1.981006467105e-10      -1.719823674077e-10      -1.379944117507e-10       7.381560827791e-01      -1.512480379286e-09       9.278413704507e-09       6.379656041130e-01       4.107788284482e-09       5.542632704318e-01 
  769       6.864490647030e+00       2.470672447219e-07       9.424913431520e-08       3.968331998999e-10       3.529043928622e-10      -5.857709795992e-11       6.671411264855e+00      -2.036028790427e-07      -1.882230382507e-10      -2.336389075145e-10      -1.310248302964e-10       6.489318980155e+00      -1.975039728441e-10      -1.787429810837e-10      -1.275780193452e-10       7.389557866060e-01      -1.545991245477e-09       1.059170048831e-08       6.387316082095e-01       4.351814290241e-09       5.549414237352e-01 
  770       6.868829989157e+00       2.469007918379e-07       9.452763707426e-08       4.058132200448e-10       3.593774617416e-10      -4.192385065656e-11       6.675678181683e+00      -1.956163316688e-07      -1.943755708518e-10      -2.396045337648e-10      -1.369024186172e-10       6.493516277202e+00      -1.969680475102e-10      -1.855493290181e-10      -1.171701760156e-10       7.397548440987e-01      -1.576682832732e-09       1.183325895436e-08       6.394960417715e-01       4.569275739053e-09       5.556203661826e-01 
  771       6.873165083665e+00       2.462574095584e-07       9.486230881393e-08       4.147931983875e-10       3.657672863256e-10      -2.436395399306e-11       6.679940948096e+00      -1.871678883390e-07      -2.007487954411e-10      -2.455145999941e-10      -1.432866857072e-10       6.497709509009e+00      -1.965553108768e-10      -1.923861492176e-10      -1.069774063389e-10       7.405533236288e-01      -1.604442497623e-09       1.298863572531e-08       6.402588727485e-01       4.758762687618e-09       5.563000560025e-01 
  772       6.877495938353e+00       2.451577302126e-07       9.525754986047e-08       4.237422218340e-10       3.720665879530e-10      -6.049555571877e-12       6.684199571926e+00      -1.783250631962e-07      -2.073444187236e-10      -2.513701199586e-10      -1.501306935640e-10       6.501898682998e+00      -1.963288471224e-10      -1.992380199181e-10      -9.720837506292e-11       7.413512942322e-01      -1.629156605412e-09       1.404323207619e-08       6.410200687959e-01       4.918852223655e-09       5.569804508949e-01 
  773       6.881822559933e+00       2.436226286632e-07       9.571780276841e-08       4.326290586960e-10       3.782680188068e-10       1.286556901706e-11       6.688454059959e+00      -1.691560962063e-07      -2.141641529671e-10      -2.571721224500e-10      -1.573869883226e-10       6.506083805583e+00      -1.963523865174e-10      -2.060893590662e-10      -8.807389403253e-11       7.421488256106e-01      -1.650710527028e-09       1.498230346887e-08       6.417795972732e-01       5.048108425715e-09       5.576615080298e-01 
  774       6.886144954020e+00       2.416732231217e-07       9.624755245342e-08       4.414221576628e-10       3.843641616976e-10       3.222601087779e-11       6.692704417931e+00      -1.597299555329e-07      -2.212097160074e-10      -2.629216513502e-10      -1.650075985552e-10       6.510264882164e+00      -1.966903075051e-10      -2.129244238010e-10      -7.978692911645e-11       7.429459881340e-01      -1.668988636057e-09       1.579095908647e-08       6.425374252433e-01       5.145082323008e-09       5.583431840448e-01 
  775       6.890463125126e+00       2.393308759635e-07       9.685132632532e-08       4.500896467741e-10       3.903475298475e-10       5.187472248968e-11       6.696950650521e+00      -1.501163399116e-07      -2.284828312545e-10      -2.686197656845e-10      -1.729440335724e-10       6.514441917123e+00      -1.974076387830e-10      -2.197273099362e-10      -7.256260713342e-11       7.437428528424e-01      -1.683874305725e-09       1.645416136789e-08       6.432935194717e-01       5.208311855220e-09       5.590254350435e-01 
  776       6.894777076651e+00       2.366171945434e-07       9.753369442098e-08       4.585993323921e-10       3.962105666738e-10       7.165301238886e-11       6.701192761342e+00      -1.403856810252e-07      -2.359852276973e-10      -2.742675396767e-10      -1.811472817229e-10       6.518614913815e+00      -1.985700613842e-10      -2.264819514412e-10      -6.661822277869e-11       7.445394914480e-01      -1.695249905884e-09       1.695672554216e-08       6.440478464250e-01       5.236321832338e-09       5.597082165936e-01 
  777       6.899086810882e+00       2.335540320107e-07       9.829926953725e-08       4.669186981743e-10       4.019456455726e-10       9.140053984963e-11       6.705430752938e+00      -1.306091458783e-07      -2.437186399100e-10      -2.798660628027e-10      -1.895678086949e-10       6.522783874566e+00      -2.002439107581e-10      -2.331721199239e-10      -6.217324555038e-11       7.453359763368e-01      -1.702996799993e-09       1.728331916297e-08       6.448003722702e-01       5.227623894468e-09       5.603914837248e-01 
  778       6.903392328983e+00       2.301634881245e-07       9.915270736397e-08       4.750149040455e-10       4.075450697029e-10       1.109553095658e-10       6.709664626778e+00      -1.208586391716e-07      -2.516848080569e-10      -2.854164398443e-10      -1.981555558159e-10       6.526948800664e+00      -2.024961788522e-10      -2.397814241115e-10      -5.944932667592e-11       7.461323805708e-01      -1.706995342109e-09       1.741846164309e-08       6.455510628736e-01       5.180716471657e-09       5.610751909270e-01 
  779       6.907693630989e+00       2.264679100692e-07       1.000987066168e-07       4.828547851703e-10       4.130010717699e-10       1.301536663323e-10       6.713894383248e+00      -1.112068056771e-07      -2.598854778986e-10      -2.909197909442e-10      -2.068599383535e-10       6.531109692354e+00      -2.053945161930e-10      -2.462933093329e-10      -5.867030603844e-11       7.469287778903e-01      -1.707124873865e-09       1.734652378883e-08       6.462998837999e-01       5.094084743716e-09       5.617592921486e-01 
  780       6.911990715801e+00       2.224898932692e-07       1.011420091703e-07       4.904048509257e-10       4.183058138088e-10       1.488302897262e-10       6.718120021646e+00      -1.017270326127e-07      -2.683224007973e-10      -2.963772516594e-10      -2.156298438156e-10       6.535266548835e+00      -2.090072339672e-10      -2.526910570006e-10      -6.006221910320e-11       7.477252427153e-01      -1.703263721459e-09       1.705172733445e-08       6.470468003111e-01       4.966200600039e-09       5.624437407942e-01 
  781       6.916283581179e+00       2.182522822048e-07       1.022874001908e-07       4.976312838732e-10       4.234513869689e-10       1.668181887884e-10       6.722341540177e+00      -9.249345201659e-08      -2.769973337223e-10      -3.017899730153e-10      -2.244136302514e-10       6.539419368248e+00      -2.134033061033e-10      -2.589577840919e-10      -6.385330384396e-11       7.485218501475e-01      -1.695289192639e-09       1.651814447669e-08       6.477917773653e-01       4.795522599426e-09       5.631284897232e-01 
  782       6.920572227781e+00       2.137795177701e-07       1.035369363496e-07       5.045085543752e-10       4.284322629466e-10       1.839798014551e-10       6.726558939717e+00      -8.356973196152e-08      -2.859076877033e-10      -3.071588821432e-10      -2.331642969776e-10       6.543568151428e+00      -2.186313941808e-10      -2.650798041924e-10      -7.019956664340e-11       7.493186678363e-01      -1.683168292363e-09       1.573599505997e-08       6.485347888883e-01       4.581382342676e-09       5.638134916771e-01 
  783       6.924856671379e+00       2.091017052673e-07       1.048815734829e-07       5.110454427776e-10       4.332526988807e-10       2.003009399030e-10       6.730772235208e+00      -7.497521606306e-08      -2.950333841457e-10      -3.124839591834e-10      -2.418551059877e-10       6.547712913233e+00      -2.246564887985e-10      -2.710567804402e-10      -7.895994305143e-11       7.501157314028e-01      -1.667231731954e-09       1.472066791554e-08       6.492758457785e-01       4.326661807053e-09       5.644987005764e-01 
  784       6.929136930861e+00       2.042506239266e-07       1.063093829886e-07       5.172595006995e-10       4.379194701856e-10       2.157985874495e-10       6.734981444464e+00      -6.671815692497e-08      -3.043497532984e-10      -3.177649469978e-10      -2.504642486318e-10       6.551853671409e+00      -2.314220902175e-10      -2.768917609832e-10      -8.991695581701e-11       7.509130685609e-01      -1.647905026295e-09       1.349405349018e-08       6.500149684224e-01       4.035165884525e-09       5.651840702447e-01 
  785       6.933413024197e+00       1.992583883161e-07       1.078083091840e-07       5.231684800353e-10       4.424394316820e-10       2.304899533783e-10       6.739186584412e+00      -5.880687024115e-08      -3.138318627429e-10      -3.230015893722e-10      -2.589696989112e-10       6.555990442858e+00      -2.388710764085e-10      -2.825878347201e-10      -1.028507682085e-10       7.517107072128e-01      -1.625618253056e-09       1.207827911538e-08       6.507521774703e-01       3.710740627925e-09       5.658695539786e-01 
  786       6.937684968433e+00       1.941574494219e-07       1.093661688960e-07       5.287903336163e-10       4.468195178610e-10       2.443924737175e-10       6.743387671090e+00      -5.124973497325e-08      -3.234545165458e-10      -3.281936310231e-10      -2.673492127924e-10       6.560123243631e+00      -2.469457010220e-10      -2.881481314412e-10      -1.175391763512e-10       7.525086754489e-01      -1.600806067459e-09       1.049570977601e-08       6.514874938373e-01       3.357273384492e-09       5.665551045466e-01 
  787       6.941952779690e+00       1.889805957267e-07       1.109706510502e-07       5.341432158708e-10       4.510667431484e-10       2.575238120160e-10       6.747584719639e+00      -4.405519352812e-08      -3.331922544117e-10      -3.333408176051e-10      -2.755803275216e-10       6.564252088920e+00      -2.555875913580e-10      -2.935758219689e-10      -1.337576015646e-10       7.533070015487e-01      -1.573907717040e-09       8.768948878993e-09       6.522209387039e-01       2.978692929413e-09       5.672406741869e-01 
  788       6.946216473154e+00       1.837609542890e-07       1.126093162612e-07       5.392454834858e-10       4.551882021690e-10       2.699018601218e-10       6.751777744298e+00      -3.723175193539e-08      -3.430193508360e-10      -3.384428957183e-10      -2.836403609389e-10       6.568376993058e+00      -2.647377463363e-10      -2.988741182983e-10      -1.512790826999e-10       7.541057139809e-01      -1.545367056419e-09       6.920839021968e-09       6.529525335171e-01       2.578969599362e-09       5.679262146057e-01 
  789       6.950476063072e+00       1.785319918225e-07       1.142695964218e-07       5.441156960672e-10       4.591910700106e-10       2.815447389585e-10       6.755966758399e+00      -3.078798002499e-08      -3.529098142575e-10      -3.434996129152e-10      -2.915064107919e-10       6.572497969508e+00      -2.743365344667e-10      -3.040462737378e-10      -1.698742684775e-10       7.549048414039e-01      -1.515632562054e-09       4.974462761951e-09       6.536822999908e-01       2.162115426041e-09       5.686116769752e-01 
  790       6.954731562747e+00       1.733275157750e-07       1.159387942929e-07       5.487726168011e-10       4.630826024884e-10       2.924707993031e-10       6.760151774361e+00      -2.473251160470e-08      -3.628373862114e-10      -3.485107177078e-10      -2.991553540507e-10       6.576615030862e+00      -2.843236918189e-10      -3.090955830499e-10      -1.893114098242e-10       7.557044126662e-01      -1.485157347015e-09       2.953143384012e-09       6.544102601069e-01       1.732184269721e-09       5.692970119323e-01 
  791       6.958982984532e+00       1.681816754078e-07       1.176040830932e-07       5.532352131146e-10       4.668701364090e-10       3.026986225631e-10       6.764332803685e+00      -1.907404463764e-08      -3.727755404816e-10      -3.534759595754e-10      -3.065638462215e-10       6.580728188837e+00      -2.946383199927e-10      -3.140253825915e-10      -2.093563522108e-10       7.565044568066e-01      -1.454399175739e-09       8.804456699367e-10       6.551364361160e-01       1.293271952784e-09       5.699821695760e-01 
  792       6.963230339824e+00       1.631289628747e-07       1.192525060891e-07       5.575226573367e-10       4.705610898347e-10       3.122470215540e-10       6.768509856951e+00      -1.382134141982e-08      -3.826974822538e-10      -3.583950889711e-10      -3.137083206609e-10       6.584837454265e+00      -3.052188840880e-10      -3.188390504545e-10      -2.297725279897e-10       7.573050030547e-01      -1.423820478803e-09      -1.219823333106e-09       6.558608505382e-01       8.495163932632e-10       5.706670994662e-01 
  793       6.967473639060e+00       1.582042143013e-07       1.208709761839e-07       5.616543273592e-10       4.741629623478e-10       3.211350412766e-10       6.772682943809e+00      -8.983228757698e-09      -3.925761472681e-10      -3.632678573293e-10      -3.205649878903e-10       6.588942837092e+00      -3.160032106753e-10      -3.235400066067e-10      -2.503209487318e-10       7.581060808315e-01      -1.393888367677e-09      -3.323613543894e-09       6.565835261641e-01       4.050977383812e-10       5.713517506217e-01 
  794       6.971712891709e+00       1.534426108639e-07       1.224462755079e-07       5.656498072974e-10       4.776833353146e-10       3.293819596941e-10       6.776852072974e+00      -4.568598145673e-09      -4.023842009720e-10      -3.680940170729e-10      -3.271098349099e-10       6.593044346369e+00      -3.269284857653e-10      -3.281317130322e-10      -2.707601975644e-10       7.589077197493e-01      -1.365074649498e-09      -5.406631078489e-09       6.573044860552e-01      -3.576150190558e-11       5.720360715185e-01 
  795       6.975948106269e+00       1.488796798691e-07       1.239650550082e-07       5.695288881514e-10       4.811298721498e-10       3.370072885096e-10       6.781017252225e+00      -5.864059436356e-10      -4.120940376725e-10      -3.728733216206e-10      -3.333186245129e-10       6.597141990253e+00      -3.379312527790e-10      -3.326176738719e-10      -2.908464215084e-10       7.597099496124e-01      -1.337855841827e-09      -7.444337481565e-09       6.580237535450e-01      -4.687963213683e-10       5.727200100876e-01 
  796       6.980179290261e+00       1.445512958324e-07       1.254138340379e-07       5.733115684667e-10       4.845103185806e-10       3.440307739437e-10       6.785178488393e+00       2.954326445504e-09      -4.216777796896e-10      -3.776055253938e-10      -3.391668945995e-10       6.601235775995e+00      -3.489474105183e-10      -3.370014355645e-10      -3.103333238158e-10       7.605128004176e-01      -1.312713187416e-09      -9.411948957743e-09       6.587413522397e-01      -8.896990839641e-10       5.734035137135e-01 
  797       6.984406450220e+00       1.404936815580e-07       1.267789999464e-07       5.770180549951e-10       4.878325029108e-10       3.504723975111e-10       6.789335787363e+00       6.044512398284e-09      -4.311072765085e-10      -3.822903838241e-10      -3.446299574916e-10       6.605325709941e+00      -3.599122111357e-10      -3.412865869865e-10      -3.289721563071e-10       7.613163023542e-01      -1.290132668971e-09      -1.128443560292e-08       6.594573060191e-01      -1.294119390296e-09       5.740865292326e-01 
  798       6.988629591696e+00       1.367434092175e-07       1.280468076684e-07       5.806687633558e-10       4.911043362853e-10       3.563523767988e-10       6.793489154061e+00       8.674999893164e-09      -4.403541039328e-10      -3.869276533602e-10      -3.496828992465e-10       6.609411797520e+00      -3.707602581044e-10      -3.454767595934e-10      -3.465117117087e-10       7.621204858046e-01      -1.270605023915e-09      -1.303652063562e-08       6.601716390373e-01      -1.677663944071e-09       5.747690029306e-01 
  799       6.992848719243e+00       1.333374014291e-07       1.292033793144e-07       5.842843186960e-10       4.943338129539e-10       3.616911662427e-10       6.797638592455e+00       1.083657133299e-08      -4.493895632366e-10      -3.915170914755e-10      -3.543005789712e-10       6.613494043246e+00      -3.814255041885e-10      -3.495756275599e-10      -3.626983159903e-10       7.629253813448e-01      -1.254625759154e-09      -1.464267962830e-08       6.608843757236e-01      -2.035896418562e-09       5.754508805418e-01 
  800       6.997063836414e+00       1.303129323370e-07       1.302347037599e-07       5.878855563521e-10       4.975290105359e-10       3.665094579053e-10       6.801784105548e+00       1.251994336745e-08      -4.581846803180e-10      -3.960584566748e-10      -3.584576281366e-10       6.617572450710e+00      -3.918412494133e-10      -3.535869079207e-10      -3.772758207025e-10       7.637310197446e-01      -1.242695165839e-09      -1.607713973869e-08       6.615955407831e-01      -2.364337323062e-09       5.761321072461e-01 
  801       7.001274945760e+00       1.277076286905e-07       1.311266362349e-07       5.914935225104e-10       5.006980902841e-10       3.708281822529e-10       6.805925695369e+00       1.371576671558e-08      -4.667102048513e-10      -4.005515085018e-10      -3.621284498919e-10       6.621647022571e+00      -4.019401390350e-10      -3.575143607108e-10      -3.899855953139e-10       7.645374319678e-01      -1.235318334129e-09      -1.731387894115e-08       6.623051591977e-01      -2.658463869349e-09       5.768126276682e-01 
  802       7.005482048819e+00       1.255594709229e-07       1.318648979144e-07       5.951294748679e-10       5.038492973488e-10       3.746685089332e-10       6.810063362973e+00       1.441462598820e-08      -4.749366094397e-10      -4.049960075465e-10      -3.652872183785e-10       6.625717760559e+00      -4.116541615110e-10      -3.613617891067e-10      -4.005665195488e-10       7.653446491730e-01      -1.233005167959e-09      -1.832662525796e-08       6.630132562269e-01      -2.913709838142e-09       5.774923858752e-01 
