# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[1]-dens[6]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[2]-dens[6]       13:dens[3]-dens[3]       14:dens[3]-dens[4]       15:dens[3]-dens[5]       16:dens[3]-dens[6]       17:dens[4]-dens[4]       18:dens[4]-dens[5]       19:dens[4]-dens[6]       20:dens[5]-dens[5]       21:dens[5]-dens[6]       22:dens[6]-dens[6]    
 1655       9.648780403000e+00       5.347544388386e-06       2.660178073096e-06       1.564192567568e-08      -1.034012428024e-08      -2.210386298704e-10       9.413765499048e+00       1.039597743873e-06      -3.849067762263e-09       3.666501723414e-09      -2.415975012007e-09       9.191164212212e+00      -1.670271439444e-07       9.068918980388e-09       2.845117134829e-06       1.337537808984e+00       4.056698472865e-07      -4.205367804856e-07       1.170095263254e+00      -7.110894277963e-07       1.031235020851e+00 
 1656       9.651145487901e+00       5.379757543755e-06       2.690063362077e-06       1.115818127189e-08      -7.322615750037e-09      -1.695186959265e-10       9.416098643457e+00       1.058641293384e-06      -4.013855342053e-09       1.277072941304e-09      -1.732757157409e-09       9.193465920517e+00      -1.359063560577e-07       7.124009542495e-09       2.732279250704e-06       1.338094400559e+00       3.827966502701e-07      -4.166666020441e-07       1.170591730919e+00      -6.975068372784e-07       1.031681295208e+00 
 1657       9.653509385665e+00       5.412136405280e-06       2.721090178992e-06       5.942711043464e-09      -3.751519555497e-09      -1.052956558584e-10       9.418430639593e+00       1.083842933143e-06      -4.120972490559e-09      -1.380222550979e-09      -1.354888322150e-09       9.195766497385e+00      -1.003125419511e-07       4.590787161177e-09       2.531271489462e-06       1.338650782433e+00       3.611629630387e-07      -3.963048704946e-07       1.171088024710e+00      -6.881758413237e-07       1.032127417076e+00 
 1658       9.655872099935e+00       5.442492386455e-06       2.750874553150e-06       3.086560200894e-10       1.788077066420e-11      -4.280009537691e-11       9.420761485142e+00       1.112286940675e-06      -4.198816781231e-09      -4.041621244350e-09      -1.204727467253e-09       9.198065942759e+00      -6.092840403025e-08       1.749392267514e-09       2.271204813861e-06       1.339206954314e+00       3.401527703676e-07      -3.607066679112e-07       1.171584145490e+00      -6.832496200185e-07       1.032573386350e+00 
 1659       9.658233634283e+00       5.468626339074e-06       2.777020996615e-06      -5.429322341239e-09       3.628580230303e-09       3.467605557679e-12       9.423091177696e+00       1.141043444572e-06      -4.275923567493e-09      -6.442083487352e-09      -1.204254913030e-09       9.200364256501e+00      -1.843999675565e-08      -1.118675336568e-09       1.981331802614e-06       1.339762915903e+00       3.191470679719e-07      -3.111333482652e-07       1.172080094118e+00      -6.828820365473e-07       1.033019202924e+00 
 1660       9.660593992212e+00       5.488328537307e-06       2.797122486847e-06      -1.095503986032e-08       6.721849762126e-09       1.893716747799e-11       9.425419714747e+00       1.167168403133e-06      -4.380966190753e-09      -8.315291561368e-09      -1.275071766478e-09       9.202661438389e+00       2.646326827696e-08      -3.730554425982e-09       1.691046864380e-06       1.340318666893e+00       2.975238579929e-07      -2.488525469852e-07       1.172575871454e+00      -6.872276381937e-07       1.033464866682e+00 
 1661       9.662953177150e+00       5.499378661785e-06       2.808760449334e-06      -1.595078733781e-08       8.937233643966e-09      -1.103169384854e-11       9.427747093694e+00       1.187703582999e-06      -4.542756188408e-09      -9.393647755840e-09      -1.338399348675e-09       9.204957488114e+00       7.308861725637e-08      -5.802020300153e-09       1.429886451742e-06       1.340874206966e+00       2.746581444860e-07      -1.751381905165e-07       1.173071478356e+00      -6.964416573416e-07       1.033910377505e+00 
 1662       9.665311192458e+00       5.499545783689e-06       2.809504740230e-06      -2.009732825931e-08       9.912546895050e-09      -1.011493726776e-10       9.430073311833e+00       1.199676537790e-06      -4.790243501852e-09      -9.408272443479e-09      -1.315078622169e-09       9.207252405288e+00       1.207399090757e-07      -7.047482730705e-09       1.227529275194e-06       1.341429535799e+00       2.499219289074e-07      -9.127050588138e-08       1.173566915677e+00      -7.106800124765e-07       1.034355735268e+00 
 1663       9.667668041024e+00       5.487499887546e-06       2.797845577323e-06      -2.313803969479e-08       9.400377154046e-09      -2.612599411971e-10       9.432398367519e+00       1.200913913035e-06      -5.141491642654e-09      -8.186123048950e-09      -1.144866605076e-09       9.209546190003e+00       1.685734811409e-07      -7.261982379282e-09       1.104600463748e-06       1.341984653230e+00       2.228155414009e-07       1.079174814121e-09       1.174062184263e+00      -7.299521619752e-07       1.034800939758e+00 
 1664       9.670023724070e+00       5.465555241538e-06       2.775998334078e-06      -2.507195672112e-08       7.618716417609e-09      -4.814841474898e-10       9.434722263634e+00       1.192489228810e-06      -5.570496701302e-09      -5.942289220765e-09      -8.445124180985e-10       9.211838844546e+00       2.151643100752e-07      -6.567973076625e-09       1.044995142020e-06       1.342539559770e+00       1.933629072856e-07       9.869031780119e-08       1.174557284918e+00      -7.536782477443e-07       1.035245990426e+00 
 1665       9.672378242337e+00       5.436951130833e-06       2.747123386733e-06      -2.596242177340e-08       4.903408879519e-09      -7.469459198225e-10       9.437045004145e+00       1.176296589400e-06      -6.040076836477e-09      -2.990265349847e-09      -4.501910325472e-10       9.214130371704e+00       2.589360241140e-07      -5.170706571570e-09       1.023311790566e-06       1.343094256096e+00       1.617197490154e-07       1.979410766137e-07       1.175052218434e+00      -7.811280574611e-07       1.035690886634e+00 
 1666       9.674731596482e+00       5.404942533016e-06       2.714396428613e-06      -2.587309607922e-08       1.591928883991e-09      -1.042696932073e-09       9.439366592953e+00       1.154239325448e-06      -6.512870552261e-09       3.549346436075e-10       1.747079123245e-12       9.216420774195e+00       2.983046944768e-07      -3.276432616846e-09       1.014026015206e-06       1.343648742882e+00       1.280425671779e-07       2.951921360797e-07       1.175546985603e+00      -8.115678127920e-07       1.036135627736e+00 
 1667       9.677083787080e+00       5.372800141703e-06       2.681008493179e-06      -2.486796014431e-08      -1.976616619880e-09      -1.353716494917e-09       9.441687033894e+00       1.128230007855e-06      -6.951336428044e-09       3.776775023310e-09       4.747756791121e-10       9.218710054666e+00       3.316788240359e-07      -1.092400472597e-09       9.914903622311e-07       1.344203020799e+00       9.248864167708e-08       3.867866860749e-07       1.176041587213e+00      -8.442601640133e-07       1.036580213075e+00 
 1668       9.679434814618e+00       5.343810390151e-06       2.650165977078e-06      -2.301131423812e-08      -5.461485623672e-09      -1.664911447015e-09       9.444006330740e+00       1.100190461696e-06      -7.317752848433e-09       6.957195950047e-09       9.321925000729e-10       9.220998215698e+00       3.574593359851e-07       1.173139590113e-09       9.299341335962e-07       1.344757090514e+00       5.521603291577e-08       4.690503952768e-07       1.176536024050e+00      -8.784641846308e-07       1.037024641990e+00 
 1669       9.681784679503e+00       5.321275474872e-06       2.625090663196e-06      -2.036777887950e-08      -8.520298605184e-09      -1.961116046200e-09       9.446324487196e+00       1.072051780124e-06      -7.574217733168e-09       9.576611194853e-09       1.337118980913e-09       9.223285259802e+00       3.740395625086e-07       3.310934785779e-09       8.034632021261e-07       1.345310952690e+00       1.638358297816e-08       5.382913849179e-07       1.177030296899e+00      -9.134353660001e-07       1.037468913811e+00 
 1670       9.684133382055e+00       5.308513379242e-06       2.609019743708e-06      -1.700229532225e-08      -1.080903607400e-08      -2.227091860662e-09       9.448641506900e+00       1.045754338278e-06      -7.682648267027e-09       1.131390585219e-08       1.652500002594e-09       9.225571189420e+00       3.798052334498e-07       5.110728310950e-09       5.860598267143e-07       1.345864607987e+00      -2.384908318777e-08       5.908002025397e-07       1.177524406542e+00      -9.484256119470e-07       1.037913027857e+00 
 1671       9.686480922510e+00       5.308857897118e-06       2.605205843128e-06      -1.298012604079e-08      -1.198203611702e-08      -2.447527660137e-09       9.450957393425e+00       1.023247807191e-06      -7.604780629739e-09       1.184643405310e-08       1.841103623930e-09       9.227856006925e+00       3.731344649797e-07       6.361257840710e-09       2.515824675240e-07       1.346418057063e+00      -6.532155658771e-08       6.228497957464e-07       1.178018353759e+00      -9.826832333878e-07       1.038356983443e+00 
 1672       9.688827301071e+00       5.324506838382e-06       2.615830589002e-06      -8.395546499613e-09      -1.179875452259e-08      -2.608282967663e-09       9.453272149736e+00       1.006079607016e-06      -7.315864041062e-09       1.096083620191e-08       1.877358834617e-09       9.230139714521e+00       3.529541537613e-07       6.906117205399e-09      -2.150294540738e-07       1.346971300612e+00      -1.078718619381e-07       6.317562224524e-07       1.178512139120e+00      -1.015518258493e-06       1.038800779853e+00 
 1673       9.691172518060e+00       5.353055576176e-06       2.638734881213e-06      -3.458194048164e-09      -1.044507171315e-08      -2.700130833523e-09       9.455585776555e+00       9.941563005086e-07      -6.845874482282e-09       8.886555733813e-09       1.782982625177e-09       9.232422313950e+00       3.204145065584e-07       6.811879003678e-09      -7.840336817326e-07       1.347524339502e+00      -1.513341058282e-07       6.190709847059e-07       1.179005762357e+00      -1.046498998971e-06       1.039244416291e+00 
 1674       9.693516573770e+00       5.390933213655e-06       2.670660056954e-06       1.592524415143e-09      -8.214792506216e-09      -2.715047595597e-09       9.457898273980e+00       9.869713888694e-07      -6.238661075611e-09       5.965236226174e-09       1.591664143908e-09       9.234703806784e+00       2.772291409552e-07       6.201440144546e-09      -1.414312284223e-06       1.348077174641e+00      -1.955408056236e-07       5.874165769681e-07       1.179499222987e+00      -1.075257193114e-06       1.039687891931e+00 
 1675       9.695859468407e+00       5.434551623177e-06       2.708331722687e-06       6.516053432415e-09      -5.403140845304e-09      -2.644972135920e-09       9.460209642027e+00       9.840158849691e-07      -5.538284818555e-09       2.540169223084e-09       1.337255218527e-09       9.236984194519e+00       2.251200223192e-07       5.198293084229e-09      -2.064549522231e-06       1.348629806933e+00      -2.403236674440e-07       5.394283042497e-07       1.179992520519e+00      -1.101422843797e-06       1.040131205938e+00 
 1676       9.698201202095e+00       5.480305420504e-06       2.748459730592e-06       1.107068726983e-08      -2.306761925496e-09      -2.481805825229e-09       9.462519880630e+00       9.847783095987e-07      -4.789018901295e-09      -1.043703297424e-09       1.053770599803e-09       9.239263478582e+00       1.658174763397e-07       3.926526719149e-09      -2.693231552479e-06       1.349182237282e+00      -2.855135849473e-07       4.777543013694e-07       1.180485654452e+00      -1.124624215900e-06       1.040574357470e+00 
 1677       9.700541774872e+00       5.524571938997e-06       2.787738155004e-06       1.501356820118e-08       7.762756809745e-10      -2.217412467497e-09       9.464828989638e+00       9.887446877223e-07      -4.035349024073e-09      -4.439786456131e-09       7.753882052029e-10       9.241541660324e+00       1.010602015657e-07       2.510827278901e-09      -3.258646131836e-06       1.349734466588e+00      -3.309406381131e-07       4.050555522120e-07       1.180978624279e+00      -1.144487833724e-06       1.041017345674e+00 
 1678       9.702881186691e+00       5.563711203823e-06       2.822845268860e-06       1.810068479143e-08       3.546477899144e-09      -1.843618244472e-09       9.467136968820e+00       9.953985447295e-07      -3.321973714577e-09      -7.299830005387e-09       5.364493625331e-10       9.243818741023e+00       3.259528194382e-08       1.076479219218e-09      -3.718882321439e-06       1.350286495750e+00      -3.764340920273e-07       3.240059089871e-07       1.181471429482e+00      -1.160638478423e-06       1.041460169690e+00 
 1679       9.705219437420e+00       5.594065906152e-06       2.850443520141e-06       2.008687018025e-08       5.702923025737e-09      -1.352211660221e-09       9.469443817860e+00       1.004220902688e-06      -2.693804645330e-09      -9.273925861876e-09       3.714590535775e-10       9.246094721883e+00      -3.782180064318e-08      -2.506338850487e-10      -4.031830190808e-06       1.350838325662e+00      -4.218223956657e-07       2.372921114877e-07       1.181964069539e+00      -1.172699185416e-06       1.041902828649e+00 
 1680       9.707556526843e+00       5.611961377355e-06       2.867179508314e-06       2.072580036555e-08       6.943259603588e-09      -7.349434856619e-10       9.471749536357e+00       1.014690276594e-06      -2.195966951068e-09      -1.001050563938e-08       3.150861577406e-10       9.248369604036e+00      -1.084271538387e-07      -1.344028446966e-09      -4.155180521960e-06       1.351389957219e+00      -4.669331806783e-07       1.476138063481e-07       1.182456543916e+00      -1.180291241818e-06       1.042345321673e+00 
 1681       9.709892455434e+00       5.614832116569e-06       2.870678563695e-06       1.985602787662e-08       7.051823138648e-09       7.053571636413e-12       9.474054124086e+00       1.026204417586e-06      -1.860210459225e-09      -9.272474361509e-09       3.911506564673e-10       9.250643388333e+00      -1.773004379088e-07      -2.102634588235e-09      -4.061316595796e-06       1.351941391127e+00      -5.115722004314e-07       5.764385132148e-08       1.182948852184e+00      -1.183122831346e-06       1.042787648031e+00 
 1682       9.712227226686e+00       5.604612147683e-06       2.862537999437e-06       1.765990512356e-08       6.164829230002e-09       8.349160888427e-10       9.476357581771e+00       1.037844805242e-06      -1.664013403706e-09      -7.286721935363e-09       5.794799355301e-10       9.252916074739e+00      -2.419193711920e-07      -2.529086698141e-09      -3.782131887999e-06       1.352492627352e+00      -5.554599491176e-07      -3.009118841956e-08       1.183440994354e+00      -1.181255817972e-06       1.043229807613e+00 
 1683       9.714560844805e+00       5.584374119680e-06       2.845359865048e-06       1.440691122545e-08       4.507484373164e-09       1.700152077167e-09       9.478659910317e+00       1.048610098026e-06      -1.571123393411e-09      -4.397648813844e-09       8.487644945362e-10       9.255187662935e+00      -2.996013222239e-07      -2.652112515307e-09      -3.364601864487e-06       1.353043665669e+00      -5.982944885753e-07      -1.130925383609e-07       1.183932970546e+00      -1.174841279147e-06       1.043671800459e+00 
 1684       9.716893313930e+00       5.557205453578e-06       2.821758726717e-06       1.036782309749e-08       2.306078226738e-09       2.554037968209e-09       9.480961110552e+00       1.057494193221e-06      -1.545113932914e-09      -9.513083811729e-10       1.167544579830e-09       9.257458152520e+00      -3.476509633669e-07      -2.500580572625e-09      -2.855927639944e-06       1.353594505844e+00      -6.397724558527e-07      -1.888495765114e-07       1.184424780871e+00      -1.164031070253e-06       1.044113626606e+00 
 1685       9.719224638138e+00       5.526208364437e-06       2.794361685962e-06       5.814717386020e-09      -2.120147732920e-10       3.347618269633e-09       9.483261183226e+00       1.063486219858e-06      -1.549384163105e-09       2.704590585398e-09       1.504209960726e-09       9.259727543014e+00      -3.833602519894e-07      -2.103500408377e-09      -2.303536313973e-06       1.354145147637e+00      -6.795890610978e-07      -2.548398158305e-07       1.184916425438e+00      -1.148977825777e-06       1.044555286087e+00 
 1686       9.721554821442e+00       5.494499883374e-06       2.765808398287e-06       1.020972403476e-09      -2.818333799277e-09       4.031705220848e-09       9.485560129011e+00       1.065570531649e-06      -1.547158601840e-09       6.220681453866e-09       1.826999705747e-09       9.261995833855e+00      -4.040084116459e-07      -1.490022777352e-09      -1.755081307253e-06       1.354695590799e+00      -7.174380854489e-07      -3.085288866548e-07       1.185407904350e+00      -1.129834960507e-06       1.044996778929e+00 
 1687       9.723883867789e+00       5.465211879575e-06       2.738751091840e-06      -3.738729936585e-09      -5.283330017611e-09       4.556878448681e-09       9.487857948504e+00       1.062726699917e-06      -1.501486884592e-09       9.245937275763e-09       2.104001958854e-09       9.264263024401e+00      -4.068619132558e-07      -6.894398619662e-10      -1.258442697690e-06       1.355245835073e+00      -7.530118789249e-07      -3.473705191254e-07       1.185899217705e+00      -1.106756670708e-06       1.045438105155e+00 
 1688       9.726211781063e+00       5.441491082307e-06       2.715854586062e-06      -8.188402184515e-09      -7.376364974447e-09       4.873484623056e-09       9.490154642221e+00       1.053929506527e-06      -1.375243505095e-09       1.142766832444e-08       2.303153715685e-09       9.266529113927e+00      -3.891744562838e-07       2.688145166192e-10      -8.617275565721e-07       1.355795880195e+00      -7.860013583149e-07      -3.688065256151e-07       1.186390365593e+00      -1.079897935311e-06       1.045879264786e+00 
 1689       9.728538565081e+00       5.426499102929e-06       2.699796310347e-06      -1.205074941958e-08      -8.865708981408e-09       4.931637112669e-09       9.492450210603e+00       1.038148936819e-06      -1.131127555994e-09       1.241151963333e-08       2.392240599786e-09       9.268794101629e+00      -3.481869499190e-07       1.355164687376e-09      -6.132702847232e-07       1.356345725894e+00      -8.160960050690e-07      -3.702667831555e-07       1.186881348104e+00      -1.049414517095e-06       1.046320257834e+00 
 1690       9.730864222607e+00       5.422574452475e-06       2.692596064751e-06      -1.509658035853e-08      -9.577763169520e-09       4.699290067182e-09       9.494744654519e+00       1.014907408663e-06      -7.442077483442e-10       1.195407791789e-08       2.348920390240e-09       9.271057987410e+00      -2.827175924821e-07       2.531750676422e-09      -5.472994435047e-07       1.356895371960e+00      -8.430905073455e-07      -3.501459683993e-07       1.187372165460e+00      -1.015495160848e-06       1.046761084384e+00 
 1691       9.733188752374e+00       5.428710616604e-06       2.693598919160e-06      -1.729351236721e-08      -9.575289577051e-09       4.216632471269e-09       9.497037976804e+00       9.859567493711e-07      -2.396767606796e-10       1.026176338908e-08       2.190888951500e-09       9.273320774267e+00      -1.979472014724e-07       3.727924183980e-09      -6.408018736832e-07       1.357444818465e+00      -8.672057000207e-07      -3.107430450152e-07       1.187862818450e+00      -9.784584902977e-07       1.047201744818e+00 
 1692       9.735512152033e+00       5.443056190972e-06       2.701474888268e-06      -1.865855000606e-08      -8.980720870160e-09       3.542164320237e-09       9.499330180736e+00       9.536157231006e-07       3.445767690628e-10       7.654866986201e-09       1.945975018836e-09       9.275582465925e+00      -1.006752749334e-07       4.864540043962e-09      -8.562857980125e-07       1.357994065544e+00      -8.887703990092e-07      -2.553471898476e-07       1.188353308003e+00      -9.386569524235e-07       1.047642239588e+00 
 1693       9.737834419141e+00       5.463750890806e-06       2.714887595021e-06      -1.920878897675e-08      -7.917077597240e-09       2.734665349902e-09       9.501621269528e+00       9.202141287897e-07       9.704835883344e-10       4.455209554746e-09       1.642140347896e-09       9.277843066052e+00       2.266298619073e-09       5.862078658344e-09      -1.156080165308e-06       1.358543113330e+00      -9.081150116625e-07      -1.872633736119e-07       1.188843635046e+00      -8.964446991535e-07       1.048082569143e+00 
 1694       9.740155551162e+00       5.488925537726e-06       2.732494261135e-06      -1.896141626197e-08      -6.507969061460e-09       1.853195451217e-09       9.503911246329e+00       8.880928164873e-07       1.599793562544e-09       9.861441131969e-10       1.307479911839e-09       9.280102578253e+00       1.040131922480e-07       6.640645444145e-09      -1.502334384729e-06       1.359091961945e+00      -9.255715391381e-07      -1.098123843359e-07       1.189333800506e+00      -8.521775899027e-07       1.048522733933e+00 
 1695       9.742475545466e+00       5.516702046570e-06       2.752945697605e-06      -1.793371026537e-08      -4.877594193304e-09       9.570950849083e-10       9.506200114224e+00       8.596037036827e-07       2.194075407628e-09      -2.427441880168e-09       9.702220984737e-10       9.282361006075e+00       1.976685926465e-07       7.119970280415e-09      -1.857018060062e-06       1.359640611509e+00      -9.414735787669e-07      -2.633085080145e-08       1.189823805307e+00      -8.062131941087e-07       1.048962734401e+00 
 1696       9.744794399328e+00       5.545193412217e-06       2.774886295214e-06      -1.614304095143e-08      -3.150742423121e-09       1.059856961011e-10       9.508487876232e+00       8.371097916352e-07       2.714716422619e-09      -5.459124260466e-09       6.587289073946e-10       9.284618353003e+00       2.763031521898e-07       7.219406955218e-09      -2.181920724007e-06       1.360189062135e+00      -9.561563264222e-07       5.982873401415e-08       1.190313650373e+00      -7.589107937687e-07       1.049402570992e+00 
 1697       9.747112109928e+00       5.572503696415e-06       2.796954015045e-06      -1.360686998536e-08      -1.452794553661e-09      -6.402298710464e-10       9.510774535309e+00       8.229851817043e-07       3.122922222213e-09      -7.780939889410e-09       4.014961471184e-10       9.286874622464e+00       3.329549409861e-07       6.857932612612e-09      -2.438651572454e-06       1.360737313930e+00      -9.699565788875e-07       1.452979894969e-07       1.190803336626e+00      -7.106313859754e-07       1.049842244146e+00 
 1698       9.749428674353e+00       5.596728014600e-06       2.817780378991e-06      -1.034275087295e-08       9.027636737674e-11      -1.221366958714e-09       9.513060094343e+00       8.196150916786e-07       3.379716469344e-09      -9.063384388495e-09       2.271536322214e-10       9.289129817821e+00       3.606293989280e-07       5.954147199640e-09      -2.588639198774e-06       1.361285366995e+00      -9.832127362248e-07       2.266926239543e-07       1.191292864989e+00      -6.617376854539e-07       1.050281754300e+00 
 1699       9.751744090974e+00       5.616301165011e-06       2.836174850776e-06      -6.403393110471e-09       1.372661182502e-09      -1.592463007071e-09       9.515344555416e+00       8.284746773704e-07       3.458186334642e-09      -9.073303225118e-09       1.570449083217e-10       9.291383941558e+00       3.546055153279e-07       4.471851980452e-09      -2.602533258761e-06       1.361833221596e+00      -9.962565822990e-07       3.009145485101e-07       1.191782236087e+00      -6.125756895923e-07       1.050721101803e+00 
 1700       9.754058363609e+00       5.631046825655e-06       2.851679734459e-06      -1.982184562804e-09       2.371180250036e-09      -1.770436127456e-09       9.517627917569e+00       8.473567895662e-07       3.380334731420e-09      -7.968491396014e-09       1.828961519098e-10       9.293636992797e+00       3.193761821657e-07       2.557215416666e-09      -2.488498537753e-06       1.362380878681e+00      -1.009388544186e-06       3.660611109879e-07       1.192271449376e+00      -5.634191948308e-07       1.051160286645e+00 
 1701       9.756371497397e+00       5.641137366500e-06       2.864020035670e-06       2.691421906138e-09       3.083354017905e-09      -1.787827514444e-09       9.519910179018e+00       8.731203757919e-07       3.180544909551e-09      -6.005626242037e-09       2.889553537360e-10       9.295888969760e+00       2.617675137903e-07       4.027874209733e-10      -2.264164015176e-06       1.362928339370e+00      -1.022902224423e-06       4.205236454210e-07       1.192760504006e+00      -5.145248075140e-07       1.051599308721e+00 
 1702       9.758683497419e+00       5.646746028594e-06       2.872919503001e-06       7.386888367410e-09       3.506694831440e-09      -1.677333819119e-09       9.522191337889e+00       9.026094862264e-07       2.893363774909e-09      -3.442606165121e-09       4.593952250070e-10       9.298139870582e+00       1.886380920251e-07      -1.797971156041e-09      -1.947243174462e-06       1.363475604779e+00      -1.037092605535e-06       4.626860345306e-07       1.193249399121e+00      -4.661503397973e-07       1.052038167925e+00 
 1703       9.760994368702e+00       5.648046925369e-06       2.878100626174e-06       1.187259023034e-08       3.638706923215e-09      -1.471807378600e-09       9.524471392223e+00       9.326532517587e-07       2.553502130716e-09      -5.385524286403e-10       6.783130862254e-10       9.300389693314e+00       1.068790140359e-07      -3.850687185247e-09      -1.555534127952e-06       1.364022676024e+00      -1.052256052066e-06       4.909246988369e-07       1.193738133854e+00      -4.185548114172e-07       1.052476864144e+00 
 1704       9.763304116213e+00       5.645215043954e-06       2.879284634221e-06       1.591581464586e-08       3.476886402904e-09      -1.204256445570e-09       9.526750339972e+00       9.600658620445e-07       2.195834918878e-09       2.446189042223e-09       9.297307560282e-10       9.302638435920e+00       2.341394019939e-08      -5.560073918318e-09      -1.106919741803e-06       1.364569554221e+00      -1.068690312605e-06       5.036085857707e-07       1.194226707329e+00      -3.719984514617e-07       1.052915397258e+00 
 1705       9.765612744865e+00       5.638426246484e-06       2.876191493648e-06       1.928275890977e-08       3.018721247120e-09      -9.078454178007e-10       9.529028179003e+00       9.816465435636e-07       1.855401461330e-09       5.250045860121e-09       1.197594440026e-09       9.304886096281e+00      -5.480085802904e-08      -6.729929647072e-09      -6.193677608918e-07       1.365116240483e+00      -1.086694521807e-06       4.990991587850e-07       1.194715118658e+00      -3.267427001409e-07       1.053353767146e+00 
 1706       9.767920259512e+00       5.627857271404e-06       2.868539906609e-06       2.173852886611e-08       2.261691289267e-09      -6.158950676781e-10       9.531304907092e+00       9.941795376762e-07       1.567405701377e-09       7.610217375175e-09       1.465774619641e-09       9.307132672193e+00      -1.207764502470e-07      -7.163136362819e-09      -1.109309337177e-07       1.365662735922e+00      -1.106569202429e-06       4.757503864661e-07       1.195203366946e+00      -2.830502105573e-07       1.053791973678e+00 
 1707       9.770226664950e+00       5.613685734786e-06       2.856047309078e-06       2.304713731043e-08       1.203268209385e-09      -3.618827717302e-10       9.533580521930e+00       9.944340786802e-07       1.367216445038e-09       9.262672874612e-09       1.718065940949e-09       9.309378161364e+00      -1.674911992372e-07      -6.661658415707e-09       4.002528626906e-07       1.366209041650e+00      -1.128616267349e-06       4.319087316455e-07       1.195691451287e+00      -2.411848504761e-07       1.054230016723e+00 
 1708       9.772531964917e+00       5.596323661612e-06       2.838781621268e-06       2.303939780196e-08      -1.371584949908e-10      -1.713402983618e-10       9.535855022337e+00       9.802538396139e-07       1.279566749109e-09       1.001144542983e-08       1.940225977989e-09       9.311622562505e+00      -1.897903576305e-07      -5.108273453986e-09       8.965271011146e-07       1.366755158614e+00      -1.152958231195e-06       3.669684903837e-07       1.196179370892e+00      -2.013546199530e-07       1.054667896143e+00 
 1709       9.774836159073e+00       5.577120264658e-06       2.818219797652e-06       2.181724531612e-08      -1.652298180345e-09      -3.747081091375e-11       9.538128411931e+00       9.538355193365e-07       1.286050423737e-09       9.937166177847e-09       2.126110844564e-09       9.313865878600e+00      -1.901027488980e-07      -2.712533565081e-09       1.362421596729e-06       1.367301087098e+00      -1.178994147586e-06       2.845477168822e-07       1.196667125460e+00      -1.635398659297e-07       1.055105611803e+00 
 1710       9.777139245994e+00       5.557665188546e-06       2.796198341325e-06       1.955116271675e-08      -3.212377162433e-09       5.467655424488e-11       9.540400695493e+00       9.184782976301e-07       1.357347570599e-09       9.190312854861e-09       2.271591921535e-09       9.316108113661e+00      -1.727729627439e-07       2.330915193624e-10       1.782961871527e-06       1.367846827221e+00      -1.205939015234e-06       1.893394833173e-07       1.197154714810e+00      -1.276635995713e-07       1.055543163563e+00 
 1711       9.779441224170e+00       5.539555537101e-06       2.774562387442e-06       1.641244540784e-08      -4.687012502224e-09       1.201233081121e-10       9.542671877748e+00       8.774969395061e-07       1.463999960951e-09       7.922077339654e-09       2.372521725700e-09       9.318349271643e+00      -1.421661857131e-07       3.434753441519e-09       2.143103775242e-06       1.368392379093e+00      -1.233004139915e-06       8.605903184055e-08       1.197642138756e+00      -9.364844626383e-08       1.055980551281e+00 
 1712       9.781742092001e+00       5.524395884261e-06       2.755165715849e-06       1.257320252801e-08      -5.945211114674e-09       1.739617126214e-10       9.544941963369e+00       8.342218180511e-07       1.576410832947e-09       6.284366702010e-09       2.424733882446e-09       9.320589356446e+00      -1.026682314180e-07       6.597223197991e-09       2.427733383739e-06       1.368937742820e+00      -1.259397129065e-06      -2.055619292389e-08       1.198129397103e+00      -6.141664503773e-08       1.056417774807e+00 
 1713       9.784041847804e+00       5.513798284987e-06       2.739870763714e-06       8.206358145097e-09      -6.855368877488e-09       2.313548842090e-10       9.547210956971e+00       7.919989372716e-07       1.664844688949e-09       4.429804251124e-09       2.424043098410e-09       9.322828371916e+00      -5.868557076499e-08       9.423889120423e-09       2.621666897396e-06       1.369482918501e+00      -1.284321886373e-06      -1.257465113820e-07       1.198616489652e+00      -3.089004799172e-08       1.056854833987e+00 
 1714       9.786340489808e+00       5.509382286174e-06       2.730548638164e-06       3.485652450608e-09      -7.285269739892e-09       3.075368973827e-10       9.549478863115e+00       7.541899549397e-07       1.699427092846e-09       2.511730584005e-09       2.366245134136e-09       9.325066321840e+00      -1.464536218214e-08       1.161675485611e-08       2.709650539502e-06       1.370027906228e+00      -1.306978606375e-06      -2.247299764728e-07       1.199103416197e+00      -1.990119716353e-09       1.057291728662e+00 
 1715       9.788638016153e+00       5.512774937557e-06       2.729079128909e-06      -1.414357045734e-09      -7.102084831397e-09       4.178128882893e-10       9.551745686309e+00       7.241722054383e-07       1.650144467364e-09       6.842046338802e-10       2.247116776735e-09       9.327303209949e+00       2.500451815433e-08       1.287643734861e-08       2.676360454637e-06       1.370572706090e+00      -1.326563769047e-06      -3.127023411707e-07       1.199590176524e+00       2.536206328229e-08       1.057728458668e+00 
