#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
5.981053e+04 1.075461e+02 7.055472e-05 1.577268e-04 3.755308e+00 1.947944e+01 -7.211253e-15 -4.396493e-12 7.695355e-19 3.389779e-12 -2.529652e-07 -2.630127e-07 -1.923291e-13 1.281980e-23 1.001112e-25 -2.333974e-09 4.383997e-26 8.090020e-16 0.000000e+00 -2.510892e-127 -8.555242e-21 1.168766e+01 5.425336e-12 3.112878e-16 4.198210e-16
5.998985e+04 1.075461e+02 7.013821e-05 1.568234e-04 3.755308e+00 1.947944e+01 -7.123237e-15 -4.348544e-12 7.551794e-19 3.349075e-12 -2.509659e-07 -2.607311e-07 -1.902507e-13 1.255212e-23 9.782732e-26 -2.313253e-09 4.254677e-26 7.981774e-16 0.000000e+00 -2.099467e-127 -8.392185e-21 1.168766e+01 5.359732e-12 3.064546e-16 4.134749e-16
6.016971e+04 1.075461e+02 6.972416e-05 1.559251e-04 3.755308e+00 1.947944e+01 -7.036295e-15 -4.301118e-12 7.410911e-19 3.308861e-12 -2.489833e-07 -2.584693e-07 -1.881948e-13 1.229004e-23 9.559558e-26 -2.292715e-09 4.129171e-26 7.874977e-16 0.000000e+00 -1.755457e-127 -8.232236e-21 1.168766e+01 5.294921e-12 3.016966e-16 4.072245e-16
6.035011e+04 1.075461e+02 6.931255e-05 1.550320e-04 3.755308e+00 1.947944e+01 -6.950414e-15 -4.254210e-12 7.272656e-19 3.269129e-12 -2.470172e-07 -2.562271e-07 -1.861611e-13 1.203343e-23 9.341474e-26 -2.272360e-09 4.007368e-26 7.769609e-16 0.000000e+00 -1.467814e-127 -8.075335e-21 1.168766e+01 5.230893e-12 2.970124e-16 4.010684e-16
6.053105e+04 1.075461e+02 6.890337e-05 1.541440e-04 3.755308e+00 1.947944e+01 -6.865581e-15 -4.207812e-12 7.136981e-19 3.229874e-12 -2.450676e-07 -2.540043e-07 -1.841494e-13 1.178217e-23 9.128366e-26 -2.252185e-09 3.889157e-26 7.665650e-16 0.000000e+00 -1.227304e-127 -7.921425e-21 1.168766e+01 5.167640e-12 2.924011e-16 3.950053e-16
6.071253e+04 1.075461e+02 6.849660e-05 1.532611e-04 3.755308e+00 1.947944e+01 -6.781784e-15 -4.161921e-12 7.003837e-19 3.191091e-12 -2.431342e-07 -2.518008e-07 -1.821594e-13 1.153616e-23 8.920119e-26 -2.232190e-09 3.774434e-26 7.563083e-16 0.000000e+00 -1.026203e-127 -7.770447e-21 1.168766e+01 5.105152e-12 2.878613e-16 3.890337e-16
6.089455e+04 1.075461e+02 6.809224e-05 1.523833e-04 3.755308e+00 1.947944e+01 -6.699009e-15 -4.116531e-12 6.873176e-19 3.152773e-12 -2.412169e-07 -2.496165e-07 -1.801909e-13 1.129529e-23 8.716624e-26 -2.212372e-09 3.663094e-26 7.461888e-16 0.000000e+00 -8.580530e-128 -7.622346e-21 1.168766e+01 5.043419e-12 2.833921e-16 3.831522e-16
6.107713e+04 1.075461e+02 6.769026e-05 1.515105e-04 3.755308e+00 1.947944e+01 -6.617245e-15 -4.071635e-12 6.744953e-19 3.114916e-12 -2.393157e-07 -2.474511e-07 -1.782437e-13 1.105945e-23 8.517770e-26 -2.192730e-09 3.555039e-26 7.362047e-16 0.000000e+00 -7.174557e-128 -7.477068e-21 1.168766e+01 4.982433e-12 2.789923e-16 3.773596e-16
6.126024e+04 1.075461e+02 6.729066e-05 1.506427e-04 3.755308e+00 1.947944e+01 -6.536479e-15 -4.027229e-12 6.619122e-19 3.077513e-12 -2.374302e-07 -2.453045e-07 -1.763175e-13 1.082853e-23 8.323453e-26 -2.173262e-09 3.450172e-26 7.263542e-16 0.000000e+00 -5.998962e-128 -7.334558e-21 1.168766e+01 4.922185e-12 2.746608e-16 3.716543e-16
6.144391e+04 1.075461e+02 6.689342e-05 1.497798e-04 3.755308e+00 1.947944e+01 -6.456699e-15 -3.983308e-12 6.495639e-19 3.040559e-12 -2.355605e-07 -2.431765e-07 -1.744121e-13 1.060244e-23 8.133569e-26 -2.153967e-09 3.348398e-26 7.166354e-16 0.000000e+00 -5.015995e-128 -7.194764e-21 1.168766e+01 4.862665e-12 2.703966e-16 3.660352e-16
6.162813e+04 1.075461e+02 6.649852e-05 1.489219e-04 3.755308e+00 1.947944e+01 -6.377892e-15 -3.939865e-12 6.374459e-19 3.004049e-12 -2.337064e-07 -2.410669e-07 -1.725274e-13 1.038106e-23 7.948017e-26 -2.134844e-09 3.249626e-26 7.070468e-16 0.000000e+00 -4.194093e-128 -7.057634e-21 1.168766e+01 4.803864e-12 2.661987e-16 3.605010e-16
6.181290e+04 1.075461e+02 6.610595e-05 1.480689e-04 3.755308e+00 1.947944e+01 -6.300047e-15 -3.896896e-12 6.255540e-19 2.967977e-12 -2.318677e-07 -2.389757e-07 -1.706630e-13 1.016431e-23 7.766698e-26 -2.115890e-09 3.153768e-26 6.975864e-16 0.000000e+00 -3.506865e-128 -6.923117e-21 1.168766e+01 4.745775e-12 2.620659e-16 3.550502e-16
6.199822e+04 1.075461e+02 6.571570e-05 1.472208e-04 3.755308e+00 1.947944e+01 -6.223152e-15 -3.854396e-12 6.138839e-19 2.932339e-12 -2.300443e-07 -2.369026e-07 -1.688187e-13 9.952084e-24 7.589515e-26 -2.097105e-09 3.060737e-26 6.882526e-16 0.000000e+00 -2.932244e-128 -6.791164e-21 1.168766e+01 4.688388e-12 2.579974e-16 3.496818e-16
6.218410e+04 1.075461e+02 6.532775e-05 1.463776e-04 3.755308e+00 1.947944e+01 -6.147196e-15 -3.812359e-12 6.024316e-19 2.897128e-12 -2.282361e-07 -2.348475e-07 -1.669944e-13 9.744288e-24 7.416374e-26 -2.078486e-09 2.970450e-26 6.790437e-16 0.000000e+00 -2.451778e-128 -6.661725e-21 1.168766e+01 4.631695e-12 2.539920e-16 3.443945e-16
6.237054e+04 1.075461e+02 6.494210e-05 1.455392e-04 3.755308e+00 1.947944e+01 -6.072167e-15 -3.770781e-12 5.911929e-19 2.862340e-12 -2.264429e-07 -2.328102e-07 -1.651898e-13 9.540831e-24 7.247184e-26 -2.060033e-09 2.882827e-26 6.699580e-16 0.000000e+00 -2.050039e-128 -6.534753e-21 1.168766e+01 4.575687e-12 2.500489e-16 3.391869e-16
6.255754e+04 1.075461e+02 6.455872e-05 1.447055e-04 3.755308e+00 1.947944e+01 -5.998054e-15 -3.729656e-12 5.801638e-19 2.827970e-12 -2.246647e-07 -2.307906e-07 -1.634047e-13 9.341623e-24 7.081853e-26 -2.041744e-09 2.797789e-26 6.609939e-16 0.000000e+00 -1.714127e-128 -6.410201e-21 1.168766e+01 4.520357e-12 2.461670e-16 3.340580e-16
6.274509e+04 1.075461e+02 6.417760e-05 1.438767e-04 3.755308e+00 1.947944e+01 -5.924845e-15 -3.688980e-12 5.693406e-19 2.794013e-12 -2.229012e-07 -2.287886e-07 -1.616389e-13 9.146573e-24 6.920294e-26 -2.023616e-09 2.715259e-26 6.521497e-16 0.000000e+00 -1.433257e-128 -6.288023e-21 1.168766e+01 4.465696e-12 2.423454e-16 3.290065e-16
6.293321e+04 1.075461e+02 6.379874e-05 1.430526e-04 3.755308e+00 1.947944e+01 -5.852530e-15 -3.648748e-12 5.587192e-19 2.760463e-12 -2.211524e-07 -2.268038e-07 -1.598922e-13 8.955597e-24 6.762420e-26 -2.005650e-09 2.635163e-26 6.434238e-16 0.000000e+00 -1.198409e-128 -6.168173e-21 1.168766e+01 4.411696e-12 2.385831e-16 3.240313e-16
6.312189e+04 1.075461e+02 6.342211e-05 1.422332e-04 3.755308e+00 1.947944e+01 -5.781097e-15 -3.608954e-12 5.482960e-19 2.727316e-12 -2.194182e-07 -2.248363e-07 -1.581643e-13 8.768608e-24 6.608148e-26 -1.987844e-09 2.557431e-26 6.348147e-16 0.000000e+00 -1.002042e-128 -6.050607e-21 1.168766e+01 4.358349e-12 2.348793e-16 3.191313e-16
6.331114e+04 1.075461e+02 6.304770e-05 1.414186e-04 3.755308e+00 1.947944e+01 -5.710537e-15 -3.569594e-12 5.380672e-19 2.694568e-12 -2.176983e-07 -2.228859e-07 -1.564551e-13 8.585523e-24 6.457396e-26 -1.970195e-09 2.481991e-26 6.263208e-16 0.000000e+00 -8.378516e-129 -5.935281e-21 1.168766e+01 4.305647e-12 2.312330e-16 3.143052e-16
6.350096e+04 1.075461e+02 6.267551e-05 1.406086e-04 3.755308e+00 1.947944e+01 -5.640837e-15 -3.530663e-12 5.280293e-19 2.662212e-12 -2.159928e-07 -2.209524e-07 -1.547644e-13 8.406261e-24 6.310082e-26 -1.952703e-09 2.408776e-26 6.179406e-16 0.000000e+00 -7.005644e-129 -5.822153e-21 1.168766e+01 4.253582e-12 2.276434e-16 3.095520e-16
6.369134e+04 1.075461e+02 6.230551e-05 1.398032e-04 3.755308e+00 1.947944e+01 -5.571988e-15 -3.492157e-12 5.181786e-19 2.630245e-12 -2.143014e-07 -2.190357e-07 -1.530920e-13 8.230742e-24 6.166129e-26 -1.935367e-09 2.337722e-26 6.096725e-16 0.000000e+00 -5.857726e-129 -5.711182e-21 1.168766e+01 4.202147e-12 2.241095e-16 3.048706e-16
6.388230e+04 1.075461e+02 6.193769e-05 1.390024e-04 3.755308e+00 1.947944e+01 -5.503980e-15 -3.454071e-12 5.085117e-19 2.598662e-12 -2.126241e-07 -2.171356e-07 -1.514376e-13 8.058887e-24 6.025461e-26 -1.918184e-09 2.268763e-26 6.015150e-16 0.000000e+00 -4.897902e-129 -5.602325e-21 1.168766e+01 4.151334e-12 2.206305e-16 3.002598e-16
6.407383e+04 1.075461e+02 6.157205e-05 1.382062e-04 3.755308e+00 1.947944e+01 -5.436802e-15 -3.416401e-12 4.990251e-19 2.567458e-12 -2.109606e-07 -2.152520e-07 -1.498011e-13 7.890621e-24 5.888001e-26 -1.901154e-09 2.201838e-26 5.934666e-16 0.000000e+00 -4.095351e-129 -5.495542e-21 1.168766e+01 4.101135e-12 2.172055e-16 2.957187e-16
6.426593e+04 1.075461e+02 6.120856e-05 1.374146e-04 3.755308e+00 1.947944e+01 -5.370443e-15 -3.379141e-12 4.897155e-19 2.536629e-12 -2.093110e-07 -2.133847e-07 -1.481823e-13 7.725869e-24 5.753677e-26 -1.884275e-09 2.136888e-26 5.855259e-16 0.000000e+00 -3.424302e-129 -5.390795e-21 1.168766e+01 4.051543e-12 2.138337e-16 2.912462e-16
6.445861e+04 1.075461e+02 6.084723e-05 1.366276e-04 3.755308e+00 1.947944e+01 -5.304895e-15 -3.342287e-12 4.805796e-19 2.506170e-12 -2.076751e-07 -2.115336e-07 -1.465810e-13 7.564556e-24 5.622418e-26 -1.867546e-09 2.073853e-26 5.776915e-16 0.000000e+00 -2.863209e-129 -5.288044e-21 1.168766e+01 4.002551e-12 2.105143e-16 2.868412e-16
6.465187e+04 1.075461e+02 6.048802e-05 1.358450e-04 3.755308e+00 1.947944e+01 -5.240146e-15 -3.305836e-12 4.716141e-19 2.476076e-12 -2.060527e-07 -2.096986e-07 -1.449970e-13 7.406612e-24 5.494153e-26 -1.850965e-09 2.012678e-26 5.699619e-16 0.000000e+00 -2.394055e-129 -5.187251e-21 1.168766e+01 3.954151e-12 2.072465e-16 2.825028e-16
6.484570e+04 1.075461e+02 6.013094e-05 1.350669e-04 3.755308e+00 1.947944e+01 -5.176188e-15 -3.269782e-12 4.628159e-19 2.446344e-12 -2.044438e-07 -2.078795e-07 -1.434301e-13 7.251965e-24 5.368814e-26 -1.834532e-09 1.953308e-26 5.623358e-16 0.000000e+00 -2.001774e-129 -5.088379e-21 1.168766e+01 3.906337e-12 2.040294e-16 2.782299e-16
6.504012e+04 1.075461e+02 5.977596e-05 1.342933e-04 3.755308e+00 1.947944e+01 -5.113011e-15 -3.234121e-12 4.541818e-19 2.416969e-12 -2.028483e-07 -2.060762e-07 -1.418801e-13 7.100547e-24 5.246335e-26 -1.818245e-09 1.895689e-26 5.548116e-16 0.000000e+00 -1.673771e-129 -4.991391e-21 1.168766e+01 3.859100e-12 2.008622e-16 2.740215e-16
6.523512e+04 1.075461e+02 5.942308e-05 1.335241e-04 3.755308e+00 1.947944e+01 -5.050604e-15 -3.198849e-12 4.457088e-19 2.387947e-12 -2.012659e-07 -2.042885e-07 -1.403469e-13 6.952291e-24 5.126649e-26 -1.802102e-09 1.839769e-26 5.473882e-16 0.000000e+00 -1.399513e-129 -4.896252e-21 1.168766e+01 3.812435e-12 1.977443e-16 2.698767e-16
6.543070e+04 1.075461e+02 5.907228e-05 1.327593e-04 3.755308e+00 1.947944e+01 -4.988959e-15 -3.163962e-12 4.373938e-19 2.359273e-12 -1.996967e-07 -2.025163e-07 -1.388303e-13 6.807131e-24 5.009694e-26 -1.786102e-09 1.785499e-26 5.400641e-16 0.000000e+00 -1.170195e-129 -4.802926e-21 1.168766e+01 3.766335e-12 1.946747e-16 2.657944e-16
6.562687e+04 1.075461e+02 5.872355e-05 1.319989e-04 3.755308e+00 1.947944e+01 -4.928067e-15 -3.129455e-12 4.292340e-19 2.330944e-12 -1.981404e-07 -2.007595e-07 -1.373300e-13 6.665001e-24 4.895408e-26 -1.770245e-09 1.732830e-26 5.328379e-16 0.000000e+00 -9.784510e-130 -4.711379e-21 1.168766e+01 3.720791e-12 1.916529e-16 2.617739e-16
6.582363e+04 1.075461e+02 5.837688e-05 1.312428e-04 3.755308e+00 1.947944e+01 -4.867918e-15 -3.095325e-12 4.212264e-19 2.302955e-12 -1.965971e-07 -1.990180e-07 -1.358460e-13 6.525839e-24 4.783728e-26 -1.754528e-09 1.681714e-26 5.257085e-16 0.000000e+00 -8.181258e-130 -4.621576e-21 1.168766e+01 3.675799e-12 1.886779e-16 2.578141e-16
6.602098e+04 1.075461e+02 5.803226e-05 1.304911e-04 3.755308e+00 1.947944e+01 -4.808503e-15 -3.061567e-12 4.133682e-19 2.275302e-12 -1.950665e-07 -1.972915e-07 -1.343780e-13 6.389583e-24 4.674596e-26 -1.738951e-09 1.632107e-26 5.186745e-16 0.000000e+00 -6.840708e-130 -4.533485e-21 1.168766e+01 3.631350e-12 1.857492e-16 2.539140e-16
6.621892e+04 1.075461e+02 5.768967e-05 1.297437e-04 3.755308e+00 1.947944e+01 -4.749813e-15 -3.028177e-12 4.056566e-19 2.247980e-12 -1.935486e-07 -1.955801e-07 -1.329258e-13 6.256172e-24 4.567954e-26 -1.723512e-09 1.583962e-26 5.117345e-16 0.000000e+00 -5.719816e-130 -4.447072e-21 1.168766e+01 3.587439e-12 1.828660e-16 2.500729e-16
6.641745e+04 1.075461e+02 5.734911e-05 1.290005e-04 3.755308e+00 1.947944e+01 -4.691840e-15 -2.995151e-12 3.980888e-19 2.220987e-12 -1.920432e-07 -1.938835e-07 -1.314894e-13 6.125546e-24 4.463745e-26 -1.708211e-09 1.537238e-26 5.048874e-16 0.000000e+00 -4.782589e-130 -4.362307e-21 1.168766e+01 3.544059e-12 1.800275e-16 2.462899e-16
6.661658e+04 1.075461e+02 5.701055e-05 1.282616e-04 3.755308e+00 1.947944e+01 -4.634574e-15 -2.962486e-12 3.906622e-19 2.194319e-12 -1.905503e-07 -1.922016e-07 -1.300684e-13 5.997648e-24 4.361913e-26 -1.693045e-09 1.491892e-26 4.981320e-16 0.000000e+00 -3.998932e-130 -4.279157e-21 1.168766e+01 3.501204e-12 1.772331e-16 2.425639e-16
6.681631e+04 1.075461e+02 5.667400e-05 1.275270e-04 3.755308e+00 1.947944e+01 -4.578007e-15 -2.930176e-12 3.833742e-19 2.167970e-12 -1.890697e-07 -1.905343e-07 -1.286629e-13 5.872420e-24 4.262404e-26 -1.678013e-09 1.447884e-26 4.914669e-16 0.000000e+00 -3.343683e-130 -4.197591e-21 1.168766e+01 3.458866e-12 1.744821e-16 2.388943e-16
6.701664e+04 1.075461e+02 5.633943e-05 1.267965e-04 3.755308e+00 1.947944e+01 -4.522131e-15 -2.898219e-12 3.762221e-19 2.141938e-12 -1.876014e-07 -1.888814e-07 -1.272725e-13 5.749807e-24 4.165165e-26 -1.663116e-09 1.405174e-26 4.848910e-16 0.000000e+00 -2.795800e-130 -4.117580e-21 1.168766e+01 3.417041e-12 1.717738e-16 2.352801e-16
6.721756e+04 1.075461e+02 5.600683e-05 1.260703e-04 3.755308e+00 1.947944e+01 -4.466936e-15 -2.866611e-12 3.692035e-19 2.116218e-12 -1.861452e-07 -1.872429e-07 -1.258971e-13 5.629754e-24 4.070145e-26 -1.648350e-09 1.363724e-26 4.784031e-16 0.000000e+00 -2.337691e-130 -4.039095e-21 1.168766e+01 3.375721e-12 1.691076e-16 2.317205e-16
6.741909e+04 1.075461e+02 5.567620e-05 1.253482e-04 3.755308e+00 1.947944e+01 -4.412415e-15 -2.835347e-12 3.623158e-19 2.090807e-12 -1.847010e-07 -1.856186e-07 -1.245366e-13 5.512208e-24 3.977292e-26 -1.633716e-09 1.323496e-26 4.720020e-16 0.000000e+00 -1.954646e-130 -3.962104e-21 1.168766e+01 3.334901e-12 1.664828e-16 2.282147e-16
6.762122e+04 1.075461e+02 5.534752e-05 1.246302e-04 3.755308e+00 1.947944e+01 -4.358560e-15 -2.804424e-12 3.555566e-19 2.065701e-12 -1.832688e-07 -1.840084e-07 -1.231908e-13 5.397116e-24 3.886557e-26 -1.619211e-09 1.284456e-26 4.656866e-16 0.000000e+00 -1.634365e-130 -3.886582e-21 1.168766e+01 3.294575e-12 1.638988e-16 2.247618e-16
6.782396e+04 1.075461e+02 5.502078e-05 1.239164e-04 3.755308e+00 1.947944e+01 -4.305362e-15 -2.773839e-12 3.489235e-19 2.040897e-12 -1.818483e-07 -1.824122e-07 -1.218596e-13 5.284427e-24 3.797893e-26 -1.604835e-09 1.246566e-26 4.594556e-16 0.000000e+00 -1.366564e-130 -3.812498e-21 1.168766e+01 3.254736e-12 1.613548e-16 2.213611e-16
6.802731e+04 1.075461e+02 5.469598e-05 1.232066e-04 3.755308e+00 1.947944e+01 -4.252813e-15 -2.743587e-12 3.424141e-19 2.016390e-12 -1.804396e-07 -1.808298e-07 -1.205427e-13 5.174091e-24 3.711251e-26 -1.590587e-09 1.209795e-26 4.533080e-16 0.000000e+00 -1.142644e-130 -3.739827e-21 1.168766e+01 3.215379e-12 1.588504e-16 2.180118e-16
6.823126e+04 1.075461e+02 5.437308e-05 1.225009e-04 3.755308e+00 1.947944e+01 -4.200906e-15 -2.713665e-12 3.360262e-19 1.992178e-12 -1.790426e-07 -1.792612e-07 -1.192401e-13 5.066059e-24 3.626586e-26 -1.576466e-09 1.174108e-26 4.472427e-16 0.000000e+00 -9.554150e-131 -3.668540e-21 1.168766e+01 3.176498e-12 1.563849e-16 2.147131e-16
6.843583e+04 1.075461e+02 5.405210e-05 1.217992e-04 3.755308e+00 1.947944e+01 -4.149632e-15 -2.684069e-12 3.297574e-19 1.968257e-12 -1.776570e-07 -1.777061e-07 -1.179516e-13 4.960283e-24 3.543852e-26 -1.562469e-09 1.139474e-26 4.412586e-16 0.000000e+00 -7.988644e-131 -3.598613e-21 1.168766e+01 3.138087e-12 1.539577e-16 2.114643e-16
6.864101e+04 1.075461e+02 5.373301e-05 1.211016e-04 3.755308e+00 1.947944e+01 -4.098984e-15 -2.654796e-12 3.236056e-19 1.944623e-12 -1.762829e-07 -1.761646e-07 -1.166769e-13 4.856715e-24 3.463006e-26 -1.548597e-09 1.105861e-26 4.353545e-16 0.000000e+00 -6.679655e-131 -3.530018e-21 1.168766e+01 3.100141e-12 1.515681e-16 2.082645e-16
6.884680e+04 1.075461e+02 5.341580e-05 1.204080e-04 3.755308e+00 1.947944e+01 -4.048954e-15 -2.625843e-12 3.175686e-19 1.921272e-12 -1.749201e-07 -1.746364e-07 -1.154161e-13 4.755310e-24 3.384004e-26 -1.534849e-09 1.073240e-26 4.295294e-16 0.000000e+00 -5.585153e-131 -3.462730e-21 1.168766e+01 3.062653e-12 1.492157e-16 2.051131e-16
6.905322e+04 1.075461e+02 5.310046e-05 1.197183e-04 3.755308e+00 1.947944e+01 -3.999535e-15 -2.597205e-12 3.116442e-19 1.898202e-12 -1.735685e-07 -1.731215e-07 -1.141688e-13 4.656021e-24 3.306804e-26 -1.521222e-09 1.041582e-26 4.237822e-16 0.000000e+00 -4.669991e-131 -3.396725e-21 1.168766e+01 3.025619e-12 1.468998e-16 2.020093e-16
6.926025e+04 1.075461e+02 5.278699e-05 1.190326e-04 3.755308e+00 1.947944e+01 -3.950719e-15 -2.568879e-12 3.058303e-19 1.875409e-12 -1.722280e-07 -1.716197e-07 -1.129351e-13 4.558806e-24 3.231365e-26 -1.507716e-09 1.010857e-26 4.181119e-16 0.000000e+00 -3.904784e-131 -3.331977e-21 1.168766e+01 2.989033e-12 1.446198e-16 1.989524e-16
6.946790e+04 1.075461e+02 5.247537e-05 1.183508e-04 3.755308e+00 1.947944e+01 -3.902499e-15 -2.540863e-12 3.001248e-19 1.852890e-12 -1.708986e-07 -1.701309e-07 -1.117147e-13 4.463621e-24 3.157648e-26 -1.494330e-09 9.810381e-27 4.125175e-16 0.000000e+00 -3.264961e-131 -3.268464e-21 1.168766e+01 2.952889e-12 1.423753e-16 1.959417e-16
6.967618e+04 1.075461e+02 5.216558e-05 1.176729e-04 3.755308e+00 1.947944e+01 -3.854867e-15 -2.513152e-12 2.945258e-19 1.830641e-12 -1.695802e-07 -1.686551e-07 -1.105074e-13 4.370424e-24 3.085612e-26 -1.481063e-09 9.520992e-27 4.069980e-16 0.000000e+00 -2.729977e-131 -3.206161e-21 1.168766e+01 2.917182e-12 1.401656e-16 1.929765e-16
6.988508e+04 1.075461e+02 5.185763e-05 1.169989e-04 3.755308e+00 1.947944e+01 -3.807817e-15 -2.485743e-12 2.890313e-19 1.808659e-12 -1.682726e-07 -1.671920e-07 -1.093132e-13 4.279172e-24 3.015220e-26 -1.467914e-09 9.240139e-27 4.015523e-16 0.000000e+00 -2.282654e-131 -3.145046e-21 1.168766e+01 2.881907e-12 1.379902e-16 1.900561e-16
7.009460e+04 1.075461e+02 5.155149e-05 1.163288e-04 3.755308e+00 1.947944e+01 -3.761341e-15 -2.458633e-12 2.836393e-19 1.786941e-12 -1.669757e-07 -1.657417e-07 -1.081320e-13 4.189825e-24 2.946433e-26 -1.454881e-09 8.967571e-27 3.961795e-16 0.000000e+00 -1.908627e-131 -3.085096e-21 1.168766e+01 2.847058e-12 1.358486e-16 1.871798e-16
7.030475e+04 1.075461e+02 5.124716e-05 1.156625e-04 3.755308e+00 1.947944e+01 -3.715432e-15 -2.431819e-12 2.783478e-19 1.765484e-12 -1.656895e-07 -1.643039e-07 -1.069634e-13 4.102344e-24 2.879216e-26 -1.441965e-09 8.703043e-27 3.908786e-16 0.000000e+00 -1.595887e-131 -3.026288e-21 1.168766e+01 2.812631e-12 1.337402e-16 1.843470e-16
7.051554e+04 1.075461e+02 5.094463e-05 1.150000e-04 3.755308e+00 1.947944e+01 -3.670084e-15 -2.405297e-12 2.731551e-19 1.744285e-12 -1.644139e-07 -1.628786e-07 -1.058076e-13 4.016690e-24 2.813532e-26 -1.429163e-09 8.446319e-27 3.856486e-16 0.000000e+00 -1.334391e-131 -2.968601e-21 1.168766e+01 2.778620e-12 1.316646e-16 1.815571e-16
7.072695e+04 1.075461e+02 5.064389e-05 1.143413e-04 3.755308e+00 1.947944e+01 -3.625289e-15 -2.379064e-12 2.680592e-19 1.723340e-12 -1.631488e-07 -1.614657e-07 -1.046642e-13 3.932824e-24 2.749346e-26 -1.416474e-09 8.197167e-27 3.804885e-16 0.000000e+00 -1.115743e-131 -2.912013e-21 1.168766e+01 2.745020e-12 1.296212e-16 1.788092e-16
7.093900e+04 1.075461e+02 5.034491e-05 1.136864e-04 3.755308e+00 1.947944e+01 -3.581041e-15 -2.353118e-12 2.630584e-19 1.702647e-12 -1.618940e-07 -1.600651e-07 -1.035331e-13 3.850709e-24 2.686625e-26 -1.403898e-09 7.955365e-27 3.753975e-16 0.000000e+00 -9.329214e-132 -2.856504e-21 1.168766e+01 2.711827e-12 1.276096e-16 1.761030e-16
7.115169e+04 1.075461e+02 5.004771e-05 1.130352e-04 3.755308e+00 1.947944e+01 -3.537333e-15 -2.327454e-12 2.581509e-19 1.682202e-12 -1.606496e-07 -1.586765e-07 -1.024143e-13 3.770309e-24 2.625335e-26 -1.391434e-09 7.720695e-27 3.703747e-16 0.000000e+00 -7.800565e-132 -2.802053e-21 1.168766e+01 2.679035e-12 1.256291e-16 1.734376e-16
7.136501e+04 1.075461e+02 4.975226e-05 1.123878e-04 3.755308e+00 1.947944e+01 -3.494158e-15 -2.302071e-12 2.533350e-19 1.662002e-12 -1.594154e-07 -1.573001e-07 -1.013076e-13 3.691587e-24 2.565443e-26 -1.379081e-09 7.492948e-27 3.654190e-16 0.000000e+00 -6.522394e-132 -2.748640e-21 1.168766e+01 2.646639e-12 1.236795e-16 1.708125e-16
7.157898e+04 1.075461e+02 4.945855e-05 1.117440e-04 3.755308e+00 1.947944e+01 -3.451510e-15 -2.276964e-12 2.486089e-19 1.642046e-12 -1.581913e-07 -1.559355e-07 -1.002128e-13 3.614509e-24 2.506917e-26 -1.366837e-09 7.271919e-27 3.605297e-16 0.000000e+00 -5.453660e-132 -2.696245e-21 1.168766e+01 2.614636e-12 1.217601e-16 1.682271e-16
7.179358e+04 1.075461e+02 4.916657e-05 1.111040e-04 3.755308e+00 1.947944e+01 -3.409383e-15 -2.252131e-12 2.439709e-19 1.622328e-12 -1.569773e-07 -1.545829e-07 -9.912987e-14 3.539040e-24 2.449726e-26 -1.354702e-09 7.057410e-27 3.557057e-16 0.000000e+00 -4.560044e-132 -2.644848e-21 1.168766e+01 2.583019e-12 1.198704e-16 1.656807e-16
7.200883e+04 1.075461e+02 4.887632e-05 1.104676e-04 3.755308e+00 1.947944e+01 -3.367770e-15 -2.227569e-12 2.394195e-19 1.602848e-12 -1.557732e-07 -1.532419e-07 -9.805863e-14 3.465148e-24 2.393840e-26 -1.342674e-09 6.849228e-27 3.509463e-16 0.000000e+00 -3.812853e-132 -2.594431e-21 1.168766e+01 2.551784e-12 1.180102e-16 1.631729e-16
7.222472e+04 1.075461e+02 4.858779e-05 1.098349e-04 3.755308e+00 1.947944e+01 -3.326665e-15 -2.203275e-12 2.349530e-19 1.583602e-12 -1.545790e-07 -1.519126e-07 -9.699897e-14 3.392798e-24 2.339229e-26 -1.330754e-09 6.647188e-27 3.462506e-16 0.000000e+00 -3.188093e-132 -2.544975e-21 1.168766e+01 2.520928e-12 1.161788e-16 1.607030e-16
7.244126e+04 1.075461e+02 4.830096e-05 1.092058e-04 3.755308e+00 1.947944e+01 -3.286062e-15 -2.179245e-12 2.305698e-19 1.564586e-12 -1.533946e-07 -1.505948e-07 -9.595076e-14 3.321958e-24 2.285864e-26 -1.318939e-09 6.451108e-27 3.416177e-16 0.000000e+00 -2.665705e-132 -2.496462e-21 1.168766e+01 2.490444e-12 1.143759e-16 1.582704e-16
7.265845e+04 1.075461e+02 4.801582e-05 1.085803e-04 3.755308e+00 1.947944e+01 -3.245954e-15 -2.155478e-12 2.262684e-19 1.545799e-12 -1.522199e-07 -1.492884e-07 -9.491388e-14 3.252598e-24 2.233716e-26 -1.307229e-09 6.260811e-27 3.370469e-16 0.000000e+00 -2.228913e-132 -2.448873e-21 1.168766e+01 2.460329e-12 1.126009e-16 1.558745e-16
