# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
6.9971e-01 2.0214e+01 2.0519e+00 1.8170e+00 5.4300e+01 3.1302e+01 8.9847e+00 5.5181e+00 1.2839e+01 -2.2540e+00 -1.0846e+00 2.0333e+00 2.5761e+00 0.0000e+00 0.0000e+00
7.5865e-01 1.7169e+01 1.8402e+00 1.6761e+00 4.7028e+01 2.7355e+01 8.3204e+00 5.0024e+00 1.1853e+01 -2.0641e+00 -9.8407e-01 1.7625e+00 2.3087e+00 0.0000e+00 0.0000e+00
8.2255e-01 1.4578e+01 1.6453e+00 1.5394e+00 4.0733e+01 2.3913e+01 7.6807e+00 4.5250e+00 1.0910e+01 -1.8867e+00 -8.9044e-01 1.5263e+00 2.0661e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.2375e+01 1.4663e+00 1.4074e+00 3.5282e+01 2.0909e+01 7.0683e+00 4.0845e+00 1.0013e+01 -1.7216e+00 -8.0367e-01 1.3205e+00 1.8464e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.0503e+01 1.3024e+00 1.2809e+00 3.0560e+01 1.8287e+01 6.4853e+00 3.6794e+00 9.1657e+00 -1.5688e+00 -7.2361e-01 1.1416e+00 1.6478e+00 0.0000e+00 0.0000e+00
1.0484e+00 8.9117e+00 1.1527e+00 1.1601e+00 2.6467e+01 1.5996e+01 5.9330e+00 3.3082e+00 8.3679e+00 -1.4276e+00 -6.5004e-01 9.8628e-01 1.4687e+00 0.0000e+00 0.0000e+00
1.1367e+00 7.5598e+00 1.0163e+00 1.0455e+00 2.2917e+01 1.3993e+01 5.4120e+00 2.9689e+00 7.6204e+00 -1.2976e+00 -5.8268e-01 8.5158e-01 1.3074e+00 0.0000e+00 0.0000e+00
1.2325e+00 6.4111e+00 8.9225e-01 9.3719e-01 1.9837e+01 1.2241e+01 4.9225e+00 2.6598e+00 6.9228e+00 -1.1783e+00 -5.2121e-01 7.3491e-01 1.1624e+00 0.0000e+00 0.0000e+00
1.3363e+00 5.4351e+00 7.7964e-01 8.3522e-01 1.7161e+01 1.0706e+01 4.4642e+00 2.3788e+00 6.2740e+00 -1.0689e+00 -4.6528e-01 6.3393e-01 1.0323e+00 0.0000e+00 0.0000e+00
1.4488e+00 4.6055e+00 6.7765e-01 7.3958e-01 1.4835e+01 9.3604e+00 4.0365e+00 2.1241e+00 5.6727e+00 -9.6885e-01 -4.1451e-01 5.4661e-01 9.1570e-01 0.0000e+00 0.0000e+00
1.5709e+00 3.9003e+00 5.8547e-01 6.5022e-01 1.2811e+01 8.1797e+00 3.6385e+00 1.8937e+00 5.1170e+00 -8.7742e-01 -3.6854e-01 4.7115e-01 8.1136e-01 0.0000e+00 0.0000e+00
1.7032e+00 3.3007e+00 5.0236e-01 5.6707e-01 1.1050e+01 7.1425e+00 3.2690e+00 1.6857e+00 4.6048e+00 -7.9396e-01 -3.2700e-01 4.0597e-01 7.1811e-01 0.0000e+00 0.0000e+00
1.8467e+00 2.7905e+00 4.2762e-01 4.9003e-01 9.5146e+00 6.2306e+00 2.9271e+00 1.4983e+00 4.1339e+00 -7.1781e-01 -2.8952e-01 3.4968e-01 6.3488e-01 0.0000e+00 0.0000e+00
2.0022e+00 2.3565e+00 3.6063e-01 4.1903e-01 8.1764e+00 5.4281e+00 2.6112e+00 1.3298e+00 3.7020e+00 -6.4836e-01 -2.5578e-01 3.0109e-01 5.6067e-01 0.0000e+00 0.0000e+00
2.1709e+00 1.9871e+00 3.0082e-01 3.5397e-01 7.0093e+00 4.7214e+00 2.3203e+00 1.1786e+00 3.3066e+00 -5.8503e-01 -2.2543e-01 2.5915e-01 4.9457e-01 0.0000e+00 0.0000e+00
2.3537e+00 1.6726e+00 2.4766e-01 2.9479e-01 5.9914e+00 4.0986e+00 2.0531e+00 1.0430e+00 2.9455e+00 -5.2725e-01 -1.9819e-01 2.2294e-01 4.3576e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.4049e+00 2.0069e-01 2.4142e-01 5.1039e+00 3.5496e+00 1.8083e+00 9.2162e-01 2.6162e+00 -4.7451e-01 -1.7377e-01 1.9169e-01 3.8347e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.1772e+00 1.5949e-01 1.9375e-01 4.3308e+00 3.0657e+00 1.5847e+00 8.1315e-01 2.3167e+00 -4.2632e-01 -1.5191e-01 1.6471e-01 3.3703e-01 0.0000e+00 0.0000e+00
3.0000e+00 9.8348e-01 1.2368e-01 1.5170e-01 3.6582e+00 2.6394e+00 1.3813e+00 7.1632e-01 2.0447e+00 -3.8226e-01 -1.3237e-01 1.4142e-01 2.9581e-01 0.0000e+00 0.0000e+00
