# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
1.7694e-01 2.6529e+02 7.0967e+00 2.6511e+00 5.6319e+02 2.9025e+02 1.5213e+01 1.7298e+01 2.4004e+01 -5.2282e+00 -2.6443e+00 1.5620e+01 1.1508e+01 0.0000e+00 0.0000e+00
1.9185e-01 2.3818e+02 6.9679e+00 2.7503e+00 5.0892e+02 2.6310e+02 1.5386e+01 1.6481e+01 2.4017e+01 -5.1816e+00 -2.6278e+00 1.4058e+01 1.0640e+01 0.0000e+00 0.0000e+00
2.0801e-01 2.0188e+02 6.4948e+00 2.8591e+00 4.3520e+02 2.2600e+02 1.5478e+01 1.5651e+01 2.3902e+01 -5.0959e+00 -2.5885e+00 1.2624e+01 9.8125e+00 0.0000e+00 0.0000e+00
2.2553e-01 1.7024e+02 6.0147e+00 2.9056e+00 3.7057e+02 1.9339e+02 1.5362e+01 1.4814e+01 2.3542e+01 -4.9481e+00 -2.5155e+00 1.1305e+01 9.0265e+00 0.0000e+00 0.0000e+00
2.4453e-01 1.5029e+02 5.7739e+00 2.9051e+00 3.2991e+02 1.7287e+02 1.5153e+01 1.3978e+01 2.3060e+01 -4.7779e+00 -2.4305e+00 1.0082e+01 8.2917e+00 0.0000e+00 0.0000e+00
2.6512e-01 1.2991e+02 5.4314e+00 2.9051e+00 2.8807e+02 1.5170e+02 1.4924e+01 1.3146e+01 2.2532e+01 -4.6054e+00 -2.3427e+00 8.9634e+00 7.6029e+00 0.0000e+00 0.0000e+00
2.8746e-01 1.0968e+02 4.9993e+00 2.8746e+00 2.4616e+02 1.3040e+02 1.4571e+01 1.2323e+01 2.1855e+01 -4.4015e+00 -2.2372e+00 7.9511e+00 6.9546e+00 0.0000e+00 0.0000e+00
3.1167e-01 9.5179e+01 4.6937e+00 2.8146e+00 2.1597e+02 1.1502e+02 1.4140e+01 1.1515e+01 2.1083e+01 -4.1812e+00 -2.1226e+00 7.0305e+00 6.3513e+00 0.0000e+00 0.0000e+00
3.3792e-01 8.1175e+01 4.3347e+00 2.7446e+00 1.8659e+02 9.9986e+01 1.3670e+01 1.0727e+01 2.0260e+01 -3.9609e+00 -2.0070e+00 6.2005e+00 5.7891e+00 0.0000e+00 0.0000e+00
3.6639e-01 6.9352e+01 3.9989e+00 2.6536e+00 1.6155e+02 8.7127e+01 1.3129e+01 9.9613e+00 1.9357e+01 -3.7274e+00 -1.8841e+00 5.4560e+00 5.2664e+00 0.0000e+00 0.0000e+00
3.9725e-01 5.9295e+01 3.6821e+00 2.5517e+00 1.4008e+02 7.6047e+01 1.2558e+01 9.2225e+00 1.8419e+01 -3.4966e+00 -1.7620e+00 4.7890e+00 4.7825e+00 0.0000e+00 0.0000e+00
4.3071e-01 5.0520e+01 3.3730e+00 2.4381e+00 1.2114e+02 6.6230e+01 1.1949e+01 8.5134e+00 1.7444e+01 -3.2647e+00 -1.6390e+00 4.1951e+00 4.3350e+00 0.0000e+00 0.0000e+00
4.6699e-01 4.3052e+01 3.0828e+00 2.3166e+00 1.0486e+02 5.7743e+01 1.1322e+01 7.8362e+00 1.6454e+01 -3.0380e+00 -1.5186e+00 3.6671e+00 3.9225e+00 0.0000e+00 0.0000e+00
5.0632e-01 3.6653e+01 2.8086e+00 2.1891e+00 9.0736e+01 5.0344e+01 1.0680e+01 7.1928e+00 1.5456e+01 -2.8166e+00 -1.4009e+00 3.1999e+00 3.5430e+00 0.0000e+00 0.0000e+00
5.4897e-01 3.1170e+01 2.5504e+00 2.0580e+00 7.8484e+01 4.3887e+01 1.0035e+01 6.5844e+00 1.4463e+01 -2.6035e+00 -1.2875e+00 2.7874e+00 3.1948e+00 0.0000e+00 0.0000e+00
5.9521e-01 2.6499e+01 2.3097e+00 1.9255e+00 6.7905e+01 3.8277e+01 9.3920e+00 6.0118e+00 1.3485e+01 -2.3995e+00 -1.1791e+00 2.4243e+00 2.8761e+00 0.0000e+00 0.0000e+00
6.4535e-01 2.2515e+01 2.0855e+00 1.7935e+00 5.8750e+01 3.3391e+01 8.7584e+00 5.4752e+00 1.2529e+01 -2.2057e+00 -1.0761e+00 2.1055e+00 2.5851e+00 0.0000e+00 0.0000e+00
6.9971e-01 1.9121e+01 1.8777e+00 1.6633e+00 5.0834e+01 2.9138e+01 8.1391e+00 4.9744e+00 1.1603e+01 -2.0228e+00 -9.7908e-01 1.8263e+00 2.3198e+00 0.0000e+00 0.0000e+00
7.5865e-01 1.6233e+01 1.6858e+00 1.5360e+00 4.3990e+01 2.5434e+01 7.5386e+00 4.5090e+00 1.0711e+01 -1.8511e+00 -8.8820e-01 1.5823e+00 2.0787e+00 0.0000e+00 0.0000e+00
8.2255e-01 1.3777e+01 1.5091e+00 1.4125e+00 3.8071e+01 2.2209e+01 6.9604e+00 4.0781e+00 9.8589e+00 -1.6907e+00 -8.0356e-01 1.3695e+00 1.8599e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.1690e+01 1.3468e+00 1.2934e+00 3.2951e+01 1.9399e+01 6.4069e+00 3.6805e+00 9.0487e+00 -1.5416e+00 -7.2514e-01 1.1842e+00 1.6617e+00 0.0000e+00 0.0000e+00
9.6696e-01 9.9166e+00 1.1983e+00 1.1791e+00 2.8521e+01 1.6949e+01 5.8800e+00 3.3150e+00 8.2826e+00 -1.4036e+00 -6.5280e-01 1.0232e+00 1.4827e+00 0.0000e+00 0.0000e+00
1.0484e+00 8.4110e+00 1.0627e+00 1.0701e+00 2.4687e+01 1.4811e+01 5.3811e+00 2.9800e+00 7.5618e+00 -1.2762e+00 -5.8635e-01 8.8350e-01 1.3213e+00 0.0000e+00 0.0000e+00
1.1367e+00 7.1325e+00 9.3911e-01 9.6664e-01 2.1366e+01 1.2946e+01 4.9107e+00 2.6739e+00 6.8866e+00 -1.1590e+00 -5.2553e-01 7.6240e-01 1.1759e+00 0.0000e+00 0.0000e+00
1.2325e+00 6.0470e+00 8.2673e-01 8.6891e-01 1.8487e+01 1.1316e+01 4.4688e+00 2.3950e+00 6.2566e+00 -1.0515e+00 -4.7005e-01 6.5756e-01 1.0453e+00 0.0000e+00 0.0000e+00
1.3363e+00 5.1254e+00 7.2475e-01 7.7693e-01 1.5991e+01 9.8902e+00 4.0554e+00 2.1416e+00 5.6710e+00 -9.5312e-01 -4.1959e-01 5.6689e-01 9.2805e-01 0.0000e+00 0.0000e+00
1.4488e+00 4.3427e+00 6.3239e-01 6.9068e-01 1.3824e+01 8.6427e+00 3.6698e+00 1.9119e+00 5.1284e+00 -8.6320e-01 -3.7383e-01 4.8853e-01 8.2305e-01 0.0000e+00 0.0000e+00
1.5709e+00 3.6779e+00 5.4890e-01 6.1007e-01 1.1941e+01 7.5499e+00 3.3111e+00 1.7042e+00 4.6272e+00 -7.8115e-01 -3.3241e-01 4.2087e-01 7.2912e-01 0.0000e+00 0.0000e+00
1.7032e+00 3.1130e+00 4.7359e-01 5.3501e-01 1.0304e+01 6.5916e+00 2.9784e+00 1.5168e+00 4.1655e+00 -7.0636e-01 -2.9501e-01 3.6246e-01 6.4521e-01 0.0000e+00 0.0000e+00
1.8467e+00 2.6329e+00 4.0582e-01 4.6540e-01 8.8799e+00 5.7505e+00 2.6705e+00 1.3480e+00 3.7413e+00 -6.3823e-01 -2.6130e-01 3.1208e-01 5.7034e-01 0.0000e+00 0.0000e+00
2.0022e+00 2.2247e+00 3.4499e-01 4.0112e-01 7.6396e+00 5.0114e+00 2.3864e+00 1.1963e+00 3.3524e+00 -5.7621e-01 -2.3096e-01 2.6861e-01 5.0362e-01 0.0000e+00 0.0000e+00
2.1709e+00 1.8775e+00 2.9057e-01 3.4208e-01 6.5591e+00 4.3615e+00 2.1247e+00 1.0601e+00 2.9966e+00 -5.1976e-01 -2.0370e-01 2.3113e-01 4.4422e-01 0.0000e+00 0.0000e+00
2.3537e+00 1.5822e+00 2.4208e-01 2.8817e-01 5.6175e+00 3.7896e+00 1.8843e+00 9.3814e-01 2.6718e+00 -4.6838e-01 -1.7924e-01 1.9881e-01 3.9140e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.3309e+00 1.9907e-01 2.3930e-01 4.7969e+00 3.2861e+00 1.6641e+00 8.2903e-01 2.3758e+00 -4.2159e-01 -1.5733e-01 1.7094e-01 3.4446e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.1171e+00 1.6116e-01 1.9538e-01 4.0821e+00 2.8426e+00 1.4628e+00 7.3154e-01 2.1066e+00 -3.7894e-01 -1.3773e-01 1.4690e-01 3.0279e-01 0.0000e+00 0.0000e+00
3.0000e+00 9.3531e-01 1.2797e-01 1.5631e-01 3.4599e+00 2.4521e+00 1.2794e+00 6.4457e-01 1.8622e+00 -3.4002e-01 -1.2021e-01 1.2616e-01 2.6583e-01 0.0000e+00 0.0000e+00
