# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
3.1167e-01 6.2970e+02 -4.8225e+01 2.1704e+01 1.8450e+03 1.4668e+03 5.0290e+02 6.4220e+02 9.2494e+02 -2.3200e+02 -9.3540e+01 4.2104e+02 3.6751e+02 0.0000e+00 0.0000e+00
3.3792e-01 5.3133e+02 -6.2118e+01 1.3791e+01 1.5662e+03 1.3002e+03 4.6227e+02 5.9344e+02 8.6403e+02 -2.1893e+02 -8.6213e+01 3.7198e+02 3.3321e+02 0.0000e+00 0.0000e+00
3.6639e-01 4.4610e+02 -7.3983e+01 6.1921e+00 1.3169e+03 1.1471e+03 4.2052e+02 5.4644e+02 8.0134e+02 -2.0539e+02 -7.8861e+01 3.2767e+02 3.0132e+02 0.0000e+00 0.0000e+00
3.9725e-01 3.7240e+02 -8.3647e+01 -9.0294e-01 1.0949e+03 1.0064e+03 3.7842e+02 5.0136e+02 7.3778e+02 -1.9153e+02 -7.1590e+01 2.8773e+02 2.7173e+02 0.0000e+00 0.0000e+00
4.3071e-01 3.0882e+02 -9.0944e+01 -7.2481e+00 8.9837e+02 8.7740e+02 3.3661e+02 4.5831e+02 6.7411e+02 -1.7747e+02 -6.4477e+01 2.5181e+02 2.4431e+02 0.0000e+00 0.0000e+00
4.6699e-01 2.5421e+02 -9.5795e+01 -1.2653e+01 7.2593e+02 7.5949e+02 2.9575e+02 4.1738e+02 6.1110e+02 -1.6332e+02 -5.7596e+01 2.1958e+02 2.1897e+02 0.0000e+00 0.0000e+00
5.0632e-01 2.0753e+02 -9.8166e+01 -1.6960e+01 5.7623e+02 6.5228e+02 2.5646e+02 3.7863e+02 5.4945e+02 -1.4921e+02 -5.1011e+01 1.9072e+02 1.9559e+02 0.0000e+00 0.0000e+00
5.4897e-01 1.6789e+02 -9.8107e+01 -2.0069e+01 4.4803e+02 5.5540e+02 2.1931e+02 3.4210e+02 4.8983e+02 -1.3524e+02 -4.4776e+01 1.6495e+02 1.7410e+02 0.0000e+00 0.0000e+00
5.9521e-01 1.3449e+02 -9.5757e+01 -2.1947e+01 3.4004e+02 4.6857e+02 1.8481e+02 3.0783e+02 4.3283e+02 -1.2154e+02 -3.8938e+01 1.4201e+02 1.5438e+02 0.0000e+00 0.0000e+00
6.4535e-01 1.0661e+02 -9.1357e+01 -2.2637e+01 2.5084e+02 3.9148e+02 1.5336e+02 2.7580e+02 3.7900e+02 -1.0824e+02 -3.3535e+01 1.2167e+02 1.3635e+02 0.0000e+00 0.0000e+00
6.9971e-01 8.3573e+01 -8.5242e+01 -2.2258e+01 1.7885e+02 3.2378e+02 1.2527e+02 2.4602e+02 3.2879e+02 -9.5476e+01 -2.8596e+01 1.0370e+02 1.1994e+02 0.0000e+00 0.0000e+00
7.5865e-01 6.4780e+01 -7.7824e+01 -2.0994e+01 1.2227e+02 2.6508e+02 1.0069e+02 2.1846e+02 2.8256e+02 -8.3381e+01 -2.4140e+01 8.7917e+01 1.0505e+02 0.0000e+00 0.0000e+00
8.2255e-01 4.9649e+01 -6.9562e+01 -1.9076e+01 7.9153e+01 2.1484e+02 7.9644e+01 1.9310e+02 2.4056e+02 -7.2074e+01 -2.0173e+01 7.4122e+01 9.1615e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.7637e+01 -6.0921e+01 -1.6753e+01 4.7420e+01 1.7244e+02 6.2020e+01 1.6989e+02 2.0293e+02 -6.1658e+01 -1.6691e+01 6.2144e+01 7.9549e+01 0.0000e+00 0.0000e+00
9.6696e-01 2.8237e+01 -5.2330e+01 -1.4262e+01 2.4988e+01 1.3717e+02 4.7579e+01 1.4878e+02 1.6966e+02 -5.2209e+01 -1.3678e+01 5.1813e+01 6.8772e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.0985e+01 -4.4148e+01 -1.1804e+01 9.8705e+00 1.0822e+02 3.5997e+01 1.2968e+02 1.4065e+02 -4.3770e+01 -1.1106e+01 4.2966e+01 5.9201e+01 0.0000e+00 0.0000e+00
1.1367e+00 1.5465e+01 -3.6639e+01 -9.5276e+00 2.7388e-01 8.4769e+01 2.6891e+01 1.1251e+02 1.1568e+02 -3.6349e+01 -8.9408e+00 3.5445e+01 5.0750e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.1316e+01 -2.9965e+01 -7.5227e+00 -5.3331e+00 6.5991e+01 1.9864e+01 9.7184e+01 9.4440e+01 -2.9920e+01 -7.1413e+00 2.9097e+01 4.3330e+01 0.0000e+00 0.0000e+00
1.3363e+00 8.2309e+00 -2.4196e+01 -5.8290e+00 -8.1898e+00 5.1111e+01 1.4530e+01 8.3578e+01 7.6588e+01 -2.4429e+01 -5.6636e+00 2.3777e+01 3.6853e+01 0.0000e+00 0.0000e+00
1.4488e+00 5.9587e+00 -1.9326e+01 -4.4458e+00 -9.2480e+00 3.9422e+01 1.0540e+01 7.1576e+01 6.1738e+01 -1.9800e+01 -4.4633e+00 1.9349e+01 3.1230e+01 0.0000e+00 0.0000e+00
1.5709e+00 4.2982e+00 -1.5295e+01 -3.3472e+00 -9.2036e+00 3.0308e+01 7.5909e+00 6.1052e+01 4.9501e+01 -1.5943e+01 -3.4979e+00 1.5686e+01 2.6373e+01 0.0000e+00 0.0000e+00
1.7032e+00 3.0922e+00 -1.2013e+01 -2.4939e+00 -8.5413e+00 2.3242e+01 5.4347e+00 5.1876e+01 3.9500e+01 -1.2763e+01 -2.7280e+00 1.2675e+01 2.2200e+01 0.0000e+00 0.0000e+00
1.8467e+00 2.2205e+00 -9.3766e+00 -1.8429e+00 -7.5822e+00 1.7789e+01 3.8715e+00 4.3920e+01 3.1388e+01 -1.0165e+01 -2.1188e+00 1.0211e+01 1.8630e+01 0.0000e+00 0.0000e+00
2.0022e+00 1.5926e+00 -7.2825e+00 -1.3532e+00 -6.5281e+00 1.3597e+01 2.7462e+00 3.7057e+01 2.4850e+01 -8.0600e+00 -1.6397e+00 8.2055e+00 1.5590e+01 0.0000e+00 0.0000e+00
2.1709e+00 1.1416e+00 -5.6334e+00 -9.8877e-01 -5.4974e+00 1.0382e+01 1.9408e+00 3.1165e+01 1.9609e+01 -6.3661e+00 -1.2651e+00 6.5796e+00 1.3011e+01 0.0000e+00 0.0000e+00
2.3537e+00 8.1815e-01 -4.3440e+00 -7.1988e-01 -4.5533e+00 7.9224e+00 1.3671e+00 2.6131e+01 1.5430e+01 -5.0112e+00 -9.7355e-01 5.2663e+00 1.0832e+01 0.0000e+00 0.0000e+00
2.5520e+00 5.8641e-01 -3.3415e+00 -5.2273e-01 -3.7234e+00 6.0424e+00 9.6013e-01 2.1847e+01 1.2110e+01 -3.9330e+00 -7.4761e-01 4.2090e+00 8.9966e+00 0.0000e+00 0.0000e+00
2.7669e+00 4.2047e-01 -2.5653e+00 -3.7888e-01 -3.0145e+00 4.6073e+00 6.7234e-01 1.8217e+01 9.4831e+00 -3.0788e+00 -5.7309e-01 3.3600e+00 7.4562e+00 0.0000e+00 0.0000e+00
3.0000e+00 3.0165e-01 -1.9666e+00 -2.7428e-01 -2.4212e+00 3.5125e+00 4.6945e-01 1.5152e+01 7.4111e+00 -2.4048e+00 -4.3869e-01 2.6799e+00 6.1670e+00 0.0000e+00 0.0000e+00
